DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6
9629853,111,2,0.98102105,0.0037919828,0.0037934287,0.003800269,0.0037974573,0.0037958582
9681800,111,2,0.83794147,0.0021484243,0.002145589,0.15344827,0.0021682587,0.0021480068
9789072,111,2,0.99097794,0.0018043699,0.0018045333,0.0018025942,0.0018003124,0.0018101275
9864731,111,2,0.9886986,0.0022594067,0.0022597322,0.002264837,0.0022620785,0.002255479
10360778,111,2,0.90639395,0.076439545,0.0042883717,0.00431354,0.0042868224,0.0042777746
10412591,111,2,0.8302047,0.16118298,0.0021498846,0.0021644253,0.0021504962,0.0021474129
10932276,111,2,0.992578,0.0014878118,0.0014816824,0.0014844448,0.0014848894,0.0014831091
12222676,111,2,0.98815346,0.0023725003,0.0023772805,0.0023729785,0.0023624857,0.002361317
12420099,111,2,0.9885323,0.002294,0.0022906573,0.0022970154,0.002290925,0.0022950692
12464332,111,2,0.9868241,0.002639694,0.0026275557,0.0026291567,0.0026327681,0.0026467436
7866403,114,3,0.0021686086,0.0021432359,0.0021403418,0.98925376,0.0021483365,0.0021457416
7903889,114,3,0.46058196,0.0031794615,0.0031624464,0.5267514,0.0031657577,0.0031590387
8111410,114,3,0.0020754416,0.002065761,0.0020643927,0.98965585,0.0020678423,0.0020706926
8118461,114,3,0.40179363,0.0018638071,0.0018640489,0.59073466,0.0018550956,0.001888783
8522331,114,3,0.29187003,0.001744667,0.0017432605,0.701154,0.0017462935,0.0017416833
8537055,114,3,0.002150494,0.0021509351,0.0021560343,0.9526561,0.002160012,0.0387264
8566954,114,3,0.35504287,0.0040902514,0.0040829238,0.6286099,0.004078563,0.0040954924
8616874,114,3,0.0017322977,0.0017357614,0.18109177,0.5887371,0.22497171,0.0017314453
9012588,114,3,0.0019983277,0.0020037359,0.0019904522,0.9900206,0.001995934,0.0019908743
9140167,114,3,0.23672663,0.0024284106,0.0024402582,0.7535096,0.0024362984,0.002458849
9156280,114,3,0.0015733816,0.46675348,0.0015732312,0.5269509,0.0015818959,0.0015670653
9220497,114,3,0.0015640554,0.0015734934,0.0015848204,0.7739499,0.21976286,0.0015648932
9276697,114,3,0.0016041666,0.17155097,0.0015941346,0.8220401,0.0016018333,0.0016088289
9536987,114,3,0.0018618351,0.0018657594,0.0018676124,0.99067634,0.0018673019,0.0018612266
9585611,114,3,0.23864499,0.0016743962,0.0016742201,0.75462615,0.0016771794,0.0017030651
9869603,114,3,0.22520985,0.0014113326,0.0014065175,0.7691424,0.0014120267,0.001417905
10339655,114,3,0.003220491,0.03265206,0.0677985,0.5149448,0.37816557,0.003218593
10502323,114,3,0.0014353003,0.0014310007,0.0014309388,0.9928386,0.0014326195,0.0014314599
10526234,114,3,0.0025410703,0.6030167,0.0025557536,0.38678926,0.0025588954,0.002538359
10851078,114,3,0.002407002,0.23869337,0.002397779,0.7516981,0.0023986702,0.0024051468
10920985,114,3,0.002685717,0.0026551913,0.0026730744,0.809157,0.15407114,0.028757865
10921028,114,3,0.0015660673,0.0015487788,0.0015459993,0.9581066,0.0015602014,0.0356724
10936679,114,3,0.0026374182,0.0026193599,0.002609726,0.9868893,0.002631238,0.0026128653
11040191,114,3,0.14417884,0.0017934816,0.0017858688,0.74124265,0.10921761,0.0017815299
7529048,116,4,0.0070147584,0.006985724,0.0069808513,0.29146096,0.68054175,0.0070160255
8286193,116,4,0.0027861367,0.00279492,0.0027879416,0.0027968467,0.98604107,0.0027930662
8607861,116,4,0.0026122457,0.0026171596,0.002617541,0.0026173503,0.98691535,0.0026203787
8665514,116,4,0.0017822777,0.0017941754,0.0017981037,0.21181217,0.78103375,0.0017795092
8692980,116,4,0.0018704487,0.21292336,0.0018648092,0.30216318,0.4793082,0.0018700436
9205064,116,4,0.0015963314,0.087626755,0.18809953,0.001604742,0.5901714,0.13090122
9342439,116,4,0.043132026,0.0020779008,0.002065925,0.11101965,0.83963907,0.0020654593
9394418,116,4,0.031136192,0.0017052806,0.001709451,0.0017103397,0.9620316,0.001707105
9516080,116,4,0.0015360788,0.0015392848,0.08534088,0.14515312,0.76489425,0.0015363332
9766646,116,4,0.0021440794,0.0021494394,0.0702559,0.0021478764,0.9211576,0.0021450357
9815544,116,4,0.0014066086,0.001406613,0.0014137877,0.0014066043,0.99296105,0.0014053071
9815941,116,4,0.002235299,0.075386696,0.0022472742,0.0022501708,0.7246912,0.19318935
10401676,116,4,0.0019222128,0.035679966,0.0019421913,0.001925663,0.95660657,0.001923364
10430101,116,4,0.0016383687,0.065945484,0.0016451497,0.0016480158,0.92747587,0.0016470167
10435587,116,4,0.0021512597,0.0021598695,0.0021681013,0.54970074,0.44166997,0.0021500546
10438568,116,4,0.002840687,0.002845063,0.14117925,0.053959977,0.6134745,0.18570054
10459850,116,4,0.0016249915,0.0016242126,0.0016240757,0.021398567,0.92180765,0.05192048
10669726,116,4,0.0016733619,0.0016765174,0.6634017,0.0016800569,0.32989416,0.0016741395
10674396,116,4,0.0009842745,0.0009900181,0.5097329,0.0009887359,0.48631644,0.0009876412
10766344,116,4,0.30219284,0.0850945,0.0017109421,0.0017182312,0.60756403,0.0017195053
10791772,116,4,0.0016569179,0.0016694224,0.07098203,0.001663461,0.896224,0.027804105
10851068,116,4,0.0028552767,0.0028566623,0.21096312,0.3625107,0.4179648,0.0028493577
11005099,116,4,0.0021865745,0.002183376,0.0022015297,0.14454474,0.76186544,0.08701835
12374697,116,4,0.0018825864,0.001890283,0.0018871326,0.13384376,0.858618,0.001878199
7585009,117,5,0.86205995,0.0019975204,0.12995656,0.0019915723,0.001999154,0.0019952813
7696609,117,5,0.8621488,0.002540132,0.12770388,0.002540612,0.0025336265,0.002532919
7847069,117,5,0.89426786,0.0020566578,0.09754108,0.0020404353,0.002051503,0.0020424575
8058160,117,5,0.98602813,0.0027896755,0.0028002271,0.0027950786,0.0027963049,0.0027906317
8075646,117,5,0.9493527,0.040612765,0.0024974379,0.002508326,0.0025126229,0.002516199
8309588,117,5,0.9389259,0.002834248,0.049706534,0.002840711,0.0028432915,0.0028492354
8826994,117,5,0.77921426,0.021200119,0.0015369887,0.0015378329,0.0015389855,0.19497174
8859062,117,5,0.99294823,0.0014107542,0.0014075469,0.0014080497,0.0014108353,0.0014145946
9017530,117,5,0.94909906,0.038186744,0.0031689524,0.003163679,0.0032315496,0.0031500685
9067471,117,5,0.6614987,0.0027136768,0.13205397,0.0027190777,0.19830203,0.002712549
9265639,117,5,0.5013217,0.31896743,0.14908625,0.0013215943,0.027978536,0.0013245195
9436725,117,5,0.99251413,0.0014934632,0.0014922298,0.0014938081,0.0014976128,0.0015087464
9470136,117,5,0.84380335,0.0047697886,0.13709341,0.004777177,0.004788298,0.0047679353
9700658,117,5,0.51156473,0.0021614197,0.479805,0.002155555,0.0021562807,0.0021569734
9721442,117,5,0.7236324,0.0026151622,0.050402284,0.0026204544,0.12479147,0.09593828
9876967,117,5,0.9106161,0.002886328,0.077782735,0.0028886958,0.0029149065,0.0029111735
10027417,117,5,0.108901076,0.88676924,0.001082484,0.0010809263,0.0010830846,0.0010832143
10213152,117,5,0.8032272,0.0018449905,0.0018394329,0.0018475918,0.0018402161,0.18940067
10507547,117,5,0.6033368,0.0018945686,0.05458792,0.0018945906,0.08994107,0.24834497
10559556,117,5,0.8769039,0.0035772815,0.108786486,0.0035733273,0.0035906744,0.0035683676
10935434,117,5,0.99177325,0.0016442498,0.0016440147,0.0016444465,0.0016486661,0.0016453714
10936886,117,5,0.6249399,0.0039237435,0.28798276,0.0038959403,0.07537551,0.0038821832
11860878,117,5,0.823645,0.0019430612,0.0019452699,0.0019514064,0.0019474395,0.1685678
12419536,117,5,0.61997277,0.32237706,0.0022202348,0.0022088327,0.051021896,0.002199223
7805557,120,6,0.002324027,0.0023221425,0.0023221022,0.0023262694,0.98836875,0.0023366583
7907945,120,6,0.0014412948,0.0014439169,0.0014405468,0.0014428385,0.9927907,0.001440703
7928630,120,6,0.0024268858,0.0023859087,0.0023850866,0.058793627,0.9316181,0.0023904496
8058309,120,6,0.0021192797,0.23129019,0.002127297,0.0021297059,0.76021683,0.002116728
8293386,120,6,0.0026497063,0.0026164486,0.002612621,0.0026288405,0.98687434,0.002618047
8521452,120,6,0.0024953487,0.0024998398,0.0024952579,0.0025001348,0.98751366,0.0024957096
8569178,120,6,0.11903099,0.0016433173,0.0016391857,0.08636566,0.7896731,0.0016476728
8618340,120,6,0.002243051,0.002233473,0.0022651122,0.23552828,0.5630195,0.19471054
8697991,120,6,0.0023891495,0.0023864831,0.0023863597,0.002392743,0.98805416,0.0023911244
8956779,120,6,0.2178916,0.0020986416,0.002091613,0.002101271,0.64763,0.12818691
9194030,120,6,0.001632613,0.0016278699,0.0016222672,0.0016279957,0.9918632,0.0016260848
9291431,120,6,0.023608824,0.0024773455,0.13312261,0.042859722,0.6870187,0.11091278
9570214,120,6,0.0016115373,0.0016111698,0.0016175024,0.0016137278,0.99193215,0.0016139032
9658316,120,6,0.0023071163,0.002300371,0.0022916992,0.22921991,0.76158136,0.0022996154
9798412,120,6,0.0041140243,0.00407196,0.004080897,0.12901372,0.8545869,0.00413249
9925751,120,6,0.0019068137,0.0019157315,0.124441825,0.0019215248,0.86789495,0.0019192009
10036998,120,6,0.002510919,0.0025059446,0.0024966933,0.09237251,0.80034584,0.09976818
10332871,120,6,0.0020969803,0.0021083725,0.0021072603,0.0020947605,0.9894842,0.0021084198
10399167,120,6,0.0017893288,0.0017827066,0.0017832031,0.0017839135,0.99107826,0.0017826105
10403689,120,6,0.0018807179,0.0018754988,0.0018752865,0.0018815813,0.99060965,0.0018772103
10794547,120,6,0.0014921288,0.0014819278,0.0014911686,0.0014844715,0.99256974,0.0014806305
10872665,120,6,0.0013463364,0.0013366083,0.0013423547,0.11045231,0.88418174,0.0013406858
10923484,120,6,0.0023093023,0.0022893578,0.002295446,0.15997586,0.83081293,0.0023171238
10928103,120,6,0.0030533904,0.44086337,0.0030613558,0.0030644408,0.5468964,0.0030609544
8524262,126,7,0.0025038254,0.0025193573,0.0025229924,0.7527403,0.23721702,0.002496524
9190890,126,7,0.0024301594,0.0024469916,0.002433612,0.9878163,0.002435684,0.0024373317
9485488,126,7,0.6303028,0.0058079,0.0058215205,0.34643173,0.0058007785,0.005835187
9625811,126,7,0.002457429,0.0024728153,0.0024647461,0.9876685,0.0024726926,0.0024639436
9679979,126,7,0.33212513,0.001979082,0.0019869509,0.6599529,0.0019844684,0.0019714476
10065149,126,7,0.0031565207,0.003165237,0.0031647095,0.9841634,0.0031901647,0.0031599966
10195885,126,7,0.0012238908,0.0012254391,0.0012239376,0.87190074,0.12320095,0.0012250661
10200459,126,7,0.00253024,0.0025379248,0.0025346365,0.34375572,0.64611125,0.0025301932
10354018,126,7,0.0036335532,0.003647376,0.0036543447,0.98175627,0.003669646,0.003638767
10410876,126,7,0.0022653816,0.0022684855,0.002263595,0.9886515,0.0022753736,0.0022755966
10572598,126,7,0.0028978891,0.0028934907,0.0028922502,0.98552394,0.0029041173,0.0028882334
10618704,126,7,0.002294426,0.0022946317,0.034579124,0.9562187,0.002312372,0.0023007577
10632361,126,7,0.0019000138,0.0019176961,0.0019143665,0.99045324,0.0019146611,0.0019000536
10637429,126,7,0.14563118,0.40343317,0.0035222252,0.4403974,0.0035079296,0.00350806
10692252,126,7,0.10005812,0.0019730602,0.0019712735,0.43848726,0.2612049,0.1963054
10698490,126,7,0.0016890523,0.21262248,0.0017019373,0.6055179,0.17674899,0.001719632
10786798,126,7,0.0026561012,0.0026687821,0.002668581,0.98668295,0.0026708958,0.002652616
10828889,126,7,0.002539374,0.0025493458,0.03684793,0.64688575,0.092572026,0.21860564
10870973,126,7,0.5605991,0.0014434254,0.0014340573,0.14967392,0.28540945,0.0014400823
10918445,126,7,0.15309665,0.0035816943,0.0035722533,0.8326166,0.003577371,0.0035553984
10933063,126,7,0.0028883188,0.0028852175,0.0028820427,0.85086775,0.13757952,0.002897127
10935482,126,7,0.0029445605,0.0029445107,0.0029394075,0.915348,0.07287297,0.0029505515
11020858,126,7,0.001926062,0.001928488,0.001926741,0.5123029,0.47998026,0.0019355938
11044365,126,7,0.0018018014,0.0018012625,0.0018057929,0.33866665,0.6541167,0.0018078265
8790332,142,8,0.0016919906,0.6118657,0.2898229,0.0017034813,0.09321826,0.0016976753
8875075,142,8,0.0015111471,0.45896715,0.0015162572,0.0015078869,0.5349733,0.001524255
8903350,142,8,0.0024603535,0.3502628,0.5795653,0.0024694377,0.06277911,0.002463011
8906419,142,8,0.0023930657,0.5676016,0.18670437,0.024684183,0.21622409,0.0023926243
8946241,142,8,0.0024790715,0.5778958,0.20404422,0.0024693252,0.21063556,0.0024760568
9119087,142,8,0.004645893,0.7845403,0.004641972,0.004661192,0.19686127,0.0046493923
9205942,142,8,0.0021017157,0.6819826,0.30963993,0.0020941948,0.0020918867,0.0020896825
9302262,142,8,0.35580373,0.5671976,0.06652566,0.0034927055,0.0034833492,0.0034969791
9508065,142,8,0.3503594,0.37187207,0.076428466,0.0033700052,0.0033716266,0.19459854
9545534,142,8,0.002149206,0.29135427,0.700042,0.0021507766,0.0021627345,0.0021410584
9630065,142,8,0.35124692,0.50273603,0.13749585,0.0028449195,0.0028384116,0.0028378523
9733569,142,8,0.0034116479,0.71063066,0.0832894,0.14034532,0.05889357,0.0034293716
10349094,142,8,0.0016551997,0.52480716,0.07058782,0.0016476958,0.3427447,0.058557406
10354479,142,8,0.002181945,0.4131587,0.113149315,0.0021879112,0.46713558,0.002186441
10364424,142,8,0.0037130597,0.38808158,0.39463478,0.0037347458,0.20612302,0.0037128709
10395791,142,8,0.0031598627,0.3918081,0.4965522,0.0031775383,0.10213976,0.0031625247
10475061,142,8,0.0014999909,0.87000823,0.0014956899,0.0015038109,0.123999335,0.001492961
10518503,142,8,0.0018100544,0.92229515,0.03549826,0.001807016,0.036788855,0.0018007733
10753513,142,8,0.0034827627,0.8353694,0.036563467,0.003558605,0.11754411,0.003481609
10769242,142,8,0.0020473136,0.52163994,0.3191832,0.0020550152,0.1530295,0.0020450226
10822271,142,8,0.0035941317,0.6564846,0.25802594,0.0035754747,0.07475434,0.003565498
10899793,142,8,0.32687843,0.6213146,0.04131074,0.003497619,0.0035011265,0.0034974809
10906459,142,8,0.0019659766,0.72444814,0.0019513577,0.0019544049,0.26772675,0.0019534042
12455636,142,8,0.0023958087,0.44350734,0.36955994,0.002405214,0.17973363,0.0023980497
8733303,146,9,0.9753654,0.0049231276,0.004928908,0.0049435603,0.0049177213,0.0049212854
8766720,146,9,0.70723844,0.002718045,0.28190833,0.0027079578,0.002713171,0.0027140235
9172170,146,9,0.9006961,0.001473161,0.001474568,0.0014748669,0.0014698448,0.09341152
9189920,146,9,0.8018525,0.002759098,0.16055882,0.002752538,0.002757424,0.029319584
9384602,146,9,0.9927271,0.0014527783,0.0014516996,0.0014579566,0.0014540452,0.0014564022
9521418,146,9,0.6279405,0.24000695,0.12474314,0.002441969,0.0024410202,0.0024265263
9546792,146,9,0.98353094,0.0032939133,0.0033099363,0.0032843112,0.003300248,0.0032806625
9595861,146,9,0.965025,0.007027045,0.006971956,0.0070162546,0.006973645,0.006986213
9652956,146,9,0.56830764,0.0015419164,0.42552102,0.0015409949,0.0015459604,0.0015425506
9737546,146,9,0.9917051,0.0016581439,0.0016572472,0.0016604783,0.0016630375,0.0016560216
9746908,146,9,0.7493937,0.20914252,0.03637749,0.001699421,0.0016970765,0.0016898636
10090481,146,9,0.9855675,0.0028803956,0.0028837034,0.0028962453,0.0028792862,0.002892841
10206644,146,9,0.42712215,0.56478816,0.0020219607,0.002023287,0.0020178133,0.0020266275
10337065,146,9,0.81760085,0.16778772,0.0036803542,0.0036547282,0.003646704,0.003629551
10430510,146,9,0.22699784,0.23356192,0.1633694,0.0033719514,0.36934486,0.0033539599
10463234,146,9,0.4186391,0.0036665022,0.56677175,0.0036504397,0.0036406347,0.003631567
10468510,146,9,0.9904617,0.0019090666,0.001906973,0.0019063029,0.0019056313,0.0019103087
10526115,146,9,0.7910035,0.0022821652,0.0022790318,0.13375483,0.068420485,0.0022599362
10573013,146,9,0.94486177,0.0027395214,0.0027540429,0.0027456544,0.0027448111,0.044154182
10587643,146,9,0.40769106,0.13582157,0.002545966,0.35747045,0.0939369,0.0025341639
10607841,146,9,0.4436168,0.0031270492,0.54394186,0.0031081296,0.0031060474,0.0031000474
10754226,146,9,0.646912,0.0026647313,0.34244987,0.002660736,0.0026571471,0.00265556
10783295,146,9,0.5386488,0.44645113,0.0037278605,0.003732602,0.0037241334,0.0037154832
12451676,146,9,0.88282007,0.022113115,0.090099245,0.0016559333,0.0016563395,0.0016552396
