DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21
10531012,108,0,0.0005473666,0.0005473666,0.0005473666,0.0005473666,0.0005473666,0.0005473666,0.0005473666,0.0005473666,0.0005473666,0.0005473666,0.0005473666,0.0005473666,0.0005473666,0.0005473666,0.0005473666,0.0005473666,0.0005473666,0.0005473666,0.0005473666,0.9890526,0.0005473666
10700148,108,0,0.0013228322,0.0013228322,0.0013228322,0.0013228322,0.0013228322,0.0013228322,0.0013228322,0.42932615,0.0013228322,0.0013228322,0.0013228322,0.0013228322,0.0013228322,0.0013228322,0.0013228322,0.0013228322,0.0013228322,0.0013228322,0.0013228322,0.54554003,0.0013228322
10725388,108,0,0.00054736953,0.00054736953,0.9890519,0.00054736953,0.00054736953,0.00054736953,0.00054736953,0.00054736953,0.00054736953,0.00054736953,0.00054736953,0.00054736953,0.00054736953,0.00054736953,0.00054736953,0.00054736953,0.00054736953,0.00054736953,0.00054736953,0.0005473696,0.00054736953
10806067,108,0,0.000580785,0.000580785,0.000580785,0.000580785,0.000580785,0.000580785,0.000580785,0.000580785,0.000580785,0.000580785,0.000580785,0.000580785,0.000580785,0.000580785,0.000580785,0.000580785,0.000580785,0.19323376,0.000580785,0.7957313,0.000580785
10946305,108,0,0.000780681,0.000780681,0.0007806812,0.000780681,0.000780681,0.000780681,0.000780681,0.000780681,0.000780681,0.000780681,0.000780681,0.000780681,0.9843864,0.000780681,0.000780681,0.000780681,0.000780681,0.000780681,0.000780681,0.000780681,0.000780681
11950889,108,0,0.00049094245,0.00049094245,0.00049094245,0.00049094245,0.99018055,0.00049094245,0.00049094245,0.00049094245,0.00049094245,0.00049094245,0.00049094245,0.00049094245,0.00049094245,0.00049094245,0.00049094245,0.00049094245,0.00049094245,0.00049094245,0.00049094245,0.00049094245,0.00049094245
12217649,108,0,0.0007215253,0.0007215253,0.0007215253,0.0007215253,0.0007215253,0.0007215253,0.0007215253,0.0007215253,0.0007215253,0.0007215253,0.0007215253,0.0007215253,0.0007215253,0.0007215253,0.0007215253,0.0007215253,0.0007215253,0.0007215253,0.0007215253,0.9855694,0.0007215253
12415118,108,0,0.0006184656,0.0006184656,0.4841217,0.0006184656,0.0006184656,0.0006184656,0.0006184656,0.5041268,0.0006184656,0.0006184656,0.0006184656,0.0006184656,0.0006184656,0.0006184656,0.0006184656,0.0006184656,0.0006184656,0.0006184656,0.0006184656,0.0006184656,0.0006184656
12461557,108,0,0.0013606169,0.0013606169,0.97278774,0.0013606169,0.0013606169,0.0013606169,0.0013606169,0.0013606169,0.0013606169,0.0013606169,0.0013606169,0.0013606169,0.0013606169,0.0013606172,0.0013606169,0.0013606169,0.0013606169,0.0013606169,0.0013606169,0.0013606169,0.0013606169
12496124,108,0,0.0009921785,0.04232623,0.0009921785,0.0009921785,0.0009921785,0.0009921785,0.0009921785,0.0009921785,0.0009921785,0.0009921785,0.0009921785,0.0009921785,0.035040308,0.0009921785,0.0009921785,0.15840323,0.0932128,0.0009921785,0.0009921785,0.65514255,0.0009921785
12496132,108,0,0.0004960919,0.0004960919,0.15551986,0.0004960919,0.0568295,0.0004960919,0.011668916,0.0782216,0.0004960919,0.0004960919,0.0004960919,0.0004960919,0.41936436,0.0004960919,0.0004960919,0.0004960919,0.0004960919,0.0004960919,0.0004960919,0.27095416,0.0004960919
12511612,108,0,0.00041772574,0.00041772574,0.9916449,0.00041772574,0.00041772574,0.00041772574,0.00041772574,0.00041772574,0.00041772574,0.00041772574,0.00041772574,0.00041772574,0.00041772574,0.00041772585,0.00041772574,0.00041772574,0.00041772574,0.00041772574,0.00041772574,0.00041772574,0.00041772574
12516859,108,0,0.00097196334,0.00097196334,0.30768168,0.00097196334,0.00097196334,0.00097196334,0.00097196334,0.00097196334,0.23873724,0.00097196334,0.00097196334,0.00097196334,0.43608582,0.00097196334,0.00097196334,0.00097196334,0.00097196334,0.00097196334,0.00097196334,0.00097196334,0.00097196334
12516860,108,0,0.00095242815,0.00095242815,0.9809515,0.00095242815,0.00095242815,0.00095242815,0.00095242815,0.00095242815,0.00095242815,0.00095242815,0.00095242815,0.00095242815,0.00095242815,0.00095242815,0.00095242815,0.00095242815,0.00095242815,0.00095242815,0.00095242815,0.00095242815,0.00095242815
8908519,109,1,0.0007107621,0.0007107621,0.0007107621,0.0007107621,0.0007107621,0.0007107621,0.0007107621,0.3834993,0.0007107621,0.0007107621,0.0007107621,0.0007107621,0.0007107621,0.0007107621,0.0007107621,0.17569472,0.0007107621,0.0007107621,0.0007107621,0.0007107621,0.42801228
8940425,109,1,0.0005537319,0.0005537319,0.0005537319,0.0005537319,0.0005537319,0.0005537319,0.0005537319,0.0005537319,0.0005537319,0.0005537319,0.0005537319,0.0005537319,0.0005537319,0.0005537319,0.0005537319,0.98892516,0.0005537319,0.0005537319,0.0005537319,0.0005537319,0.0005537319
9149812,109,1,0.0005952982,0.0005952982,0.017886275,0.0005952982,0.0005952982,0.03368224,0.0005952982,0.0005952982,0.0005952982,0.0005952982,0.0005952982,0.0005952982,0.16126177,0.0005952982,0.0005952982,0.3993057,0.0005952982,0.061781947,0.0005952982,0.0005952982,0.31715265
9666006,109,1,0.001221164,0.001221164,0.001221164,0.001221164,0.001221164,0.001221164,0.001221164,0.08865517,0.001221164,0.001221164,0.001221164,0.001221164,0.17152642,0.001221164,0.06351254,0.5662017,0.029325236,0.001221164,0.001221164,0.001221164,0.06246151
9676381,109,1,0.00072152156,0.00072152156,0.00072152156,0.00072152156,0.00072152156,0.00072152156,0.00072152156,0.00072152156,0.00072152156,0.00072152156,0.00072152156,0.00072152156,0.00072152156,0.00072152156,0.00072152156,0.00072152156,0.00072152156,0.00072152156,0.00072152156,0.00072152156,0.9855696
9836710,109,1,0.0014006797,0.0014006797,0.0014006797,0.0014006797,0.0014006797,0.1772017,0.0014006797,0.0014006797,0.0014006797,0.0014006797,0.0014006797,0.0014006797,0.0014006797,0.0014006797,0.0014006797,0.48520675,0.0014006797,0.0014006797,0.31237942,0.0014006797,0.0014006797
9889212,109,1,0.0004762187,0.0004762187,0.0004762187,0.0004762187,0.0004762187,0.0004762187,0.0004762187,0.0004762187,0.0004762187,0.0004762187,0.0004762187,0.0004762187,0.0004762187,0.0004762187,0.0004762187,0.9904754,0.0004762187,0.0004762187,0.0004762187,0.0004762187,0.0004762187
10029323,109,1,0.0004535326,0.0004535326,0.0004535326,0.0004535326,0.0004535326,0.0004535326,0.0004535326,0.0004535326,0.0004535326,0.0004535326,0.0004535326,0.0004535326,0.0004535326,0.0004535326,0.0004535326,0.18807185,0.0004535326,0.0004535326,0.0004535326,0.0004535326,0.80331105
10419204,109,1,0.00061052217,0.00061052217,0.00061052217,0.00061052217,0.00061052217,0.00061052217,0.00061052217,0.00061052217,0.00061052217,0.00061052217,0.00061052217,0.00061052217,0.43555537,0.00061052217,0.00061052217,0.55284446,0.00061052217,0.00061052217,0.00061052217,0.00061052217,0.00061052217
10440566,109,1,0.00085043284,0.00085043284,0.00085043284,0.00085043284,0.00085043284,0.00085043284,0.29388982,0.00085043284,0.00085043284,0.00085043284,0.00085043284,0.00085043284,0.28278613,0.00085043284,0.00085043284,0.40801626,0.00085043284,0.00085043284,0.00085043284,0.00085043284,0.00085043284
10457842,109,1,0.0007441457,0.10388111,0.0007441457,0.08289253,0.0007441457,0.0007441457,0.055715945,0.0007441457,0.0007441457,0.0007441457,0.0007441457,0.0007441457,0.17650317,0.01869596,0.0007441457,0.0007441457,0.0007441457,0.0007441457,0.0007441457,0.0007441457,0.55114913
10574095,109,1,0.0012211003,0.0012211003,0.0012211003,0.3841763,0.0012211003,0.0012211003,0.0012211003,0.0012211003,0.0012211003,0.0012211003,0.0012211003,0.0012211003,0.0012211003,0.0012211003,0.0012211003,0.5926228,0.0012211003,0.0012211003,0.0012211003,0.0012211003,0.0012211003
10599890,109,1,0.0006266507,0.0006266507,0.0006266507,0.0006266507,0.0006266507,0.0006266507,0.0006266507,0.07432751,0.0006266507,0.01630902,0.09000065,0.0006266507,0.0006266507,0.016116431,0.0006266507,0.4363269,0.0006266507,0.0006266507,0.0006266507,0.0006266507,0.35751972
10620568,109,1,0.0006265902,0.0006265902,0.0006265902,0.0006265902,0.0006265902,0.0006265902,0.0006265902,0.0006265902,0.0006265902,0.0006265902,0.0006265902,0.0006265902,0.9874678,0.0006265902,0.0006265902,0.0006265902,0.0006265902,0.0006265902,0.0006265902,0.0006265902,0.0006265902
10652180,109,1,0.0006266198,0.0006266198,0.0006266198,0.0006266198,0.0006266198,0.0006266198,0.0006266198,0.0006266198,0.46958658,0.0006266198,0.0006266198,0.0006266198,0.0006266198,0.0006266198,0.0006266198,0.5185075,0.0006266198,0.0006266198,0.0006266198,0.0006266198,0.0006266198
10713370,109,1,0.0005952972,0.0005952972,0.0005952972,0.0005952972,0.0005952972,0.0005952972,0.0005952972,0.0005952972,0.0005952972,0.0005952972,0.0005952972,0.0005952972,0.0005952972,0.0005952972,0.0005952972,0.5979301,0.0005952972,0.0005952972,0.2562925,0.0005952972,0.13506205
10742226,109,1,0.0004177259,0.0004177259,0.0004177259,0.0004177259,0.0004177259,0.0004177259,0.0004177259,0.5612068,0.0004177259,0.0004177259,0.0004177259,0.0004177259,0.0004177259,0.0004177259,0.0004177259,0.43085605,0.0004177259,0.0004177259,0.0004177259,0.0004177259,0.0004177259
10769755,109,1,0.0006614491,0.14138305,0.0006614491,0.0006614491,0.0006614491,0.0006614491,0.19151606,0.0006614491,0.0006614491,0.0006614491,0.0006614491,0.0006614491,0.15540981,0.0006614491,0.0006614491,0.50044626,0.0006614491,0.0006614491,0.0006614491,0.0006614491,0.0006614491
10877778,109,1,0.0006105727,0.0442452,0.0006105727,0.08394008,0.0006105727,0.0006105727,0.0006105727,0.0006105727,0.0006105727,0.0006105727,0.0006105727,0.0006105727,0.23505199,0.0006105727,0.0006105727,0.4665841,0.0006105727,0.0006105727,0.0006105727,0.0006105727,0.16040921
10966386,109,1,0.0008354601,0.6019111,0.0008354601,0.0008354601,0.0008354601,0.0008354601,0.0008354601,0.0008354601,0.0008354601,0.0008354601,0.0008354601,0.0008354601,0.0008354601,0.0008354601,0.0008354601,0.38221523,0.0008354601,0.0008354601,0.0008354601,0.0008354601,0.0008354601
10966441,109,1,0.0007806783,0.0007806783,0.0007806783,0.0007806783,0.0007806783,0.0007806783,0.0007806783,0.0007806783,0.0007806783,0.0007806783,0.0007806783,0.0007806783,0.22425051,0.0007806783,0.0007806783,0.66588193,0.0007806783,0.0007806783,0.0007806783,0.0007806783,0.095815375
12211279,109,1,0.000387182,0.000387182,0.000387182,0.000387182,0.000387182,0.0920874,0.000387182,0.08542601,0.000387182,0.000387182,0.000387182,0.000387182,0.15228368,0.000387182,0.000387182,0.5966008,0.000387182,0.000387182,0.000387182,0.000387182,0.06740713
12218656,109,1,0.00075591565,0.39749664,0.00075591565,0.00075591565,0.00075591565,0.00075591565,0.00075591565,0.00075591565,0.00075591565,0.00075591565,0.07938239,0.00075591565,0.00075591565,0.00075591565,0.00075591565,0.28663787,0.00075591565,0.00075591565,0.00075591565,0.00075591565,0.22363263
12495014,109,1,0.0008210769,0.0008210769,0.0008210769,0.0008210769,0.0008210769,0.0008210769,0.0008210769,0.0008210769,0.0008210769,0.0008210769,0.0008210769,0.0008210769,0.0008210769,0.0008210769,0.0008210769,0.98357844,0.0008210769,0.0008210769,0.0008210769,0.0008210769,0.0008210769
1669719,111,2,0.0007937673,0.0007937673,0.0007937673,0.0007937673,0.0007937673,0.0007937673,0.0007937673,0.0007937673,0.17611723,0.0007937673,0.0007937673,0.0007937673,0.0007937673,0.0007937673,0.0007937673,0.0007937673,0.0007937673,0.5675867,0.24200822,0.0007937673,0.0007937673
7856030,111,2,0.00095244806,0.00095244806,0.00095244806,0.10693814,0.21800253,0.00095244806,0.00095244806,0.00095244806,0.00095244806,0.00095244806,0.00095244806,0.00095244806,0.00095244806,0.00095244806,0.00095244806,0.00095244806,0.00095244806,0.65791535,0.00095244806,0.00095244806,0.00095244806
7913756,111,2,0.00045353035,0.00045353035,0.00045353035,0.99092877,0.00045353035,0.00045353035,0.00045353035,0.00045353035,0.00045353035,0.00045353035,0.00045353035,0.00045353035,0.00045353035,0.00045353035,0.00045353035,0.00045353035,0.00045353035,0.00045353035,0.00045353035,0.00045353035,0.00045353035
7927332,111,2,0.0005233218,0.0005233218,0.0005233218,0.36129892,0.0005233218,0.0005233218,0.0005233218,0.0005233218,0.0005233218,0.0005233218,0.0005233218,0.0005233218,0.0005233218,0.0005233218,0.0005233218,0.0005233218,0.0005233218,0.62875783,0.0005233218,0.0005233218,0.0005233218
7936296,111,2,0.11936257,0.000952483,0.000952483,0.000952483,0.000952483,0.000952483,0.29792723,0.000952483,0.000952483,0.000952483,0.32424855,0.000952483,0.000952483,0.000952483,0.000952483,0.000952483,0.000952483,0.24226953,0.000952483,0.000952483,0.000952483
8137132,111,2,0.00044094425,0.00044094425,0.00044094425,0.99118054,0.00044094425,0.00044094425,0.00044094425,0.00044094425,0.00044094425,0.00044094425,0.00044094425,0.00044094425,0.00044094425,0.00044094425,0.00044094425,0.00044094425,0.00044094425,0.00044094425,0.00044094425,0.00044094425,0.00044094425
8682199,111,2,0.00047623017,0.00047623017,0.00047623017,0.00047623017,0.00047623017,0.00047623017,0.00047623017,0.00047623017,0.00047623017,0.00047623017,0.00047623017,0.00047623017,0.00047623017,0.00047623017,0.00047623017,0.00047623017,0.00047623017,0.41024035,0.5807111,0.00047623017,0.00047623017
8707291,111,2,0.0004105314,0.0004105314,0.0004105314,0.48085162,0.0004105314,0.0004105314,0.0004105314,0.0004105314,0.0004105314,0.0004105314,0.0004105314,0.0004105314,0.0004105314,0.0004105314,0.0004105314,0.0004105314,0.0004105314,0.51134825,0.0004105314,0.0004105314,0.0004105314
8797471,111,2,0.0007003006,0.0007003006,0.0007003006,0.0007003006,0.98599315,0.0007003006,0.0007003006,0.0007003006,0.0007003006,0.0007003006,0.0007003006,0.0007003006,0.0007003006,0.0007003006,0.0007003006,0.0007003006,0.0007003006,0.0007003006,0.0007003006,0.0007003006,0.0007003006
8797472,111,2,0.00083548675,0.00083548675,0.00083548675,0.00083548675,0.38513064,0.00083548675,0.47341752,0.00083548675,0.00083548675,0.00083548675,0.00083548675,0.00083548675,0.00083548675,0.00083548675,0.00083548675,0.00083548675,0.00083548675,0.12641315,0.00083548675,0.00083548675,0.00083548675
8841969,111,2,0.00067076593,0.00067076593,0.06272612,0.3501484,0.00067076593,0.03557485,0.00067076593,0.060816053,0.00067076593,0.00067076593,0.00067076593,0.00067076593,0.00067076593,0.00067076593,0.00067076593,0.00067076593,0.00067076593,0.48000214,0.00067076593,0.00067076593,0.00067076593
8937783,111,2,0.00054117106,0.00054117106,0.00054117106,0.28825238,0.00054117106,0.00054117106,0.00054117106,0.00054117106,0.00054117106,0.00054117106,0.22252326,0.00054117106,0.00054117106,0.00054117106,0.00054117106,0.00054117106,0.00054117106,0.4794832,0.00054117106,0.00054117106,0.00054117106
9128415,111,2,0.00037794528,0.00037794528,0.00037794528,0.00037794528,0.00037794528,0.00037794528,0.00037794528,0.00037794528,0.00037794528,0.00037794528,0.00037794528,0.00037794528,0.00037794528,0.00037794528,0.00037794528,0.00037794528,0.00037794528,0.992441,0.00037794528,0.00037794528,0.00037794528
9239743,111,2,0.0006707833,0.0006707833,0.09952728,0.2741335,0.0006707833,0.0006707833,0.05805337,0.0006707833,0.0006707833,0.0006707833,0.0006707833,0.0006707833,0.0006707833,0.0006707833,0.08779517,0.047581952,0.0006707833,0.42284685,0.0006707833,0.0006707833,0.0006707833
9263413,111,2,0.19379343,0.0020705964,0.0020705964,0.24513072,0.0020705964,0.0020705964,0.0020705964,0.0020705964,0.0020705964,0.0020705964,0.0020705964,0.0020705964,0.0020705964,0.0020705964,0.0020705964,0.0020705964,0.0020705964,0.5238052,0.0020705964,0.0020705964,0.0020705964
9681800,111,2,0.00064353325,0.00064353325,0.00064353325,0.00064353325,0.00064353325,0.00064353325,0.00064353325,0.00064353325,0.00064353325,0.00064353325,0.00064353325,0.00064353325,0.00064353325,0.00064353325,0.00064353325,0.00064353325,0.00064353325,0.98712915,0.00064353325,0.00064353325,0.00064353325
9789072,111,2,0.0005012709,0.0005012709,0.0005012709,0.0005012709,0.0005012709,0.0005012709,0.0005012709,0.0005012709,0.0005012709,0.0005012709,0.0005012709,0.0005012709,0.0005012709,0.0005012709,0.9899744,0.0005012709,0.0005012709,0.0005012709,0.0005012709,0.0005012709,0.0005012709
9864731,111,2,0.00064353517,0.00064353517,0.00064353517,0.00064353517,0.5970285,0.00064353517,0.00064353517,0.00064353517,0.00064353517,0.00064353517,0.00064353517,0.00064353517,0.00064353517,0.00064353517,0.00064353517,0.00064353517,0.00064353517,0.39074427,0.00064353517,0.00064353517,0.00064353517
10360778,111,2,0.0012871224,0.0012871224,0.0012871224,0.0012871224,0.0012871224,0.0012871224,0.0012871224,0.0012871224,0.0012871224,0.0012871224,0.0012871224,0.0012871224,0.0012871224,0.0012871224,0.2972593,0.0012871224,0.0012871224,0.56471866,0.114853844,0.0012871224,0.0012871224
10412591,111,2,0.00058794144,0.00058794144,0.00058794144,0.00058794144,0.00058794144,0.00058794144,0.00058794144,0.00058794144,0.00058794144,0.00058794144,0.00058794144,0.00058794144,0.44129303,0.00058794144,0.00058794144,0.00058794144,0.00058794144,0.54753596,0.00058794144,0.00058794144,0.00058794144
10932276,111,2,0.000421433,0.000421433,0.000421433,0.000421433,0.000421433,0.000421433,0.000421433,0.000421433,0.000421433,0.000421433,0.000421433,0.000421433,0.000421433,0.000421433,0.43426296,0.000421433,0.000421433,0.5577298,0.000421433,0.000421433,0.000421433
12222676,111,2,0.00066152686,0.00066152686,0.00066152686,0.43705904,0.00066152686,0.00066152686,0.00066152686,0.00066152686,0.00066152686,0.00066152686,0.053295013,0.00066152686,0.00066152686,0.00066152686,0.00066152686,0.00066152686,0.05513212,0.4271216,0.00066152686,0.00066152686,0.01680774
12420099,111,2,0.0006349539,0.0006349539,0.0006349539,0.0006349539,0.0006349539,0.0006349539,0.0006349539,0.0006349539,0.0006349539,0.0006349539,0.0006349539,0.0006349539,0.0006349539,0.0006349539,0.0006349539,0.0006349539,0.0006349539,0.98730075,0.0006349539,0.0006349539,0.0006349539
12464332,111,2,0.0007681263,0.0007681263,0.0007681263,0.0007681263,0.0007681263,0.0007681263,0.33308405,0.0007681263,0.0007681263,0.0007681263,0.0007681263,0.0007681263,0.0007681263,0.0007681263,0.0007681263,0.0007681263,0.0007681263,0.48987648,0.16321325,0.0007681263,0.0007681263
7866403,114,3,0.00062659744,0.00062659744,0.00062659744,0.00062659744,0.00062659744,0.0006265975,0.9874674,0.00062659744,0.00062659744,0.00062659744,0.00062659744,0.00062659744,0.00062659744,0.00062659744,0.00062659744,0.00062659744,0.00062659744,0.00062659744,0.00062659744,0.00062659744,0.00062659744
7903889,114,3,0.0009158233,0.0009158233,0.0009158233,0.0009158233,0.0009158233,0.0009158233,0.51887804,0.0009158233,0.0009158233,0.0009158233,0.46372133,0.0009158233,0.0009158233,0.0009158233,0.0009158233,0.0009158233,0.0009158233,0.0009158233,0.0009158233,0.0009158233,0.0009158233
8111410,114,3,0.00057375594,0.00057375594,0.00057375594,0.00057375594,0.00057375594,0.00057375594,0.98852426,0.00057375594,0.00057375594,0.00057375594,0.00057375594,0.00057375594,0.00057375594,0.00057375594,0.00057375594,0.00057375594,0.00057375594,0.00057375594,0.00057375594,0.00057375594,0.00057375594
8118461,114,3,0.00053512346,0.00053512346,0.00053512346,0.00053512346,0.00053512346,0.00053512346,0.63874584,0.00053512346,0.00053512346,0.00053512346,0.35108647,0.00053512346,0.00053512346,0.00053512346,0.00053512346,0.00053512346,0.00053512346,0.00053512346,0.00053512346,0.00053512346,0.00053512346
8522331,114,3,0.0004909432,0.0004909432,0.0004909432,0.0004909432,0.0004909434,0.0004909432,0.9901806,0.0004909432,0.0004909432,0.0004909432,0.0004909432,0.0004909432,0.0004909432,0.0004909432,0.0004909432,0.0004909432,0.0004909432,0.0004909432,0.0004909432,0.0004909432,0.0004909432
8566954,114,3,0.0011075435,0.0011075435,0.0011075435,0.0011075435,0.0011075435,0.0011075435,0.6671856,0.0011075435,0.0011075435,0.0011075435,0.31177115,0.0011075435,0.0011075435,0.0011075435,0.0011075435,0.0011075435,0.0011075435,0.0011075435,0.0011075435,0.0011075435,0.0011075435
8616874,114,3,0.00051207386,0.00051207386,0.00051207386,0.35517037,0.00051207386,0.15771587,0.4089401,0.00051207386,0.00051207386,0.00051207386,0.00051207386,0.00051207386,0.00051207386,0.00051207386,0.00051207386,0.00051207386,0.06946784,0.00051207386,0.00051207386,0.00051207386,0.00051207386
9140167,114,3,0.0007108482,0.0007108482,0.0007108482,0.069567084,0.0007108482,0.0007108482,0.62448955,0.0007108482,0.0007108482,0.0007108482,0.0007108482,0.0007108482,0.0007108482,0.0007108482,0.0007108482,0.0007108482,0.29314795,0.0007108482,0.0007108482,0.0007108482,0.0007108482
9156280,114,3,0.0004623819,0.0004623819,0.0004623819,0.0004623819,0.0004623819,0.0004623819,0.36624992,0.0004623819,0.0004623819,0.0004623819,0.0004623819,0.0004623819,0.0004623819,0.0004623819,0.0004623819,0.0004623819,0.6249647,0.0004623819,0.0004623819,0.0004623819,0.0004623819
9196022,114,3,0.0008354869,0.0008354869,0.0008354869,0.0008354869,0.0008354869,0.0008354869,0.9493414,0.0008354869,0.0008354869,0.0008354869,0.0008354869,0.0008354869,0.0008354869,0.0008354869,0.034784377,0.0008354869,0.0008354869,0.0008354869,0.0008354869,0.0008354869,0.0008354869
9276697,114,3,0.00045792782,0.00045792782,0.00045792782,0.00045792782,0.00045792782,0.00045792782,0.6247913,0.00045792782,0.00045792782,0.00045792782,0.00045792782,0.00045792782,0.00045792782,0.00045792782,0.00045792782,0.00045792782,0.00045792782,0.00045792782,0.36650762,0.00045792782,0.00045792782
9399850,114,3,0.0029763028,0.0029763028,0.0029763028,0.0029763028,0.0029763028,0.0029763028,0.53877115,0.12118868,0.0029763028,0.0029763028,0.0029763028,0.0029763028,0.2864669,0.0029763028,0.0029763028,0.0029763028,0.0029763028,0.0029763028,0.0029763028,0.0029763028,0.0029763028
9536987,114,3,0.0005474098,0.0005474098,0.0005474098,0.0005474098,0.0005474098,0.0005474098,0.8872962,0.0005474098,0.0005474098,0.0005474098,0.0005474098,0.0005474098,0.0005474098,0.0005474098,0.0005474098,0.0005474098,0.10230247,0.0005474098,0.0005474098,0.0005474098,0.0005474098
9566701,114,3,0.00069018034,0.00069018034,0.00069018034,0.00069018034,0.00069018034,0.00069018034,0.8004488,0.00069018034,0.07303192,0.00069018034,0.00069018034,0.00069018034,0.00069018034,0.00069018034,0.0881303,0.00069018034,0.00069018034,0.00069018034,0.02665572,0.00069018034,0.00069018034
9585611,114,3,0.00047621795,0.00047621795,0.00047621795,0.00047621795,0.00047621795,0.00047621795,0.9904751,0.00047621795,0.00047621795,0.00047621795,0.00047621795,0.00047621795,0.00047621795,0.00047621795,0.00047621795,0.00047621795,0.00047621795,0.00047621795,0.00047621795,0.00047621795,0.00047621795
9869603,114,3,0.000407026,0.000407026,0.000407026,0.000407026,0.000407026,0.000407026,0.675693,0.31657317,0.000407026,0.000407026,0.00040702603,0.000407026,0.000407026,0.000407026,0.000407026,0.000407026,0.000407026,0.000407026,0.000407026,0.000407026,0.000407026
10213492,114,3,0.00048102674,0.00048102674,0.00048102674,0.00048102674,0.00048102674,0.00048102674,0.990379,0.00048102674,0.00048102674,0.00048102674,0.00048102674,0.00048102674,0.00048102674,0.00048102674,0.00048102674,0.00048102674,0.00048102674,0.00048102674,0.00048102674,0.00048102674,0.00048102674
10502323,114,3,0.00040359973,0.00040359973,0.00040359973,0.09687942,0.00040359973,0.00040359973,0.83218604,0.063669294,0.00040359973,0.00040359973,0.00040359973,0.00040359973,0.00040359973,0.00040359973,0.00040359973,0.00040359973,0.00040359973,0.00040359973,0.00040359973,0.00040359973,0.00040359973
