DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12
10360778,111,2,0.0023149166,0.0023149094,0.0023148991,0.002314892,0.9745357,0.0023150542,0.002314912,0.0023149203,0.0023148933,0.002314927,0.0023149215,0.0023149692
10412591,111,2,0.0010419579,0.0010419409,0.10229058,0.0010418933,0.69429255,0.19403969,0.0010418753,0.0010419235,0.0010418864,0.0010418881,0.0010419043,0.0010419121
10932276,111,2,0.00073104847,0.0007310476,0.0007310455,0.00073104387,0.99195844,0.0007310543,0.00073105306,0.0007310518,0.00073105056,0.00073105213,0.000731054,0.00073106587
7866403,114,3,0.001141614,0.0011416214,0.0011416133,0.0011416025,0.0011416157,0.0011416228,0.0011416393,0.0011416508,0.001141632,0.001141618,0.0011416095,0.9874422
7903889,114,3,0.0016341931,0.0016341791,0.0016341507,0.0016341585,0.0016341866,0.0016341778,0.0016341491,0.66829574,0.0016341454,0.001634166,0.001634206,0.31536254
8111410,114,3,0.0010164041,0.0010164218,0.0010164093,0.0010163836,0.09655535,0.0010164052,0.0010164112,0.67575353,0.0010164464,0.0010164337,0.0010163917,0.2185434
8118461,114,3,0.00091587205,0.0009158584,0.00091586955,0.00091586413,0.0009158732,0.00091588,0.00091586815,0.19810027,0.021565905,0.00091586914,0.00091587234,0.772091
8522331,114,3,0.0008772865,0.00087730185,0.0008772881,0.00087730325,0.00087731186,0.00087730365,0.0008773051,0.41264135,0.0008772873,0.0008773061,0.00087729405,0.5785856
8537055,114,3,0.0011416882,0.0011417324,0.17654398,0.0011416822,0.0011417032,0.0011417309,0.0011416787,0.6813036,0.13187708,0.00114171,0.0011417032,0.0011417284
8616874,114,3,0.00088662823,0.0008866605,0.00088664,0.0008866339,0.00088663603,0.00088664086,0.00088665885,0.85234106,0.0008866479,0.13879259,0.0008866354,0.00088665413
9012588,114,3,0.001041774,0.0010417816,0.0010417606,0.0010417554,0.0010417948,0.0010417677,0.00104177,0.70157486,0.0010417536,0.0010417703,0.0010417596,0.28800744
9140167,114,3,0.0013229029,0.0013229344,0.0013229008,0.0013229034,0.0013229134,0.0013229011,0.0013229589,0.7172959,0.0013229947,0.0013229322,0.0013229208,0.2694749
9196022,114,3,0.0014882784,0.0014882929,0.0014882726,0.0014882562,0.0014882938,0.0014882878,0.0014882613,0.81450874,0.0014882783,0.1706085,0.001488262,0.0014882799
9220497,114,3,0.00077889353,0.389722,0.0007789041,0.0007788943,0.00077890314,0.0007789056,0.0007789037,0.6024889,0.0007789025,0.0007789098,0.00077891216,0.0007789159
9399850,114,3,0.004902501,0.19266313,0.0049024154,0.004902596,0.004902501,0.0049024164,0.0049025104,0.00490266,0.0049027223,0.004902544,0.00490244,0.7583116
9566701,114,3,0.0012255723,0.0012256167,0.0012256019,0.0012256687,0.0012255945,0.0012255835,0.0012255957,0.7445356,0.0012255941,0.001225608,0.0012256177,0.24320832
9869603,114,3,0.00073755335,0.21061043,0.00073755643,0.0007375612,0.00073755183,0.06665834,0.0007375758,0.33084008,0.00073758664,0.0007375637,0.00073758163,0.38599074
10213492,114,3,0.00085041707,0.00085043843,0.00085042004,0.00085041916,0.00085043575,0.0008504197,0.00085043977,0.83655137,0.0008504154,0.000850426,0.00085042365,0.15494438
10339655,114,3,0.0015724865,0.7182445,0.0015725008,0.0015724796,0.0015724718,0.0015725021,0.0015724961,0.26603046,0.0015724779,0.0015725312,0.001572475,0.001572509
10526234,114,3,0.0012627855,0.0012628523,0.0012628161,0.0012628605,0.0012627939,0.0012628123,0.0012627831,0.9861091,0.001262794,0.0012628294,0.001262807,0.0012628045
10717531,114,3,0.0011416973,0.0011417435,0.0011417322,0.0011417372,0.0011417201,0.0011417033,0.0011416947,0.23910263,0.0011417728,0.2833065,0.0011417053,0.4673154
10851078,114,3,0.0012439465,0.0012439411,0.0012439076,0.0012439037,0.028919224,0.0012439181,0.001243921,0.58008903,0.0012439346,0.3797965,0.0012439145,0.0012439436
10920985,114,3,0.0013022348,0.0013022645,0.0013022353,0.001302298,0.001302268,0.0013022514,0.25111774,0.40360448,0.0013022731,0.0013022524,0.0013022663,0.33355746
10921028,114,3,0.000778881,0.00077890424,0.00077888794,0.0007788795,0.00077890576,0.00077889947,0.077130504,0.4027246,0.09314708,0.00077888946,0.00077889266,0.42076662
10936679,114,3,0.0013662364,0.0013662716,0.0013662532,0.0013662255,0.0013662496,0.001366259,0.024971528,0.546281,0.0013662247,0.0013662435,0.0013662394,0.4164513
11040191,114,3,0.0008592257,0.046624403,0.0008592116,0.0008592004,0.0008592122,0.0008592371,0.22753112,0.50763595,0.00085921126,0.21133474,0.0008592208,0.000859227
12059991,114,3,0.0016341495,0.0016342211,0.0016341577,0.0016341323,0.0016341408,0.0016341408,0.001634129,0.9820243,0.0016341374,0.0016341695,0.0016341556,0.0016341597
7529048,116,4,0.0036233799,0.86902857,0.0036234097,0.0036233761,0.0036234222,0.0036234478,0.0036235764,0.0036234332,0.0036234374,0.003623439,0.09473701,0.003623456
8286193,116,4,0.0013441764,0.79837775,0.0013441961,0.0013441794,0.0013441814,0.0013441788,0.0013441872,0.0013441994,0.0013441875,0.18818027,0.0013441794,0.0013441868
8607861,116,4,0.0013228533,0.9854481,0.0013228584,0.0013228464,0.0013228555,0.0013228554,0.0013228478,0.0013228552,0.0013231679,0.0013228519,0.0013228715,0.0013228661
8665514,116,4,0.00086814153,0.9904503,0.0008681538,0.0008681548,0.00086814363,0.00086814386,0.0008681511,0.00086818635,0.00086813676,0.00086815003,0.0008681338,0.0008681329
8710868,116,4,0.0010686266,0.8816797,0.0010685408,0.0010684996,0.0010685008,0.0010684879,0.0010684887,0.0010685094,0.001068484,0.107635155,0.0010684953,0.0010684913
9056422,116,4,0.00086819,0.9904501,0.0008681522,0.00086815335,0.0008682444,0.0008681971,0.0008681622,0.0008681502,0.000868151,0.00086816243,0.00086817326,0.00086819666
9205064,116,4,0.037250433,0.77526355,0.0007717149,0.000771712,0.0007717007,0.0007717056,0.0007717067,0.00077171356,0.0007717171,0.1805406,0.0007717061,0.00077172613
9342439,116,4,0.0010163748,0.98882014,0.0010163183,0.0010163116,0.0010163233,0.0010163289,0.001016404,0.0010163258,0.0010163168,0.0010163438,0.0010163224,0.0010163175
9394418,116,4,0.0007862552,0.8805578,0.0007862632,0.00078629,0.0007862613,0.00078629446,0.00078628364,0.00078626,0.0007862554,0.0007862721,0.0007862702,0.111579545
9413807,116,4,0.0007508251,0.934389,0.0007508399,0.0007508688,0.0007508398,0.000750839,0.00075083005,0.00075083185,0.058102597,0.00075082626,0.000750843,0.0007508456
9516080,116,4,0.00079371326,0.9912691,0.00079372776,0.00079370255,0.00079370226,0.0007937081,0.0007937178,0.00079371507,0.0007937032,0.0007937204,0.00079369993,0.00079370686
9545345,116,4,0.00089613796,0.8698428,0.00089614955,0.0008961471,0.000896139,0.0008961478,0.0008961512,0.0008961588,0.0008961399,0.121195585,0.000896142,0.0008961425
9699666,116,4,0.0009158515,0.79765046,0.00091586437,0.0009158485,0.0009158655,0.00091585616,0.19319081,0.0009158678,0.00091586274,0.00091586605,0.0009158848,0.0009158543
9815544,116,4,0.00068876124,0.9924234,0.00068877195,0.0006887753,0.00068877614,0.0006887694,0.0006888075,0.00068876444,0.00068876625,0.0006887741,0.00068877003,0.0006887687
9815941,116,4,0.0010823656,0.9880939,0.0010823659,0.0010823503,0.0010823519,0.001082359,0.0010823425,0.0010823804,0.0010823825,0.0010823645,0.0010823478,0.0010823528
10026153,116,4,0.0012627748,0.98610926,0.0012628121,0.0012628821,0.0012627711,0.0012627663,0.0012627816,0.0012628295,0.0012627904,0.001262814,0.0012627637,0.0012627715
10401676,116,4,0.0009259794,0.98981404,0.0009259922,0.0009259779,0.00092598784,0.0009259982,0.0009260339,0.0009259859,0.00092598255,0.0009259905,0.0009260192,0.00092603173
10430101,116,4,0.0007716696,0.9915115,0.0007716828,0.0007716664,0.0007716657,0.00077166775,0.00077167054,0.0007716731,0.0007716865,0.00077168713,0.0007716931,0.0007716637
10435587,116,4,0.0010966512,0.534716,0.0010966933,0.0010966698,0.0010966494,0.0010966606,0.001096665,0.3765877,0.0010966668,0.07882635,0.0010966654,0.0010966683
10438568,116,4,0.001389171,0.7885184,0.0013891998,0.0013891677,0.00138917,0.0013891626,0.03771926,0.001389167,0.16125944,0.0013891777,0.0013892356,0.0013893243
10459850,116,4,0.00080913206,0.7181425,0.00080915284,0.00080912985,0.0008091449,0.00080914464,0.00080916483,0.00080916507,0.27376598,0.00080915133,0.0008091349,0.0008091709
10766344,116,4,0.00090589235,0.55737174,0.0009058951,0.000905874,0.00090588693,0.00090588484,0.079792745,0.0009058944,0.00090587954,0.35468245,0.0009058766,0.0009058744
10791772,116,4,0.0008334789,0.90030384,0.0008334739,0.00083348464,0.00083343964,0.0008334411,0.0008334492,0.00083345297,0.0008334433,0.091361664,0.0008334274,0.0008334362
11005099,116,4,0.0010823718,0.8769774,0.0010823896,0.0010824065,0.0010823924,0.0010823943,0.0010823987,0.0010823936,0.11219863,0.001082378,0.001082383,0.0010824505
7585009,117,5,0.0010042042,0.0010041627,0.0010041697,0.0010041593,0.0010041717,0.889023,0.10093535,0.0010041489,0.0010041315,0.0010041555,0.001004136,0.0010041547
8058160,117,5,0.0013890055,0.0013890152,0.0013890086,0.0013889994,0.0013890204,0.8657248,0.0013890301,0.0013890361,0.0013890229,0.0013890236,0.001389022,0.12038503
8075646,117,5,0.0012438706,0.0012438595,0.0012438549,0.0012438544,0.0012438819,0.98631746,0.0012439003,0.0012438621,0.001243863,0.0012438707,0.0012438622,0.0012438969
8309588,117,5,0.00141255,0.0014125244,0.0014125123,0.0014125212,0.0014125273,0.9844621,0.0014125523,0.0014125264,0.0014125194,0.0014125304,0.0014125252,0.0014125534
8740984,117,5,0.0010823848,0.0010823891,0.0010823826,0.0010823897,0.17939231,0.41422632,0.08364219,0.0010823978,0.0010823763,0.00108239,0.0010824522,0.31408003
8859062,117,5,0.00071229617,0.0007123011,0.00071229663,0.00071230956,0.00071230467,0.9921647,0.00071229826,0.0007122975,0.0007123004,0.0007122982,0.0007123057,0.0007123063
9017530,117,5,0.001666774,0.0016668105,0.001666788,0.0016667993,0.0016668153,0.6464624,0.0016668749,0.001666833,0.001666777,0.0016668076,0.0016668439,0.33686948
9067471,117,5,0.0013662331,0.0013662645,0.0013662362,0.0013662115,0.0013662628,0.9849712,0.00136629,0.0013662432,0.0013662324,0.0013662506,0.0013662351,0.0013662471
9129722,117,5,0.000833394,0.00083339884,0.00083341176,0.0008334023,0.0008334079,0.9908325,0.0008333877,0.0008333998,0.0008333949,0.00083340873,0.0008333942,0.00083340803
9218507,117,5,0.0008961663,0.00089618226,0.00089617475,0.08651631,0.0008961657,0.5495941,0.0008961755,0.00089617056,0.00089618337,0.2586893,0.098030865,0.0008961708
9265639,117,5,0.0006667494,0.00066675304,0.00066675915,0.0006667548,0.0006667658,0.49542087,0.00066675135,0.0006667554,0.00066676235,0.4757492,0.00066676096,0.022829069
9369084,117,5,0.0005050752,0.0005050845,0.00050507596,0.00050507335,0.00050508155,0.6520152,0.0005050822,0.00050507684,0.00050508167,0.00050508254,0.0005050811,0.34293395
9436725,117,5,0.000778857,0.0007788555,0.0007788523,0.000778862,0.00077887246,0.4922529,0.49995843,0.00077885244,0.0007788696,0.00077886163,0.0007788663,0.00077886664
9700658,117,5,0.0009805365,0.0009805289,0.40164742,0.0009805189,0.0009805278,0.58854735,0.0009805198,0.0009805468,0.000980518,0.0009805498,0.0009805073,0.0009805498
9721442,117,5,0.001344175,0.0013442048,0.0013441779,0.0013441931,0.0013441794,0.933532,0.0013442208,0.0013441875,0.053026117,0.0013441815,0.001344169,0.0013441849
9876967,117,5,0.0013889626,0.0013889982,0.0013890272,0.0013889851,0.0013889726,0.98472106,0.001388975,0.001388975,0.001388982,0.0013890074,0.0013890121,0.0013889815
10027417,117,5,0.0005411816,0.0005411867,0.00054118317,0.00054116925,0.00054117537,0.99404705,0.0005411754,0.0005411901,0.0005411818,0.00054118806,0.0005411755,0.000541172
10213152,117,5,0.00094706955,0.0009470751,0.0009470783,0.0009470728,0.0009470719,0.5654377,0.0009470772,0.00094707607,0.07976226,0.057420786,0.042125344,0.24862435
10431657,117,5,0.001437087,0.0014370489,0.0014370745,0.0014371092,0.0014370566,0.74275714,0.0014369979,0.24287233,0.0014370141,0.0014370682,0.0014370214,0.0014370328
10507547,117,5,0.0009579422,0.0009579582,0.0009579431,0.0009579437,0.00095794443,0.64369375,0.00095796917,0.0009579575,0.14251848,0.20516624,0.00095797714,0.00095794915
10679292,117,5,0.0017010076,0.0017009818,0.0017009778,0.0017009237,0.0017009639,0.45233974,0.31394634,0.0017009907,0.0017010055,0.21840516,0.001700926,0.0017009833
10935434,117,5,0.00081704935,0.0008170596,0.0008170561,0.0008170527,0.0008170616,0.99101233,0.0008170634,0.0008170613,0.00081706024,0.00081705797,0.00081708253,0.0008170648
10936886,117,5,0.0019381569,0.0019381727,0.0019381937,0.001938143,0.0019381609,0.5346755,0.0019381351,0.0019381518,0.0019381486,0.44594294,0.00193815,0.0019381667
12419536,117,5,0.0010685247,0.0010685166,0.0010685133,0.0010684876,0.0010685176,0.8307098,0.0010684818,0.0010685027,0.0010684892,0.15860519,0.0010685088,0.0010685052
7587891,120,6,0.0012078844,0.17497525,0.0012078838,0.0012078651,0.0012078859,0.22832246,0.42423496,0.16280423,0.001207966,0.0012079041,0.0012078838,0.0012079364
7805557,120,6,0.0011575045,0.15214731,0.0011575153,0.0011575083,0.0011575178,0.0011575137,0.680685,0.15675,0.0011575613,0.0011575234,0.0011575097,0.0011575343
7907945,120,6,0.0007375237,0.59875244,0.00073752966,0.00073751685,0.00073751813,0.0007375246,0.39387223,0.00073752616,0.00073751714,0.00073753175,0.0007375152,0.0007375198
7928630,120,6,0.0012078597,0.41686544,0.001207866,0.001207881,0.0012079002,0.0012079028,0.34961635,0.22264725,0.0012078704,0.0012079275,0.0012078759,0.0012079143
8058309,120,6,0.0010823658,0.98809403,0.0010823581,0.0010823298,0.0010823382,0.0010823383,0.0010823521,0.0010823637,0.00108234,0.0010824312,0.0010823394,0.0010823347
8293386,120,6,0.0012821661,0.67371297,0.0012821562,0.0012821559,0.0012821767,0.0012822035,0.31346518,0.0012821943,0.0012821824,0.0012821772,0.0012821609,0.0012821817
8569178,120,6,0.0008013812,0.4628092,0.0008013773,0.00080137723,0.00080139324,0.076179855,0.20770371,0.24689609,0.00080139417,0.0008013962,0.0008014127,0.0008014001
8618340,120,6,0.0011416705,0.2596482,0.0011416828,0.001141685,0.0011416881,0.0011416866,0.21339881,0.30313674,0.21468267,0.0011416939,0.0011416741,0.0011417154
8697991,120,6,0.0011416678,0.19977501,0.0011416906,0.0011416619,0.0011416818,0.0011417049,0.7395127,0.0011417138,0.0011416797,0.050437126,0.0011417078,0.0011416966
8924224,120,6,0.0010548712,0.0010548929,0.0010548732,0.0010548707,0.0010548745,0.0010548752,0.9883963,0.0010548788,0.0010548729,0.0010548744,0.0010548881,0.0010548778
8956779,120,6,0.0010041875,0.22236471,0.022024285,0.0010041562,0.0010041896,0.057671983,0.27559742,0.0010041823,0.15451519,0.14456259,0.046979364,0.07226765
