DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19
12516859,108,0,0.0010742865,0.0010742866,0.65820634,0.0010742865,0.0010742866,0.0010742868,0.0010742866,0.0010742866,0.32353085,0.0010742868,0.0010742865,0.0010742868,0.0010742866,0.0010742866,0.0010742865,0.0010742866,0.0010742866,0.0010742866,0.0010742865
12516860,108,0,0.0010527032,0.0010527032,0.9810514,0.0010527032,0.0010527032,0.0010527034,0.0010527032,0.0010527032,0.0010527032,0.0010527032,0.0010527032,0.0010527034,0.0010527034,0.0010527032,0.0010527032,0.0010527034,0.0010527034,0.0010527032,0.0010527032
8908519,109,1,0.0007855901,0.0007855901,0.0007855901,0.0007855901,0.0007855901,0.0007855901,0.0007855901,0.44283938,0.0007855901,0.017676737,0.0007855901,0.0007855901,0.0007855901,0.0007855901,0.0007855901,0.52691424,0.0007855901,0.0007855901,0.0007855901
8940425,109,1,0.0006120418,0.0006120418,0.0006120418,0.0006120418,0.0006120418,0.00061204185,0.0006120418,0.00061204185,0.00061204185,0.0006120418,0.00061204185,0.0006120418,0.0006120418,0.00061204185,0.0006120418,0.7505018,0.00061204185,0.00061204185,0.23909344
9149812,109,1,0.0006579617,0.00065796176,0.00065796176,0.0006579617,0.0006579617,0.036412377,0.0006579617,0.230138,0.00065796176,0.0006579617,0.00065796176,0.014021567,0.0006579617,0.00065796176,0.0006579617,0.6057064,0.0006579617,0.00065796176,0.10451019
9666006,109,1,0.0013496212,0.0013496212,0.0013496212,0.0013496212,0.0013496212,0.0013496212,0.0013496212,0.10593977,0.0013496212,0.0013496213,0.0013496212,0.0013496212,0.0013496213,0.0013496212,0.1946277,0.6778387,0.0013496212,0.0013496212,0.0013496212
9676381,109,1,0.00079751073,0.00079751073,0.044622082,0.00079751073,0.00079751073,0.0007975107,0.0007975107,0.069592305,0.0007975107,0.0007975107,0.0007975107,0.00079751073,0.18451016,0.00079751073,0.033992548,0.6561176,0.0007975107,0.00079751073,0.00079751073
9836710,109,1,0.001548125,0.001548125,0.0015481248,0.0015481248,0.001548125,0.17438163,0.0015481248,0.001548125,0.001548125,0.001548125,0.0015481248,0.0015481248,0.0015481248,0.0015481248,0.001548125,0.44334626,0.001548125,0.0015481251,0.35750213
9889212,109,1,0.00052634266,0.0005263427,0.0005263427,0.00052634266,0.00052634266,0.0005263427,0.00052634266,0.00052634266,0.00052634266,0.00052634266,0.00052634266,0.00052634266,0.00052634266,0.00052634266,0.00052634266,0.9905257,0.00052634266,0.00052634266,0.00052634266
10029323,109,1,0.0005012729,0.0005012729,0.00050127297,0.0005012729,0.0005012729,0.0005012729,0.0005012729,0.0005012729,0.0005012729,0.0005012729,0.0005012729,0.0005012729,0.0005012729,0.0005012729,0.0005012729,0.990977,0.0005012729,0.0005012729,0.0005012729
10419204,109,1,0.00067478983,0.00067478983,0.00067478983,0.00067478983,0.00067478983,0.00067478983,0.00067478983,0.15991837,0.00067478983,0.0006747899,0.00067478983,0.00067478983,0.2533817,0.00067478983,0.00067478983,0.5759032,0.00067478983,0.00067478983,0.00067478983
10440566,109,1,0.00094000384,0.0009400038,0.00094000384,0.28619128,0.0009400038,0.0009400038,0.10505611,0.1675374,0.0009400038,0.00094000384,0.00094000384,0.000940004,0.00094000384,0.0009400038,0.00094000384,0.42711517,0.00094000384,0.0009400038,0.00094000384
10457842,109,1,0.00082244864,0.00082244864,0.0008224487,0.00082244875,0.0008224487,0.00082244864,0.0008224487,0.0008224487,0.00082244864,0.00082244864,0.0008224487,0.00082244864,0.00082244864,0.0008224487,0.00082244864,0.56726164,0.00082244864,0.0008224487,0.4187567
10574095,109,1,0.0013497306,0.0013497305,0.0013497306,0.0013497305,0.0013497305,0.1803976,0.0013497306,0.099528246,0.0013497306,0.0013497306,0.0013497306,0.0013497305,0.0013497308,0.0013497306,0.0013497306,0.6984786,0.0013497308,0.0013497305,0.0013497306
10599890,109,1,0.00069260807,0.00069260807,0.00069260807,0.00069260807,0.00069260807,0.069473326,0.00069260807,0.14839599,0.00069260807,0.00069260807,0.08117902,0.00069260807,0.00069260807,0.00069260807,0.00069260807,0.6905625,0.00069260807,0.00069260807,0.00069260807
10620568,109,1,0.00069254724,0.00069254724,0.0006925473,0.0006925473,0.00069254724,0.00069254724,0.00069254724,0.00069254724,0.00069254724,0.00069254724,0.0006925473,0.00069254724,0.0006925473,0.629134,0.00069254724,0.3590925,0.00069254724,0.00069254724,0.00069254724
10652180,109,1,0.00069258764,0.0006925877,0.00069258764,0.0006925877,0.00069258764,0.0006925877,0.00069258764,0.0006925877,0.33532235,0.0006925877,0.00069258764,0.0006925877,0.07870947,0.0006925877,0.00069258764,0.5748866,0.0006925877,0.00069258764,0.0006925877
10713370,109,1,0.0006579474,0.0006579474,0.0006579474,0.00065794744,0.00065794744,0.0006579474,0.00065794744,0.00065794744,0.00065794744,0.0006579474,0.00065794744,0.0006579474,0.0006579474,0.00065794744,0.00065794744,0.597124,0.00065794744,0.00065794744,0.3916909
10742226,109,1,0.00046169496,0.00046169496,0.00046169496,0.00046169496,0.00046169496,0.00046169496,0.00046169496,0.6264861,0.00046169496,0.00046169496,0.00046169496,0.00046169496,0.00046169496,0.00046169496,0.00046169496,0.36566478,0.00046169496,0.00046169496,0.00046169496
10769755,109,1,0.00073107606,0.1461977,0.0007310761,0.00073107606,0.00073107606,0.0007310761,0.23396239,0.12054332,0.0007310761,0.00073107606,0.0007310761,0.00073107606,0.0007310761,0.0007310761,0.00073107606,0.4883304,0.00073107606,0.00073107606,0.0007310761
10877778,109,1,0.00067488983,0.0006748898,0.0006748898,0.0006748898,0.0006748898,0.060083367,0.0006748898,0.19386566,0.0006748898,0.0006748898,0.0006748898,0.0006748898,0.015731731,0.039482407,0.0006748897,0.62017244,0.0006748898,0.0006748897,0.06189069
10966386,109,1,0.0009233957,0.0009233957,0.0009233957,0.0009233957,0.0009233957,0.0009233957,0.0009233957,0.7817834,0.0009233957,0.0009233958,0.0009233957,0.0009233958,0.02930478,0.0009233957,0.0009233957,0.17413753,0.0009233957,0.0009233957,0.0009233957
10966441,109,1,0.00086290675,0.00086290675,0.00086290675,0.00086290675,0.0008629068,0.00086290675,0.0008629068,0.117564104,0.00086290675,0.020010073,0.00086290675,0.00086290675,0.11030326,0.00086290675,0.00086290675,0.7034658,0.00086290675,0.036576115,0.0008629068
12211279,109,1,0.00042792904,0.00042792904,0.00042792907,0.00042792904,0.00042792904,0.20613298,0.00042792904,0.15749177,0.00042792904,0.00042792904,0.00042792904,0.00042792904,0.00042792907,0.00042792907,0.00042792907,0.6295283,0.00042792904,0.00042792904,0.00042792907
12218656,109,1,0.0008355108,0.0008355108,0.11575073,0.45283464,0.0008355108,0.00083551084,0.0008355108,0.00083551084,0.00083551084,0.0008355108,0.00083551084,0.0008355108,0.00083551084,0.00083551084,0.0008355108,0.41804653,0.00083551084,0.00083551084,0.0008355108
12495014,109,1,0.00090751145,0.00090751145,0.00090751145,0.00090751145,0.0009075114,0.00090751145,0.00090751145,0.0009075114,0.00090751145,0.00090751145,0.00090751145,0.0009075114,0.0009075114,0.00090751145,0.00090751145,0.9836648,0.00090751145,0.00090751145,0.00090751145
1669719,111,2,0.0008773201,0.0008773201,0.0008773201,0.7648248,0.0008773201,0.0008773201,0.0008773201,0.0008773201,0.0008773201,0.0008773201,0.023385659,0.0008773202,0.19775249,0.0008773202,0.0008773202,0.0008773201,0.0008773201,0.0008773201,0.0008773202
7856030,111,2,0.0010526818,0.0010526818,0.0010526818,0.6594335,0.32267103,0.0010526818,0.0010526819,0.0010526818,0.0010526818,0.0010526819,0.0010526819,0.0010526818,0.0010526818,0.0010526818,0.0010526819,0.0010526818,0.0010526818,0.0010526819,0.0010526819
7913756,111,2,0.0005012733,0.0005012733,0.0005012733,0.9909765,0.0005012734,0.0005012733,0.0005012733,0.0005012733,0.0005012733,0.0005012733,0.0005012733,0.0005012733,0.0005012734,0.0005012733,0.0005012733,0.0005012733,0.0005012733,0.0005012733,0.0005012733
7927332,111,2,0.00057840016,0.00057840016,0.00057840016,0.8827917,0.00057840016,0.00057840016,0.00057840016,0.00057840016,0.00057840016,0.00057840016,0.10737489,0.00057840016,0.00057840016,0.00057840016,0.00057840016,0.00057840016,0.00057840016,0.00057840016,0.00057840016
7936296,111,2,0.16505402,0.0010527471,0.0010527472,0.0010527472,0.47235537,0.0010527472,0.08587679,0.0010527472,0.0010527472,0.0010527471,0.17073558,0.09123982,0.0010527471,0.0010527471,0.0010527471,0.0010527471,0.0010527472,0.0010527471,0.0010527472
8137132,111,2,0.00048736887,0.00048736887,0.0004873689,0.86058635,0.00048736887,0.0004873689,0.00048736887,0.00048736887,0.00048736887,0.00048736887,0.00048736887,0.0004873689,0.00048736887,0.00048736887,0.00048736887,0.00048736887,0.00048736887,0.00048736887,0.13112792
8682199,111,2,0.0005263701,0.00052637013,0.0005263701,0.8612988,0.1297524,0.0005263701,0.0005263701,0.0005263701,0.0005263701,0.00052637013,0.00052637013,0.0005263701,0.0005263701,0.00052637013,0.00052637013,0.0005263701,0.0005263701,0.00052637013,0.00052637013
8707291,111,2,0.0004537497,0.0004537497,0.0004537497,0.52677864,0.46550715,0.00045374973,0.00045374973,0.00045374973,0.0004537497,0.0004537497,0.00045374973,0.0004537497,0.00045374973,0.00045374973,0.0004537497,0.0004537497,0.00045374973,0.00045374973,0.0004537497
8797471,111,2,0.00077401986,0.00077401986,0.00077401986,0.0007740199,0.98606694,0.00077401986,0.00077401986,0.00077401986,0.00077401986,0.00077401986,0.00077401986,0.00077401986,0.00077401986,0.00077401986,0.00077401986,0.00077401986,0.00077401986,0.00077401986,0.00077401986
8797472,111,2,0.00092344824,0.00092344824,0.0009234482,0.090725236,0.66567045,0.020910379,0.20884229,0.00092344824,0.00092344824,0.0009234482,0.00092344824,0.00092344824,0.0009234483,0.0009234482,0.00092344824,0.0009234482,0.00092344824,0.0009234482,0.0009234482
8841969,111,2,0.3723772,0.0007413296,0.0007413296,0.61501944,0.0007413296,0.0007413296,0.0007413296,0.0007413296,0.0007413296,0.0007413296,0.0007413296,0.0007413296,0.0007413296,0.0007413296,0.0007413296,0.0007413296,0.0007413296,0.0007413296,0.0007413296
8937783,111,2,0.00059817126,0.019863784,0.00059817126,0.50766975,0.06323793,0.04475356,0.00059817126,0.00059817126,0.00059817126,0.00059817126,0.35610026,0.00059817126,0.00059817126,0.00059817126,0.00059817126,0.00059817126,0.00059817126,0.00059817126,0.00059817126
9128415,111,2,0.00041773752,0.00041773752,0.00041773752,0.6488354,0.00041773755,0.00041773752,0.00041773755,0.00041773752,0.00041773752,0.00041773752,0.00041773755,0.00041773752,0.00041773755,0.00041773752,0.00041773755,0.00041773752,0.00041773755,0.34406257,0.00041773752
9239743,111,2,0.0007414224,0.054414403,0.046422876,0.7356796,0.0007414224,0.00074142235,0.15236111,0.0007414224,0.0007414224,0.00074142235,0.0007414224,0.0007414224,0.0007414224,0.0007414224,0.0007414224,0.00074142247,0.00074142235,0.00074142235,0.0007414224
9263413,111,2,0.0022884721,0.0022884724,0.0022884721,0.95880765,0.0022884721,0.0022884721,0.0022884721,0.0022884721,0.0022884721,0.0022884721,0.0022884724,0.0022884721,0.0022884721,0.0022884721,0.0022884721,0.0022884721,0.0022884721,0.0022884721,0.0022884721
9681800,111,2,0.00071127457,0.0007112746,0.00071127457,0.98719627,0.0007112746,0.0007112746,0.0007112746,0.00071127457,0.00071127457,0.00071127457,0.0007112746,0.00071127457,0.00071127457,0.00071127457,0.0007112746,0.0007112746,0.0007112746,0.00071127457,0.0007112746
9789072,111,2,0.00055403466,0.00055403466,0.00055403466,0.00055403466,0.00055403466,0.00055403466,0.00055403466,0.00055403466,0.00055403466,0.00055403466,0.00055403466,0.00055403466,0.00055403466,0.00055403466,0.99002725,0.00055403466,0.00055403466,0.00055403466,0.00055403466
9864731,111,2,0.0007112723,0.0007112723,0.0007112723,0.00071127235,0.98719645,0.00071127235,0.0007112723,0.0007112723,0.0007112723,0.0007112723,0.0007112723,0.0007112723,0.00071127235,0.0007112723,0.0007112723,0.0007112723,0.0007112723,0.0007112723,0.0007112723
10360778,111,2,0.0014225635,0.0014225635,0.0014225635,0.70464325,0.0014225636,0.0014225635,0.107414536,0.0014225635,0.0014225635,0.0014225635,0.0014225636,0.0014225635,0.0014225635,0.0014225635,0.16518132,0.0014225635,0.0014225636,0.0014225635,0.0014225635
10412591,111,2,0.0006497943,0.0006497943,0.0006497943,0.00064979435,0.00064979435,0.0006497943,0.00064979435,0.0006497943,0.0006497943,0.0006497943,0.00064979435,0.0006497943,0.9883035,0.0006497943,0.0006497943,0.0006497943,0.0006497943,0.0006497943,0.0006497943
10932276,111,2,0.0004658057,0.00046580573,0.00046580573,0.61078703,0.14321029,0.00046580573,0.00046580573,0.00046580573,0.0004658057,0.0004658057,0.23854929,0.00046580573,0.00046580573,0.0004658057,0.00046580573,0.00046580573,0.00046580573,0.00046580573,0.0004658057
12222676,111,2,0.00073113636,0.00073113636,0.00073113636,0.84244823,0.00073113636,0.14512184,0.00073113636,0.00073113636,0.00073113636,0.0007311363,0.00073113636,0.0007311363,0.0007311363,0.00073113636,0.0007311363,0.0007311363,0.00073113636,0.00073113636,0.00073113636
12420099,111,2,0.0007018482,0.0007018482,0.0007018482,0.24475917,0.3444685,0.00070184824,0.00070184824,0.00070184824,0.0007018482,0.0007018482,0.39954245,0.0007018482,0.00070184824,0.0007018482,0.00070184824,0.0007018482,0.0007018482,0.00070184824,0.00070184824
12464332,111,2,0.00084898726,0.0008489872,0.00084898726,0.6874548,0.00084898726,0.00084898726,0.00084898726,0.0008489872,0.00084898726,0.0008489872,0.2700418,0.0008489872,0.028919624,0.0008489872,0.0008489872,0.0008489873,0.0008489872,0.0008489872,0.00084898726
7866403,114,3,0.00069255545,0.00069255545,0.00069255545,0.00069255545,0.0006925555,0.00069255556,0.98753345,0.0006925555,0.00069255545,0.00069255545,0.0006925555,0.00069255545,0.00069255545,0.00069255545,0.0006925555,0.00069255545,0.00069255545,0.0006925555,0.00069255545
7903889,114,3,0.4706677,0.0010121935,0.0010121935,0.0010121936,0.0010121936,0.0010121935,0.5121251,0.0010121936,0.0010121935,0.0010121935,0.0010121936,0.0010121935,0.0010121936,0.0010121936,0.0010121935,0.0010121935,0.0010121935,0.0010121936,0.0010121936
8111410,114,3,0.00063415203,0.00063415203,0.00063415203,0.00063415203,0.00063415203,0.00063415215,0.98858476,0.0006341521,0.00063415203,0.00063415203,0.00063415203,0.00063415203,0.0006341521,0.00063415203,0.00063415203,0.00063415203,0.00063415203,0.00063415203,0.00063415203
8118461,114,3,0.0005914442,0.0005914442,0.00059144426,0.00059144426,0.098891966,0.0005914442,0.5618751,0.00059144426,0.0005914442,0.00059144426,0.32976952,0.0005914442,0.0005914442,0.0005914442,0.0005914442,0.00059144426,0.0005914442,0.00059144426,0.00059144426
8522331,114,3,0.0005426233,0.0005426233,0.0005426233,0.00054262334,0.079675354,0.0005426233,0.9110996,0.0005426233,0.0005426233,0.0005426233,0.00054262334,0.0005426233,0.0005426233,0.0005426233,0.0005426233,0.0005426233,0.0005426233,0.0005426233,0.0005426233
8566954,114,3,0.0012240504,0.0012240504,0.0012240504,0.0012240504,0.4660182,0.0012240504,0.513173,0.0012240504,0.0012240504,0.0012240504,0.0012240504,0.0012240504,0.0012240504,0.0012240504,0.0012240504,0.0012240504,0.0012240504,0.0012240504,0.0012240504
8616874,114,3,0.00056599325,0.00056599325,0.08122573,0.07326903,0.0005659933,0.18320091,0.40395558,0.0005659933,0.0005659933,0.00056599325,0.0005659933,0.0005659933,0.00056599325,0.0005659933,0.00056599325,0.0005659933,0.0005659933,0.0005659933,0.2504244
9140167,114,3,0.0007856063,0.0007856063,0.00078560633,0.0007856063,0.00078560633,0.00078560656,0.98585844,0.00078560633,0.0007856063,0.0007856063,0.00078560633,0.0007856063,0.00078560633,0.0007856064,0.0007856063,0.00078560633,0.00078560633,0.0007856063,0.00078560633
9156280,114,3,0.0005110505,0.0005110505,0.0005110505,0.00051105046,0.0005110505,0.058920756,0.38067886,0.00051105046,0.0005110505,0.0005110505,0.0005110505,0.00051105046,0.0005110505,0.0005110505,0.00051105046,0.00051105046,0.55222356,0.0005110505,0.00051105046
9196022,114,3,0.0009234341,0.0009234341,0.0009234341,0.0009234341,0.00092343404,0.00092343404,0.9483796,0.0009234341,0.0009234341,0.0009234341,0.00092343404,0.0009234341,0.0009234341,0.0009234341,0.035922118,0.0009234341,0.0009234341,0.0009234341,0.0009234341
9276697,114,3,0.0005061263,0.0005061263,0.0005061263,0.0005061263,0.0005061263,0.0005061263,0.62140745,0.0005061263,0.0005061263,0.0005061263,0.0005061263,0.0005061263,0.0005061263,0.0005061263,0.0005061263,0.0005061263,0.0005061263,0.0005061263,0.36998802
9399850,114,3,0.0032896171,0.003289617,0.003289617,0.0032896171,0.0032896171,0.0032896171,0.60897833,0.3350984,0.0032896171,0.003289617,0.003289617,0.003289617,0.003289617,0.0032896171,0.0032896171,0.003289617,0.003289617,0.003289617,0.0032896171
9536987,114,3,0.0006050308,0.00060503086,0.00060503086,0.00060503086,0.0006050308,0.0006050308,0.853962,0.0006050308,0.00060503086,0.0006050308,0.0006050308,0.00060503086,0.00060503086,0.0006050308,0.0006050308,0.0006050308,0.135752,0.00060503086,0.00060503086
9566701,114,3,0.0007628316,0.0007628316,0.00076283165,0.00076283165,0.00076283165,0.00076283165,0.80842805,0.0007628316,0.08438555,0.00076283165,0.0007628316,0.0007628316,0.0007628316,0.00076283165,0.07045493,0.0007628316,0.00076283165,0.00076283165,0.025288844
9585611,114,3,0.0005263482,0.00052634825,0.0005263482,0.0005263482,0.00052634825,0.0005263483,0.9905253,0.0005263482,0.0005263482,0.0005263482,0.00052634825,0.00052634825,0.0005263482,0.00052634825,0.00052634825,0.0005263483,0.00052634825,0.00052634825,0.00052634825
9869603,114,3,0.00044987153,0.0004498716,0.00044987153,0.00044987153,0.00044987153,0.0004498716,0.74417865,0.24817318,0.0004498716,0.00044987153,0.0004498716,0.00044987153,0.00044987153,0.00044987153,0.00044987153,0.00044987153,0.0004498716,0.0004498716,0.00044987153
10213492,114,3,0.0005316603,0.0005316603,0.0005316603,0.00053166033,0.00053166033,0.00053166033,0.9904297,0.0005316603,0.00053166033,0.0005316603,0.0005316603,0.00053166033,0.00053166033,0.0005316603,0.0005316603,0.0005316603,0.00053166033,0.0005316603,0.00053166033
10502323,114,3,0.00044609743,0.035759658,0.0004460974,0.0004460974,0.00044609743,0.00044609743,0.90191644,0.0004460974,0.00044609743,0.00044609743,0.026505517,0.00044609743,0.0004460974,0.0004460974,0.016554989,0.00044609743,0.00044609743,0.0004460974,0.013017739
10717531,114,3,0.00073106034,0.00073106034,0.00073106034,0.00073106034,0.00073106034,0.00073106034,0.4969182,0.34471512,0.14666922,0.00073106034,0.00073106034,0.00073106034,0.00073106034,0.00073106034,0.00073106034,0.00073106034,0.00073106034,0.00073106034,0.00073106034
10920985,114,3,0.0008354666,0.00083546655,0.00083546655,0.00083546655,0.0008354666,0.22909342,0.75670373,0.00083546655,0.00083546655,0.00083546655,0.00083546655,0.00083546655,0.00083546655,0.00083546655,0.00083546655,0.0008354666,0.00083546655,0.00083546655,0.00083546655
10921028,114,3,0.00049190555,0.00049190555,0.00049190555,0.00049190555,0.00049190555,0.00049190613,0.9394247,0.0004919056,0.00049190555,0.00049190555,0.0004919056,0.00049190555,0.00049190555,0.00049190555,0.00049190555,0.052212525,0.0004919056,0.00049190555,0.00049190555
10936679,114,3,0.0008354653,0.00083546527,0.00083546527,0.00083546527,0.0008354653,0.0008354653,0.9849617,0.00083546527,0.00083546527,0.00083546527,0.0008354653,0.00083546527,0.00083546527,0.00083546527,0.00083546527,0.00083546527,0.00083546527,0.00083546527,0.00083546527
11040191,114,3,0.000578418,0.000578418,0.000578418,0.00057841797,0.35482758,0.25941634,0.2314068,0.000578418,0.000578418,0.000578418,0.000578418,0.000578418,0.00057841797,0.000578418,0.1456726,0.00057841797,0.000578418,0.000578418,0.000578418
12059991,114,3,0.0010320592,0.0010320592,0.0010320592,0.0010320592,0.0010320592,0.0010320593,0.15961608,0.0010320592,0.0010320593,0.0010320593,0.0010320592,0.0010320593,0.0010320593,0.0010320592,0.0010320592,0.0010320592,0.82283896,0.0010320592,0.0010320592
8286193,116,4,0.0008772445,0.00087724446,0.00087724446,0.00087724446,0.00087724446,0.0008772445,0.00087724446,0.00087724446,0.5464065,0.18502516,0.00087724446,0.00087724446,0.00087724446,0.0008772445,0.00087724446,0.00087724446,0.0008772445,0.25453252,0.0008772445
8607861,116,4,0.00086285797,0.0008628579,0.0008628579,0.0008628579,0.0008628579,0.00086285797,0.0008628579,0.00086285797,0.672338,0.00086285797,0.0008628579,0.0008628579,0.0008628579,0.00086285797,0.0008628579,0.00086285797,0.3129934,0.0008628579,0.00086285797
8692980,116,4,0.0006192568,0.0006192568,0.0006192568,0.00061925675,0.00061925675,0.2699295,0.00061925675,0.0006192568,0.36852068,0.00061925675,0.00061925675,0.00061925675,0.00061925675,0.0006192568,0.05944516,0.0006192568,0.2928158,0.0006192568,0.0006192568
