DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9
12516860,108,0,0.27208486,0.48579335,0.00226928,0.002269125,0.22850645,0.0022694238,0.0022704233,0.0022685174,0.0022685318
8908519,109,1,0.0017366481,0.0017371431,0.0017371376,0.0017366018,0.7678006,0.0017367554,0.22004028,0.0017379698,0.0017368506
8940425,109,1,0.0013234843,0.25747782,0.001323637,0.0013230423,0.73325783,0.0013236519,0.0013235401,0.0013237162,0.001323316
9149812,109,1,0.0014250502,0.0014251226,0.0014251472,0.0014249247,0.98859954,0.0014250891,0.0014249793,0.0014248706,0.0014251841
9187765,109,1,0.0030872393,0.0030881476,0.003087255,0.003087671,0.97530174,0.003086838,0.0030871888,0.0030869916,0.0030869036
9676381,109,1,0.0017101276,0.0017102911,0.0017101013,0.0017100942,0.98631877,0.0017099421,0.0017099916,0.001710308,0.0017103365
9836710,109,1,0.003370477,0.0033702299,0.08028157,0.0033687118,0.58343005,0.0033701353,0.31607246,0.003368126,0.003368321
9889212,109,1,0.0011115063,0.0011116138,0.0011114244,0.0011114246,0.99110824,0.001111401,0.0011115866,0.001111364,0.0011114199
10084106,109,1,0.0014817652,0.00148182,0.0014824289,0.0014819695,0.988144,0.0014816796,0.0014818076,0.0014823733,0.0014821079
10224010,109,1,0.16197813,0.0022690624,0.0022695328,0.0022681616,0.69839334,0.0022725475,0.12601103,0.0022685844,0.0022696455
10419204,109,1,0.0013723643,0.25543752,0.0013725626,0.0013719893,0.7349563,0.0013724003,0.0013723802,0.0013723511,0.0013721769
10457842,109,1,0.0018527344,0.32022938,0.001853385,0.001853227,0.66680056,0.0018531343,0.0018526954,0.0018522925,0.0018526525
10574095,109,1,0.0027108684,0.0027109694,0.002711552,0.0027104379,0.97831255,0.002710815,0.0027109736,0.0027108286,0.0027109054
10620568,109,1,0.0014822795,0.31304666,0.0014827932,0.02611171,0.65194464,0.0014836671,0.001482425,0.0014830932,0.0014827664
10652180,109,1,0.078382,0.001565981,0.0015656742,0.00156573,0.8874553,0.001565749,0.024767892,0.0015662248,0.0015655952
10713370,109,1,0.07134785,0.12744735,0.0014074626,0.0014077938,0.75671345,0.0014079292,0.03745241,0.0014076353,0.0014081622
10742226,109,1,0.0009837952,0.0009839775,0.0009839254,0.0009837007,0.7140936,0.2790195,0.0009836241,0.0009838425,0.0009839748
10769755,109,1,0.0015439142,0.0015446089,0.0015440724,0.0015436814,0.74817544,0.24101426,0.0015443057,0.0015451097,0.0015446916
10877778,109,1,0.0014071282,0.0659451,0.0014069768,0.001406755,0.7616598,0.1639525,0.0014073972,0.001407468,0.0014068455
10966386,109,1,0.0019172125,0.38938916,0.0019170706,0.0019163339,0.5443427,0.054766614,0.001916355,0.0019168477,0.001917699
10966441,109,1,0.0017640339,0.27488008,0.0017641884,0.001764129,0.71277064,0.0017643551,0.0017641499,0.0017641422,0.0017643984
12144770,109,1,0.0017098569,0.3287611,0.0017103947,0.001709986,0.6592679,0.0017107237,0.0017100917,0.0017101308,0.0017098489
12374402,109,1,0.0016589263,0.0016593495,0.0016593059,0.0016586558,0.739505,0.24888173,0.0016591508,0.0016591259,0.0016587501
12454166,109,1,0.0012352829,0.0012355474,0.30637378,0.0012354247,0.5629692,0.123244524,0.0012353214,0.0012354121,0.001235599
12495014,109,1,0.0019505266,0.48956415,0.0019505713,0.0019497514,0.4426807,0.0019504555,0.0019507852,0.056052726,0.0019502868
1669719,111,2,0.0018524971,0.23709111,0.001852872,0.7234675,0.0018522609,0.0018521679,0.02832548,0.0018533341,0.0018527397
7774117,111,2,0.0011113983,0.10069242,0.0011118554,0.8915273,0.0011112727,0.0011113938,0.0011113603,0.0011114822,0.0011115373
7856030,111,2,0.002223144,0.0022236197,0.34592173,0.5165073,0.0022232735,0.0022229236,0.0022233694,0.0022235864,0.12423103
7913756,111,2,0.001068847,0.13674986,0.0010693838,0.85576767,0.0010686088,0.0010687017,0.0010688509,0.0010689283,0.001069122
7927332,111,2,0.0012213977,0.0012213023,0.99022776,0.0012224315,0.0012212046,0.0012211921,0.0012213303,0.0012216814,0.0012217939
7936296,111,2,0.15404354,0.0021384635,0.44277626,0.0021381746,0.0021388396,0.0021385301,0.002138355,0.002139096,0.39034882
7991124,111,2,0.0016590627,0.0016592761,0.55686516,0.2309352,0.0016588739,0.0016588693,0.0016589887,0.001659588,0.20224503
8137126,111,2,0.0018526089,0.21802571,0.0018525863,0.7690053,0.0018529169,0.0018531653,0.0018526425,0.001852529,0.001852653
8618678,111,2,0.0024721585,0.08105026,0.2709383,0.3855291,0.0024701501,0.0024697746,0.00247047,0.0024702176,0.25012964
8657630,111,2,0.0031754149,0.0031753753,0.0031759273,0.64003325,0.042726215,0.03314174,0.0031755795,0.003175439,0.26822105
8682199,111,2,0.0011458719,0.001145993,0.001146055,0.9908322,0.0011458473,0.001145979,0.0011461556,0.0011459723,0.0011459586
8707291,111,2,0.0009499745,0.0009499927,0.8372013,0.15614823,0.0009499496,0.00094992813,0.00094998535,0.0009502495,0.00095035357
8797472,111,2,0.0019522008,0.0019503896,0.73291224,0.25343308,0.0019497407,0.0019500572,0.0019505743,0.0019506115,0.0019510204
8841969,111,2,0.0014622975,0.0014623718,0.0014626153,0.98830086,0.0014622759,0.0014623123,0.0014623085,0.0014624373,0.001462568
8937783,111,2,0.0012926114,0.0012924547,0.26947725,0.7214739,0.0012926349,0.0012928534,0.0012923942,0.0012930011,0.0012929969
9128415,111,2,0.00089657295,0.019617435,0.14317039,0.5863966,0.0008966266,0.00089659455,0.0008967756,0.00089649565,0.24633253
9239743,111,2,0.0015436544,0.0015438619,0.0015438487,0.9876495,0.001543765,0.0015436576,0.0015439633,0.0015436859,0.0015440467
9263413,111,2,0.004632319,0.0046335356,0.004633106,0.808661,0.0046305154,0.0046306355,0.0046308343,0.0046357135,0.15891224
9629853,111,2,0.0025258893,0.0025257238,0.68813103,0.05742229,0.0025256625,0.0025256812,0.00252562,0.002527723,0.23929037
9789072,111,2,0.0011577663,0.0011579863,0.3482296,0.24246456,0.001157986,0.0011577803,0.0011577919,0.0011581469,0.40235844
10412591,111,2,0.0013897929,0.08747867,0.0013907648,0.6507564,0.0013893814,0.0013895716,0.0013899016,0.0013898142,0.2534256
12222676,111,2,0.0015882687,0.001589283,0.31220347,0.49740565,0.0015887023,0.0015885666,0.18085936,0.0015881774,0.0015884225
12420099,111,2,0.0014441431,0.04204568,0.24253847,0.40150538,0.0014443607,0.028857479,0.001443919,0.0014439698,0.2792766
12464332,111,2,0.0017934116,0.0017929928,0.44734928,0.22604056,0.0017957687,0.0017933575,0.18281317,0.0017945211,0.134827
7866403,114,3,0.0015020347,0.0015020791,0.0015021557,0.0015019767,0.0015019705,0.0015019416,0.0015020702,0.0015019178,0.9879839
7903889,114,3,0.002097216,0.002097171,0.0020972642,0.0020979003,0.002098367,0.0020983305,0.09261783,0.002097374,0.8926985
8111410,114,3,0.0013237156,0.0013233572,0.0013238407,0.0013233514,0.0013241072,0.0013235641,0.34245458,0.0013233819,0.6482801
8118461,114,3,0.0012777637,0.0012779591,0.32894865,0.0012776265,0.001278604,0.0012774687,0.0012778604,0.0012778067,0.6621063
8537055,114,3,0.0014439315,0.0014440237,0.0014439736,0.0014436999,0.07471983,0.0014444645,0.63993365,0.0014437314,0.27668276
8566954,114,3,0.002646648,0.0026477422,0.0026474553,0.0026472276,0.0026489953,0.00264707,0.22857755,0.0026469172,0.75289035
9012588,114,3,0.0013564602,0.0013559677,0.001355735,0.0013558898,0.0013552773,0.0013557188,0.0013559929,0.0013556925,0.98915327
9140167,114,3,0.0017372259,0.001737432,0.0017373329,0.0017384568,0.038850136,0.0017379678,0.27994934,0.0017377512,0.67077434
9156280,114,3,0.11838006,0.0010589409,0.0010590078,0.0010587204,0.0010587747,0.0010589604,0.0010591117,0.0010588563,0.87420756
9196022,114,3,0.0019503119,0.085989684,0.0019511457,0.0019512463,0.045104902,0.0019501004,0.5682455,0.0019518326,0.2909054
9220497,114,3,0.0010797291,0.0010793431,0.06532775,0.0010793195,0.0010792312,0.001079493,0.7412336,0.0010791174,0.18696244
9276697,114,3,0.0011011169,0.0011010092,0.001100718,0.0011006519,0.001100576,0.0011007844,0.0011011088,0.0011006768,0.99119335
9399850,114,3,0.0065405234,0.0065393085,0.0065444573,0.0065427823,0.006544402,0.006540314,0.0065428717,0.006537323,0.947668
9536987,114,3,0.0012086405,0.001208781,0.04923612,0.07635538,0.0012084169,0.0012085994,0.49244225,0.0012082129,0.37592357
9566701,114,3,0.0016593051,0.0016592216,0.0016591109,0.0016591746,0.0016591315,0.0016613511,0.0016594358,0.0016590465,0.9867242
9585611,114,3,0.0011123965,0.0011122926,0.0011120548,0.0011118342,0.02242417,0.0011118549,0.26775932,0.0011118735,0.7031442
9869603,114,3,0.0009264554,0.00092633977,0.0009267673,0.0009263757,0.00092667056,0.0009264068,0.0009266268,0.0009265522,0.9925878
10213492,114,3,0.0011346695,0.001134527,0.0011345074,0.0011343485,0.0011341245,0.0011342554,0.44653267,0.0011340276,0.5455269
10339655,114,3,0.0021376186,0.002137541,0.0021377702,0.0021378363,0.0021374908,0.00213804,0.95486677,0.030168835,0.0021380472
10502323,114,3,0.0009585187,0.0009586211,0.00095838966,0.00095822435,0.0009584576,0.0009582506,0.25319776,0.0009582192,0.7400935
10526234,114,3,0.0017937053,0.0017937033,0.0017941721,0.0017932296,0.0017928559,0.0017939775,0.7910331,0.056891613,0.14131364
10717531,114,3,0.0016109962,0.0016112657,0.0016117293,0.0016118226,0.0016123463,0.0016112368,0.63670313,0.0016111123,0.3520163
10851078,114,3,0.001566256,0.22256744,0.0015663471,0.0015659255,0.001565781,0.0015659457,0.4494173,0.0015658501,0.3186192
12059991,114,3,0.51584065,0.002098116,0.0020973233,0.0020975063,0.0020972728,0.0020974858,0.0020986246,0.0020986905,0.46947432
7529048,116,4,0.004633515,0.7978665,0.0046344423,0.004630258,0.00463148,0.16970412,0.0046339557,0.004632666,0.004633004
8286193,116,4,0.0018843986,0.0018844261,0.0018855686,0.001885562,0.0018847387,0.40346205,0.5833449,0.0018840523,0.0018843024
8665514,116,4,0.0011463058,0.0011460723,0.0011458792,0.0011457143,0.0011457729,0.2101821,0.78179616,0.0011460419,0.0011458921
8692980,116,4,0.050219104,0.35679188,0.0012490297,0.0012490056,0.0012492556,0.0012496096,0.5854937,0.0012492479,0.0012490945
8710868,116,4,0.0015022852,0.0015028517,0.0015021095,0.0015019714,0.0015025374,0.0015027979,0.9879816,0.0015018649,0.0015019575
9056422,116,4,0.0011344625,0.25051066,0.0011345297,0.0011345282,0.0011343077,0.16288505,0.5797977,0.0011342553,0.0011344798
9413807,116,4,0.0010106193,0.001010852,0.0010107247,0.0010107758,0.121732,0.5033931,0.329845,0.0010106924,0.039976142
9545345,116,4,0.29524982,0.0011955689,0.001195292,0.0011951835,0.0011949285,0.081553176,0.61602545,0.0011954866,0.0011951608
9699666,116,4,0.37229404,0.0012634847,0.0012631883,0.0012628764,0.0012628572,0.51040566,0.10972136,0.001263387,0.0012631606
9766646,116,4,0.06523295,0.0014080061,0.0014072293,0.0014069566,0.0014129103,0.09913576,0.8271817,0.001407434,0.0014070825
9815544,116,4,0.00092658546,0.0009264814,0.00092627894,0.0009261445,0.00092611223,0.9925891,0.0009266334,0.00092629157,0.0009263009
9815941,116,4,0.0014252467,0.7670744,0.0014249835,0.0014249497,0.0014251948,0.2229495,0.0014257546,0.0014249443,0.0014249964
10026153,116,4,0.001710192,0.0017102335,0.0017099174,0.0017099328,0.0017102386,0.001710916,0.98631895,0.0017098289,0.0017099465
10401676,116,4,0.001292531,0.0012925242,0.0012925523,0.001292243,0.0012921761,0.98966056,0.0012926818,0.0012922703,0.001292527
10430101,116,4,0.0011121385,0.015545523,0.014570508,0.0011119655,0.001112192,0.79084235,0.17348193,0.0011117692,0.001111626
10438568,116,4,0.0018844932,0.18395196,0.0018841197,0.0018839486,0.06788359,0.39497122,0.34377313,0.001883723,0.0018838828
10459850,116,4,0.0010795488,0.0010791662,0.0010790263,0.0010789272,0.0010799081,0.9913656,0.0010794934,0.0010792568,0.0010790828
10669726,116,4,0.0011229311,0.0011228436,0.0011227288,0.0011225396,0.0011227253,0.0011231911,0.9910175,0.0011228664,0.0011226834
10674396,116,4,0.59647655,0.00065793685,0.00065789034,0.0006576532,0.00065773015,0.00065808604,0.39891863,0.0006576848,0.00065778143
10766344,116,4,0.0011346673,0.9909254,0.0011341041,0.0011341322,0.0011340401,0.0011346007,0.0011346724,0.0011342521,0.0011341374
10791772,116,4,0.09787038,0.3244907,0.0011005363,0.0011006232,0.0011005345,0.16976072,0.4023756,0.0011004176,0.0011005178
10851068,116,4,0.0019171272,0.9846662,0.0019165081,0.0019162956,0.0019159786,0.0019172548,0.0019174803,0.0019161494,0.0019170057
11005099,116,4,0.00148315,0.08860749,0.0014826257,0.0014821986,0.09039618,0.40636435,0.40721726,0.0014836709,0.0014830596
12374697,116,4,0.0012495681,0.0932291,0.0012489114,0.0012488347,0.0012487791,0.0012499434,0.89802635,0.0012494468,0.001249077
7696609,117,5,0.0017100819,0.059392184,0.0017105421,0.34100595,0.001710173,0.0017102188,0.0017100729,0.22135133,0.36969942
7847069,117,5,0.0013557622,0.38961843,0.001355725,0.047815524,0.001355357,0.001355534,0.0013556198,0.21810882,0.33767915
8075646,117,5,0.0016842706,0.0016842124,0.0016842835,0.0016840808,0.0016843426,0.0016839127,0.0016839856,0.6738482,0.31436267
8309588,117,5,0.0018838336,0.0018839308,0.0018842352,0.0018841992,0.001883718,0.0018837238,0.0018837984,0.69573987,0.29107276
8740984,117,5,0.0014818105,0.10057039,0.0014823371,0.001482469,0.0014818137,0.0014818063,0.0014823582,0.21209665,0.6784404
8826994,117,5,0.0010104624,0.0010107553,0.0010107076,0.0010107681,0.18295228,0.0010107447,0.0010104361,0.5922306,0.2187532
8859062,117,5,0.00091848825,0.0009185162,0.0009186318,0.00091863185,0.0009185491,0.0009185239,0.00091848016,0.9926515,0.0009186303
9017530,117,5,0.0020976274,0.0020969799,0.0020976793,0.0020978223,0.002096965,0.0020969785,0.002097088,0.39957798,0.5857409
9067471,117,5,0.0018532211,0.0018532205,0.0018530831,0.0018533518,0.0018526068,0.062288634,0.16983853,0.507116,0.25149134
9129722,117,5,0.0011116002,0.0011119029,0.0011116578,0.0011115156,0.0011114887,0.0011126709,0.0011117331,0.23043793,0.7617795
9218507,117,5,0.0011953046,0.0011958822,0.0011954787,0.0011953472,0.037279114,0.0011954065,0.604114,0.10954155,0.24308799
9369084,117,5,0.0006776894,0.00067766086,0.0006777489,0.00067765056,0.00067763677,0.0006776542,0.0006776465,0.99457854,0.00067784346
9436725,117,5,0.0010386955,0.0010386632,0.0010386416,0.001038771,0.0010388009,0.0010387017,0.0010386276,0.9916902,0.0010388106
9470136,117,5,0.0031749622,0.0031755692,0.104980156,0.0031767518,0.0031748798,0.0031753108,0.003175567,0.8727901,0.003176772
9721442,117,5,0.001765415,0.0017654141,0.0017649478,0.0017641563,0.062175166,0.16111933,0.001764799,0.5154843,0.25239655
9876967,117,5,0.001916969,0.0019168925,0.13699032,0.0019171094,0.0019165179,0.1769554,0.0019168914,0.67455274,0.0019171218
10027417,117,5,0.00071720907,0.00071739627,0.00071731454,0.0007173734,0.000717643,0.0007171731,0.68769675,0.30728188,0.00071727845
10213152,117,5,0.0012215946,0.0012215982,0.001222023,0.0012213982,0.033284493,0.0012214031,0.0012215668,0.48862898,0.4707569
10431657,117,5,0.0019850372,0.001985856,0.001985769,0.0019851627,0.0019846952,0.41224673,0.0019857315,0.5738552,0.0019857923
10559556,117,5,0.0024167174,0.002417466,0.0024168578,0.0024178007,0.0024168382,0.10935361,0.0024187139,0.3200761,0.5560658
10679292,117,5,0.002180813,0.0021801933,0.0021802918,0.14953537,0.002180037,0.0021796466,0.41359693,0.42378637,0.0021802885
10936886,117,5,0.0027108178,0.0027126984,0.0027130812,0.0027123215,0.002710531,0.11989805,0.40076908,0.2788009,0.18697256
11860878,117,5,0.0012923685,0.001292741,0.20437174,0.0012924382,0.086106874,0.0012923466,0.0012924005,0.66453403,0.03852511
12419536,117,5,0.0014822164,0.1637232,0.0014823197,0.0014825556,0.0014818016,0.0014826364,0.2715196,0.17004791,0.3872978
7587891,120,6,0.83041865,0.0016113097,0.0016115276,0.0016109446,0.0016137147,0.0016112818,0.001611998,0.0016112152,0.15829933
7805557,120,6,0.98764956,0.0015436923,0.0015437785,0.0015435049,0.0015441993,0.0015438383,0.0015439517,0.0015436945,0.0015437185
7907945,120,6,0.6960206,0.0009342372,0.00093397783,0.0009339629,0.0009342149,0.14932284,0.14905162,0.0009342485,0.0009342612
7928630,120,6,0.7874615,0.11126708,0.0016112082,0.0916012,0.001611041,0.001611434,0.0016116574,0.0016113829,0.0016135897
8521452,120,6,0.9874747,0.001565795,0.001565484,0.0015651673,0.0015652936,0.001566248,0.0015660224,0.0015655456,0.0015656628
8924224,120,6,0.98860127,0.001424918,0.0014249042,0.0014247249,0.001424689,0.0014250135,0.0014249071,0.0014247912,0.0014249301
8956779,120,6,0.11849426,0.0013896495,0.0013899774,0.0013902166,0.18679696,0.00138973,0.5539914,0.0013900814,0.13376774
9094461,120,6,0.001985999,0.001985557,0.001985086,0.001984722,0.001987076,0.001985322,0.9841158,0.0019855793,0.0019849348
9194030,120,6,0.99101686,0.0011228584,0.0011230932,0.0011226386,0.0011227904,0.001122808,0.0011228547,0.0011232527,0.0011229671
9291431,120,6,0.5187675,0.0017652204,0.0017645293,0.001764538,0.14175157,0.0017659164,0.32888955,0.0017658756,0.0017653434
9570214,120,6,0.73178554,0.0010899004,0.0010898404,0.0010898187,0.26058462,0.001089985,0.0010902948,0.0010898305,0.0010901372
9594287,120,6,0.9858844,0.001764409,0.0017640739,0.0017639006,0.0017649216,0.0017647659,0.0017645892,0.0017644486,0.0017644571
9658316,120,6,0.44004828,0.0015660062,0.03805596,0.0015653968,0.0015655204,0.0015659166,0.5125011,0.0015655915,0.0015663229
9798412,120,6,0.97882366,0.0026470989,0.0026468157,0.0026461354,0.002647482,0.0026478814,0.002647519,0.0026462185,0.002647247
10036998,120,6,0.43211523,0.001793165,0.0017933038,0.09262971,0.13274992,0.001793925,0.3335381,0.0017936282,0.0017929903
10332871,120,6,0.0013729864,0.34949103,0.0013725271,0.0013721851,0.0013724981,0.0013729628,0.6409009,0.0013726313,0.0013721643
10399167,120,6,0.44741276,0.5443077,0.0011829465,0.0011826411,0.0011826187,0.001182973,0.0011827166,0.0011828262,0.0011827637
10403689,120,6,0.9098482,0.0012631855,0.0012633279,0.0012629732,0.0012639699,0.021086557,0.0012631653,0.0012631941,0.0614853
10631462,120,6,0.85021377,0.0009344228,0.00093430595,0.14324453,0.0009348467,0.00093449064,0.00093440065,0.00093465665,0.0009346281
10794547,120,6,0.28182414,0.0009839128,0.0009839863,0.0009843124,0.000983688,0.000984099,0.71128774,0.000984161,0.0009839822
10837140,120,6,0.0021813244,0.3486621,0.0021802518,0.0021792597,0.002179379,0.0021793784,0.6360783,0.0021794327,0.0021805272
10872665,120,6,0.727868,0.2659551,0.0008824016,0.00088240835,0.00088252965,0.00088239333,0.00088238873,0.00088242424,0.0008823746
10923484,120,6,0.77129453,0.0014822489,0.0014821894,0.0014819978,0.06934256,0.0014823839,0.0014823992,0.15046942,0.0014822335
10928103,120,6,0.00213863,0.53934515,0.0021375637,0.0021378293,0.0021399267,0.002138449,0.44568667,0.0021378503,0.0021378784
8524262,126,7,0.0016601322,0.0016602463,0.0016597565,0.001658991,0.001658981,0.001659116,0.8434195,0.14496441,0.0016588037
9485488,126,7,0.0038337074,0.22449665,0.0038355833,0.003833637,0.08538184,0.0038332671,0.46328223,0.20766689,0.003836237
9625811,126,7,0.0016593987,0.0016592501,0.0016587765,0.0016586467,0.0016590985,0.0016588732,0.98672837,0.001658837,0.0016587005
10065149,126,7,0.0020975093,0.0020977163,0.0020969387,0.0020971766,0.002096981,0.0020969692,0.9832225,0.0020972288,0.0020970032
10195885,126,7,0.0008298789,0.0008298859,0.00082985,0.20215102,0.0008300075,0.00082992663,0.7920398,0.00082999445,0.0008296315
10334192,126,7,0.0013559012,0.0013557986,0.4618159,0.0013554565,0.0013560164,0.0013557675,0.52869356,0.001355819,0.0013557163
10340750,126,7,0.32185847,0.0010796714,0.0010796229,0.0010791568,0.0010796811,0.0010799655,0.4122211,0.24034882,0.020173423
10410876,126,7,0.0014253899,0.0014258402,0.0014252267,0.0014256942,0.040583424,0.059232105,0.6805668,0.21248983,0.0014257063
10557106,126,7,0.20330141,0.0019172141,0.0019166266,0.0019170104,0.0019175671,0.0019171989,0.78327996,0.0019165243,0.0019164445
10572598,126,7,0.0019169205,0.3186869,0.0019174595,0.0019174742,0.0019170939,0.0019165723,0.66789126,0.0019181216,0.0019182251
10618704,126,7,0.0015228302,0.0015228926,0.24424948,0.0015225342,0.0015228239,0.0015231237,0.74509096,0.0015225091,0.0015228826
10632361,126,7,0.0013239305,0.00132351,0.0013236364,0.0013231543,0.0013230253,0.0013233825,0.9894125,0.001323415,0.0013234295
10692252,126,7,0.0012932002,0.0012928628,0.38113877,0.0012924632,0.12550057,0.0012925285,0.09948573,0.3874109,0.0012929774
10698490,126,7,0.001146001,0.0011459542,0.0011459077,0.0011457322,0.0011481518,0.0011460751,0.9908304,0.0011458924,0.0011458033
10726978,126,7,0.001372785,0.0013726365,0.0013729923,0.0013726222,0.045284104,0.0013728439,0.5668107,0.3796687,0.0013725313
10741712,126,7,0.002223732,0.0022236668,0.002223097,0.0022227496,0.0022227124,0.0022236633,0.86758435,0.11685313,0.0022229578
10786798,126,7,0.0017371393,0.035224747,0.0017371059,0.0017377554,0.0017365424,0.001736893,0.8758086,0.001737105,0.07854411
10828889,126,7,0.5930375,0.0016598504,0.0016597338,0.001658931,0.0016595722,0.0016595654,0.3953459,0.0016592229,0.0016597464
10870973,126,7,0.0009668731,0.0009667939,0.0009667305,0.00096672855,0.00096669927,0.00096670695,0.1442199,0.8490128,0.0009667366
10918445,126,7,0.0022233916,0.002223439,0.002223181,0.0022237962,0.0022229406,0.0022226083,0.5787041,0.4057333,0.0022232062
10933063,126,7,0.0019166237,0.0019167449,0.0019171458,0.0019162755,0.0019168225,0.0019173889,0.5144774,0.42679346,0.047228206
10935482,126,7,0.002021523,0.0020219167,0.14436375,0.002021766,0.06475719,0.0020210096,0.77875024,0.0020214263,0.0020211814
10953306,126,7,0.24451885,0.002925652,0.0029257261,0.0029245722,0.002924309,0.0029253166,0.516948,0.0029250705,0.22098246
11020858,126,7,0.4225898,0.0012491326,0.0012489213,0.0012488627,0.0012494347,0.0012493171,0.0012497933,0.5686649,0.0012497208
8875075,142,8,0.21936128,0.0010296603,0.0010293273,0.0010291593,0.0010294394,0.001029535,0.0010295778,0.77343285,0.0010291629
8906419,142,8,0.7620258,0.0016352751,0.001634928,0.001634465,0.0016351279,0.0016353345,0.0016358139,0.2265284,0.0016349194
8946241,142,8,0.54987717,0.4391619,0.0015663146,0.0015654493,0.0015652955,0.0015657799,0.0015658345,0.0015657219,0.0015664697
9119087,142,8,0.5331657,0.31116307,0.003269269,0.003269211,0.0032687152,0.0032695432,0.1360555,0.003270106,0.0032688207
9205942,142,8,0.74347275,0.0013730293,0.0013734566,0.001372842,0.001372241,0.0013733276,0.0013727996,0.078219764,0.17006981
9302262,142,8,0.42392874,0.0023162258,0.0023160574,0.21905126,0.00231647,0.002316013,0.0023159585,0.0023160786,0.34312326
9334287,142,8,0.9937356,0.00078305695,0.0007831944,0.00078274414,0.00078381284,0.0007829519,0.00078307325,0.0007827916,0.00078275567
9545534,142,8,0.7493775,0.1870168,0.0013557535,0.019947078,0.0013565475,0.036878392,0.0013560894,0.0013555946,0.0013562524
9630065,142,8,0.45515516,0.0018847268,0.0018850117,0.17562585,0.0018852969,0.0018843448,0.0018850802,0.09745792,0.26233658
9767138,142,8,0.4843097,0.50353265,0.0017367086,0.0017364545,0.0017366121,0.001736625,0.001737622,0.0017366757,0.0017369669
9847242,142,8,0.9918392,0.0010201604,0.001020111,0.0010199983,0.0010204116,0.0010196826,0.0010202037,0.0010198352,0.0010203571
10349094,142,8,0.47456607,0.5178785,0.0010793201,0.0010792537,0.0010790577,0.0010792365,0.001079386,0.0010794351,0.0010797839
10354479,142,8,0.9882965,0.0014631279,0.0014629306,0.0014628085,0.001463098,0.0014628151,0.0014631543,0.0014629045,0.0014626958
