DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17
12496124,108,0,0.0012256345,0.0012256345,0.40451714,0.0012256347,0.0012256344,0.13821074,0.0012256341,0.0012256345,0.0012256346,0.0012256342,0.0012256344,0.0012256345,0.0012256341,0.2629009,0.0012256342,0.17843822,0.0012256351
12496132,108,0,0.0006128529,0.0006128529,0.6623698,0.00061285327,0.0006128531,0.00061285315,0.000612853,0.044364475,0.00061285286,0.00061285286,0.09231337,0.000612853,0.15291032,0.00061285304,0.000612853,0.040687863,0.00061285315
12511612,108,0,0.0005160199,0.0005160199,0.9917438,0.0005160199,0.0005160198,0.0005160198,0.0005160199,0.0005160199,0.0005160199,0.0005160199,0.0005160199,0.0005160199,0.0005160199,0.00051602,0.0005160199,0.0005160199,0.00051602
12516859,108,0,0.0012006435,0.0012006436,0.2894022,0.0012006437,0.0012006435,0.231909,0.0012006435,0.0012006437,0.0012006436,0.0012006436,0.0012006436,0.0012006436,0.36008835,0.048684627,0.0012006434,0.0012006435,0.05550822
12516860,108,0,0.0011765232,0.0011765233,0.001176524,0.0011765233,0.0011765232,0.0011765233,0.0011765232,0.0011765233,0.0011765232,0.0011765233,0.0011765233,0.0011765234,0.98117566,0.0011765235,0.0011765234,0.0011765233,0.0011765234
8908519,109,1,0.0008779959,0.00087799586,0.0008779959,0.000877996,0.00087799586,0.00087799627,0.00087799586,0.0008779959,0.00087799586,0.0008779959,0.00087799586,0.0008779959,0.00087799615,0.5980551,0.0008779958,0.3887749,0.00087799586
8940425,109,1,0.0006840325,0.0006840325,0.0006840325,0.14417578,0.0006840325,0.41782954,0.0006840325,0.0006840325,0.0006840325,0.0006840325,0.0006840325,0.0006840325,0.00068403257,0.0006840327,0.00068403245,0.4284183,0.0006840325
9149812,109,1,0.00073537603,0.00073537615,0.043795392,0.0007353761,0.0007353761,0.31291768,0.00073537626,0.00073537615,0.06388944,0.0007353761,0.00073537626,0.014636639,0.0007353762,0.1089417,0.00073537626,0.44773006,0.0007353762
9666006,109,1,0.0015085193,0.0015085195,0.0015085194,0.06320131,0.0015085201,0.5846629,0.0015085194,0.0015085193,0.0015085194,0.0015085198,0.0015085196,0.0015085193,0.0015085198,0.0015085194,0.0015085193,0.3310167,0.0015085195
9676381,109,1,0.0008913662,0.0008913662,0.0008913662,0.0008913664,0.031929936,0.56974965,0.0008913662,0.0008913663,0.00089136616,0.0008913663,0.00089136645,0.0008913663,0.3289465,0.023249658,0.0008913661,0.03542796,0.0008913662
9836710,109,1,0.001730206,0.0017302058,0.0017302056,0.0017302058,0.001730206,0.40215203,0.0017302058,0.0017302064,0.07725365,0.0017302057,0.0017302056,0.0017302058,0.0017302064,0.49637157,0.0017302056,0.0017302067,0.0017302062
9889212,109,1,0.00058825786,0.0005882579,0.0005882579,0.0005882579,0.0005882579,0.000588258,0.0005882579,0.00058825786,0.0005882579,0.00058825786,0.0005882579,0.00058825786,0.000588258,0.0005882579,0.00058825786,0.9905879,0.0005882579
10029323,109,1,0.00056024117,0.00056024117,0.0005602412,0.00056024117,0.00056024117,0.0005602412,0.0005602411,0.00056024117,0.00056024117,0.00056024117,0.00056024117,0.00056024117,0.0005602412,0.00056024117,0.0005602411,0.9910361,0.00056024117
10419204,109,1,0.00075417245,0.00075417245,0.00075417245,0.00075417245,0.00075417245,0.4021621,0.00075417245,0.00075417245,0.00075417245,0.00075417245,0.00075417245,0.00075417245,0.58652544,0.00075417245,0.00075417245,0.0007541727,0.00075417245
10440566,109,1,0.001050532,0.0010505319,0.0010505322,0.0010505321,0.0010505324,0.18214716,0.32445326,0.0010505321,0.0010505321,0.0010505321,0.0010505322,0.0010505326,0.47869223,0.0010505321,0.0010505321,0.0010505335,0.0010505321
10457842,109,1,0.0009191917,0.00091919175,0.00091919175,0.0009191918,0.0009191921,0.5201273,0.0009191918,0.00091919175,0.00091919175,0.0009191917,0.0009191918,0.0009191917,0.00091919187,0.000919192,0.00091919175,0.46608496,0.00091919175
10574095,109,1,0.0015083844,0.0015083844,0.0015083844,0.0015083846,0.0015083845,0.66392857,0.0015083844,0.0015083845,0.0015083844,0.0015083842,0.0015083845,0.0015083842,0.14097802,0.0015083844,0.0015083842,0.17397627,0.0015083846
10599890,109,1,0.00077405066,0.00077405066,0.00077405066,0.0007740508,0.00077405066,0.39665195,0.00077405066,0.00077405066,0.00077405066,0.0007740506,0.00077405135,0.00077405066,0.0007740508,0.05946975,0.000774051,0.5330417,0.00077405066
10620568,109,1,0.00077402545,0.0007740255,0.0007740255,0.00077402545,0.0007740256,0.0007740255,0.00077402545,0.00077402545,0.00077402545,0.0007740254,0.00077402557,0.00077402545,0.9876157,0.00077402545,0.00077402545,0.0007740255,0.00077402545
10652180,109,1,0.00077409187,0.00077409216,0.0007740918,0.0007740923,0.00077409204,0.37348676,0.00077409187,0.00077409187,0.15186124,0.0007740918,0.0007740919,0.0007740919,0.27918366,0.000774092,0.00077409187,0.1854052,0.0007740921
10713370,109,1,0.0007354254,0.00073542545,0.00073542545,0.0007354256,0.0007354256,0.37035817,0.0007354256,0.00073542556,0.00073542556,0.00073542556,0.00073542545,0.00073542586,0.0007354254,0.0007354254,0.00073542545,0.48893175,0.13041432
10742226,109,1,0.000516032,0.000516032,0.000516032,0.0005160321,0.00051603204,0.83718,0.0005160321,0.15507953,0.000516032,0.0005160319,0.00051603204,0.000516032,0.00051603204,0.000516032,0.0005160319,0.0005160321,0.000516032
10769755,109,1,0.0008171062,0.00081710663,0.00081710663,0.00081710634,0.00081710634,0.5702134,0.21951851,0.00081710645,0.0008171064,0.0008171064,0.00081710645,0.0008171063,0.19882879,0.00081710645,0.00081710663,0.0008171065,0.00081710645
10877778,109,1,0.03650706,0.00075425085,0.0007542508,0.0007542507,0.0007542508,0.56119096,0.0007542506,0.016911486,0.0007542506,0.0007542507,0.0007542507,0.016059376,0.17477562,0.00075425085,0.00075425074,0.18625884,0.0007542507
10966386,109,1,0.0010320722,0.17943823,0.0010320722,0.0010320724,0.0010320725,0.80508083,0.0010320728,0.0010320726,0.0010320722,0.0010320724,0.0010320722,0.0010320727,0.0010320724,0.0010320721,0.0010320722,0.0010320726,0.0010320722
10966441,109,1,0.00096436846,0.00096436846,0.0009643688,0.00096436846,0.00096436846,0.7725744,0.0009643685,0.0009643686,0.00096436846,0.0009643686,0.00096436846,0.00096436846,0.09051646,0.0009643685,0.0009643685,0.12340806,0.00096436846
12211279,109,1,0.00047825492,0.00047825498,0.00047825492,0.00047825498,0.00047825492,0.99234796,0.00047825492,0.00047825492,0.00047825492,0.00047825498,0.00047825492,0.0004782549,0.000478255,0.00047825492,0.00047825516,0.00047825518,0.00047825492
12218656,109,1,0.000933865,0.00093386485,0.0009338651,0.0009338648,0.00093386497,0.15938099,0.026567345,0.0009338655,0.000933865,0.00093386474,0.20889819,0.0009338648,0.2778802,0.00093386485,0.00093386485,0.31606698,0.00093386526
12495014,109,1,0.0010142648,0.0010142646,0.001014265,0.0010142648,0.0010142646,0.9837719,0.0010142648,0.0010142646,0.0010142649,0.0010142648,0.0010142649,0.0010142648,0.0010142651,0.0010142646,0.0010142648,0.0010142648,0.0010142649
1669719,111,2,0.0009804289,0.0009804314,0.0009804288,0.0009804288,0.000980429,0.0009804287,0.0009804288,0.0009804288,0.0009804288,0.0009804291,0.0009804289,0.0009804289,0.0009804289,0.0009804288,0.9843132,0.0009804287,0.0009804288
7856030,111,2,0.0011765207,0.0011765211,0.0011765207,0.0011765208,0.9811759,0.0011765207,0.0011765208,0.0011765207,0.0011765207,0.0011765208,0.0011765208,0.0011765207,0.0011765208,0.0011765207,0.0011765208,0.0011765208,0.0011765207
7913756,111,2,0.00056026666,0.0005602666,0.0005602665,0.23305145,0.62833136,0.00056026655,0.00056026655,0.0005602666,0.00056026655,0.0005602665,0.00056026666,0.00056026655,0.0005602665,0.0005602665,0.13077353,0.0005602665,0.00056026655
7927332,111,2,0.00064648874,0.00064648886,0.0006464888,0.07999845,0.74166334,0.0006464887,0.00064648903,0.0006464888,0.0006464888,0.0006464888,0.16928749,0.0006464888,0.00064648874,0.0006464888,0.00064648874,0.0006464887,0.00064648886
7936296,111,2,0.0011766184,0.0011766185,0.0011766187,0.001176618,0.5318999,0.0011766183,0.26828516,0.001176618,0.0011766184,0.001176618,0.0011766183,0.1833425,0.0011766183,0.0011766186,0.0011766178,0.0011766178,0.001176618
8137132,111,2,0.0005447287,0.49941477,0.00054472854,0.49241444,0.00054473046,0.0005447286,0.00054472865,0.00054472854,0.00054472854,0.00054472865,0.00054472865,0.0005447286,0.0005447286,0.00054472854,0.0005447287,0.0005447285,0.00054472854
8682199,111,2,0.0005882599,0.990588,0.00058825983,0.0005882599,0.00058826,0.00058825983,0.0005882599,0.00058825983,0.00058825983,0.00058825983,0.0005882599,0.00058825983,0.00058825983,0.0005882599,0.00058825995,0.00058825983,0.0005882599
8707291,111,2,0.0005071272,0.0005071272,0.00050712714,0.0005071272,0.9918861,0.0005071272,0.0005071272,0.00050712714,0.0005071272,0.0005071272,0.00050712726,0.0005071272,0.0005071272,0.00050712714,0.00050712714,0.0005071271,0.0005071272
8797471,111,2,0.00086509425,0.0008650942,0.0008650941,0.00086509413,0.9861587,0.0008650941,0.00086509425,0.00086509413,0.0008650941,0.00086509413,0.0008650943,0.0008650941,0.0008650941,0.0008650941,0.00086509413,0.000865094,0.00086509413
8797472,111,2,0.0010320505,0.039392073,0.0010320505,0.0010320507,0.79415584,0.0010320507,0.0010320508,0.15200354,0.0010320507,0.0010320506,0.0010320508,0.0010320506,0.0010320505,0.0010320505,0.0010320505,0.0010320505,0.0010320507
8841969,111,2,0.00082858256,0.10531307,0.00082858244,0.122263625,0.71943444,0.00082858256,0.00082858244,0.04221746,0.0008285825,0.00082858244,0.0008285825,0.00082858256,0.00082858256,0.0008285826,0.00082858256,0.00082858244,0.00082858256
8937783,111,2,0.00066851464,0.0006685147,0.0006685145,0.0006685146,0.58125323,0.0006685145,0.0006685146,0.0006685147,0.06462359,0.0006685145,0.24032272,0.0006685146,0.0006685145,0.0006685145,0.10510981,0.0006685145,0.0006685145
9128415,111,2,0.0004669278,0.0004669279,0.00046692777,0.00046692777,0.71330255,0.0792754,0.00046692783,0.00046692777,0.0004669278,0.00046692777,0.10578519,0.0004669278,0.00046692783,0.00046692777,0.09556687,0.00046692777,0.00046692792
9239743,111,2,0.0008285346,0.9867436,0.00082853466,0.0008285346,0.00082853483,0.0008285346,0.00082853483,0.00082853466,0.0008285346,0.00082853466,0.0008285348,0.00082853466,0.0008285346,0.0008285346,0.00082853483,0.0008285346,0.0008285346
9263413,111,2,0.0025579173,0.60149366,0.046248388,0.0025579182,0.002557918,0.002557917,0.0025579177,0.0025579175,0.002557917,0.0025579173,0.31644732,0.0025579177,0.002557917,0.0025579168,0.0025579173,0.0025579173,0.0025579177
9681800,111,2,0.0007949851,0.0007949858,0.0007949851,0.3290313,0.5625429,0.0007949854,0.00079498533,0.0007949853,0.0007949851,0.0007949851,0.0007949854,0.00079498516,0.00079498516,0.00079498504,0.09729617,0.0007949851,0.0007949853
9789072,111,2,0.0006192301,0.0006192301,0.00061923004,0.00061923015,0.99009246,0.00061923015,0.00061923015,0.0006192301,0.0006192301,0.00061923015,0.0006192302,0.00061923015,0.0006192301,0.00061923004,0.0006192301,0.00061923015,0.0006192301
9864731,111,2,0.00079496345,0.0007949635,0.0007949633,0.00079496345,0.9872808,0.0007949635,0.00079496356,0.00079496345,0.00079496345,0.0007949633,0.0007949635,0.0007949634,0.00079496327,0.0007949633,0.00079496345,0.0007949633,0.00079496345
10360778,111,2,0.001589941,0.001589941,0.0015899409,0.001589941,0.579081,0.0015899407,0.106676154,0.0015899409,0.001589941,0.0015899409,0.043540247,0.0015899409,0.0015899407,0.0015899407,0.2500335,0.0015899407,0.0015899413
10412591,111,2,0.0007262971,0.12514293,0.0007262972,0.0007262972,0.44937557,0.0007262971,0.0007262972,0.0007262972,0.0007262971,0.0007262972,0.0007262974,0.0007262972,0.17696834,0.00072629744,0.2390714,0.00072629703,0.0007262972
10932276,111,2,0.0005205904,0.00052059046,0.00052059034,0.00052059046,0.47813612,0.0005205904,0.0005205905,0.0005205904,0.0005205904,0.0005205904,0.0005205905,0.0005205904,0.0005205904,0.0005205904,0.51405513,0.0005205904,0.0005205904
12222676,111,2,0.0008171329,0.21809804,0.00081713294,0.00081713306,0.5502883,0.22017385,0.00081713276,0.00081713364,0.0008171327,0.0008171327,0.00081713276,0.00081713265,0.0008171331,0.0008171329,0.0008171327,0.0008171327,0.000817133
12420099,111,2,0.0007843592,0.0007843592,0.0007843592,0.0007843592,0.9874504,0.0007843592,0.0007843592,0.0007843592,0.0007843591,0.0007843591,0.00078435946,0.0007843592,0.0007843591,0.0007843591,0.0007843592,0.0007843591,0.0007843592
12464332,111,2,0.0009488666,0.00094886665,0.0009488666,0.0009488666,0.55087763,0.00094886654,0.3627831,0.0009488665,0.00094886665,0.00094886665,0.00094886683,0.0009488667,0.07305526,0.000948867,0.00094886654,0.00094886654,0.0009488667
7866403,114,3,0.0007740371,0.000774037,0.000774037,0.00077403703,0.00077403727,0.0007740372,0.9876155,0.0007740372,0.0007740372,0.00077403703,0.0007740372,0.0007740371,0.00077403703,0.000774037,0.0007740371,0.000774037,0.0007740371
7903889,114,3,0.33812097,0.0011312987,0.0011312985,0.0011312984,0.0011312988,0.0011312985,0.64490986,0.0011312985,0.0011312985,0.0011312984,0.0011312987,0.0011312985,0.0011312984,0.0011312984,0.0011312986,0.0011312984,0.0011312986
8111410,114,3,0.0007087605,0.0007087605,0.0007087605,0.0007087606,0.0007087605,0.0007087606,0.9886599,0.0007087606,0.0007087606,0.0007087605,0.0007087606,0.00070876046,0.00070876064,0.0007087605,0.0007087605,0.00070876046,0.0007087606
8118461,114,3,0.00066102506,0.00066102494,0.00066102494,0.0006610251,0.0006610251,0.06870428,0.648995,0.00066102506,0.0006610249,0.00066102494,0.27304652,0.00066102494,0.00066102506,0.00066102523,0.000661025,0.0006610251,0.00066102494
8522331,114,3,0.00060646306,0.00060646306,0.00060646306,0.0006064631,0.0006064633,0.00060646306,0.99029666,0.0006064631,0.00060646306,0.00060646306,0.0006064632,0.00060646306,0.00060646306,0.00060646306,0.00060646306,0.00060646306,0.0006064631
8566954,114,3,0.0013681303,0.00136813,0.0013681299,0.0013681302,0.14611079,0.0013681302,0.68551236,0.00136813,0.0013681302,0.0013681301,0.14922322,0.0013681302,0.0013681303,0.0013681297,0.0013681301,0.0013681301,0.0013681301
8616874,114,3,0.0006325659,0.00063256576,0.0006325659,0.46169072,0.0006325658,0.000632566,0.52882093,0.0006325659,0.000632566,0.0006325658,0.00063256576,0.0006325658,0.0006325659,0.000632566,0.00063256576,0.0006325657,0.00063256605
9140167,114,3,0.0008780374,0.00087803754,0.00087803754,0.0008780376,0.00087803754,0.00087803777,0.9859515,0.0008780376,0.00087803754,0.00087803736,0.00087803754,0.0008780375,0.0008780375,0.0008780375,0.0008780374,0.00087803736,0.0008780376
9156280,114,3,0.00057117897,0.0005711789,0.00057117897,0.000571179,0.000571179,0.0005711789,0.34127557,0.0005711789,0.1330015,0.0005711789,0.00057117915,0.00057117897,0.000571179,0.000571179,0.0005711789,0.00057117885,0.5177265
9196022,114,3,0.0010320726,0.0010320726,0.0010320726,0.0010320726,0.0010320725,0.0010320725,0.8428075,0.0010320726,0.0010320727,0.0010320726,0.0010320726,0.0010320741,0.0010320727,0.0010320725,0.14171164,0.0010320726,0.0010320727
9276697,114,3,0.0005656819,0.00056568196,0.00056568184,0.2903092,0.00056568196,0.000565682,0.59920526,0.000565682,0.000565682,0.0005656819,0.0005656819,0.00056568196,0.0005656819,0.000565682,0.000565682,0.00056568196,0.10256613
9399850,114,3,0.0036766215,0.003676621,0.0036766208,0.003676621,0.0036766224,0.43202335,0.5128273,0.003676622,0.003676622,0.0036766208,0.0036766212,0.003676621,0.0036766212,0.003676621,0.0036766215,0.0036766215,0.0036766212
9536987,114,3,0.0006762144,0.00067621446,0.0006762147,0.0006762145,0.00067621435,0.00067621435,0.9014783,0.00067621446,0.0006762145,0.00067621446,0.00067621435,0.00067621464,0.0006762145,0.0006762145,0.00067621435,0.00067621435,0.088378556
9566701,114,3,0.0008525885,0.0008525881,0.0008525883,0.00085258833,0.0008525884,0.000852588,0.8309844,0.0008525882,0.0008525884,0.0008525879,0.00085258804,0.0008525882,0.00085258804,0.0008525879,0.00085258845,0.1562269,0.0008525884
9585611,114,3,0.0005882757,0.0005882758,0.00058827567,0.0005882759,0.0005882759,0.038913056,0.9522629,0.00058827584,0.00058827584,0.00058827584,0.00058827584,0.00058827584,0.0005882757,0.0005882757,0.0005882757,0.0005882758,0.00058827584
9869603,114,3,0.00050280086,0.00050280086,0.0005028009,0.00050280086,0.0005028009,0.0005028009,0.793001,0.19945703,0.00050280103,0.00050280086,0.0005028012,0.00050280086,0.0005028009,0.00050280086,0.00050280086,0.00050280086,0.00050280086
10213492,114,3,0.0005942106,0.00059421046,0.0005942105,0.0005942106,0.0005942106,0.00059421046,0.9904927,0.0005942105,0.0005942106,0.0005942105,0.0005942105,0.0005942105,0.0005942106,0.00059421046,0.0005942105,0.00059421046,0.0005942113
10502323,114,3,0.031458795,0.0004985428,0.0004985427,0.0004985426,0.0004985427,0.0004985427,0.9223572,0.0004985427,0.0004985427,0.0004985427,0.0004985427,0.00049854274,0.0004985426,0.0004985427,0.03920445,0.0004985427,0.00049854274
10717531,114,3,0.00081704906,0.000817049,0.00081704906,0.00081704906,0.0008170491,0.00081704906,0.48373106,0.50401336,0.00081704906,0.000817049,0.000817049,0.000817049,0.000817049,0.000817049,0.000817049,0.00081704906,0.0008170491
10920985,114,3,0.0009337606,0.0009337606,0.0009337606,0.0009337607,0.00093376095,0.00093376084,0.8455923,0.0009337606,0.14040141,0.00093376066,0.0009337607,0.00093376054,0.0009337608,0.00093376066,0.00093376066,0.0009337608,0.0009337606
10921028,114,3,0.00054977974,0.0005497798,0.00054977974,0.0005497798,0.0005497798,0.10765913,0.88409424,0.00054977974,0.0005497799,0.00054977974,0.0005497799,0.00054977974,0.0005497798,0.00054977986,0.00054977974,0.00054977974,0.0005497798
10936679,114,3,0.00093375664,0.00093375647,0.00093375647,0.00093375664,0.00093375664,0.0009337566,0.98506004,0.0009337566,0.0009337567,0.0009337565,0.00093375664,0.00093375647,0.00093375647,0.0009337565,0.00093375647,0.0009337564,0.00093375664
11040191,114,3,0.0006464897,0.00064648956,0.00064648944,0.0006464896,0.1737837,0.0006464896,0.26911262,0.091516115,0.2354298,0.019078571,0.00064648956,0.00064648956,0.0006464895,0.0006464894,0.20396781,0.00064648944,0.00064648956
12059991,114,3,0.001153482,0.001153482,0.0011534818,0.0011534822,0.001153482,0.001153482,0.111701876,0.0011534822,0.0011534822,0.0011534821,0.001153482,0.0011534826,0.001153482,0.0011534819,0.001153482,0.0011534819,0.8709959
8286193,116,4,0.13179213,0.0009805118,0.0009805118,0.0009805121,0.0009805138,0.0009805124,0.0009805119,0.0009805119,0.6117449,0.026978241,0.0009805117,0.0009805119,0.0009805119,0.000980512,0.0009805118,0.0009805119,0.2167382
8607861,116,4,0.0009643665,0.00096436625,0.00096436625,0.0009643664,0.0009643663,0.0009643665,0.0009643663,0.00096436637,0.28033563,0.00096436625,0.00096436625,0.0009643663,0.0009643663,0.00096436625,0.00096436625,0.0009643663,0.70519894
8692980,116,4,0.00069210556,0.0006921055,0.0006921054,0.0006921055,0.0006921053,0.00069210544,0.00069210544,0.01988913,0.4400256,0.00069210544,0.00069210544,0.0006921055,0.0006921054,0.08898617,0.08474026,0.0006921054,0.35805362
8710868,116,4,0.0008651131,0.0008651131,0.00086511316,0.00086511316,0.000865113,0.000865113,0.0008651131,0.00086511316,0.0008651132,0.0008651131,0.00086511305,0.0008651131,0.0008651131,0.0008651133,0.00086511305,0.00086511346,0.9861582
9056422,116,4,0.0006064768,0.0006064768,0.00060647674,0.00060647674,0.00060647685,0.00060647674,0.00060647674,0.00060647674,0.94130087,0.0006064766,0.00060647685,0.0006064766,0.0006064767,0.00060647674,0.0006064768,0.0006064767,0.049602024
9205064,116,4,0.00054979906,0.00054979906,0.00054979895,0.000549799,0.0005497989,0.00054979895,0.00054979895,0.4005353,0.5912178,0.000549799,0.00054979895,0.00054979895,0.000549799,0.000549799,0.00054979906,0.000549799,0.0005497991
9342439,116,4,0.00071740197,0.00071740197,0.0007174018,0.00071740197,0.0007174018,0.0007174019,0.0007174019,0.00071740185,0.95555264,0.00071740197,0.00071740185,0.00071740185,0.0007174018,0.0007174018,0.033686407,0.0007174018,0.00071740197
9394418,116,4,0.00054470805,0.000544708,0.000544708,0.000544708,0.0005447082,0.0005447081,0.000544708,0.00054470805,0.9912847,0.000544708,0.0005447081,0.00054470793,0.0005447081,0.000544708,0.000544708,0.00054470793,0.000544708
9413807,116,4,0.0005252419,0.00052524183,0.00052524195,0.00052524183,0.00052524183,0.00052524195,0.00052524183,0.00052524183,0.56977636,0.42234513,0.00052524183,0.0005252418,0.00052524195,0.00052524183,0.00052524183,0.00052524207,0.0005252419
9516080,116,4,0.0005497918,0.00054979185,0.00054979173,0.00054979173,0.0005497917,0.0005497917,0.0005497917,0.00054979173,0.82588124,0.00054979173,0.0005497917,0.00054979185,0.0005497918,0.00054979173,0.0005497917,0.0005497917,0.1658719
9545345,116,4,0.0006192294,0.0006192294,0.0006192294,0.0006192294,0.0006192293,0.00061922934,0.00061922934,0.00061922945,0.48339793,0.0006192294,0.0006192294,0.0006192294,0.0006192294,0.0006192293,0.5073137,0.0006192294,0.00061923027
9699666,116,4,0.0006536476,0.0006536476,0.00065364764,0.0006536475,0.0006536475,0.0006536475,0.0006536475,0.00065364764,0.9895417,0.0006536476,0.00065364764,0.0006536475,0.0006536475,0.0006536475,0.00065364764,0.0006536475,0.0006536477
9766646,116,4,0.0007541861,0.000754186,0.00075418595,0.00075418607,0.00075418595,0.000754186,0.000754186,0.0007541862,0.00075418677,0.000754186,0.00075418595,0.000754186,0.00075418595,0.00075418595,0.00075418607,0.00075418595,0.98793304
9815544,116,4,0.9922853,0.00048217617,0.0004821762,0.00048217626,0.0004821762,0.00048217626,0.0004821762,0.00048217629,0.00048217655,0.0004821762,0.0004821762,0.0004821762,0.00048217617,0.00048217614,0.00048217626,0.00048217617,0.0004821763
10026153,116,4,0.00086513354,0.00086513336,0.00086513354,0.00086513365,0.0008651334,0.0008651334,0.00086513354,0.00086513365,0.98615795,0.0008651338,0.00086513336,0.0008651336,0.0008651337,0.00086513336,0.0008651334,0.0008651337,0.00086513377
