DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10
10620568,109,1,0.0013336884,0.29814872,0.0013337468,0.036601096,0.6559133,0.0013338911,0.0013337298,0.0013340468,0.0013338809,0.0013339632
10652180,109,1,0.0014087146,0.0014086444,0.0014086282,0.0014085893,0.98732233,0.0014085865,0.0014087516,0.0014086325,0.0014085602,0.001408631
10713370,109,1,0.042833805,0.13108912,0.0012662519,0.018883057,0.74195445,0.0012664238,0.058907636,0.0012664289,0.0012663344,0.001266349
10742226,109,1,0.0008851425,0.28736427,0.00088511803,0.0008851057,0.70555466,0.0008851603,0.0008851089,0.0008851101,0.00088516,0.00088522164
10769755,109,1,0.0013892484,0.0013895162,0.0013892191,0.0013891311,0.76329535,0.22558968,0.0013893795,0.0013895007,0.0013896475,0.0013893123
10877778,109,1,0.001266077,0.13682099,0.0012661514,0.0012659786,0.77929187,0.07502445,0.0012661832,0.0012662263,0.0012660734,0.0012660216
10966386,109,1,0.0017245607,0.5420079,0.0017243963,0.0017243187,0.44419655,0.0017244037,0.0017243797,0.0017243947,0.0017245205,0.0017245049
10966441,109,1,0.001587471,0.29515198,0.001587562,0.0015874939,0.69214785,0.0015875176,0.0015875188,0.0015874587,0.001587515,0.0015875455
12144770,109,1,0.0015386655,0.34108555,0.0015388814,0.0015387364,0.6466045,0.0015388248,0.0015387395,0.0015387419,0.0015386555,0.0015386594
12374402,109,1,0.0014927692,0.0014929032,0.0014928712,0.001492718,0.73396677,0.2540909,0.0014927894,0.0014928125,0.0014927364,0.0014927746
12454166,109,1,0.001111442,0.0011115915,0.3494472,0.001111636,0.6416603,0.0011116159,0.0011114207,0.0011115634,0.0011117116,0.0011115677
12495014,109,1,0.0017549433,0.5103021,0.0017550928,0.0017545936,0.4286695,0.0017550599,0.0017549683,0.048743878,0.0017550149,0.0017548468
1669719,111,2,0.0016670957,0.0016674545,0.0016671263,0.71128833,0.0016669878,0.001666927,0.2753744,0.0016671263,0.0016675625,0.0016670441
7774117,111,2,0.0010001741,0.13647057,0.0010002237,0.8555278,0.0010001003,0.0010001207,0.0010001332,0.0010004418,0.0010002381,0.0010001874
7856030,111,2,0.002000463,0.12776901,0.0020004679,0.5381736,0.0020004062,0.0020004618,0.0020007014,0.0020006958,0.0020008418,0.3200533
7913756,111,2,0.00096172217,0.19210005,0.0009618307,0.8002059,0.0009616473,0.00096169085,0.0009617181,0.0009619049,0.0009619051,0.00096172106
7927332,111,2,0.0010993417,0.001099179,0.047762208,0.3609062,0.0010991105,0.0010992142,0.0010992987,0.0010994535,0.30412078,0.2806152
7936296,111,2,0.0019238583,0.0019239653,0.0019238149,0.22143082,0.34059274,0.0019240116,0.0019237946,0.0019239269,0.42450896,0.0019240308
7991124,111,2,0.0014927731,0.0014928316,0.0014928207,0.37988484,0.0014928795,0.0014927227,0.0014927614,0.0014928335,0.60817266,0.0014929295
8137126,111,2,0.0016668994,0.29723647,0.0016669962,0.68942744,0.0016669731,0.0016671004,0.0016670458,0.0016670353,0.0016671252,0.0016670215
8618678,111,2,0.0022237378,0.0022228267,0.0022225333,0.38057235,0.0022225047,0.0022225298,0.0022227473,0.0022228193,0.0022232232,0.6016447
8657630,111,2,0.0028576017,0.0028577796,0.0028576169,0.5810959,0.043285556,0.033207983,0.0028576031,0.002857702,0.32526457,0.002857902
8682199,111,2,0.0010310994,0.0010311239,0.0010311306,0.99071956,0.0010311198,0.0010311924,0.0010312058,0.0010311902,0.0010311855,0.0010311498
8707291,111,2,0.0008549834,0.00085508084,0.0008550687,0.4887152,0.0008549789,0.0008550196,0.0008550035,0.00085507066,0.28050724,0.22479233
8797472,111,2,0.044988845,0.0017551477,0.22172941,0.37179574,0.0017547444,0.0017548022,0.0017550245,0.0017551838,0.35095575,0.0017552815
8841969,111,2,0.001315937,0.0013159907,0.0013159978,0.98815626,0.0013159345,0.0013159454,0.0013159425,0.0013159933,0.001316044,0.0013160497
8937783,111,2,0.0011630704,0.0011629955,0.0011629426,0.39884672,0.001163027,0.0011631437,0.0011629442,0.0011630446,0.591849,0.0011630511
9128415,111,2,0.0008067481,0.06710898,0.053432994,0.5225901,0.0008067763,0.0008066963,0.0008067368,0.00080663787,0.35202762,0.00080671784
9239743,111,2,0.0013890548,0.0013891108,0.0013890956,0.98749787,0.0013891415,0.0013890523,0.0013891811,0.0013891247,0.0013892445,0.0013891876
9263413,111,2,0.0041674874,0.0041679433,0.0041676955,0.81467605,0.0041671693,0.0041671502,0.0041675055,0.0041694897,0.004168248,0.1519813
9629853,111,2,0.0022732078,0.0022732671,0.0022731547,0.3700876,0.002273045,0.0022731074,0.0022729707,0.0022738404,0.4505603,0.16343959
9789072,111,2,0.001041947,0.0010420516,0.001042144,0.28199893,0.0010419983,0.0010419014,0.0010419609,0.001041955,0.68064386,0.030063212
10412591,111,2,0.0012504364,0.18506071,0.00125045,0.53695387,0.0012502811,0.0012502572,0.001250504,0.0012503064,0.26923275,0.0012504354
12222676,111,2,0.0014290403,0.0014291615,0.19699736,0.6389966,0.018225577,0.0014290387,0.0014291772,0.0014290636,0.0014292202,0.13720576
12420099,111,2,0.0012989542,0.24132879,0.0012990254,0.39759672,0.0012990353,0.0012991326,0.0012989667,0.0012990946,0.35198104,0.0012992972
12464332,111,2,0.0016134325,0.0016134995,0.0016133103,0.5108974,0.0016137138,0.001613519,0.14092039,0.0016138862,0.06887064,0.2696302
7866403,114,3,0.001351608,0.0013515241,0.0013514986,0.0013515907,0.001351518,0.0013515133,0.0013515489,0.0013515591,0.0013516785,0.98783594
7903889,114,3,0.0018870705,0.0018870605,0.001887038,0.0018876238,0.0018870325,0.0018869822,0.0018871415,0.0018871909,0.00188764,0.98301524
8111410,114,3,0.0011911666,0.0011908545,0.0011911872,0.0011908405,0.0011911638,0.0011908957,0.23312367,0.0011908825,0.0011908324,0.75734854
8118461,114,3,0.0011496618,0.0011497736,0.13640481,0.0011497131,0.001150216,0.0011495956,0.0011497164,0.0011496997,0.2174143,0.63813245
8537055,114,3,0.0012992093,0.0012992738,0.0012993304,0.0012990944,0.11159436,0.06761631,0.28780738,0.0012990749,0.0012990675,0.5251869
8566954,114,3,0.0023812656,0.0023814484,0.0023814016,0.0023813953,0.0023816328,0.00238127,0.002381357,0.0023814172,0.0023815953,0.97856724
9012588,114,3,0.0012198504,0.0012197574,0.0012197583,0.0012197719,0.0012196384,0.0012197089,0.0012197541,0.001219765,0.001219738,0.9890222
9140167,114,3,0.0015628599,0.0015629256,0.0015629495,0.0015629531,0.001563347,0.0015629511,0.0015628883,0.0015630117,0.10861142,0.8788847
9156280,114,3,0.00095278944,0.00095268973,0.00095281535,0.00095289835,0.00095267885,0.17028072,0.000952824,0.00095271674,0.24002236,0.58302754
9196022,114,3,0.0017548767,0.0017551901,0.1179042,0.0017550172,0.057149578,0.0017549146,0.4165057,0.0017552872,0.0017549323,0.39791033
9220497,114,3,0.10385102,0.00097118015,0.0009712591,0.023558661,0.0009711675,0.00097129657,0.4290118,0.0009711928,0.00097124424,0.43775126
9276697,114,3,0.0009903198,0.0009903098,0.0009902936,0.0009902356,0.0009902568,0.0009902819,0.0009903208,0.0009902795,0.0009902663,0.99108744
9399850,114,3,0.005883299,0.005883215,0.13218094,0.0058841323,0.0058837556,0.005883254,0.005883521,0.0058829514,0.0058833347,0.82075155
9536987,114,3,0.001087403,0.0010873775,0.12849241,0.09487727,0.0010876103,0.001087343,0.30635715,0.0010872938,0.001087353,0.46374884
9566701,114,3,0.0014927905,0.0014928572,0.0014927724,0.0014927924,0.0014927528,0.0014935576,0.0014928712,0.001492787,0.0014928031,0.98656404
9585611,114,3,0.06534438,0.0010005386,0.0010003301,0.0010004452,0.03921178,0.0010004045,0.083065405,0.0010004124,0.11669119,0.69068515
9869603,114,3,0.0008334893,0.0008334818,0.0008334718,0.0008334732,0.0008336102,0.00083345635,0.00083347165,0.00083354546,0.0008335658,0.99249846
10213492,114,3,0.00102078,0.0010207165,0.0010206719,0.0010208926,0.0010205952,0.001020689,0.38046715,0.0010206562,0.0010209053,0.61136687
10339655,114,3,0.0019234797,0.0019234691,0.0019234992,0.0019235095,0.001923431,0.062049784,0.7100946,0.00192369,0.0019234541,0.21439116
10502323,114,3,0.0008623404,0.08760781,0.0008623297,0.0008622486,0.0008623285,0.00086222915,0.013951389,0.00086227903,0.0008623065,0.89240474
10526234,114,3,0.040866066,0.0016134365,0.07888583,0.0016133521,0.0016132997,0.0016137385,0.42095858,0.0016134465,0.0016133169,0.44960892
10717531,114,3,0.0014496574,0.0014497978,0.0014498048,0.0014501257,0.03231908,0.0014497604,0.54536426,0.0014496864,0.0014499327,0.4121679
10851078,114,3,0.0014089086,0.14294201,0.0014090042,0.0014088892,0.0014088221,0.001408885,0.28551307,0.0014089427,0.0014088149,0.56168264
12059991,114,3,0.16391605,0.04261506,0.0018874868,0.0018873961,0.0018872633,0.0018873293,0.22963846,0.16843975,0.001887542,0.38595366
7529048,116,4,0.004168029,0.0041680667,0.0041671763,0.0041670133,0.004167655,0.004168097,0.583178,0.0041672457,0.0041672746,0.38348153
8286193,116,4,0.0016954306,0.0016953395,0.0016956583,0.0016953978,0.0016953471,0.2461004,0.54565156,0.0016952788,0.0016951648,0.19638038
8665514,116,4,0.0010312782,0.0010311153,0.001031107,0.0010310496,0.0010310755,0.0010312829,0.9907198,0.0010311627,0.0010310907,0.0010311626
8692980,116,4,0.10289965,0.16155045,0.001124025,0.001123879,0.0011240195,0.001124192,0.72768176,0.0011240018,0.0011240392,0.0011239816
8710868,116,4,0.0013516848,0.0013517988,0.0013518,0.0013515472,0.0013517943,0.001351769,0.987835,0.0013515429,0.0013515763,0.0013515492
9056422,116,4,0.0010206988,0.19357423,0.0010207692,0.001020761,0.0010207145,0.07799728,0.72128344,0.0010206403,0.0010207915,0.0010206744
9413807,116,4,0.00090929645,0.000909326,0.0009092728,0.0009092315,0.08890456,0.18780807,0.3822946,0.0009092642,0.0009092427,0.3355371
9545345,116,4,0.0010756049,0.13818584,0.0010755777,0.0010754922,0.0010754728,0.03358088,0.803169,0.001075747,0.0010755534,0.018610813
9699666,116,4,0.0011368579,0.0011366116,0.0011366461,0.0011364695,0.0011364984,0.9897704,0.0011367892,0.0011366619,0.001136575,0.0011365308
9766646,116,4,0.0012664207,0.06913914,0.0012661678,0.001266027,0.0012663506,0.0012664747,0.92073077,0.0012664162,0.0012662127,0.0012660858
9815544,116,4,0.0008335704,0.00083357724,0.0008334687,0.0008334394,0.00083343993,0.7472709,0.24606104,0.00083351665,0.0008335052,0.00083352515
9815941,116,4,0.0012824018,0.31048796,0.0012822795,0.0012822693,0.0012824404,0.0012825094,0.67925334,0.0012822822,0.0012822326,0.001282354
10026153,116,4,0.0015388137,0.0015387767,0.0015388503,0.0015387242,0.0015388755,0.0015389853,0.9861508,0.0015386863,0.0015387023,0.0015387549
10401676,116,4,0.0011629881,0.0011629825,0.0011629626,0.0011628944,0.0011629071,0.98953325,0.0011631321,0.001162926,0.0011629664,0.0011629921
10430101,116,4,0.0010002621,0.0010002863,0.0010003336,0.0010001793,0.001000277,0.44665387,0.34752783,0.0010001776,0.0010001751,0.19881663
10438568,116,4,0.0016954178,0.0016957055,0.0016952646,0.001695272,0.15138447,0.3194085,0.51733965,0.0016951958,0.001695215,0.001695328
10459850,116,4,0.0009711746,0.0009710387,0.00097099814,0.0009709528,0.0009713605,0.9912603,0.00097111135,0.00097106135,0.0009709704,0.00097106607
10669726,116,4,0.0010102974,0.0010102878,0.0010102913,0.0010102078,0.001010281,0.0010103054,0.99090743,0.001010351,0.0010102595,0.0010102713
10674396,116,4,0.26875657,0.00059191824,0.00059193996,0.00059182686,0.00059189956,0.00059197977,0.7265083,0.0005918431,0.0005919399,0.00059194246
10766344,116,4,0.097661525,0.3166977,0.0010206271,0.0010206345,0.0010206556,0.001020742,0.57849616,0.0010207597,0.0010206606,0.0010206698
10791772,116,4,0.0009904032,0.000990389,0.0009903309,0.0009904309,0.0009903065,0.0009903989,0.9910869,0.0009902599,0.0009902582,0.0009903521
10851068,116,4,0.0017247954,0.43067104,0.0017246464,0.0017244437,0.0017243127,0.0017246817,0.5555322,0.0017243999,0.0017246819,0.0017246833
11005099,116,4,0.08377542,0.001333787,0.0013339879,0.0013336063,0.08864611,0.31644925,0.5031263,0.0013337933,0.0013338665,0.0013338599
12374697,116,4,0.0011240687,0.024337595,0.001123863,0.0011238157,0.0011237857,0.14059366,0.8272014,0.0011239888,0.0011238097,0.0011239091
7696609,117,5,0.0015388627,0.05490737,0.0015390223,0.2660891,0.05049302,0.00153907,0.0015390296,0.058223784,0.5625918,0.0015390198
7847069,117,5,0.0012198404,0.3549477,0.0012198314,0.0012198869,0.0012196639,0.001219725,0.001219758,0.0012198982,0.6352941,0.0012196995
8075646,117,5,0.001515497,0.0015155103,0.0015153964,0.0015153342,0.0015155008,0.0015153682,0.0015153764,0.32557413,0.6623025,0.0015154601
8309588,117,5,0.0016952169,0.0016952194,0.00169524,0.0016952446,0.0016951764,0.0016951597,0.0016952035,0.40748584,0.5789523,0.0016953978
8740984,117,5,0.001333487,0.12556815,0.0013335441,0.001333601,0.0013335323,0.0013335475,0.0013336523,0.0013338381,0.863763,0.001333677
8826994,117,5,0.0009092698,0.0009095213,0.0009092893,0.000909316,0.16866764,0.029353458,0.0009092617,0.4569105,0.3396124,0.00090937136
8859062,117,5,0.0008265259,0.00082655356,0.0008265588,0.0008265706,0.00082656037,0.00082652795,0.0008265327,0.992561,0.0008266626,0.00082655286
9017530,117,5,0.0018879089,0.0018872963,0.0018873817,0.0018879037,0.0018872106,0.0018873427,0.0018874238,0.14306806,0.7173915,0.12632798
9067471,117,5,0.0016673288,0.0016671887,0.0016670868,0.001667083,0.0016669385,0.21791764,0.0016673469,0.30800325,0.462409,0.0016671172
9129722,117,5,0.0010001783,0.0010002946,0.0010002317,0.0010001594,0.0010001487,0.0010003913,0.0010002387,0.0010003372,0.9909978,0.0010002406
9218507,117,5,0.0010755444,0.0010757045,0.0010756891,0.0010755019,0.09056773,0.0010756275,0.4516832,0.0010755894,0.45021996,0.001075534
9369084,117,5,0.00060981786,0.0006098255,0.00060981273,0.0006098272,0.00060980464,0.0006098155,0.0006098123,0.99451154,0.00060992624,0.00060982397
9436725,117,5,0.0009346975,0.0009346859,0.0009346431,0.00093473954,0.00093470607,0.00093472976,0.00093466794,0.9915876,0.0009348598,0.00093468046
9470136,117,5,0.0028574155,0.0028576006,0.034792427,0.0028578925,0.002857387,0.0028576064,0.0028577321,0.5631518,0.38205266,0.0028574825
9721442,117,5,0.0015877952,0.0015879249,0.0015875968,0.0015875043,0.036065944,0.15810005,0.0015877255,0.26780504,0.5285028,0.0015876052
9876967,117,5,0.0017245237,0.001724627,0.0017245897,0.0017246312,0.0017245306,0.062982075,0.0017246238,0.4341254,0.33530274,0.15724228
10027417,117,5,0.00064533297,0.0006453886,0.0006453887,0.0006453945,0.0006455622,0.0006453222,0.59849405,0.00064544147,0.39634278,0.00064529607
10213152,117,5,0.0010991133,0.001099142,0.0010993185,0.0010990603,0.08979671,0.001099155,0.001099115,0.0010994166,0.9014098,0.001099165
10431657,117,5,0.0017861247,0.0017865098,0.0017867199,0.0017862176,0.0017860293,0.29261106,0.0017864994,0.37886873,0.3160159,0.0017862023
10559556,117,5,0.0021743532,0.0021742687,0.00217443,0.0021743511,0.002174269,0.23461339,0.0021743958,0.0021748175,0.7479914,0.0021742696
10679292,117,5,0.001961686,0.0019615267,0.00196161,0.0019619076,0.0019616236,0.0019614687,0.43861404,0.3515242,0.19613037,0.0019614988
10936886,117,5,0.0024395492,0.0024402833,0.0024406202,0.0024396346,0.0024393343,0.0024400994,0.45483682,0.0024399892,0.5256443,0.0024394356
11860878,117,5,0.0011629866,0.001163099,0.0011631034,0.001163129,0.12180899,0.001162983,0.001162968,0.61336935,0.19774412,0.06009928
12419536,117,5,0.0013336875,0.001333895,0.0013336992,0.0013338879,0.0013335436,0.0013337836,0.47853315,0.0013337575,0.5107969,0.0013337535
7587891,120,6,0.6750177,0.0014496825,0.0014496454,0.0014495756,0.0014505176,0.0014496605,0.0014497943,0.0014497912,0.0014498272,0.31338376
7805557,120,6,0.98749804,0.001389049,0.001389059,0.0013890192,0.0013892569,0.0013892121,0.0013891495,0.0013890878,0.0013890734,0.0013891322
7907945,120,6,0.66512746,0.0008405936,0.0008404915,0.0008404502,0.0008404782,0.2701611,0.058827583,0.0008406722,0.00084051274,0.00084074406
7928630,120,6,0.94866276,0.0014494703,0.0014496,0.03974022,0.0014495176,0.0014496614,0.0014498599,0.0014496532,0.0014496988,0.0014495868
8521452,120,6,0.9873212,0.0014087467,0.0014086574,0.0014085722,0.0014086002,0.0014089777,0.0014089907,0.0014087217,0.0014086576,0.0014088581
8924224,120,6,0.76764035,0.001282289,0.0012823073,0.0012823502,0.0012822293,0.22210142,0.001282349,0.0012822278,0.0012822832,0.0012822364
8956779,120,6,0.14886539,0.0012502938,0.0012503053,0.0012504762,0.19274849,0.001250495,0.51557934,0.0012505001,0.1353042,0.0012504692
9094461,120,6,0.0017865682,0.0017864347,0.0017864103,0.0017860223,0.08451947,0.0017864942,0.90118957,0.0017865947,0.0017860739,0.0017863493
9194030,120,6,0.990907,0.00101032,0.0010104101,0.0010102524,0.0010102867,0.0010103493,0.0010103065,0.0010103965,0.0010104122,0.001010334
9291431,120,6,0.46890667,0.0015878454,0.0015877495,0.0015876556,0.15652333,0.0015881112,0.32021034,0.044832528,0.0015879935,0.001587754
9570214,120,6,0.71275896,0.0009806515,0.0009806429,0.0009806184,0.27939552,0.0009807132,0.0009808149,0.000980635,0.0009807113,0.0009807388
9594287,120,6,0.98571116,0.001587656,0.0015874832,0.0015874241,0.001587841,0.0015878014,0.0015876889,0.0015876468,0.0015875532,0.0015877815
9658316,120,6,0.42985272,0.0014089816,0.0014090036,0.0014087328,0.0014087742,0.0014090576,0.49419057,0.0014087773,0.0014089536,0.06609439
9798412,120,6,0.97856563,0.0023817397,0.0023814784,0.0023813003,0.0023817017,0.0023818405,0.00238166,0.0023813068,0.0023816738,0.0023817325
10036998,120,6,0.4823886,0.0016132855,0.0016133484,0.12285561,0.10150864,0.28356662,0.0016135875,0.0016135887,0.0016133296,0.0016132887
10332871,120,6,0.0012350935,0.0012352108,0.0012348942,0.0012348277,0.0012350079,0.0012351422,0.9888851,0.0012350022,0.0012348649,0.0012349109
10399167,120,6,0.4746377,0.5168493,0.0010641246,0.0010640192,0.0010640894,0.00106421,0.0010641217,0.0010641692,0.0010642081,0.0010640942
10403689,120,6,0.9246773,0.0011366435,0.06622944,0.0011364763,0.0011366697,0.0011367098,0.0011366378,0.0011366149,0.0011366858,0.0011367964
10631462,120,6,0.7483829,0.0008405562,0.00084060285,0.0008405428,0.0008406402,0.0008406273,0.0008405483,0.0008406569,0.048886348,0.19684656
10794547,120,6,0.27874452,0.00088525255,0.0008852557,0.00088548544,0.00088515936,0.19924672,0.5158117,0.00088535587,0.0008853784,0.00088522414
10837140,120,6,0.0019617518,0.2411848,0.0019617933,0.0019610834,0.00196115,0.0019611968,0.74312425,0.0019611805,0.001961512,0.001961343
10872665,120,6,0.89023674,0.00079389405,0.00079392496,0.0007938435,0.0007938534,0.0007939443,0.0007938908,0.00079392514,0.0007938869,0.10341211
10923484,120,6,0.7140021,0.0013336276,0.0013335893,0.0013336256,0.05690829,0.001333837,0.0013337171,0.16562578,0.0013337107,0.05546183
10928103,120,6,0.07373195,0.21727967,0.0019237925,0.0019235732,0.027213583,0.0019238755,0.6702325,0.0019237231,0.00192373,0.001923681
8524262,126,7,0.001492908,0.0014929423,0.0014930719,0.001492776,0.0014927121,0.0014927688,0.91583216,0.072225146,0.0014927065,0.0014927087
9485488,126,7,0.0034491962,0.003449643,0.0034495913,0.0034491986,0.0034490693,0.38218305,0.0034499557,0.590222,0.0034487378,0.0034495145
9625811,126,7,0.0014929142,0.0014929611,0.0014928947,0.0014926953,0.0014928124,0.0014927761,0.9865646,0.0014927925,0.0014926945,0.0014927989
10065149,126,7,0.0018872439,0.0018871342,0.001887092,0.0018871541,0.0018870239,0.0018870382,0.983016,0.0018871481,0.0018869916,0.0018871166
10195885,126,7,0.0007465205,0.0007465791,0.00074654,0.24113783,0.00074657705,0.000746575,0.7528899,0.00074659946,0.0007464517,0.0007465298
10334192,126,7,0.0012198479,0.00121983,0.7961837,0.0012196806,0.0012198318,0.0012198078,0.19405791,0.0012199011,0.001219711,0.0012198351
10340750,126,7,0.2689777,0.0009713739,0.0009713482,0.00097111764,0.00097121805,0.0009713121,0.41975215,0.0009713195,0.30447134,0.00097115093
10410876,126,7,0.0012824393,0.0012825388,0.0012824618,0.001282503,0.049914256,0.0012825797,0.61286855,0.18612905,0.0012824612,0.14339311
10557106,126,7,0.0017248576,0.0017247751,0.0017247831,0.0017247336,0.0017251471,0.0017249291,0.9157173,0.07048418,0.0017245555,0.0017247777
10572598,126,7,0.0017246086,0.0017247284,0.0017247094,0.001724747,0.0017246411,0.0017245854,0.65386224,0.0017248173,0.0017246989,0.33234024
10618704,126,7,0.0013701327,0.0013701498,0.48454234,0.0013700947,0.0013701399,0.001370235,0.5044965,0.001370084,0.001370145,0.0013701873
10632361,126,7,0.0011907661,0.001190761,0.0011907903,0.0011906606,0.0011906341,0.0011906959,0.9892833,0.0011907526,0.0011907509,0.001190886
10692252,126,7,0.09787069,0.001163156,0.41213295,0.001163021,0.115845144,0.0011631051,0.0011632552,0.30593255,0.06240298,0.0011632313
10698490,126,7,0.0010311612,0.0010311563,0.0010311776,0.0010310739,0.0010325769,0.001031183,0.9907183,0.0010311248,0.0010310685,0.0010311524
10726978,126,7,0.0012350309,0.0012350228,0.0012350167,0.0012348708,0.07454824,0.0012349482,0.481893,0.43491402,0.0012349711,0.0012349014
10741712,126,7,0.002000771,0.0020003421,0.0020004332,0.0020002502,0.002000204,0.002000491,0.98199636,0.0020005235,0.0020003333,0.0020003207
10786798,126,7,0.0015631686,0.048989214,0.022965452,0.001564435,0.0015629182,0.0015629901,0.9171019,0.0015631131,0.0015634828,0.0015632893
