DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4
12374402,109,1,0.0040944307,0.8671441,0.0041435184,0.12461796
12454166,109,1,0.21249875,0.551141,0.0028054242,0.23355481
12495014,109,1,0.004784503,0.7039353,0.005074091,0.28620607
1669719,111,2,0.98664355,0.0044553345,0.0045206263,0.004380461
7774117,111,2,0.99218595,0.0025971984,0.0026120697,0.0026047349
7856030,111,2,0.9827035,0.0058025667,0.005724702,0.0057692192
7913756,111,2,0.9926929,0.0024261973,0.0024439397,0.0024370134
7927332,111,2,0.9916559,0.0027480898,0.002795407,0.002800566
7991124,111,2,0.98865116,0.0038103228,0.0037756516,0.0037628086
8137126,111,2,0.9856663,0.0049020806,0.0048914086,0.004540207
8137132,111,2,0.78220344,0.0024415697,0.17255187,0.042803124
8618678,111,2,0.98228115,0.0057168454,0.0058854287,0.006116634
8657630,111,2,0.9749556,0.008596959,0.008225775,0.008221605
8797471,111,2,0.9887438,0.0037936573,0.003725373,0.0037371626
8937783,111,2,0.9912864,0.0028920462,0.0028797572,0.0029417747
9128415,111,2,0.99327797,0.0022386804,0.0022509943,0.0022323441
9239743,111,2,0.9888841,0.003669464,0.0036838397,0.0037626142
9629853,111,2,0.98275965,0.005728134,0.0057401173,0.0057721417
9681800,111,2,0.98979485,0.0033202209,0.0033339343,0.0035509598
9789072,111,2,0.99159193,0.002790125,0.0028454203,0.0027725948
9864731,111,2,0.9896733,0.0034141866,0.003445709,0.0034668269
10360778,111,2,0.98045224,0.006468947,0.006518405,0.00656047
10412591,111,2,0.976525,0.01655095,0.0034644704,0.0034596082
10932276,111,2,0.9931051,0.0023026252,0.002288145,0.0023041368
12222676,111,2,0.9887196,0.0036451844,0.0038897838,0.0037454194
12420099,111,2,0.98947203,0.0035207951,0.0034895025,0.0035176752
12464332,111,2,0.9874349,0.004253055,0.0041530654,0.0041589793
7866403,114,3,0.28684434,0.0032929105,0.003248953,0.7066137
7903889,114,3,0.4897536,0.004877373,0.0049134,0.5004556
8111410,114,3,0.20579602,0.0032520578,0.0032121928,0.78773975
8118461,114,3,0.72071314,0.0687383,0.003015092,0.20753342
8522331,114,3,0.4366976,0.0026701076,0.0026858738,0.5579464
8537055,114,3,0.0034202773,0.0035166375,0.0034491508,0.98961395
8566954,114,3,0.5407023,0.006395845,0.0062942114,0.4466076
8616874,114,3,0.0027750868,0.0026961116,0.29309583,0.701433
9012588,114,3,0.108722664,0.0031213905,0.0031232624,0.8850327
9140167,114,3,0.2638491,0.0039144214,0.00387441,0.7283621
9156280,114,3,0.12141477,0.17022218,0.0026086105,0.7057544
9220497,114,3,0.0024228233,0.0023913132,0.0025490986,0.99263674
9276697,114,3,0.0026098003,0.08737292,0.002502544,0.90751475
9536987,114,3,0.002924578,0.0029091372,0.0031004734,0.9910658
9585611,114,3,0.4411573,0.022308901,0.002589288,0.53394455
9869603,114,3,0.33744526,0.0022000135,0.0021538876,0.65820086
10339655,114,3,0.0049246014,0.0049527586,0.03943161,0.950691
10502323,114,3,0.07431456,0.0022127717,0.0022148278,0.92125785
10526234,114,3,0.0040580244,0.18872958,0.29708165,0.5101307
10851078,114,3,0.0038773546,0.10715787,0.003793885,0.8851708
10920985,114,3,0.31550232,0.0041486644,0.0040291785,0.67631984
10921028,114,3,0.26618946,0.021552432,0.0023609085,0.7098972
10936679,114,3,0.19106305,0.0039939936,0.0039990693,0.8009439
11040191,114,3,0.13403,0.0027558673,0.0028271922,0.86038697
7529048,116,4,0.010974928,0.01084416,0.010766388,0.96741456
8286193,116,4,0.004239982,0.004331999,0.0042923824,0.98713565
8607861,116,4,0.0039959834,0.0040600146,0.0040821526,0.9878619
8665514,116,4,0.002714998,0.0027330492,0.002821303,0.9917307
8692980,116,4,0.038436007,0.0029242295,0.002912748,0.955727
9205064,116,4,0.002449903,0.0025321436,0.40248162,0.5925364
9342439,116,4,0.0031873258,0.0031599877,0.0031681699,0.9904845
9394418,116,4,0.002811919,0.0026053977,0.0026969889,0.99188566
9516080,116,4,0.0023498873,0.0023332932,0.0025296337,0.9927872
9766646,116,4,0.003280888,0.0033054852,0.09654211,0.8968715
9815544,116,4,0.0021644556,0.0021550509,0.0022942803,0.9933862
9815941,116,4,0.0034026015,0.0035453304,0.0035890983,0.989463
10401676,116,4,0.0029433218,0.0029805906,0.0030879895,0.99098814
10430101,116,4,0.002495544,0.002666134,0.0026513997,0.9921869
10435587,116,4,0.0033272356,0.0033289955,0.0034405051,0.9899032
10438568,116,4,0.004361926,0.12180332,0.0046727946,0.86916196
10459850,116,4,0.0024893377,0.002700883,0.0024859866,0.9923238
10669726,116,4,0.002554257,0.0025513493,0.8315526,0.16334176
10674396,116,4,0.0015104414,0.0015259486,0.56927806,0.42768553
10766344,116,4,0.11899508,0.002727448,0.0026735212,0.8756039
10791772,116,4,0.0025354915,0.002570341,0.21582268,0.7790715
10851068,116,4,0.004570971,0.0044184597,0.18198042,0.8090302
11005099,116,4,0.0034271602,0.07198356,0.0034913442,0.92109793
12374697,116,4,0.0028838827,0.0029028286,0.0030162015,0.99119705
7585009,117,5,0.92173547,0.003208122,0.07196502,0.0030914305
7696609,117,5,0.9878232,0.0038687785,0.004402716,0.003905334
7847069,117,5,0.8690423,0.12449519,0.0032710538,0.0031915046
8058160,117,5,0.98707086,0.004267625,0.0043267156,0.0043347813
8075646,117,5,0.98842126,0.0038770186,0.0038049151,0.003896904
8309588,117,5,0.9869438,0.0043445397,0.0043507046,0.004360983
8826994,117,5,0.819167,0.17607567,0.002364998,0.002392345
8859062,117,5,0.9933991,0.002230711,0.002181205,0.0021889664
9017530,117,5,0.98510075,0.004892608,0.0049353936,0.005071227
9067471,117,5,0.70249116,0.0041937414,0.0043004253,0.2890146
9265639,117,5,0.5988873,0.16823947,0.23078638,0.0020867898
9436725,117,5,0.99306524,0.0023491269,0.002270215,0.0023153834
9470136,117,5,0.97722036,0.007300477,0.008047599,0.0074315653
9700658,117,5,0.62788695,0.003458248,0.3652661,0.0033886856
9721442,117,5,0.74595964,0.0993021,0.00414673,0.15059152
9876967,117,5,0.9115332,0.004516868,0.07929181,0.0046581123
10027417,117,5,0.24230991,0.7542594,0.0017168786,0.0017137276
10213152,117,5,0.83161694,0.16267979,0.0028372875,0.0028659846
10507547,117,5,0.5771359,0.37676564,0.0029204588,0.04317802
10559556,117,5,0.9834807,0.005456929,0.005471645,0.005590809
10935434,117,5,0.9923517,0.0025380547,0.002543564,0.0025666987
10936886,117,5,0.6819646,0.0059766634,0.30593947,0.0061192634
11860878,117,5,0.82129943,0.17272897,0.0029625953,0.0030089698
12419536,117,5,0.7046928,0.16994418,0.0035219565,0.12184111
7805557,120,6,0.00355611,0.0035846294,0.0035538075,0.98930544
7907945,120,6,0.0022095083,0.002212399,0.0022063816,0.9933717
7928630,120,6,0.0042598816,0.0036530646,0.003633835,0.9884532
8058309,120,6,0.0032436403,0.00329977,0.0034078069,0.9900488
8293386,120,6,0.0047533493,0.003998093,0.0039731697,0.98727536
8521452,120,6,0.0038043316,0.0038005898,0.003833648,0.9885614
8569178,120,6,0.049571607,0.0025823521,0.0025027602,0.94534326
8618340,120,6,0.0035261617,0.0036329627,0.0035733804,0.98926747
8697991,120,6,0.0036547158,0.0036260807,0.0036293021,0.98908985
8956779,120,6,0.17542891,0.0034534277,0.0032047238,0.81791294
9194030,120,6,0.0025548246,0.0024883866,0.0024800336,0.99247676
9291431,120,6,0.0039124736,0.0039065597,0.1782386,0.8139423
9570214,120,6,0.002487521,0.002524629,0.0024997059,0.99248815
9658316,120,6,0.003671559,0.003574898,0.0035308807,0.98922265
9798412,120,6,0.0063199275,0.006347872,0.0062535354,0.9810786
9925751,120,6,0.0029417602,0.0029546968,0.5327868,0.4613168
10036998,120,6,0.003856728,0.0039855223,0.0038147494,0.988343
10332871,120,6,0.0032523237,0.15645659,0.0034060841,0.836885
10399167,120,6,0.09517801,0.0027661023,0.0027820521,0.8992738
10403689,120,6,0.0028885512,0.0028561815,0.002849187,0.9914061
10794547,120,6,0.0025147302,0.0023093242,0.0023717533,0.9928042
10872665,120,6,0.0021238653,0.0020490966,0.0020737166,0.9937533
10923484,120,6,0.0036250418,0.0035474373,0.003491356,0.9893362
10928103,120,6,0.0047352165,0.004826048,0.12137644,0.8690623
8524262,126,7,0.0041765017,0.0039757937,0.0040750536,0.9877727
9190890,126,7,0.0037738702,0.0039876667,0.0039511947,0.9882872
9485488,126,7,0.16386694,0.00899126,0.009249933,0.8178919
9625811,126,7,0.003762318,0.0038462402,0.0039812317,0.9884102
9679979,126,7,0.09561253,0.0030747612,0.0031025503,0.89821017
10065149,126,7,0.004836295,0.0048321,0.004891131,0.9854405
10195885,126,7,0.0019269232,0.0019193371,0.0019353727,0.9942184
10200459,126,7,0.0038262666,0.0038829574,0.0039239842,0.9883668
10354018,126,7,0.005526841,0.0056312913,0.0057765646,0.98306525
10410876,126,7,0.0035013035,0.0036047732,0.003504965,0.98938894
10572598,126,7,0.0047205905,0.0044597294,0.004587152,0.9862325
10618704,126,7,0.0035383895,0.0035957333,0.14177932,0.85108656
10632361,126,7,0.0029065409,0.0029060268,0.27613616,0.71805125
10637429,126,7,0.11971495,0.0055256775,0.3734568,0.50130254
10692252,126,7,0.108867995,0.10351121,0.003061281,0.7845595
10698490,126,7,0.0025720443,0.0027959063,0.1780501,0.8165819
10786798,126,7,0.0041246125,0.0040700957,0.0043523214,0.987453
10828889,126,7,0.003987968,0.0040833117,0.32102537,0.6709033
10870973,126,7,0.43949956,0.10385461,0.0022661132,0.4543797
10918445,126,7,0.21032527,0.005504039,0.00563765,0.77853304
10933063,126,7,0.004499133,0.004415748,0.0043952474,0.98668987
10935482,126,7,0.004644725,0.004651678,0.004558948,0.98614466
11020858,126,7,0.0029936614,0.0030006738,0.0030016229,0.99100405
11044365,126,7,0.002771095,0.002811347,0.0028192543,0.99159837
8790332,142,8,0.002596695,0.0026197545,0.9921719,0.002611684
8875075,142,8,0.002312955,0.69048244,0.30476743,0.0024371867
8903350,142,8,0.0037492167,0.0038377421,0.9885239,0.003889096
8906419,142,8,0.0037571702,0.07482324,0.6908704,0.23054914
8946241,142,8,0.10588816,0.09504438,0.7951915,0.003875835
9119087,142,8,0.0071289665,0.41487312,0.22982588,0.34817198
9205942,142,8,0.027256036,0.19949546,0.76998484,0.003263691
9302262,142,8,0.4177917,0.21967286,0.35719237,0.0053431196
9508065,142,8,0.3574896,0.36236766,0.27478567,0.005357065
9545534,142,8,0.0034677277,0.0033084275,0.98977965,0.0034442365
9630065,142,8,0.39701685,0.08996579,0.5086153,0.004402025
9733569,142,8,0.0052791615,0.06340419,0.8623941,0.068922594
10349094,142,8,0.039926313,0.056935597,0.6542385,0.24889956
10354479,142,8,0.0034188128,0.003396663,0.89118207,0.10200237
10364424,142,8,0.0056235297,0.005660383,0.98284733,0.0058687595
10395791,142,8,0.004836338,0.004923739,0.913602,0.07663795
10475061,142,8,0.10849721,0.1961684,0.32845575,0.3668787
10518503,142,8,0.026259495,0.32664436,0.6442073,0.0028888192
10753513,142,8,0.0054086405,0.116523065,0.71594185,0.16212648
10769242,142,8,0.0031803788,0.0031670225,0.84917665,0.14447598
10822271,142,8,0.13264576,0.1514409,0.5330653,0.1828481
10899793,142,8,0.40350857,0.30246872,0.28850675,0.0055159735
10906459,142,8,0.0031715203,0.31415772,0.3586716,0.3239992
12455636,142,8,0.0037690643,0.05850778,0.9337915,0.0039317277
8733303,146,9,0.97728497,0.0075423783,0.0075688786,0.0076038395
8766720,146,9,0.6189332,0.0044108047,0.37236893,0.0042870697
9172170,146,9,0.96934116,0.0260575,0.002330802,0.0022704804
9189920,146,9,0.71508783,0.27619186,0.004423316,0.004297012
9384602,146,9,0.9933576,0.0022252377,0.002191091,0.0022261061
9521418,146,9,0.7291636,0.0037861704,0.26310092,0.003949352
9546792,146,9,0.98449194,0.00515047,0.005210913,0.005146685
9595861,146,9,0.9672927,0.011037118,0.0109029375,0.0107672755
9652956,146,9,0.4802799,0.0024209407,0.51482975,0.002469321
9737546,146,9,0.9923395,0.0025361755,0.0025348442,0.0025895005
9746908,146,9,0.6076607,0.33782625,0.051820878,0.0026921702
10090481,146,9,0.986784,0.004427212,0.004386642,0.004402181
10206644,146,9,0.59133637,0.25384703,0.15161502,0.0032015783
10337065,146,9,0.82869756,0.00562438,0.15998091,0.0056971232
10430510,146,9,0.19937927,0.005197828,0.34521908,0.45020378
10463234,146,9,0.527873,0.039239895,0.42725438,0.0056327228
10468510,146,9,0.9910718,0.003025371,0.0029430992,0.0029596908
10526115,146,9,0.7627332,0.0035095264,0.0037472807,0.23001002
10573013,146,9,0.9874158,0.0041564177,0.0042129736,0.004214785
10587643,146,9,0.45255563,0.0040351585,0.004064599,0.5393446
10607841,146,9,0.4765025,0.07736821,0.44123483,0.004894432
10754226,146,9,0.68797016,0.0040828683,0.3038605,0.0040864875
10783295,146,9,0.6603357,0.133629,0.2000856,0.0059496947
12451676,146,9,0.9401848,0.0025906728,0.054705855,0.0025186737
