DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5
9056422,116,4,0.29851303,0.0020694379,0.0020751448,0.0020387114,0.6953037
9205064,116,4,0.19692144,0.0018569252,0.30145276,0.0018685042,0.4979004
9342439,116,4,0.83407944,0.0024631326,0.002471243,0.0024653135,0.15852083
9394418,116,4,0.47957748,0.0020390723,0.0020474524,0.0020618516,0.51427406
9413807,116,4,0.99257,0.0018521458,0.0018405287,0.0018610667,0.0018762863
9516080,116,4,0.4310428,0.0018308912,0.10071097,0.0018295693,0.46458575
9545345,116,4,0.0021114817,0.0020999205,0.002138672,0.0021029138,0.991547
9699666,116,4,0.39288127,0.002183252,0.0022268249,0.0021889112,0.6005197
9766646,116,4,0.17526177,0.0025194034,0.0025532881,0.0025050985,0.8171605
9815941,116,4,0.8143294,0.0026550184,0.0026961227,0.0026590428,0.17766035
10026153,116,4,0.31034818,0.00302692,0.38626787,0.003017292,0.2973398
10435587,116,4,0.7609917,0.0027066863,0.0027411825,0.10351004,0.13005036
10669726,116,4,0.001950235,0.0019448026,0.001968956,0.0019391732,0.99219686
10674396,116,4,0.06686169,0.0011751615,0.47451013,0.001174986,0.456278
10766344,116,4,0.702401,0.0021637373,0.0021817877,0.0021552588,0.29109824
10791772,116,4,0.4316507,0.0020265677,0.1914684,0.002033423,0.37282097
10851068,116,4,0.34519958,0.12382267,0.003489717,0.003500109,0.52398795
11005099,116,4,0.8659002,0.0026860137,0.05721465,0.0026769266,0.07152223
12374697,116,4,0.5505763,0.0022485303,0.078804284,0.0022656536,0.36610514
7585009,117,5,0.0024419457,0.32506698,0.002484231,0.6675717,0.0024351291
7696609,117,5,0.0031486652,0.0031846333,0.0031964828,0.98733056,0.0031396742
7847069,117,5,0.06745827,0.23290907,0.0026410653,0.6943507,0.0026408127
8058160,117,5,0.003316017,0.003334078,0.00331403,0.98670787,0.0033280654
8309588,117,5,0.0034994474,0.003521919,0.0034817585,0.9860082,0.003488594
8740984,117,5,0.0026659935,0.07747079,0.0026477329,0.9145666,0.0026489506
8826994,117,5,0.1649146,0.14832167,0.0017926064,0.6831638,0.0018073503
9129722,117,5,0.0020624422,0.0020667282,0.20801122,0.7857791,0.0020805162
9218507,117,5,0.32453597,0.002190091,0.21172336,0.45937967,0.0021708815
9265639,117,5,0.0016020136,0.0016080112,0.44722766,0.5479754,0.001586909
9369084,117,5,0.0011904388,0.0011953121,0.0011980156,0.99521774,0.0011984963
9436725,117,5,0.0019345706,0.08783372,0.0019094021,0.9063941,0.0019282331
9470136,117,5,0.0059249396,0.0059483987,0.005915679,0.97628725,0.005923769
9700658,117,5,0.002514382,0.0025394994,0.43250766,0.55993164,0.0025067786
9721442,117,5,0.21578264,0.0031878517,0.0031829558,0.7329659,0.044880636
9876967,117,5,0.049334973,0.0034594687,0.05478718,0.88897276,0.0034455776
10431657,117,5,0.0035881547,0.15941192,0.12678462,0.70657533,0.0036399968
10507547,117,5,0.24706034,0.0023362483,0.06840409,0.6798155,0.0023837723
10559556,117,5,0.004420163,0.004410969,0.00441601,0.9823075,0.004445293
10679292,117,5,0.0040100794,0.39335597,0.16140766,0.43722728,0.003998979
10935434,117,5,0.0020886324,0.002089821,0.0021004449,0.99162465,0.002096424
10936886,117,5,0.0048267855,0.004948006,0.37302583,0.6122353,0.0049640196
11860878,117,5,0.18406516,0.002341013,0.0022938445,0.80900586,0.002294144
12419536,117,5,0.002655956,0.47573268,0.10813933,0.41080368,0.002668378
7587891,120,6,0.40067762,0.0029165482,0.0028853943,0.19923608,0.3942844
7907945,120,6,0.0016995245,0.0016899838,0.0016990633,0.0016971888,0.9932142
8058309,120,6,0.098568484,0.0026128164,0.23164119,0.002595799,0.66458166
8293386,120,6,0.0379729,0.0031344136,0.00311519,0.124414094,0.8313633
8521452,120,6,0.0028146747,0.002804756,0.0028071073,0.0028100007,0.9887635
8569178,120,6,0.20906758,0.0020239912,0.0019915863,0.11845225,0.66846454
8618340,120,6,0.52246326,0.0026866908,0.0027107417,0.0026983195,0.46944097
8697991,120,6,0.0028540303,0.002843874,0.0028346707,0.0028397718,0.9886276
8924224,120,6,0.0025452739,0.0025486364,0.002548594,0.002554726,0.9898027
9094461,120,6,0.6759982,0.0038671673,0.09418441,0.0038524084,0.22209786
9194030,120,6,0.00192216,0.0019220544,0.0019171627,0.0019285227,0.9923101
9291431,120,6,0.18956527,0.0031808629,0.060393162,0.003139262,0.7437214
9594287,120,6,0.15108046,0.0030560119,0.0030686075,0.0030667554,0.8397281
9798412,120,6,0.108034246,0.004698143,0.0047165607,0.10535744,0.77719355
9925751,120,6,0.0023370562,0.0023094562,0.75091726,0.0022982687,0.24213797
10036998,120,6,0.22636,0.05868683,0.0031790778,0.0031628013,0.70861125
10332871,120,6,0.671528,0.0024995275,0.002526166,0.0024707075,0.32097563
10403689,120,6,0.0022913106,0.002286926,0.0022847794,0.0022941432,0.9908428
10631462,120,6,0.0016878551,0.0017035005,0.0016860416,0.0017071936,0.9932154
10794547,120,6,0.11011611,0.0018157265,0.0018082261,0.0018088118,0.8844511
10837140,120,6,0.0042757047,0.0042998046,0.94056034,0.004272988,0.046591103
10872665,120,6,0.0016060626,0.0016109206,0.001604765,0.0016096772,0.9935686
10923484,120,6,0.0027093757,0.0026550542,0.0026475012,0.0026726343,0.98931545
10928103,120,6,0.0036655955,0.0036665273,0.7922653,0.0036086154,0.19679393
8524262,126,7,0.002984926,0.0029656761,0.98801756,0.0029931657,0.0030387244
9190890,126,7,0.0028878348,0.0028471786,0.8300212,0.0028466408,0.16139719
9485488,126,7,0.83259517,0.0065482124,0.1476244,0.00668498,0.006547219
9625811,126,7,0.1187504,0.0030532975,0.87203366,0.0030517648,0.0031108079
9679979,126,7,0.7739382,0.002462118,0.21866703,0.0024729555,0.002459758
10065149,126,7,0.0038621689,0.003824318,0.9846232,0.0038258499,0.0038644786
10200459,126,7,0.0030235297,0.0030053752,0.003070973,0.0029967823,0.9879033
10334192,126,7,0.7583486,0.0026339358,0.23374128,0.0026284286,0.0026478162
10340750,126,7,0.17634147,0.0019087336,0.62944734,0.0019385443,0.1903639
10354018,126,7,0.0034534757,0.003425295,0.98622334,0.0034163843,0.0034815583
10557106,126,7,0.23624295,0.0034496456,0.59445316,0.00340815,0.16244608
10572598,126,7,0.5354408,0.0035109192,0.3543252,0.0035441048,0.10317899
10632361,126,7,0.002282657,0.0022258766,0.99096096,0.0022373253,0.0022932533
10637429,126,7,0.10040474,0.0043160645,0.5813307,0.30959275,0.0043557435
10692252,126,7,0.59704703,0.16477606,0.0023676048,0.0023722115,0.2334372
10698490,126,7,0.21750438,0.0020226,0.5389275,0.002025949,0.23951957
10726978,126,7,0.30539736,0.0026227485,0.63851887,0.050808344,0.002652715
10741712,126,7,0.05075621,0.0039719045,0.5989046,0.003957028,0.34241024
10828889,126,7,0.43662792,0.0030714418,0.48345596,0.0030942168,0.0737504
10933063,126,7,0.55999684,0.003002656,0.35638413,0.077567555,0.003048698
10935482,126,7,0.0035859654,0.0035295123,0.5614982,0.003492397,0.4278939
10953306,126,7,0.005288935,0.0051870896,0.29674473,0.26498246,0.42779675
11020858,126,7,0.7334396,0.0022591583,0.0022805128,0.0022857373,0.25973505
11044365,126,7,0.0021184962,0.0021108151,0.0021474364,0.002098952,0.9915243
8790332,142,8,0.0019267616,0.0019258369,0.9922946,0.0019168685,0.0019359597
8875075,142,8,0.0018531476,0.0018114016,0.91192067,0.0018059979,0.0826088
8903350,142,8,0.0029495885,0.0029322642,0.9882001,0.002926958,0.0029910963
8906419,142,8,0.0028589151,0.0028448459,0.9885872,0.0028422156,0.0028668058
8946241,142,8,0.002847305,0.0028913377,0.9884733,0.0029167833,0.002871206
9119087,142,8,0.14108329,0.004718214,0.84470016,0.004694232,0.00480412
9205942,142,8,0.0025247457,0.002590196,0.9898079,0.0025631625,0.0025139216
9302262,142,8,0.004401029,0.30134392,0.5411784,0.148693,0.004383629
9334287,142,8,0.0013549048,0.0013476021,0.99460447,0.001346234,0.0013467238
9508065,142,8,0.32386267,0.004051398,0.40203506,0.26603973,0.0040111584
9733569,142,8,0.0037894696,0.0037534963,0.98473865,0.0037519226,0.00396647
9767138,142,8,0.0030931246,0.0030806346,0.9876307,0.0030848666,0.0031106547
9847242,142,8,0.0018379338,0.0018246775,0.86500406,0.12952055,0.0018128247
10349094,142,8,0.0017277417,0.0017325755,0.88647366,0.040278673,0.06978735
10354479,142,8,0.002408045,0.002439008,0.9903089,0.0024106111,0.0024334362
10395791,142,8,0.003982992,0.0038853076,0.98430836,0.0038765653,0.003946802
10475061,142,8,0.23657565,0.12402696,0.63579106,0.0018055057,0.0018007759
10518503,142,8,0.0021189018,0.0021723262,0.9913819,0.0021930004,0.0021339108
10564872,142,8,0.00237846,0.0024191223,0.990383,0.0024041147,0.0024153295
10753513,142,8,0.003681691,0.0036752275,0.9852658,0.0036829335,0.003694313
10804186,142,8,0.002112237,0.0021232613,0.9915378,0.002115565,0.0021111905
10842302,142,8,0.004047091,0.004033396,0.98376215,0.004038936,0.0041183876
10906459,142,8,0.139937,0.0024773346,0.85261035,0.0025087928,0.0024664928
12455636,142,8,0.003097412,0.003078961,0.98762006,0.0030708958,0.0031326904
8733303,146,9,0.0057777767,0.005801369,0.005789418,0.97687525,0.0057562594
8766720,146,9,0.0032148066,0.98714024,0.003220665,0.00321204,0.0032122429
9172170,146,9,0.0017896307,0.00177392,0.0017707483,0.9929114,0.0017543366
9189043,146,9,0.0023502822,0.0023558368,0.0023256007,0.9906251,0.002343139
9224802,146,9,0.004230815,0.6790854,0.004221945,0.004264301,0.30819753
9368568,146,9,0.0048620696,0.004886436,0.0048126196,0.9805835,0.004855322
9384602,146,9,0.0017747905,0.0017878847,0.0017622662,0.99290127,0.0017738298
9414118,146,9,0.0043677585,0.75918365,0.0043763295,0.22772911,0.00434315
9546792,146,9,0.003951318,0.0040434855,0.003987923,0.98386323,0.00415403
9622000,146,9,0.004837361,0.0048584756,0.004829051,0.9806464,0.004828727
9652956,146,9,0.0018112947,0.9927236,0.0018172356,0.001813454,0.001834469
9746908,146,9,0.0020750877,0.50345075,0.20863335,0.28377292,0.0020678716
10037474,146,9,0.08161883,0.8439154,0.0669813,0.0037566356,0.0037278526
10090481,146,9,0.0033682163,0.0034207013,0.003357398,0.9865095,0.0033442038
10206644,146,9,0.0024083098,0.6661089,0.18298475,0.1460736,0.0024244508
10430510,146,9,0.0040853815,0.36443746,0.42536104,0.004103532,0.20201257
10463234,146,9,0.004600457,0.5453793,0.2381483,0.2072742,0.0045977845
10468510,146,9,0.0023312594,0.002351904,0.0023232757,0.9906591,0.002334436
10526115,146,9,0.0026915441,0.8684424,0.0027278205,0.12341122,0.0027269241
10573013,146,9,0.0034857271,0.0035160307,0.0034833401,0.98600787,0.0035070481
10587643,146,9,0.0029182003,0.62845826,0.36274764,0.002915668,0.0029602307
10607841,146,9,0.003426584,0.7936144,0.19596459,0.0035347417,0.003459672
10754226,146,9,0.0033348917,0.19955151,0.2684391,0.5253618,0.0033126748
12451676,146,9,0.0020192845,0.23538941,0.0020367363,0.7585476,0.002006988
