DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22
12211279,109,1,0.0003695798,0.0003695798,0.0003695798,0.0003695798,0.0003695798,0.26900864,0.0003695798,0.0003695798,0.0003695798,0.0003695798,0.0003695798,0.0003695798,0.0003695798,0.18058427,0.0003695798,0.54338497,0.0003695798,0.0003695798,0.0003695798,0.0003695798,0.0003695798,0.0003695798
12218656,109,1,0.0007215743,0.0007215743,0.0007215743,0.4943657,0.0007215743,0.0007215743,0.0007215743,0.0007215743,0.0007215743,0.0007215743,0.0007215743,0.0007215743,0.0007215743,0.0007215743,0.0007215743,0.25732997,0.0007215743,0.0007215743,0.0007215743,0.0007215743,0.18040217,0.05491386
12495014,109,1,0.00078374177,0.00078374177,0.00078374177,0.00078374177,0.00078374177,0.00078374177,0.00078374177,0.00078374177,0.00078374177,0.00078374177,0.00078374177,0.00078374177,0.00078374177,0.00078374177,0.00078374177,0.98354125,0.00078374177,0.00078374177,0.00078374177,0.00078374177,0.00078374177,0.00078374177
1669719,111,2,0.0007576021,0.0007576021,0.0007576021,0.0007576021,0.0007576021,0.0007576021,0.0007576021,0.0007576021,0.0007576021,0.0007576021,0.0007576021,0.0007576021,0.0007576021,0.0007576021,0.9840902,0.0007576021,0.0007576021,0.0007576021,0.0007576021,0.0007576021,0.0007576021,0.0007576021
7856030,111,2,0.000909127,0.00090912706,0.000909127,0.000909127,0.9809078,0.000909127,0.000909127,0.000909127,0.000909127,0.000909127,0.000909127,0.000909127,0.000909127,0.000909127,0.000909127,0.000909127,0.000909127,0.000909127,0.000909127,0.000909127,0.000909127,0.000909127
7913756,111,2,0.00043291794,0.00043291794,0.00043291794,0.9909085,0.00043291808,0.00043291794,0.00043291794,0.00043291794,0.00043291794,0.00043291794,0.00043291794,0.00043291794,0.00043291794,0.00043291794,0.00043291794,0.00043291794,0.00043291794,0.00043291794,0.00043291794,0.00043291794,0.00043291794,0.00043291794
7927332,111,2,0.0004995395,0.0004995395,0.0004995395,0.112468444,0.68549937,0.0004995395,0.0004995395,0.0004995395,0.0004995395,0.0004995395,0.1925407,0.0004995395,0.0004995395,0.0004995395,0.0004995395,0.0004995395,0.0004995395,0.0004995395,0.0004995395,0.0004995395,0.0004995395,0.0004995395
7936296,111,2,0.16823004,0.00090917,0.00090917,0.00090917,0.4829002,0.00090917,0.00090917,0.00090917,0.00090917,0.00090917,0.23132566,0.101178594,0.00090917,0.00090917,0.00090917,0.00090917,0.00090917,0.00090917,0.00090917,0.00090917,0.00090917,0.00090917
8137132,111,2,0.00042091042,0.41206887,0.00042091042,0.57951266,0.00042091042,0.00042091042,0.00042091042,0.00042091042,0.00042091042,0.00042091042,0.00042091042,0.00042091042,0.00042091042,0.00042091042,0.00042091042,0.00042091042,0.00042091042,0.00042091042,0.00042091042,0.00042091042,0.00042091042,0.00042091042
8682199,111,2,0.00045456405,0.99045384,0.00045456405,0.00045456405,0.00045456405,0.00045456405,0.00045456405,0.00045456405,0.00045456405,0.00045456405,0.00045456405,0.00045456405,0.00045456405,0.00045456405,0.00045456414,0.00045456405,0.00045456405,0.00045456405,0.00045456405,0.00045456405,0.00045456405,0.00045456405
8707291,111,2,0.00039187525,0.00039187525,0.00039187525,0.00039187525,0.760784,0.00039187525,0.00039187525,0.00039187525,0.00039187525,0.00039187525,0.23137835,0.00039187525,0.00039187525,0.00039187525,0.00039187525,0.00039187525,0.00039187525,0.00039187525,0.00039187525,0.00039187525,0.00039187525,0.00039187525
8797471,111,2,0.00066847727,0.00066847727,0.00066847727,0.00066847727,0.9859617,0.00066847727,0.00066847727,0.00066847727,0.00066847727,0.00066847727,0.00066847727,0.00066847727,0.00066847727,0.00066847727,0.00066847727,0.00066847727,0.00066847727,0.00066847727,0.00066847727,0.00066847727,0.00066847727,0.00066847727
8797472,111,2,0.00079751847,0.00079751847,0.00079751847,0.00079751847,0.7391689,0.10192414,0.00079751847,0.00079751847,0.00079751847,0.00079751847,0.00079751847,0.00079751847,0.00079751847,0.00079751847,0.00079751847,0.00079751847,0.00079751847,0.14375372,0.00079751847,0.00079751847,0.00079751847,0.00079751847
8841969,111,2,0.00064027903,0.15552749,0.00064027903,0.16099574,0.59373826,0.00064027903,0.00064027903,0.00064027903,0.00064027903,0.00064027903,0.00064027903,0.00064027903,0.00064027903,0.00064027903,0.022738053,0.00064027903,0.00064027903,0.00064027903,0.05611547,0.00064027903,0.00064027903,0.00064027903
8937783,111,2,0.00051657954,0.00051657954,0.00051657954,0.00051657954,0.4973959,0.00051657954,0.00051657954,0.00051657954,0.00051657954,0.00051657954,0.2681003,0.00051657954,0.00051657954,0.00051657954,0.13924135,0.00051657954,0.00051657954,0.00051657954,0.08596379,0.00051657954,0.00051657954,0.00051657954
9128415,111,2,0.0003607648,0.0003607648,0.0003607648,0.0003607648,0.19497378,0.0003607648,0.0003607648,0.0003607648,0.0003607648,0.0003607648,0.0003607648,0.0003607648,0.0003607648,0.0003607648,0.0003607648,0.0003607648,0.0003607648,0.797811,0.0003607648,0.0003607648,0.0003607648,0.0003607648
9239743,111,2,0.00064023066,0.98655474,0.00064023066,0.00064023066,0.00064023066,0.00064023066,0.00064023066,0.00064023066,0.00064023066,0.00064023066,0.00064023066,0.00064023066,0.00064023066,0.00064023066,0.00064023066,0.00064023066,0.00064023066,0.00064023066,0.00064023066,0.00064023066,0.00064023066,0.00064023066
9263413,111,2,0.0019764677,0.63140184,0.0019764677,0.0019764677,0.0019764677,0.0019764677,0.0019764677,0.0019764677,0.0019764677,0.0019764677,0.24186598,0.0019764677,0.0019764677,0.0019764677,0.0019764677,0.0019764677,0.0019764677,0.089179404,0.0019764677,0.0019764677,0.0019764677,0.0019764677
9681800,111,2,0.0006143027,0.0006143027,0.0006143027,0.30034205,0.46278307,0.0006143027,0.0006143027,0.0006143027,0.0006143027,0.0006143027,0.22520278,0.0006143027,0.0006143027,0.0006143027,0.0006143027,0.0006143027,0.0006143027,0.0006143027,0.0006143027,0.0006143027,0.0006143027,0.0006143027
9789072,111,2,0.00047849154,0.00047849154,0.00047849154,0.00047849154,0.98995143,0.00047849154,0.00047849154,0.00047849154,0.00047849154,0.00047849154,0.00047849154,0.00047849154,0.00047849154,0.00047849154,0.00047849154,0.00047849154,0.00047849154,0.00047849154,0.00047849154,0.00047849154,0.00047849154,0.00047849154
9864731,111,2,0.00061428454,0.00061428454,0.00061428454,0.00061428454,0.9870997,0.00061428454,0.00061428454,0.00061428454,0.00061428454,0.00061428454,0.00061428454,0.00061428454,0.00061428454,0.00061428454,0.00061428454,0.00061428454,0.00061428454,0.00061428454,0.00061428454,0.00061428454,0.00061428454,0.00061428454
10360778,111,2,0.001228594,0.001228594,0.001228594,0.001228594,0.57891834,0.001228594,0.09042614,0.001228594,0.001228594,0.001228594,0.001228594,0.001228594,0.001228594,0.001228594,0.3073121,0.001228594,0.001228594,0.001228594,0.001228594,0.001228594,0.001228594,0.001228594
10412591,111,2,0.00056118815,0.00056118815,0.00056118815,0.00056118815,0.00056118815,0.00056118815,0.00056118815,0.00056118815,0.00056118815,0.00056118815,0.00056118815,0.00056118815,0.98821485,0.00056118815,0.00056118815,0.00056118815,0.00056118815,0.00056118815,0.00056118815,0.00056118815,0.00056118815,0.00056118815
10932276,111,2,0.00040227463,0.00040227463,0.00040227463,0.00040227463,0.4660503,0.00040227463,0.00040227463,0.00040227463,0.00040227463,0.00040227463,0.00040227463,0.00040227463,0.00040227463,0.00040227463,0.525904,0.00040227463,0.00040227463,0.00040227463,0.00040227463,0.00040227463,0.00040227463,0.00040227463
12222676,111,2,0.00063134375,0.98674136,0.00063134375,0.00063134375,0.00063134375,0.00063134375,0.00063134375,0.00063134375,0.00063134375,0.00063134375,0.00063134375,0.00063134375,0.00063134375,0.00063134375,0.00063134375,0.00063134375,0.00063134375,0.00063134375,0.00063134375,0.00063134375,0.00063134375,0.00063134375
12420099,111,2,0.0006061404,0.0006061404,0.0006061404,0.0006061404,0.56447476,0.0006061404,0.0006061404,0.0006061404,0.0006061404,0.0006061404,0.27631867,0.0006061404,0.0006061404,0.0006061404,0.0006061404,0.0006061404,0.0006061404,0.14768958,0.0006061404,0.0006061404,0.0006061404,0.0006061404
12464332,111,2,0.0007332113,0.0007332113,0.0007332113,0.0007332113,0.48941797,0.0007332113,0.49591744,0.0007332113,0.0007332113,0.0007332113,0.0007332113,0.0007332113,0.0007332113,0.0007332113,0.0007332113,0.0007332113,0.0007332113,0.0007332113,0.0007332113,0.0007332113,0.0007332113,0.0007332113
7866403,114,3,0.0005981162,0.0005981162,0.0005981162,0.0005981162,0.0005981162,0.0005981162,0.9874393,0.0005981162,0.0005981162,0.0005981162,0.0005981162,0.0005981162,0.0005981162,0.0005981162,0.0005981162,0.0005981162,0.0005981162,0.0005981162,0.0005981162,0.0005981162,0.0005981162,0.0005981162
7903889,114,3,0.27077398,0.0008741869,0.0008741869,0.0008741869,0.20781858,0.0008741869,0.5047975,0.0008741869,0.0008741869,0.0008741869,0.0008741869,0.0008741869,0.0008741869,0.0008741869,0.0008741869,0.0008741869,0.0008741869,0.0008741869,0.0008741869,0.0008741869,0.0008741869,0.0008741869
8111410,114,3,0.0005476743,0.0005476743,0.0005476743,0.0005476743,0.0005476743,0.0005476743,0.98849857,0.0005476743,0.0005476743,0.0005476743,0.0005476743,0.0005476743,0.0005476743,0.0005476743,0.0005476743,0.0005476743,0.0005476743,0.0005476743,0.0005476743,0.0005476743,0.0005476743,0.0005476743
8118461,114,3,0.0005107907,0.0005107907,0.0005107907,0.0005107907,0.0005107907,0.0005107907,0.5899559,0.0005107907,0.0005107907,0.0005107907,0.37510312,0.0005107907,0.0005107907,0.0005107907,0.0005107907,0.025235727,0.0005107907,0.0005107907,0.0005107907,0.0005107907,0.0005107907,0.0005107907
8522331,114,3,0.00046863177,0.00046863177,0.00046863177,0.00046863177,0.00046863177,0.00046863177,0.9901585,0.00046863177,0.00046863177,0.00046863177,0.00046863177,0.00046863177,0.00046863177,0.00046863177,0.00046863177,0.00046863177,0.00046863177,0.00046863177,0.00046863177,0.00046863177,0.00046863177,0.00046863177
8566954,114,3,0.0010571635,0.0010571635,0.0010571635,0.0010571635,0.34704477,0.0010571635,0.63181156,0.0010571635,0.0010571635,0.0010571635,0.0010571635,0.0010571635,0.0010571635,0.0010571635,0.0010571635,0.0010571635,0.0010571635,0.0010571635,0.0010571635,0.0010571635,0.0010571635,0.0010571635
8616874,114,3,0.0004887935,0.0004887935,0.0004887935,0.50779366,0.0004887935,0.0004887935,0.4824302,0.0004887935,0.0004887935,0.0004887935,0.0004887935,0.0004887935,0.0004887935,0.0004887935,0.0004887935,0.0004887935,0.0004887935,0.0004887935,0.0004887935,0.0004887935,0.0004887935,0.0004887935
9140167,114,3,0.00067848293,0.00067848293,0.00067848293,0.00067848293,0.00067848293,0.00067848293,0.9857515,0.00067848293,0.00067848293,0.00067848293,0.00067848293,0.00067848293,0.00067848293,0.00067848293,0.00067848293,0.00067848293,0.00067848293,0.00067848293,0.00067848293,0.00067848293,0.00067848293,0.00067848293
9156280,114,3,0.00044135892,0.00044135892,0.00044135892,0.00044135892,0.00044135892,0.00044135892,0.4087927,0.00044135892,0.00044135892,0.00044135892,0.00044135892,0.00044135892,0.00044135892,0.00044135892,0.00044135892,0.00044135892,0.58237994,0.00044135892,0.00044135892,0.00044135892,0.00044135892,0.00044135892
9196022,114,3,0.00079751003,0.00079751003,0.00079751003,0.00079751003,0.00079751003,0.00079751003,0.81834507,0.00079751003,0.00079751003,0.00079751003,0.00079751003,0.00079751003,0.00079751003,0.00079751003,0.16570437,0.00079751003,0.00079751003,0.00079751003,0.00079751003,0.00079751003,0.00079751003,0.00079751003
9276697,114,3,0.00043710854,0.00043710854,0.00043710854,0.00043710854,0.00043710854,0.00043710854,0.6668674,0.00043710854,0.00043710854,0.00043710854,0.00043710854,0.00043710854,0.00043710854,0.00043710854,0.00043710854,0.00043710854,0.00043710854,0.00043710854,0.32439032,0.00043710854,0.00043710854,0.00043710854
9399850,114,3,0.0028410149,0.0028410149,0.0028410149,0.0028410149,0.0028410149,0.0028410149,0.5821014,0.0028410149,0.0028410149,0.0028410149,0.0028410149,0.0028410149,0.0028410149,0.0028410149,0.0028410149,0.0028410149,0.0028410149,0.0028410149,0.0028410149,0.0028410149,0.36107793,0.0028410149
9536987,114,3,0.0005225278,0.0005225278,0.0005225278,0.0005225278,0.0005225278,0.0005225278,0.87160414,0.0005225278,0.0005225278,0.0005225278,0.0005225278,0.0005225278,0.0005225278,0.0005225278,0.0005225278,0.0005225278,0.11794506,0.0005225278,0.0005225278,0.0005225278,0.0005225278,0.0005225278
9566701,114,3,0.00065880554,0.00065880554,0.00065880554,0.00065880554,0.1270713,0.00065880554,0.7255943,0.00065880554,0.00065880554,0.061857753,0.00065880554,0.00065880554,0.00065880554,0.00065880554,0.044775136,0.00065880554,0.00065880554,0.00065880554,0.029501647,0.00065880554,0.00065880554,0.00065880554
