DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3
9815544,116,4,0.8070148,0.0029446336,0.19004053
9815941,116,4,0.6517059,0.0050184703,0.34327555
10401676,116,4,0.90946573,0.0041240877,0.08641015
10430101,116,4,0.7358891,0.003569861,0.26054105
10435587,116,4,0.5128915,0.14110056,0.346008
10438568,116,4,0.5734771,0.10703701,0.3194859
10459850,116,4,0.9547165,0.041744515,0.003539002
10669726,116,4,0.0040073446,0.0035355214,0.99245715
10674396,116,4,0.03579419,0.0021189335,0.9620869
10766344,116,4,0.99221843,0.0037188006,0.0040628235
10791772,116,4,0.56511456,0.0036173882,0.43126804
10851068,116,4,0.475633,0.0067482223,0.5176188
11005099,116,4,0.8406842,0.12545651,0.033859376
12374697,116,4,0.75180745,0.004152025,0.24404058
7585009,117,5,0.13734275,0.85812634,0.0045308582
7696609,117,5,0.8931375,0.063729316,0.04313314
7847069,117,5,0.13354063,0.8619864,0.004472967
8058160,117,5,0.98659986,0.0073251682,0.0060749585
8075646,117,5,0.57685435,0.41784507,0.005300555
8309588,117,5,0.6044207,0.3896356,0.0059436886
8826994,117,5,0.439903,0.5568152,0.0032818532
8859062,117,5,0.6654663,0.33132643,0.0032072973
9017530,117,5,0.3042903,0.6889316,0.0067780456
9067471,117,5,0.84049964,0.15325491,0.006245467
9265639,117,5,0.0035452642,0.7197876,0.27666712
9436725,117,5,0.9931093,0.0037966173,0.0030940766
9470136,117,5,0.97711504,0.011743816,0.011141126
9700658,117,5,0.45333,0.2901974,0.25647253
9721442,117,5,0.45330468,0.54099005,0.005705262
9876967,117,5,0.958003,0.008016511,0.03398044
10027417,117,5,0.12637025,0.76474816,0.10888153
10213152,117,5,0.15979314,0.8361359,0.0040708934
10507547,117,5,0.11504209,0.88056016,0.004397756
10559556,117,5,0.9829949,0.009523964,0.0074811867
10935434,117,5,0.9923573,0.0040494045,0.0035933051
10936886,117,5,0.4182785,0.49713916,0.08458231
11860878,117,5,0.4215663,0.5743924,0.004041424
12419536,117,5,0.37135726,0.6231284,0.0055143256
7805557,120,6,0.989916,0.0049602697,0.005123732
7907945,120,6,0.9938336,0.003020026,0.0031464142
7928630,120,6,0.9899242,0.004960094,0.0051156534
8058309,120,6,0.48024416,0.004569645,0.5151862
8293386,120,6,0.98879474,0.0056992336,0.0055060233
8521452,120,6,0.9889496,0.0053368467,0.0057135946
8569178,120,6,0.9927905,0.0036174087,0.0035920579
8618340,120,6,0.9887343,0.0057736887,0.0054920884
8697991,120,6,0.989956,0.0050048004,0.0050391415
8956779,120,6,0.9901663,0.0053175623,0.004516092
9194030,120,6,0.9931952,0.0033961176,0.0034086837
9291431,120,6,0.64519227,0.06775195,0.28705585
9570214,120,6,0.9924798,0.0037432308,0.0037769314
9658316,120,6,0.9894209,0.0053974097,0.0051816856
9798412,120,6,0.9810554,0.01021673,0.008727874
9925751,120,6,0.4597957,0.0041154493,0.5360888
10036998,120,6,0.98854196,0.0056403913,0.0058176187
10332871,120,6,0.786019,0.0047834404,0.20919757
10399167,120,6,0.9919572,0.0038524526,0.0041903392
10403689,120,6,0.99207497,0.003975601,0.003949424
10794547,120,6,0.99343675,0.003177253,0.0033860141
10872665,120,6,0.99421376,0.0028698398,0.0029163642
10923484,120,6,0.99005777,0.0050428025,0.004899397
10928103,120,6,0.46603927,0.0066565173,0.52730423
8524262,126,7,0.0065261996,0.005280425,0.9881934
9190890,126,7,0.0061248415,0.00517123,0.9887039
9485488,126,7,0.97415864,0.012362196,0.013479142
9625811,126,7,0.066675045,0.0052715302,0.92805344
9679979,126,7,0.81818753,0.004587132,0.17722529
10065149,126,7,0.29166678,0.0068820855,0.7014511
10195885,126,7,0.6638279,0.0027908608,0.33338127
10200459,126,7,0.28004083,0.0052629733,0.71469617
10354018,126,7,0.4130307,0.00799896,0.5789703
10410876,126,7,0.7953086,0.0056161713,0.19907522
10572598,126,7,0.52118164,0.0065160543,0.47230232
10618704,126,7,0.038740467,0.005272005,0.9559875
10632361,126,7,0.005424454,0.004158167,0.99041736
10637429,126,7,0.010066581,0.3864571,0.60347635
10692252,126,7,0.8274259,0.16801883,0.0045553106
10698490,126,7,0.10717334,0.004883424,0.88794327
10786798,126,7,0.11077301,0.0058950963,0.88333184
10828889,126,7,0.29348364,0.006754544,0.69976175
10870973,126,7,0.99268895,0.003707866,0.0036031895
10918445,126,7,0.5557388,0.007834678,0.43642646
10933063,126,7,0.9865947,0.00662956,0.0067757415
10935482,126,7,0.58470744,0.006713464,0.4085791
11020858,126,7,0.98991084,0.0051408517,0.0049483213
11044365,126,7,0.5377695,0.003947651,0.4582829
8790332,142,8,0.003580624,0.0036776685,0.99274176
8875075,142,8,0.0037077763,0.0412318,0.9550604
8903350,142,8,0.0054095634,0.005198416,0.989392
8906419,142,8,0.005219577,0.005141935,0.9896385
8946241,142,8,0.0054419343,0.056325782,0.9382323
9119087,142,8,0.14104764,0.009861267,0.8490911
9205942,142,8,0.004480744,0.03442461,0.9610946
9302262,142,8,0.007969493,0.41184253,0.580188
9508065,142,8,0.16080973,0.43260646,0.40658382
9545534,142,8,0.004923698,0.0046950323,0.9903813
9630065,142,8,0.006518558,0.257619,0.7358625
9733569,142,8,0.030734286,0.007183078,0.9620826
10349094,142,8,0.08594176,0.004178755,0.9098795
10354479,142,8,0.0049350834,0.004744215,0.9903207
10364424,142,8,0.008230456,0.007730083,0.9840395
10395791,142,8,0.0076117152,0.0067446306,0.9856437
10475061,142,8,0.30187613,0.1005803,0.5975436
10518503,142,8,0.0047255387,0.004083782,0.9911907
10753513,142,8,0.007960076,0.0076873056,0.9843526
10769242,142,8,0.0044840127,0.0044491002,0.99106693
10822271,142,8,0.14125548,0.00980534,0.8489392
10899793,142,8,0.009666996,0.39674747,0.59358555
10906459,142,8,0.1806082,0.005166101,0.8142257
12455636,142,8,0.005973305,0.0052421354,0.98878455
8733303,146,9,0.011218191,0.97824115,0.010540628
8766720,146,9,0.0062076803,0.88532704,0.10846529
9172170,146,9,0.0040045027,0.9927735,0.0032220255
9189920,146,9,0.0066236784,0.98717046,0.006205905
9384602,146,9,0.31909886,0.67792916,0.0029719796
9521418,146,9,0.20679255,0.6276291,0.16557834
9546792,146,9,0.24086972,0.75126934,0.007860905
9595861,146,9,0.015543128,0.9687617,0.015695179
9652956,146,9,0.11142021,0.5700628,0.31851694
9737546,146,9,0.29564658,0.7007916,0.0035617843
9746908,146,9,0.0038313076,0.87310046,0.12306823
10090481,146,9,0.0063559324,0.98756504,0.0060790484
10206644,146,9,0.004873176,0.98947406,0.005652729
10337065,146,9,0.009030233,0.9818814,0.009088396
10430510,146,9,0.48374745,0.008437047,0.5078155
10463234,146,9,0.008145962,0.7245535,0.26730052
10468510,146,9,0.502261,0.4936371,0.0041018827
10526115,146,9,0.531797,0.2762894,0.19191366
10573013,146,9,0.98663193,0.007481318,0.0058867317
10587643,146,9,0.0067404816,0.54460794,0.44865152
10607841,146,9,0.0070128683,0.56467456,0.4283126
10754226,146,9,0.0059508826,0.7064035,0.2876456
10783295,146,9,0.4094087,0.35452726,0.23606403
12451676,146,9,0.23072575,0.7651268,0.004147377
