DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7
9676381,109,1,0.0021677585,0.12167385,0.0021753309,0.0021718894,0.0021739143,0.8674663,0.0021709849
9836710,109,1,0.0042315335,0.0042127036,0.0042100544,0.004220073,0.004212019,0.9747008,0.004212828
9889212,109,1,0.0014318275,0.0014310331,0.0014344425,0.0014315913,0.0014300713,0.99140936,0.0014316894
10029323,109,1,0.0013623332,0.0013639573,0.001368381,0.0013628207,0.0013623886,0.9918185,0.0013616533
10419204,109,1,0.0018350114,0.0018331149,0.0018342638,0.0018358398,0.0018340882,0.9889934,0.0018342499
10440566,109,1,0.0025534956,0.0025655413,0.0025582998,0.0025544208,0.002559175,0.6697428,0.3174663
10457842,109,1,0.0022350238,0.002234903,0.0022372238,0.0022382508,0.002240752,0.9865758,0.0022380722
10574095,109,1,0.003671609,0.0036687006,0.0036746557,0.00367255,0.0036709625,0.9779685,0.0036729847
10599890,109,1,0.0018813737,0.0018856941,0.0018842932,0.0018821044,0.0018900743,0.9886935,0.0018829855
10620568,109,1,0.0018864903,0.0018911662,0.0018938179,0.0018854846,0.0018906952,0.7842295,0.20632283
10652180,109,1,0.0018834643,0.001886688,0.0018844628,0.0018869421,0.0018828282,0.9205587,0.070016935
10713370,109,1,0.0017899951,0.001790592,0.0017894573,0.09099386,0.024674606,0.8234117,0.05554974
10742226,109,1,0.001254021,0.0012605548,0.0012544501,0.0012557058,0.0012555991,0.94841284,0.045306798
10769755,109,1,0.001987726,0.001998396,0.0019943926,0.001990993,0.0019886435,0.7813362,0.2087037
10877778,109,1,0.0018371379,0.017573068,0.0018380459,0.0018381806,0.0018374515,0.9732418,0.0018342707
10966386,109,1,0.0025077118,0.027354226,0.002510427,0.0025144946,0.002513096,0.9600832,0.0025167991
10966441,109,1,0.0023441978,0.0023448872,0.002346571,0.002344371,0.002344131,0.9859301,0.0023457902
12211279,109,1,0.0011628664,0.0011648807,0.0011627801,0.0011656856,0.0011623428,0.9930187,0.0011627723
12218656,109,1,0.002277902,0.21084289,0.13600229,0.0022727987,0.0022774318,0.5411988,0.105127916
12495014,109,1,0.0024708023,0.0024705192,0.002479856,0.0024752605,0.00247567,0.98515487,0.0024730498
1669719,111,2,0.0023864694,0.9856883,0.0023845776,0.002386621,0.0023850831,0.0023818715,0.0023870533
7856030,111,2,0.0028620746,0.57620287,0.00286227,0.0028697492,0.33134592,0.0028671427,0.08098997
7913756,111,2,0.0013631259,0.38196597,0.0013650969,0.046684932,0.5658888,0.0013687046,0.0013633249
7927332,111,2,0.0015744956,0.27212897,0.0015732435,0.047705345,0.61203766,0.001575781,0.06340455
7936296,111,2,0.002873533,0.002873506,0.05986546,0.0028733844,0.7108384,0.0028709972,0.21780469
8137132,111,2,0.0013286633,0.53032833,0.0013268742,0.28240687,0.1819492,0.0013305276,0.0013295666
8682199,111,2,0.0014311613,0.99141324,0.0014305069,0.0014324328,0.0014313178,0.0014301912,0.0014311043
8707291,111,2,0.0012342928,0.2569561,0.0012347021,0.0012353224,0.73686945,0.0012344997,0.0012356561
8797471,111,2,0.0021024328,0.0021066528,0.0021025746,0.0021033231,0.9873749,0.0021024914,0.0021076675
8797472,111,2,0.002512301,0.0025291112,0.0025132084,0.0025196003,0.8653972,0.002525128,0.12200345
8841969,111,2,0.0020210468,0.46726698,0.0020164852,0.0020194056,0.49413854,0.030519236,0.0020182282
8937783,111,2,0.0016274943,0.60013366,0.0016252253,0.0016254435,0.3917331,0.0016275535,0.0016274913
9128415,111,2,0.012878509,0.4703805,0.0011406577,0.0011378449,0.47506532,0.03825903,0.0011381332
9239743,111,2,0.0020211255,0.78552586,0.0020184729,0.0020185183,0.0020191595,0.0020180063,0.20437884
9263413,111,2,0.006219269,0.73758096,0.00622017,0.0062240046,0.2313127,0.006214316,0.006228622
9681800,111,2,0.0019370265,0.2729949,0.0019344396,0.08494647,0.63430506,0.0019407657,0.0019413666
9789072,111,2,0.001506349,0.001511514,0.0015060902,0.0015083515,0.99095434,0.0015066892,0.001506637
9864731,111,2,0.0019325502,0.0019432292,0.0019325594,0.0019330224,0.9883868,0.0019339409,0.0019378788
10360778,111,2,0.0038687247,0.51497227,0.0038662849,0.0038692337,0.46568578,0.003863988,0.0038737892
10412591,111,2,0.0017676835,0.7698754,0.0017673478,0.0017676983,0.22128782,0.0017663394,0.001767794
10932276,111,2,0.0012661682,0.36037022,0.0012669276,0.0012685378,0.5660172,0.0012677782,0.06854314
12222676,111,2,0.0019905423,0.55482763,0.0019950764,0.1806565,0.22861099,0.029924784,0.0019944683
12420099,111,2,0.0019072905,0.18092708,0.0019081384,0.0019086334,0.8095302,0.001908038,0.0019106591
12464332,111,2,0.0023118241,0.5666435,0.002313448,0.002316514,0.21194421,0.0023121205,0.21215835
7866403,114,3,0.0018825701,0.0018822179,0.0018822476,0.0018823966,0.0018879664,0.0018850964,0.98869747
7903889,114,3,0.13293193,0.07696266,0.0027526473,0.0027543202,0.22861665,0.0027535856,0.5532282
8111410,114,3,0.001725618,0.0017241536,0.0017242711,0.0017244966,0.0017247215,0.001724846,0.9896519
8118461,114,3,0.0016066211,0.0016091474,0.0016092026,0.0016075349,0.0016153583,0.0016106264,0.99034154
8522331,114,3,0.0014750252,0.0014753474,0.001474569,0.0014755238,0.0014796841,0.0014750866,0.9911448
8566954,114,3,0.0033272775,0.0033280482,0.0033264165,0.003335232,0.21628945,0.0033323332,0.7670613
8616874,114,3,0.0015426544,0.001538003,0.0015453186,0.3790979,0.0015400819,0.0015437324,0.61319226
9140167,114,3,0.002141182,0.0021357967,0.002136722,0.0021393022,0.002140653,0.0021386463,0.9871678
9156280,114,3,0.56480455,0.0013900064,0.0013937034,0.0013902233,0.001392901,0.0013903194,0.42823836
9196022,114,3,0.0025150033,0.002521361,0.0025181246,0.0025204169,0.0025106783,0.0025115053,0.9849029
9276697,114,3,0.0013797211,0.001378007,0.0013787217,0.31248465,0.0013776856,0.0013801212,0.6806211
9399850,114,3,0.00896146,0.008941064,0.00897509,0.008963063,0.008957554,0.3343204,0.6208814
9536987,114,3,0.0016489238,0.001646613,0.0016504544,0.054888554,0.0016453934,0.0016451067,0.9368749
9566701,114,3,0.0020940886,0.0020731962,0.0020818862,0.047332793,0.0020775478,0.0020754437,0.9422651
9585611,114,3,0.0014304989,0.0014311501,0.0014314456,0.001435234,0.0014345114,0.0014412131,0.9913959
9869603,114,3,0.0012243636,0.0012247496,0.0012232495,0.0012235375,0.0012257356,0.0012262763,0.99265206
10213492,114,3,0.00144778,0.0014457317,0.0014473377,0.0014481375,0.0014469873,0.0014456115,0.9913184
10502323,114,3,0.043452412,0.0012137804,0.0012134602,0.0012134777,0.0012135082,0.0012138936,0.95047945
10717531,114,3,0.10971558,0.0019914694,0.22720888,0.0019919241,0.0019924236,0.001991719,0.6551081
10920985,114,3,0.0022727249,0.0022723773,0.0022689016,0.002270087,0.0022759084,0.17542289,0.8132171
10921028,114,3,0.0013378775,0.0013397473,0.001336721,0.0013382115,0.0013393674,0.110610254,0.8826978
10936679,114,3,0.002274374,0.002269815,0.0022699544,0.0022725437,0.0022758686,0.0022754888,0.986362
11040191,114,3,0.0015743106,0.001579472,0.0015735786,0.37176478,0.13107212,0.0015776248,0.4908581
12059991,114,3,0.69287974,0.0028059403,0.002806272,0.15281998,0.0028069685,0.0028061091,0.14307506
8286193,116,4,0.98567814,0.0023829248,0.0023867749,0.002388419,0.0023877365,0.00238947,0.002386456
8607861,116,4,0.7230517,0.0023465704,0.07944769,0.08126316,0.0023509462,0.10919318,0.0023467361
8692980,116,4,0.37231088,0.001686937,0.18628576,0.28029105,0.0016840408,0.15605584,0.0016854467
8710868,116,4,0.34239274,0.0021109069,0.23482136,0.4143582,0.002104216,0.0021058463,0.002106714
9056422,116,4,0.51082337,0.0014822056,0.12211556,0.36113563,0.0014867685,0.0014783391,0.0014780357
9205064,116,4,0.3510977,0.0013397626,0.4394361,0.09677863,0.0013404972,0.10866886,0.0013384555
9342439,116,4,0.9895297,0.0017449862,0.0017439,0.0017476475,0.0017437699,0.0017451366,0.001744799
9394418,116,4,0.5872786,0.001327864,0.0013274357,0.0013264212,0.001330978,0.40608194,0.0013267152
9413807,116,4,0.7187623,0.07755948,0.0012830723,0.0012823206,0.0012801923,0.19855134,0.0012813557
9516080,116,4,0.6280746,0.0013434325,0.0013416123,0.20850453,0.0013389743,0.15805759,0.001339314
9545345,116,4,0.31797066,0.0015071045,0.6744939,0.0015082667,0.001505975,0.0015080215,0.001506057
9699666,116,4,0.74481225,0.0015906721,0.0015928044,0.0015950655,0.0015912947,0.24722768,0.0015902182
9766646,116,4,0.6162735,0.0018348733,0.37454376,0.00183913,0.0018356284,0.0018386203,0.0018344471
9815544,116,4,0.8425813,0.0011724529,0.001174949,0.0011753913,0.0011761654,0.15154602,0.0011736985
10026153,116,4,0.30773517,0.0021056859,0.28802267,0.39580816,0.0021075658,0.002111019,0.0021096035
10401676,116,4,0.8100895,0.0016471177,0.1816695,0.0016488534,0.0016488956,0.001649158,0.0016468631
10430101,116,4,0.991744,0.0013761576,0.0013772737,0.0013766778,0.001374599,0.0013761403,0.0013751652
10435587,116,4,0.1397171,0.001909043,0.24443038,0.3305253,0.0019101062,0.0019165485,0.27959156
10438568,116,4,0.6799989,0.0023859094,0.00239352,0.0023900429,0.0023869795,0.3080589,0.0023856906
10459850,116,4,0.23014301,0.0014167486,0.0014172122,0.544058,0.0014183853,0.22012219,0.0014244511
10669726,116,4,0.03614218,0.0014749619,0.9564772,0.0014792343,0.0014753486,0.0014754975,0.001475551
10674396,116,4,0.19121923,0.0008316481,0.56026316,0.24518776,0.0008326608,0.0008334618,0.00083214586
10851068,116,4,0.23094389,0.0024258222,0.25532225,0.2766568,0.14486212,0.087354206,0.0024348956
12374697,116,4,0.4582456,0.0016312087,0.12588088,0.27832118,0.0016266801,0.1154324,0.018862069
7585009,117,5,0.0017901766,0.0017899551,0.0017903687,0.001788791,0.989264,0.0017886836,0.0017879256
7696609,117,5,0.0021363553,0.13316835,0.07336795,0.0021371914,0.7849122,0.0021346838,0.0021432738
7847069,117,5,0.11992937,0.0016158795,0.0016094794,0.0016091686,0.8720203,0.0016083826,0.0016074762
8058160,117,5,0.0023855125,0.17465448,0.0023851844,0.0023871383,0.81341404,0.0023870629,0.0023866303
8075646,117,5,0.0021759958,0.0021723039,0.0021739653,0.002168783,0.8875322,0.1015995,0.0021773328
8740984,117,5,0.0018807225,0.0018836679,0.0018820607,0.0018831452,0.9887045,0.001881244,0.001884702
8826994,117,5,0.0013005426,0.48933667,0.0013010172,0.0013006296,0.50415486,0.001304937,0.0013013582
8859062,117,5,0.0011828435,0.3897968,0.0011845719,0.0011833039,0.6042858,0.001183896,0.0011827701
9017530,117,5,0.0026482332,0.002650749,0.0026504216,0.0026589509,0.984084,0.0026582826,0.0026494002
9067471,117,5,0.002278461,0.0022737551,0.0022725393,0.1473005,0.8413247,0.0022771773,0.002272904
9129722,117,5,0.0014189341,0.0014237651,0.17481838,0.0014187896,0.81807864,0.0014205102,0.001420977
9218507,117,5,0.0015274409,0.0015250504,0.14677359,0.0015273077,0.74899143,0.098131806,0.0015233759
9265639,117,5,0.0011743498,0.0011744603,0.24602845,0.0011763275,0.65968966,0.08958219,0.001174523
9369084,117,5,0.0008565149,0.0008570964,0.0008563833,0.0008569027,0.99485826,0.00085838744,0.00085651246
9470136,117,5,0.0040908055,0.004087817,0.0040896116,0.004085056,0.97546893,0.0040932964,0.0040844497
9700658,117,5,0.4864686,0.0017288143,0.0017266563,0.0017303939,0.5048943,0.0017267558,0.0017244658
10027417,117,5,0.6855338,0.00095545425,0.0009546354,0.0009564788,0.3096892,0.0009554908,0.00095497764
10213152,117,5,0.001609137,0.18407816,0.0016121737,0.0016095133,0.7053085,0.10417023,0.0016122861
10431657,117,5,0.0024751814,0.0024685797,0.0024719886,0.3067861,0.6808629,0.002467081,0.002468179
10507547,117,5,0.0016466234,0.20328678,0.0016470223,0.0016483726,0.5128252,0.27730042,0.0016456764
10559556,117,5,0.13731565,0.003189408,0.003185662,0.0031789334,0.846741,0.003195519,0.0031938169
10679292,117,5,0.00276015,0.500407,0.0027555448,0.0712104,0.41735524,0.0027566548,0.002755009
10935434,117,5,0.0013632623,0.0013627632,0.001362803,0.0013654961,0.99181837,0.0013643674,0.0013628594
11860878,117,5,0.0017035584,0.21090923,0.0017049422,0.0017034773,0.5790888,0.20318261,0.0017073881
7587891,120,6,0.0020501097,0.0020455387,0.0020432218,0.0020467965,0.002048504,0.67194235,0.31782347
7805557,120,6,0.0019912424,0.0019870247,0.0019877912,0.0019932806,0.001987685,0.9880642,0.0019886678
7928630,120,6,0.002107419,0.0021055185,0.0021068128,0.22683634,0.057536572,0.70720094,0.0021064365
8058309,120,6,0.0019124269,0.0019094051,0.082602985,0.9078458,0.0019082202,0.0019132948,0.001907955
8293386,120,6,0.21245362,0.0022060564,0.002201632,0.0022061053,0.002208924,0.77651316,0.002210436
8521452,120,6,0.22116388,0.002013849,0.0020148745,0.0020186552,0.0020154768,0.768756,0.002017202
8569178,120,6,0.0014494751,0.00144773,0.0014452834,0.2814651,0.0014486572,0.5177561,0.19498767
8618340,120,6,0.0019895744,0.001986358,0.0019887488,0.15497346,0.0019932073,0.8350755,0.0019931274
8697991,120,6,0.0019378447,0.0019320251,0.0019333534,0.0019351044,0.0019335741,0.988394,0.0019340394
8924224,120,6,0.0017912149,0.0017870475,0.001788713,0.0017882175,0.0017896763,0.98926604,0.0017890569
8956779,120,6,0.0017505847,0.09774343,0.0017474777,0.0017492159,0.13467672,0.7605816,0.0017509749
9094461,120,6,0.0026118052,0.00261855,0.0026069952,0.0026080948,0.0026029476,0.48908266,0.4978689
9291431,120,6,0.067861184,0.0021051,0.04428349,0.0021115243,0.0021100047,0.87942296,0.0021057473
9570214,120,6,0.0013955086,0.0013891988,0.0013919914,0.0013915203,0.0013901615,0.9916515,0.001390101
9594287,120,6,0.0022438718,0.0022355954,0.002234867,0.0022362939,0.0022350852,0.9865764,0.0022379041
9658316,120,6,0.0019615032,0.0019614298,0.0019616692,0.7652605,0.0019646948,0.22492242,0.0019677964
9798412,120,6,0.0033309776,0.0033337327,0.003325416,0.0033300878,0.003328977,0.8310968,0.15225393
9925751,120,6,0.11393914,0.0015752844,0.368748,0.0015767249,0.0015729578,0.0015780593,0.5110099
10399167,120,6,0.0015106394,0.2982704,0.001507996,0.0015083684,0.001509853,0.69418293,0.0015098115
10403689,120,6,0.0015937145,0.0015889279,0.0015893781,0.0015932621,0.045472063,0.9465702,0.001592435
10631462,120,6,0.0012150425,0.0012163211,0.0012150246,0.0012159824,0.0012168224,0.99270713,0.0012136906
10794547,120,6,0.28639892,0.0012800073,0.0012807873,0.30978593,0.00128178,0.39869347,0.0012791009
10837140,120,6,0.19273435,0.0029213496,0.0029308954,0.79262465,0.002924629,0.0029321325,0.0029320095
10923484,120,6,0.0019102774,0.0019086784,0.0019108934,0.0019090509,0.001911491,0.9885406,0.0019089654
8524262,126,7,0.002177165,0.0021701276,0.31260365,0.67654175,0.0021717458,0.002167736,0.0021678095
9190890,126,7,0.002052656,0.0020489416,0.3752487,0.61450833,0.0020444249,0.0020512908,0.002045751
9485488,126,7,0.004480967,0.004480503,0.004478249,0.6173007,0.0044878465,0.0044920654,0.3602797
9625811,126,7,0.15537259,0.0021358442,0.002138412,0.83394355,0.0021345215,0.0021382829,0.002136593
9679979,126,7,0.0016873411,0.13732772,0.001685228,0.8542399,0.0016865939,0.0016847305,0.0016885162
10065149,126,7,0.14258422,0.002649118,0.1386281,0.70818216,0.0026520842,0.0026506907,0.0026536377
10195885,126,7,0.21362056,0.25424784,0.09753414,0.4314101,0.0010613155,0.0010632422,0.0010627698
10200459,126,7,0.0021891138,0.0021664454,0.0021695835,0.98696303,0.002166772,0.0021732708,0.002171827
10334192,126,7,0.0017685799,0.0017688391,0.0017702985,0.98938745,0.0017669024,0.0017692803,0.0017686739
10340750,126,7,0.22649969,0.001364575,0.0013646648,0.76667434,0.0013669489,0.0013659906,0.0013637798
10354018,126,7,0.75802255,0.0024304497,0.002429072,0.22983281,0.0024244462,0.0024333766,0.0024272655
10410876,126,7,0.16851656,0.45113176,0.0018378183,0.37299874,0.0018351707,0.0018416473,0.0018383326
10557106,126,7,0.0024318963,0.002425794,0.002430168,0.9854361,0.0024246492,0.0024271188,0.0024243307
10618704,126,7,0.0019467341,0.0019333619,0.0019433671,0.9883714,0.0019338565,0.001935571,0.0019357882
10637429,126,7,0.0029835273,0.23663525,0.0029880612,0.7484181,0.0029964177,0.0029844304,0.002994163
10726978,126,7,0.0017107119,0.22229886,0.0017063397,0.71064603,0.0017109731,0.060219884,0.0017072153
10741712,126,7,0.26202497,0.0029213738,0.12928814,0.5969982,0.002919648,0.0029239743,0.0029237424
10786798,126,7,0.31593633,0.0022351125,0.0022438548,0.6728715,0.0022386587,0.0022347935,0.0022397703
10870973,126,7,0.0012143634,0.0012156235,0.0012139307,0.9512694,0.042656824,0.0012145783,0.0012152663
10918445,126,7,0.0028639035,0.002864555,0.002863022,0.9828187,0.0028640633,0.0028635655,0.0028621703
10933063,126,7,0.0021097686,0.40568775,0.0021046426,0.54643065,0.002107992,0.03944691,0.0021122238
10935482,126,7,0.0023905013,0.0023897188,0.0553512,0.9326991,0.0023859043,0.0023964986,0.0023870517
10953306,126,7,0.003771378,0.0037640538,0.0037700755,0.85681593,0.12433013,0.0037705947,0.0037778686
11044365,126,7,0.0014935577,0.21839096,0.067709155,0.56124,0.001490683,0.14818488,0.001490762
8790332,142,8,0.00146121,0.0014588033,0.03424258,0.9584531,0.0014598947,0.0014634096,0.0014609263
8875075,142,8,0.06626274,0.0013504208,0.12989411,0.7984327,0.0013530994,0.0013561043,0.0013508264
8903350,142,8,0.0020734284,0.06952181,0.002083068,0.92009735,0.0020728349,0.0020751473,0.0020762957
8946241,142,8,0.0019874473,0.0019877136,0.0019962706,0.9880472,0.0019992786,0.0019885895,0.0019934883
9119087,142,8,0.0036842765,0.003674519,0.0036762352,0.91617167,0.0036671318,0.06545748,0.0036688128
9334287,142,8,0.00099379,0.0009933833,0.000994996,0.9940313,0.0009940388,0.0009983734,0.0009941
9508065,142,8,0.002863454,0.0028668917,0.0028710742,0.4411902,0.27296314,0.2743763,0.002868958
9545534,142,8,0.0017657574,0.0017665218,0.0017664775,0.9894015,0.0017662825,0.0017653216,0.001768124
9630065,142,8,0.0024284967,0.0024297084,0.062167916,0.6103249,0.31779388,0.0024248003,0.0024302604
9733569,142,8,0.0029254218,0.13112348,0.0029240034,0.8310718,0.026116315,0.002920069,0.0029189484
9767138,142,8,0.13955617,0.0022431223,0.0687211,0.78276,0.0022403747,0.0022389933,0.00224022
9847242,142,8,0.0012550312,0.0012551899,0.0012582317,0.992461,0.0012558528,0.0012569615,0.0012577275
10349094,142,8,0.0012596049,0.0012570047,0.0012573112,0.717838,0.0012602729,0.0012573551,0.27587044
10354479,142,8,0.0017892213,0.0017907574,0.0017905638,0.9892616,0.0017886843,0.0017894354,0.0017897466
10364424,142,8,0.0033280158,0.0033285646,0.07844134,0.9049098,0.0033272216,0.0033340075,0.0033310477
10475061,142,8,0.158031,0.0013159764,0.0013151435,0.49567488,0.0013157657,0.0013157342,0.34103152
10518503,142,8,0.0015293671,0.0015270225,0.0015296156,0.8682987,0.124062665,0.0015260121,0.0015267181
10564872,142,8,0.0016834296,0.0016831453,0.0016854722,0.9898953,0.001685159,0.0016833524,0.0016841777
10769242,142,8,0.03668223,0.0017476644,0.0017469914,0.9545821,0.0017470698,0.0017443232,0.0017496466
10804186,142,8,0.0015384981,0.0015386235,0.0015412738,0.9907652,0.0015395895,0.0015384048,0.0015383451
10822271,142,8,0.0029945443,0.12513743,0.002986354,0.859917,0.0029875576,0.0029855093,0.0029917106
10842302,142,8,0.0029828486,0.0029800616,0.0029864986,0.98211145,0.0029812944,0.0029788255,0.0029791095
10899793,142,8,0.0029863275,0.002993527,0.0029872004,0.6538789,0.33118674,0.0029806357,0.0029865862
10906459,142,8,0.0017708106,0.0017675983,0.0017681954,0.78254205,0.0017691622,0.0017696349,0.20861253
8733303,146,9,0.004104163,0.0040871273,0.050526604,0.004091928,0.66651934,0.0040911054,0.26657966
8766720,146,9,0.0022727586,0.0022742506,0.0022763307,0.0022740574,0.1565927,0.0022722038,0.83203775
9172170,146,9,0.0012668422,0.0012662056,0.0012678636,0.0012669998,0.77623844,0.0012771989,0.21741647
9189043,146,9,0.0016630989,0.0016639186,0.0016638045,0.0016637685,0.99000865,0.0016680493,0.0016687749
9189920,146,9,0.0023178114,0.0023086392,0.0023127664,0.0023137147,0.9861249,0.0023091692,0.0023129636
9224802,146,9,0.00283085,0.002807749,0.0028123043,0.080992766,0.72059196,0.18715452,0.0028098887
9368568,146,9,0.0032516473,0.0032598004,0.003256951,0.0032541729,0.94423336,0.039484475,0.003259584
9414118,146,9,0.002868249,0.15841605,0.0028651922,0.0028796794,0.8272375,0.0028626996,0.0028707017
9521418,146,9,0.00210932,0.17792419,0.12720284,0.0021105886,0.5278455,0.0021096321,0.16069788
9546792,146,9,0.0028143981,0.0028047683,0.002811467,0.0028139623,0.983137,0.00280659,0.0028117863
9595861,146,9,0.0062131737,0.0062214714,0.0062270667,0.006234709,0.46135375,0.006226229,0.5075236
9622000,146,9,0.0034095517,0.16489245,0.045484807,0.003411825,0.7759749,0.0034156395,0.0034108271
9652956,146,9,0.0013411614,0.0013398023,0.11496784,0.0013400498,0.27727848,0.001339049,0.60239357
9737546,146,9,0.17661539,0.001368723,0.0013639674,0.0013637216,0.816559,0.0013639793,0.0013651575
10037474,146,9,0.0025617394,0.19248414,0.0025588782,0.23932253,0.5579593,0.002555398,0.0025579806
10090481,146,9,0.0023822433,0.0023937966,0.0023895316,0.0023861825,0.82674533,0.0023857006,0.1613172
10337065,146,9,0.0030490598,0.0030471554,0.0030639167,0.0030502363,0.626819,0.0030451051,0.35792556
10430510,146,9,0.0029245967,0.0029266803,0.18952815,0.65049124,0.14827612,0.002923523,0.002929642
10468510,146,9,0.0016104371,0.0016103301,0.03636921,0.0016092227,0.8937311,0.001615902,0.06345379
10587643,146,9,0.002137304,0.0021368961,0.0021374743,0.6301449,0.35916683,0.002136495,0.0021401877
10607841,146,9,0.0026571832,0.0026510349,0.24607286,0.0026579162,0.7406578,0.0026504707,0.002652782
10754226,146,9,0.0023455026,0.0023463094,0.21194883,0.0023496714,0.7763171,0.0023449985,0.0023475795
10783295,146,9,0.0031144505,0.72169274,0.0031209618,0.00312248,0.26272127,0.0031101536,0.0031179432
12451676,146,9,0.0014031426,0.16138332,0.0014044468,0.0014028196,0.8315975,0.0014020427,0.0014066229
