DocumentID,Label,LabelID,Topic_1,Topic_2
8309588,117,5,0.0100261755,0.9899738
8740984,117,5,0.0076053,0.9923947
8826994,117,5,0.005361921,0.9946381
8859062,117,5,0.0053585973,0.9946414
9017530,117,5,0.02421409,0.9757859
9067471,117,5,0.15395693,0.8460431
9129722,117,5,0.0063965605,0.99360347
9218507,117,5,0.10086363,0.89913636
9369084,117,5,0.0039381543,0.9960618
9436725,117,5,0.0056150546,0.99438494
9470136,117,5,0.017771652,0.9822284
9721442,117,5,0.01585472,0.9841453
9876967,117,5,0.012249038,0.987751
10027417,117,5,0.26932433,0.73067564
10213152,117,5,0.006866053,0.9931339
10431657,117,5,0.17117307,0.8288269
10559556,117,5,0.014625171,0.9853748
10679292,117,5,0.11601476,0.8839852
10936886,117,5,0.111893974,0.888106
11860878,117,5,0.00673268,0.99326736
12419536,117,5,0.017134044,0.9828659
7587891,120,6,0.8556155,0.14438446
7805557,120,6,0.9909384,0.009061578
7907945,120,6,0.99524534,0.0047547147
7928630,120,6,0.9709572,0.029042838
8521452,120,6,0.99201316,0.00798678
8924224,120,6,0.99240583,0.007594202
8956779,120,6,0.63631797,0.36368203
9094461,120,6,0.97948307,0.02051697
9194030,120,6,0.99090517,0.009094785
9291431,120,6,0.92932093,0.07067908
9570214,120,6,0.9931016,0.006898429
9594287,120,6,0.98988146,0.01011858
9658316,120,6,0.98775256,0.012247454
9798412,120,6,0.97876376,0.021236217
10036998,120,6,0.9744734,0.02552659
10332871,120,6,0.9885669,0.011433079
10399167,120,6,0.988031,0.011968985
10403689,120,6,0.99289274,0.0071072383
10631462,120,6,0.9540688,0.04593119
10794547,120,6,0.9903305,0.009669465
10837140,120,6,0.9826882,0.017311806
10872665,120,6,0.9946183,0.00538172
10923484,120,6,0.9845586,0.015441462
10928103,120,6,0.9862593,0.013740717
8524262,126,7,0.98668003,0.013319976
9485488,126,7,0.7626,0.23740001
9625811,126,7,0.99155897,0.00844097
10065149,126,7,0.9889455,0.011054503
10195885,126,7,0.9944276,0.0055723446
10334192,126,7,0.9906001,0.009399873
10340750,126,7,0.98840016,0.011599847
10410876,126,7,0.9891227,0.0108772945
10557106,126,7,0.98874086,0.011259187
10572598,126,7,0.9722665,0.027733458
10618704,126,7,0.9909714,0.009028588
10632361,126,7,0.9929085,0.007091478
10692252,126,7,0.52865154,0.4713484
10698490,126,7,0.99180317,0.008196887
10726978,126,7,0.9378535,0.062146522
10741712,126,7,0.98847485,0.011525136
10786798,126,7,0.9904155,0.0095844595
10828889,126,7,0.98692983,0.013070163
10870973,126,7,0.64908576,0.35091424
10918445,126,7,0.98405993,0.015940057
10933063,126,7,0.9756849,0.024315098
10935482,126,7,0.9844056,0.015594412
10953306,126,7,0.97974145,0.020258544
11020858,126,7,0.99147266,0.008527322
8875075,142,8,0.9916902,0.008309784
8906419,142,8,0.9910042,0.008995778
8946241,142,8,0.8590671,0.14093286
9119087,142,8,0.9825659,0.017434169
9205942,142,8,0.98787504,0.012124962
9302262,142,8,0.4206465,0.5793535
9334287,142,8,0.99306077,0.0069391937
9545534,142,8,0.9921067,0.007893314
9630065,142,8,0.57942736,0.42057258
9767138,142,8,0.9889863,0.011013744
9847242,142,8,0.9360266,0.06397338
10349094,142,8,0.92065173,0.07934828
10354479,142,8,0.9896299,0.01037005
10364424,142,8,0.9869942,0.013005743
10395791,142,8,0.9876223,0.012377713
10518503,142,8,0.9920468,0.0079532135
10564872,142,8,0.98805076,0.011949241
10753513,142,8,0.9870086,0.012991415
10769242,142,8,0.9923593,0.0076406975
10804186,142,8,0.9892689,0.010731101
10822271,142,8,0.8245927,0.17540732
10842302,142,8,0.98787016,0.012129896
10899793,142,8,0.5663628,0.43363717
12455636,142,8,0.986456,0.013544018
9189043,146,9,0.0070309923,0.99296904
9189920,146,9,0.010482504,0.9895175
9224802,146,9,0.1516243,0.8483757
9368568,146,9,0.020467509,0.9795325
9384602,146,9,0.005062037,0.99493796
9414118,146,9,0.058656875,0.9413431
9521418,146,9,0.09266106,0.9073389
9595861,146,9,0.028546153,0.97145385
9622000,146,9,0.017444216,0.98255575
9652956,146,9,0.15523598,0.844764
9737546,146,9,0.0070950566,0.99290496
9746908,146,9,0.013519646,0.9864804
10037474,146,9,0.3382065,0.6617935
10206644,146,9,0.011146999,0.98885304
10337065,146,9,0.03426538,0.96573466
10430510,146,9,0.8045875,0.19541256
10463234,146,9,0.024099495,0.9759005
10468510,146,9,0.007240296,0.9927597
10526115,146,9,0.40857193,0.5914281
10573013,146,9,0.011791166,0.9882089
10607841,146,9,0.09598266,0.9040173
10754226,146,9,0.01176683,0.98823315
10783295,146,9,0.21196435,0.78803563
12451676,146,9,0.005597715,0.99440235
