DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30
10320929,108,0,0.0007092764,0.0007092764,0.20008431,0.0007092764,0.0007092764,0.0007092764,0.0007092764,0.0007092764,0.0007092764,0.0007092764,0.4052566,0.0007092764,0.0007092764,0.0007092764,0.0007092764,0.0007092764,0.0007092764,0.0007092764,0.0007092764,0.0007092764,0.0007092764,0.0007092764,0.3755088,0.0007092764,0.0007092764,0.0007092764,0.0007092764,0.0007092764,0.0007092764,0.0007092764
10531012,108,0,0.0003876154,0.0003876154,0.0003876154,0.33660823,0.0003876154,0.0003876154,0.0003876154,0.0003876154,0.0003876154,0.65253866,0.0003876154,0.0003876154,0.0003876154,0.0003876154,0.0003876154,0.0003876154,0.0003876154,0.0003876154,0.0003876154,0.0003876154,0.0003876154,0.0003876154,0.0003876154,0.0003876154,0.0003876154,0.0003876154,0.0003876154,0.0003876154,0.0003876154,0.0003876154
10725388,108,0,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.9893771,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015,0.00036631015
10806067,108,0,0.0004166956,0.0004166956,0.20815931,0.0004166956,0.0004166956,0.0004166956,0.0004166956,0.0004166956,0.0004166956,0.0004166956,0.0004166956,0.0004166956,0.0004166956,0.0004166956,0.0004166956,0.0004166956,0.0004166956,0.0004166956,0.0004166956,0.0004166956,0.0004166956,0.0004166956,0.0004166956,0.0004166956,0.0004166956,0.7801734,0.0004166956,0.0004166956,0.0004166956,0.0004166956
10946305,108,0,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.98388815,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665,0.00055558665
10969025,108,0,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.98535275,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805,0.0005050805
11950889,108,0,0.00031450976,0.00031450976,0.00031450976,0.00031450976,0.00031450976,0.00031450976,0.00031450976,0.44917905,0.00031450976,0.00031450976,0.19185038,0.00031450976,0.00031450976,0.00031450976,0.00031450976,0.00031450976,0.00031450976,0.00031450976,0.00031450976,0.3504789,0.00031450976,0.00031450976,0.00031450976,0.00031450976,0.00031450976,0.00031450976,0.00031450976,0.00031450976,0.00031450976,0.00031450976
12217649,108,0,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.9846559,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264,0.00052911264
12297500,108,0,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.49171782,0.4981368,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375,0.0003623375
12415118,108,0,0.00045663634,0.00045663634,0.00045663634,0.98675776,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634,0.00045663634
12417022,108,0,0.00053768815,0.00053768815,0.23209168,0.00053768815,0.00053768815,0.00053768815,0.00053768815,0.4789555,0.00053768815,0.00053768815,0.00053768815,0.00053768815,0.00053768815,0.00053768815,0.00053768815,0.00053768815,0.00053768815,0.27443537,0.00053768815,0.00053768815,0.00053768815,0.00053768815,0.00053768815,0.00053768815,0.00053768815,0.00053768815,0.00053768815,0.00053768815,0.00053768815,0.00053768815
12461557,108,0,0.000980462,0.000980462,0.35150754,0.000980462,0.000980462,0.000980462,0.000980462,0.000980462,0.000980462,0.000980462,0.000980462,0.000980462,0.000980462,0.000980462,0.62103957,0.000980462,0.000980462,0.000980462,0.000980462,0.000980462,0.000980462,0.000980462,0.000980462,0.000980462,0.000980462,0.000980462,0.000980462,0.000980462,0.000980462,0.000980462
12511612,108,0,0.00034724284,0.00034724284,0.00034724284,0.25675717,0.00034724284,0.00034724284,0.00034724284,0.00034724284,0.00034724284,0.00034724284,0.00034724284,0.09835592,0.00034724284,0.00034724284,0.00034724284,0.63551146,0.00034724284,0.00034724284,0.00034724284,0.00034724284,0.00034724284,0.00034724284,0.00034724284,0.00034724284,0.00034724284,0.00034724284,0.00034724284,0.00034724284,0.00034724284,0.00034724284
12516859,108,0,0.0006803152,0.0006803152,0.0006803152,0.5901344,0.0006803152,0.0006803152,0.0006803152,0.0006803152,0.0006803152,0.0006803152,0.0006803152,0.0006803152,0.0006803152,0.0006803152,0.0006803152,0.39081705,0.0006803152,0.0006803152,0.0006803152,0.0006803152,0.0006803152,0.0006803152,0.0006803152,0.0006803152,0.0006803152,0.0006803152,0.0006803152,0.0006803152,0.0006803152,0.0006803152
8908519,109,1,0.000490223,0.000490223,0.000490223,0.000490223,0.000490223,0.000490223,0.000490223,0.000490223,0.602614,0.000490223,0.000490223,0.000490223,0.000490223,0.000490223,0.000490223,0.28903547,0.000490223,0.000490223,0.000490223,0.000490223,0.09511467,0.000490223,0.000490223,0.000490223,0.000490223,0.000490223,0.000490223,0.000490223,0.000490223,0.000490223
8940425,109,1,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.14358796,0.84543025,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116,0.00039221116
9149812,109,1,0.00040653461,0.00040653461,0.00040653461,0.00040653461,0.27687043,0.00040653461,0.00040653461,0.00040653461,0.57304984,0.00040653461,0.00040653461,0.00040653461,0.00040653461,0.00040653461,0.00040653461,0.00040653461,0.00040653461,0.00040653461,0.00040653461,0.00040653461,0.13910344,0.00040653461,0.00040653461,0.00040653461,0.00040653461,0.00040653461,0.00040653461,0.00040653461,0.00040653461,0.00040653461
9187765,109,1,0.00095247576,0.00095247576,0.00095247576,0.00095247576,0.00095247576,0.00095247576,0.00095247576,0.00095247576,0.7013112,0.00095247576,0.00095247576,0.00095247576,0.00095247576,0.00095247576,0.00095247576,0.00095247576,0.00095247576,0.00095247576,0.00095247576,0.00095247576,0.07287698,0.00095247576,0.00095247576,0.00095247576,0.00095247576,0.00095247576,0.00095247576,0.00095247576,0.20009534,0.00095247576
9666006,109,1,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.18393995,0.7914958,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037,0.0008773037
9836710,109,1,0.0010417303,0.0010417303,0.0010417303,0.0010417303,0.0010417303,0.0010417303,0.0010417303,0.0010417303,0.65541786,0.0010417303,0.0010417303,0.0010417303,0.0010417303,0.0010417303,0.0010417303,0.0010417303,0.0010417303,0.0010417303,0.0010417303,0.31541404,0.0010417303,0.0010417303,0.0010417303,0.0010417303,0.0010417303,0.0010417303,0.0010417303,0.0010417303,0.0010417303,0.0010417303
10029323,109,1,0.9906148,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256,0.00032363256
10084106,109,1,0.00045048518,0.00045048518,0.00045048518,0.00045048518,0.00045048518,0.00045048518,0.00045048518,0.00045048518,0.46748257,0.00045048518,0.00045048518,0.00045048518,0.00045048518,0.00045048518,0.00045048518,0.00045048518,0.00045048518,0.00045048518,0.00045048518,0.00045048518,0.22933665,0.00045048518,0.00045048518,0.00045048518,0.00045048518,0.00045048518,0.00045048518,0.00045048518,0.2910179,0.00045048518
10224010,109,1,0.0006536294,0.0006536294,0.0006536294,0.0006536294,0.0006536294,0.0006536294,0.0006536294,0.0006536294,0.5556956,0.0006536294,0.0006536294,0.0006536294,0.0006536294,0.0006536294,0.0006536294,0.0006536294,0.42600304,0.0006536294,0.0006536294,0.0006536294,0.0006536294,0.0006536294,0.0006536294,0.0006536294,0.0006536294,0.0006536294,0.0006536294,0.0006536294,0.0006536294,0.0006536294
10419204,109,1,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.98791635,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995,0.00041667995
10440566,109,1,0.0006803042,0.0006803042,0.0006803042,0.0006803042,0.0006803042,0.0006803042,0.0006803042,0.0006803042,0.68783736,0.0006803042,0.0006803042,0.0006803042,0.0006803042,0.0006803042,0.0006803042,0.0006803042,0.29311436,0.0006803042,0.0006803042,0.0006803042,0.0006803042,0.0006803042,0.0006803042,0.0006803042,0.0006803042,0.0006803042,0.0006803042,0.0006803042,0.0006803042,0.0006803042
10457842,109,1,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.9848957,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953,0.00052083953
10574095,109,1,0.0008547927,0.0008547927,0.0008547927,0.0008547927,0.0008547927,0.0008547927,0.0008547927,0.0008547927,0.7853909,0.0008547927,0.0008547927,0.0008547927,0.0008547927,0.0008547927,0.0008547927,0.0008547927,0.0008547927,0.048157375,0.0008547927,0.0008547927,0.0008547927,0.0008547927,0.0008547927,0.0008547927,0.0008547927,0.0008547927,0.0008547927,0.0008547927,0.1433726,0.0008547927
10599890,109,1,0.15952316,0.0004386859,0.0004386859,0.0004386859,0.0004386859,0.0004386859,0.0004386859,0.0004386859,0.6144294,0.0004386859,0.0004386859,0.0004386859,0.0004386859,0.11556936,0.0004386859,0.0004386859,0.0004386859,0.0004386859,0.0004386859,0.0004386859,0.099072345,0.0004386859,0.0004386859,0.0004386859,0.0004386859,0.0004386859,0.0004386859,0.0004386859,0.0004386859,0.0004386859
10713370,109,1,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.9876063,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726,0.0004273726
10742226,109,1,0.00028989455,0.00028989455,0.00028989455,0.00028989455,0.00028989455,0.042229906,0.00028989455,0.00028989455,0.8561384,0.00028989455,0.00028989455,0.00959164,0.00028989455,0.00028989455,0.00028989455,0.00028989455,0.00028989455,0.00028989455,0.00028989455,0.06793927,0.00028989455,0.00028989455,0.00028989455,0.00028989455,0.00028989455,0.016853534,0.00028989455,0.00028989455,0.00028989455,0.00028989455
10769755,109,1,0.0004695465,0.0004695465,0.0004695465,0.078951575,0.0004695465,0.0004695465,0.0004695465,0.25753412,0.65083665,0.0004695465,0.0004695465,0.0004695465,0.0004695465,0.0004695465,0.0004695465,0.0004695465,0.0004695465,0.0004695465,0.0004695465,0.0004695465,0.0004695465,0.0004695465,0.0004695465,0.0004695465,0.0004695465,0.0004695465,0.0004695465,0.0004695465,0.0004695465,0.0004695465
10877778,109,1,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.98776317,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631,0.0004219631
10966441,109,1,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.9838885,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748,0.0005555748
12144770,109,1,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.98535305,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702,0.0005050702
12211279,109,1,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.99207634,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244,0.00027323244
12218656,109,1,0.0006061146,0.0006061146,0.0006061146,0.0006061146,0.0006061146,0.0006061146,0.0006061146,0.0006061146,0.33035973,0.0006061146,0.0006061146,0.16121094,0.0006061146,0.0006061146,0.0006061146,0.0006061146,0.0006061146,0.0006061146,0.0006061146,0.0006061146,0.17345451,0.0006061146,0.0006061146,0.16898814,0.0006061146,0.0006061146,0.0006061146,0.0006061146,0.15083398,0.0006061146
12374402,109,1,0.00049026415,0.00049026415,0.00049026415,0.06175046,0.00049026415,0.00049026415,0.00049026415,0.00049026415,0.71675074,0.02078077,0.00049026415,0.00049026415,0.00049026415,0.00049026415,0.00049026415,0.00049026415,0.00049026415,0.00049026415,0.00049026415,0.029387018,0.060732294,0.00049026415,0.00049026415,0.00049026415,0.00049026415,0.0988326,0.00049026415,0.00049026415,0.00049026415,0.00049026415
12454166,109,1,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.98901457,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057,0.00037881057
1669719,111,2,0.00056498754,0.00056498754,0.98361564,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754,0.00056498754
7774117,111,2,0.0003300455,0.0003300455,0.0003300455,0.0003300455,0.0003300455,0.0003300455,0.0003300455,0.0003300455,0.0003300455,0.0003300455,0.0003300455,0.0003300455,0.0003300455,0.73881215,0.0003300455,0.0003300455,0.0003300455,0.25194663,0.0003300455,0.0003300455,0.0003300455,0.0003300455,0.0003300455,0.0003300455,0.0003300455,0.0003300455,0.0003300455,0.0003300455,0.0003300455,0.0003300455
7913756,111,2,0.00031747192,0.00031747192,0.00031747192,0.00031747192,0.00031747192,0.00031747192,0.00031747192,0.00031747192,0.00031747192,0.00031747192,0.00031747192,0.00031747192,0.00031747192,0.69394183,0.00031747192,0.00031747192,0.00031747192,0.29716903,0.00031747192,0.00031747192,0.00031747192,0.00031747192,0.00031747192,0.00031747192,0.00031747192,0.00031747192,0.00031747192,0.00031747192,0.00031747192,0.00031747192
7936296,111,2,0.0006536481,0.0006536481,0.0006536481,0.0006536481,0.0006536481,0.0006536481,0.0006536481,0.0006536481,0.0006536481,0.0006536481,0.0006536481,0.19269377,0.0006536481,0.6237735,0.0006536481,0.0006536481,0.0006536481,0.0006536481,0.0006536481,0.0006536481,0.0006536481,0.0006536481,0.0006536481,0.16588432,0.0006536481,0.0006536481,0.0006536481,0.0006536481,0.0006536481,0.0006536481
7991124,111,2,0.00049022614,0.00049022614,0.00049022614,0.00049022614,0.21660532,0.00049022614,0.00049022614,0.00049022614,0.00049022614,0.00049022614,0.00049022614,0.00049022614,0.00049022614,0.76966846,0.00049022614,0.00049022614,0.00049022614,0.00049022614,0.00049022614,0.00049022614,0.00049022614,0.00049022614,0.00049022614,0.00049022614,0.00049022614,0.00049022614,0.00049022614,0.00049022614,0.00049022614,0.00049022614
8137126,111,2,0.00054646906,0.00054646906,0.9841526,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906,0.00054646906
8137132,111,2,0.00030032394,0.00030032394,0.00030032394,0.00030032394,0.00030032394,0.00030032394,0.00030032394,0.00030032394,0.00030032394,0.00030032394,0.00030032394,0.00030032394,0.00030032394,0.13385764,0.00030032394,0.00030032394,0.00030032394,0.8577333,0.00030032394,0.00030032394,0.00030032394,0.00030032394,0.00030032394,0.00030032394,0.00030032394,0.00030032394,0.00030032394,0.00030032394,0.00030032394,0.00030032394
8618678,111,2,0.00083336694,0.00083336694,0.00083336694,0.00083336694,0.50832504,0.00083336694,0.00083336694,0.00083336694,0.00083336694,0.00083336694,0.00083336694,0.00083336694,0.00083336694,0.468341,0.00083336694,0.00083336694,0.00083336694,0.00083336694,0.00083336694,0.00083336694,0.00083336694,0.00083336694,0.00083336694,0.00083336694,0.00083336694,0.00083336694,0.00083336694,0.00083336694,0.00083336694,0.00083336694
8657630,111,2,0.0009259868,0.0009259868,0.0009259868,0.0009259868,0.5116796,0.0009259868,0.0009259868,0.0009259868,0.0009259868,0.0009259868,0.0009259868,0.0009259868,0.0009259868,0.46239313,0.0009259868,0.0009259868,0.0009259868,0.0009259868,0.0009259868,0.0009259868,0.0009259868,0.0009259868,0.0009259868,0.0009259868,0.0009259868,0.0009259868,0.0009259868,0.0009259868,0.0009259868,0.0009259868
8682199,111,2,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.00033671793,0.99023515,0.00033671793
8707291,111,2,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.99166626,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733,0.0002873733
8797471,111,2,0.00049754337,0.00049754337,0.00049754337,0.00049754337,0.00049754337,0.00049754337,0.00049754337,0.00049754337,0.00049754337,0.00049754337,0.00049754337,0.00049754337,0.00049754337,0.35390827,0.17527087,0.00049754337,0.00049754337,0.00049754337,0.00049754337,0.00049754337,0.00049754337,0.00049754337,0.3796998,0.07818508,0.00049754337,0.00049754337,0.00049754337,0.00049754337,0.00049754337,0.00049754337
8797472,111,2,0.0006061376,0.0006061376,0.0006061376,0.0006061376,0.0006061376,0.0006061376,0.0006061376,0.07721455,0.0006061376,0.0006061376,0.0006061376,0.0006061376,0.0006061376,0.6213221,0.0006061376,0.0006061376,0.0006061376,0.0006061376,0.0006061376,0.0006061376,0.0006061376,0.0006061376,0.2560488,0.0006061376,0.0006061376,0.0006061376,0.029655162,0.0006061376,0.0006061376,0.0006061376
8841969,111,2,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.98638433,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084,0.0004695084
9128415,111,2,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.7746004,0.00028492179,0.21742189,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.00028492179,0.00028492179
