DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5
7774117,111,2,0.9917673,0.002059397,0.0020603004,0.0020548191,0.0020582087
7856030,111,2,0.98196846,0.00449862,0.00449283,0.004532451,0.004507649
7913756,111,2,0.99230796,0.0019232032,0.001925843,0.0019189068,0.001924058
7927332,111,2,0.99127257,0.0021745362,0.0021859347,0.002184981,0.0021820187
7991124,111,2,0.9657954,0.025289727,0.002974991,0.002968804,0.0029709665
8137126,111,2,0.98557574,0.003599631,0.0036798385,0.003590542,0.003554264
8137132,111,2,0.77464956,0.0018799088,0.17458142,0.0018910787,0.046998046
8618678,111,2,0.9818089,0.004482381,0.00453733,0.0044994336,0.0046718596
8657630,111,2,0.9738289,0.0065744957,0.0065054437,0.00661473,0.0064763622
8797471,111,2,0.98813087,0.0029766513,0.002958992,0.002975677,0.0029578372
8937783,111,2,0.99081874,0.0022929837,0.0022824993,0.0022925343,0.0023133287
9128415,111,2,0.99303263,0.0017330922,0.0017473467,0.0017542292,0.0017326383
9239743,111,2,0.9884962,0.002853537,0.0028697702,0.0029025737,0.0028779146
9629853,111,2,0.98172843,0.004560058,0.004563468,0.0045764535,0.0045715002
9681800,111,2,0.98950744,0.0025957536,0.0026008864,0.0026224728,0.0026734523
9789072,111,2,0.9912605,0.0021739716,0.0021995471,0.0021904104,0.0021755504
9864731,111,2,0.9890964,0.0027174433,0.0027227378,0.0027341133,0.0027293025
10360778,111,2,0.9793242,0.005159364,0.0051664757,0.0051811417,0.0051687825
10412591,111,2,0.84676445,0.14529632,0.002649316,0.0026732679,0.0026166593
10932276,111,2,0.9928035,0.0018066771,0.0017937331,0.0017979974,0.0017980986
12222676,111,2,0.9884614,0.0028656179,0.0029190015,0.0028845207,0.0028694668
12420099,111,2,0.9889238,0.0027727396,0.0027624506,0.0027796286,0.0027612937
12464332,111,2,0.98711765,0.003272395,0.0032001866,0.0032030072,0.0032067075
7866403,114,3,0.21926622,0.0025806718,0.0025783372,0.77297235,0.0026023488
7903889,114,3,0.4831758,0.0038282317,0.0038290068,0.5053193,0.0038475709
8111410,114,3,0.002538682,0.0024983077,0.0024922069,0.9899636,0.002507174
8118461,114,3,0.584474,0.002272692,0.00228529,0.4087323,0.0022357716
8522331,114,3,0.33222726,0.0021006726,0.0021076128,0.6614433,0.002121168
8537055,114,3,0.0026106064,0.0026158374,0.0026373703,0.98948187,0.0026543457
8566954,114,3,0.4757879,0.004954185,0.0049204538,0.50941116,0.004926278
8616874,114,3,0.0021111707,0.0021097993,0.21832234,0.49117473,0.2862819
9012588,114,3,0.0024326409,0.0024137723,0.0024191528,0.9903031,0.0024313969
9140167,114,3,0.22718509,0.0029207906,0.002968329,0.76395005,0.0029756734
9156280,114,3,0.0019365168,0.19636242,0.0019408129,0.67397285,0.12578744
9220497,114,3,0.0018901889,0.0018927066,0.0019413747,0.70228285,0.29199284
9276697,114,3,0.0019485423,0.0019422701,0.0019377475,0.9922208,0.001950661
9536987,114,3,0.0022753382,0.0022553445,0.0022858002,0.9909007,0.0022828195
9585611,114,3,0.29775205,0.0020222077,0.0020267535,0.69616395,0.002034988
9869603,114,3,0.24029069,0.0017086666,0.0016949024,0.7545865,0.0017192392
10339655,114,3,0.003890157,0.0039077187,0.034475528,0.5475576,0.410169
10502323,114,3,0.0017546182,0.0017249869,0.0017292456,0.99305075,0.0017404781
10526234,114,3,0.0030944503,0.0031359065,0.31902966,0.5494824,0.1252576
10851078,114,3,0.0029230611,0.0029066664,0.0029095316,0.98833996,0.0029207612
10920985,114,3,0.18734139,0.0032247491,0.003192122,0.65852755,0.14771415
10921028,114,3,0.15090236,0.00187192,0.0018648233,0.84343916,0.0019217118
10936679,114,3,0.17506616,0.0031510447,0.0031534133,0.81542796,0.003201469
11040191,114,3,0.1338581,0.0021611769,0.0021780103,0.6557255,0.20607723
7529048,116,4,0.08433525,0.008495947,0.008444728,0.008539209,0.8901849
8286193,116,4,0.0033581918,0.0033748124,0.0033652126,0.0033919448,0.9865098
8607861,116,4,0.0031496135,0.0031578136,0.003165155,0.0031966993,0.98733073
8665514,116,4,0.0021465758,0.0021567133,0.0021840262,0.0021573105,0.99135536
8692980,116,4,0.06344966,0.0022911984,0.0022668934,0.15250047,0.77949184
9205064,116,4,0.0019384623,0.08162346,0.23272642,0.05025142,0.6334602
9342439,116,4,0.0025069616,0.0025025057,0.0024934963,0.0025028212,0.98999417
9394418,116,4,0.0021035664,0.002056835,0.0020684693,0.0020675745,0.99170357
9516080,116,4,0.0018669213,0.0018625335,0.07594605,0.03702269,0.8833018
9766646,116,4,0.0025831296,0.0025890302,0.05149312,0.0025910735,0.9407437
9815544,116,4,0.0016978607,0.0016967431,0.0017172733,0.0016978912,0.9931902
9815941,116,4,0.0026994932,0.0027180533,0.002741883,0.0027472323,0.9890933
10401676,116,4,0.0023155934,0.0023375195,0.0023339123,0.0023227732,0.9906902
10430101,116,4,0.0019722828,0.002018105,0.0019993505,0.001996024,0.9920142
10435587,116,4,0.002617347,0.0026218633,0.0026335646,0.40929613,0.5828311
10438568,116,4,0.003434477,0.0034738705,0.088556215,0.29675886,0.6077766
10459850,116,4,0.0019628517,0.001970576,0.0019583502,0.12794824,0.86616
10669726,116,4,0.0020198347,0.0020233097,0.6671264,0.0020406838,0.32678974
10674396,116,4,0.0011897467,0.0012020816,0.52271277,0.001197295,0.47369817
10766344,116,4,0.22827192,0.0021161744,0.0020825928,0.0020950327,0.7654343
10791772,116,4,0.0019988164,0.0020116884,0.02872912,0.0020136896,0.9652467
10851068,116,4,0.21405861,0.0034603504,0.099093504,0.0034873574,0.67990017
11005099,116,4,0.002678737,0.0026753184,0.002689348,0.17621969,0.8157369
12374697,116,4,0.0022725295,0.0022755114,0.002292982,0.08789508,0.9052639
7585009,117,5,0.88150007,0.11122092,0.0024464983,0.0024040402,0.002428428
7696609,117,5,0.9876063,0.003081939,0.0031818976,0.0030676597,0.0030621863
7847069,117,5,0.81283355,0.17973281,0.0024746044,0.0024615377,0.0024974407
8058160,117,5,0.98648745,0.0033537354,0.0033862924,0.00338771,0.0033847708
8075646,117,5,0.9443218,0.046566993,0.0030081891,0.003053339,0.0030497632
8309588,117,5,0.9862935,0.0034255548,0.0034212244,0.0034231732,0.003436614
8826994,117,5,0.7732932,0.15925486,0.001856273,0.06373256,0.001863136
8859062,117,5,0.99316347,0.0017150736,0.0017048471,0.0017069064,0.0017097153
9017530,117,5,0.95849055,0.029943604,0.003840559,0.003802032,0.0039232355
9067471,117,5,0.7242207,0.003313427,0.05106224,0.0033605723,0.21804304
9265639,117,5,0.46165618,0.36103326,0.17409073,0.0015992784,0.0016205512
9436725,117,5,0.9927573,0.0018103005,0.0017981088,0.0018237182,0.0018105427
9470136,117,5,0.921239,0.005767235,0.061429545,0.005773539,0.0057907603
9700658,117,5,0.5952909,0.0026707673,0.3967815,0.0026317593,0.0026251406
9721442,117,5,0.7504595,0.0031936998,0.003193255,0.14589767,0.097255856
9876967,117,5,0.91656536,0.0034935148,0.07283045,0.0035223356,0.0035883565
10027417,117,5,0.07535084,0.9206886,0.0013170007,0.0013123901,0.0013311489
10213152,117,5,0.7571668,0.23613705,0.0022196688,0.0022499305,0.0022265378
10507547,117,5,0.5541735,0.26188317,0.0022784742,0.14523497,0.03642986
10559556,117,5,0.9827253,0.004310833,0.004305156,0.00430443,0.004354228
10935434,117,5,0.9920285,0.0019960515,0.001987243,0.0019863532,0.002001826
10936886,117,5,0.67191833,0.0048117954,0.20212574,0.0046932967,0.116450794
11860878,117,5,0.81801355,0.00239843,0.0023465543,0.17489123,0.0023502184
12419536,117,5,0.5154981,0.39167574,0.0026885292,0.0026757321,0.087461896
7805557,120,6,0.0028045806,0.0027991633,0.0028015347,0.002826414,0.98876834
7907945,120,6,0.0017373587,0.0017433336,0.0017361767,0.0017392446,0.9930439
7928630,120,6,0.0029690207,0.0028708566,0.002869727,0.0028892555,0.9884011
8058309,120,6,0.0025621222,0.045186985,0.0025952626,0.002579066,0.9470766
8293386,120,6,0.0032681897,0.0031574732,0.003146308,0.0032040647,0.987224
8521452,120,6,0.003007835,0.00299988,0.0030130274,0.0030183848,0.9879609
8569178,120,6,0.09949184,0.0019970213,0.0019764842,0.0020073073,0.8945273
8618340,120,6,0.0027190906,0.0027010555,0.0027588257,0.48941392,0.50240713
8697991,120,6,0.0028812874,0.0028777937,0.0028732964,0.0028947785,0.9884728
8956779,120,6,0.19528443,0.0025751481,0.002522939,0.18687889,0.61273855
9194030,120,6,0.001981082,0.0019788428,0.0019530641,0.001967787,0.9921192
9291431,120,6,0.0029713414,0.002968009,0.15143481,0.12112395,0.7215019
9570214,120,6,0.001946663,0.0019707838,0.001961696,0.0019616915,0.9921592
9658316,120,6,0.15471444,0.0027950013,0.002777826,0.0028194622,0.8368933
9798412,120,6,0.004964613,0.004915184,0.0049265535,0.16425234,0.82094127
9925751,120,6,0.0023114688,0.0023471073,0.16196565,0.0023402679,0.83103544
10036998,120,6,0.003036936,0.0030565113,0.0030097333,0.17429285,0.8166039
10332871,120,6,0.002537025,0.0025970077,0.0025734818,0.0025427502,0.9897497
10399167,120,6,0.0021812487,0.0021532655,0.0021565473,0.0021634316,0.9913455
10403689,120,6,0.002272397,0.00225657,0.0022565986,0.0022696576,0.99094474
10794547,120,6,0.0018280203,0.0017916639,0.0018057198,0.0017930102,0.9927816
10872665,120,6,0.001633922,0.0016115202,0.00162022,0.0016268055,0.9935075
10923484,120,6,0.0028241817,0.0027809124,0.0027604394,0.16429266,0.8273418
10928103,120,6,0.0037068923,0.2489701,0.0037463158,0.003765416,0.73981124
8524262,126,7,0.0030530982,0.0030676287,0.1273588,0.5511712,0.31534928
9190890,126,7,0.0029445242,0.002972023,0.00296828,0.98813236,0.0029828756
9485488,126,7,0.35293528,0.0069682277,0.0071362196,0.6258959,0.0070643295
9625811,126,7,0.0029637553,0.0029814446,0.0030133943,0.9880162,0.0030251446
9679979,126,7,0.13204263,0.0024017026,0.002409612,0.8203472,0.042798888
10065149,126,7,0.0038121715,0.0038218766,0.0038404022,0.79040897,0.19811657
10195885,126,7,0.0014843416,0.0014798712,0.0014881948,0.7572756,0.23827197
10200459,126,7,0.0030433752,0.0030547304,0.0030671076,0.24289152,0.7479432
10354018,126,7,0.0043828185,0.00439871,0.0044606426,0.75231844,0.23443936
10410876,126,7,0.0027381734,0.002747443,0.002737005,0.988996,0.002781424
10572598,126,7,0.003508468,0.00348784,0.0035248706,0.98590773,0.003571117
10618704,126,7,0.0027792244,0.0027748009,0.07000531,0.92158365,0.002856927
10632361,126,7,0.002297659,0.0023081126,0.3354741,0.6575721,0.002348013
10637429,126,7,0.0043177684,0.0042420817,0.40067512,0.5864966,0.0042684386
10692252,126,7,0.10013312,0.0023936268,0.0023812193,0.6389712,0.25612083
10698490,126,7,0.0020362656,0.002072096,0.12556337,0.5199776,0.35035062
10786798,126,7,0.0032163577,0.0032124186,0.0032603692,0.9870167,0.0032942293
10828889,126,7,0.0030844118,0.0030818493,0.18934205,0.63593817,0.1685536
10870973,126,7,0.46115342,0.0017522355,0.0017459786,0.24779902,0.28754935
10918445,126,7,0.09550343,0.004314658,0.00434766,0.89143884,0.0043953927
10933063,126,7,0.003503359,0.0034756595,0.0034794572,0.57438266,0.4151588
10935482,126,7,0.003577391,0.0035723196,0.0035645154,0.7808627,0.20842305
11020858,126,7,0.0023331998,0.0023428758,0.0023318564,0.39867428,0.5943178
11044365,126,7,0.002182896,0.0021779987,0.0021878723,0.43444076,0.55901045
8790332,142,8,0.0020403485,0.0020410903,0.99182355,0.0020454295,0.002049607
8875075,142,8,0.0018274148,0.18395296,0.44990087,0.0018235435,0.36249527
8903350,142,8,0.0029711353,0.003021004,0.8965959,0.002998638,0.094413355
8906419,142,8,0.0029063027,0.0029499861,0.6759525,0.052019227,0.26617202
8946241,142,8,0.0030302873,0.14527361,0.84568584,0.0029974207,0.0030128746
9119087,142,8,0.0056198468,0.22113667,0.30967838,0.005642982,0.4579221
9205942,142,8,0.0025855019,0.17941985,0.81291765,0.0025515999,0.0025254174
9302262,142,8,0.3985102,0.1320745,0.46098226,0.004227055,0.0042060413
9508065,142,8,0.3458637,0.28674403,0.35916546,0.0041199904,0.004106793
9545534,142,8,0.0026178767,0.0025930891,0.9895388,0.0026093049,0.0026408813
9630065,142,8,0.38560578,0.08831545,0.5192026,0.0034386136,0.0034376252
9733569,142,8,0.004130114,0.06969069,0.8093235,0.0041348287,0.112720884
10349094,142,8,0.075462885,0.0020276448,0.6356518,0.001995261,0.28486237
10354479,142,8,0.0026509077,0.0026450513,0.79866415,0.0026723787,0.19336751
10364424,142,8,0.0044666836,0.0044700284,0.8584836,0.004499682,0.12807998
10395791,142,8,0.0038144328,0.0038276971,0.8923127,0.0038701573,0.096175
10475061,142,8,0.09797707,0.32940197,0.36991906,0.001847238,0.20085466
10518503,142,8,0.0022363227,0.18570094,0.7121233,0.0021922756,0.097747155
10753513,142,8,0.0042289663,0.0042429348,0.7765228,0.004275952,0.21072938
10769242,142,8,0.0024778768,0.0024796915,0.83349115,0.0024899736,0.15906127
10822271,142,8,0.1428756,0.0043519516,0.64240116,0.004341071,0.20603025
10899793,142,8,0.40130016,0.21421902,0.37597752,0.0042530186,0.0042501967
10906459,142,8,0.0024002967,0.31191954,0.38142595,0.0023865483,0.30186763
12455636,142,8,0.0029021432,0.002897927,0.8497616,0.0029388005,0.14149944
8733303,146,9,0.9761733,0.0059605264,0.0059515885,0.00598113,0.0059334924
8766720,146,9,0.6434143,0.0033173722,0.34665176,0.00330629,0.0033102273
9172170,146,9,0.9927797,0.0018039948,0.0017993014,0.0018425322,0.0017744156
9189920,146,9,0.66148454,0.3284999,0.003355969,0.0033225326,0.0033370308
9384602,146,9,0.99298465,0.0017562513,0.0017449531,0.0017599956,0.0017540875
9521418,146,9,0.7052517,0.0030051142,0.23159933,0.0029942014,0.05714964
9546792,146,9,0.983945,0.004011809,0.0040207533,0.0039667184,0.0040556653
9595861,146,9,0.9660526,0.008514838,0.008508841,0.008503566,0.008420161
9652956,146,9,0.5038587,0.0018766009,0.4904985,0.0018740236,0.0018921643
9737546,146,9,0.9919678,0.0020071755,0.0019987007,0.002008685,0.0020175772
9746908,146,9,0.33415788,0.65965927,0.0020686185,0.0020587011,0.0020554855
10090481,146,9,0.98608124,0.003479257,0.0034752933,0.0034997687,0.003464429
10206644,146,9,0.37373623,0.61890054,0.0024623435,0.002451228,0.002449672
10337065,146,9,0.8287141,0.0044066394,0.15802948,0.004427727,0.0044221045
10430510,146,9,0.29391366,0.004172222,0.35392708,0.004166905,0.34382015
10463234,146,9,0.4778744,0.004463832,0.5088478,0.004409457,0.0044045984
10468510,146,9,0.9907442,0.002325013,0.0023063947,0.0023180519,0.002306359
10526115,146,9,0.8100086,0.002763825,0.0028005927,0.09606779,0.088359125
10573013,146,9,0.9867612,0.003294001,0.0033182858,0.0033068454,0.003319695
10587643,146,9,0.4628679,0.003120751,0.00312014,0.40734184,0.12354942
10607841,146,9,0.41495264,0.14725627,0.4302657,0.0037584372,0.0037669656
10754226,146,9,0.68383884,0.0032467032,0.30648696,0.0032182378,0.003209241
10783295,146,9,0.54805356,0.4381785,0.0046055727,0.0046197763,0.0045425515
12451676,146,9,0.9145206,0.049312983,0.032171633,0.0019968192,0.001997952
