DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11
10946305,108,0,0.0014906529,0.0014906299,0.0014906388,0.0014906403,0.0014905959,0.001490647,0.24161007,0.0014906725,0.0014905729,0.74497414,0.0014907753
10969025,108,0,0.0013370258,0.0013370266,0.001337041,0.0013370545,0.0013370974,0.0013370512,0.98662955,0.001337063,0.0013370155,0.001337078,0.0013370268
11950889,108,0,0.0008742302,0.00087437703,0.0008742399,0.0008742438,0.00087425293,0.000874243,0.9912575,0.00087420974,0.0008742383,0.00087426277,0.0008742475
12297500,108,0,0.000977803,0.000977771,0.0009777617,0.0009777963,0.0009777409,0.2538548,0.23270062,0.0009777474,0.0009777481,0.50562245,0.0009777674
12417022,108,0,0.0013776788,0.0013776629,0.0013776738,0.0013776711,0.0013776403,0.0013775973,0.52597237,0.0013776543,0.0013775986,0.4616288,0.0013776319
12496124,108,0,0.0018555816,0.0018556592,0.001855549,0.0018555425,0.0018555617,0.0018556402,0.50772446,0.0018555634,0.47557533,0.0018555525,0.0018555733
12496132,108,0,0.0009471193,0.0009471031,0.00094712514,0.00094713067,0.0009470907,0.095516525,0.6915708,0.0009470995,0.00094715925,0.20533568,0.00094713323
12511612,108,0,0.00079754996,0.00079755235,0.6107877,0.0007975556,0.0007975616,0.0007975622,0.3820343,0.00079752813,0.0007975376,0.00079756574,0.000797548
12516860,108,0,0.0018184737,0.0018185624,0.0018186272,0.0018185115,0.0018185141,0.16165839,0.31024387,0.0018186842,0.0018184943,0.5135493,0.0018185006
8908519,109,1,0.0013569993,0.0013570009,0.0013571013,0.0013569996,0.0013570884,0.65880376,0.0013570846,0.0013570067,0.0013570227,0.32898298,0.0013570233
8940425,109,1,0.0010450499,0.0010450248,0.0010450354,0.0010450562,0.0010450911,0.98954964,0.0010450446,0.0010450049,0.0010450509,0.0010450382,0.0010450473
9187765,109,1,0.0025976119,0.002597625,0.0025975776,0.0025975897,0.0025975595,0.9740234,0.0025976405,0.002598012,0.0025975623,0.0025975693,0.0025976733
9666006,109,1,0.0023311677,0.0023311912,0.0023311407,0.0023311686,0.0023311244,0.97668844,0.0023312012,0.0023311283,0.0023311244,0.0023311456,0.0023311279
9676381,109,1,0.0014206177,0.0014206669,0.0014206322,0.0014205865,0.0014205716,0.9857938,0.0014205949,0.0014206734,0.0014205534,0.0014206204,0.0014206208
9889212,109,1,0.00089153345,0.0008915091,0.0008915028,0.0008915215,0.0008915651,0.6732564,0.054220967,0.00089148514,0.0008915087,0.26539052,0.00089149654
10029323,109,1,0.00086596905,0.0008660341,0.00086599775,0.000865972,0.00086597493,0.7083406,0.28386557,0.0008659495,0.00086595374,0.00086602796,0.0008659825
10084106,109,1,0.0011510114,0.0011509876,0.0011510843,0.001150947,0.0011509509,0.8373862,0.0011510083,0.0011510134,0.0011510059,0.1009976,0.052408107
10224010,109,1,0.0016236306,0.0016236657,0.46544904,0.0016236706,0.0016238029,0.5199379,0.001623675,0.0016235963,0.0016236666,0.0016237146,0.0016236058
10440566,109,1,0.0016531844,0.40506533,0.0016531562,0.0016531245,0.0016531588,0.58005613,0.0016531097,0.0016531496,0.0016531345,0.0016531857,0.0016532997
10457842,109,1,0.0014206088,0.001420606,0.0014205506,0.0014205597,0.0014205432,0.9857943,0.0014205815,0.001420577,0.0014205716,0.0014205555,0.0014205495
10574095,109,1,0.0022177412,0.0022176881,0.0022176746,0.002217697,0.002217643,0.7027384,0.0022176725,0.0022176693,0.0022176644,0.27730238,0.002217748
10599890,109,1,0.0011809071,0.0011808892,0.0011808488,0.0011808429,0.001180851,0.8020952,0.0011809273,0.0011808528,0.0011808841,0.1872768,0.001181073
10620568,109,1,0.0011809566,0.0011809337,0.0011807795,0.0011808189,0.0011808163,0.98819137,0.0011808006,0.0011808104,0.0011807845,0.0011808707,0.0011811565
10652180,109,1,0.0012988534,0.0012988693,0.001298886,0.001298929,0.0012990319,0.7593671,0.001298926,0.0012988945,0.0012988637,0.22894266,0.0012989173
10742226,109,1,0.00079755916,0.00079755177,0.00079754327,0.0007975635,0.0007976098,0.73016036,0.000797585,0.26266164,0.0007975586,0.00079756003,0.00079755567
10769755,109,1,0.0012122408,0.0012122589,0.0012122595,0.0012122347,0.0012122708,0.9878773,0.0012122525,0.001212229,0.0012122442,0.0012123429,0.0012122963
10966386,109,1,0.0015950841,0.0015950283,0.0015950534,0.001595057,0.0015950771,0.98404914,0.0015950822,0.0015951585,0.0015951166,0.0015950921,0.0015950585
12144770,109,1,0.0013988016,0.0013988444,0.0013987714,0.001398788,0.0013987864,0.80267256,0.0013987902,0.18473825,0.0013987817,0.001398816,0.0013987849
12211279,109,1,0.00074525515,0.0007452605,0.0007452898,0.0007452544,0.0007453124,0.8484422,0.0007452657,0.0007452942,0.00074524194,0.14485039,0.0007452733
12218656,109,1,0.0014907537,0.099201754,0.0014906974,0.0014906503,0.00149064,0.6368984,0.0014907027,0.0014905824,0.0014906075,0.111513965,0.14195116
12374402,109,1,0.0014432058,0.0014431912,0.0014432359,0.0014432252,0.0014434089,0.8227652,0.0014432878,0.0014431711,0.0014432197,0.16424565,0.0014433329
12454166,109,1,0.12691088,0.00096733076,0.30272096,0.00096732203,0.0009673723,0.5626296,0.00096731633,0.00096730946,0.00096729567,0.000967338,0.0009673516
12495014,109,1,0.0016236055,0.0016236485,0.37132448,0.001623746,0.09054611,0.5251399,0.0016237095,0.00162358,0.0016236994,0.0016236858,0.001623801
1669719,111,2,0.89653397,0.0015410506,0.0015410227,0.001541022,0.0015409889,0.0015410038,0.0015411014,0.08959668,0.0015410142,0.0015410644,0.0015410375
7774117,111,2,0.033654764,0.95799565,0.00092771003,0.00092771155,0.0009277028,0.0009276997,0.0009277324,0.0009276971,0.0009277135,0.0009277617,0.00092772616
7856030,111,2,0.9797957,0.002020518,0.0020203476,0.0020204287,0.0020203814,0.0020204515,0.0020203865,0.0020203532,0.0020204196,0.0020204699,0.0020204682
7913756,111,2,0.0008658823,0.9913415,0.00086583756,0.0008658386,0.0008658347,0.00086582976,0.0008658337,0.0008658313,0.0008658361,0.0008658436,0.00086585456
7927332,111,2,0.77661675,0.0009777102,0.0009776696,0.0009777261,0.0009777345,0.000977679,0.0009777339,0.062761314,0.0009776766,0.0009776909,0.15280035
7991124,111,2,0.7320739,0.1732897,0.0013370793,0.0013370548,0.0013370506,0.0013370517,0.0013370406,0.0013370918,0.0013370399,0.00133706,0.08393993
8137126,111,2,0.9840483,0.001595189,0.0015951273,0.0015951006,0.0015950624,0.0015952728,0.0015951535,0.001595252,0.0015951144,0.0015951807,0.0015951284
8137132,111,2,0.5518516,0.25581726,0.0008342335,0.0008342415,0.0008342279,0.0008342891,0.0008342268,0.00083429494,0.0008341945,0.18565717,0.0008342112
8618678,111,2,0.9445715,0.0020204799,0.0020205672,0.002020507,0.0372441,0.0020204298,0.002020484,0.0020205716,0.0020204778,0.002020454,0.002020536
8657630,111,2,0.8172159,0.1563869,0.0029329797,0.002932932,0.0029328738,0.002933447,0.0029331872,0.0029329786,0.002932919,0.0029328894,0.0029330545
8797471,111,2,0.98662984,0.0013370498,0.0013370159,0.0013370112,0.0013370042,0.0013370356,0.0013370115,0.0013369998,0.0013370225,0.0013370025,0.0013370364
8937783,111,2,0.98966825,0.0010332003,0.0010331558,0.0010331621,0.001033192,0.0010331493,0.0010331467,0.0010331513,0.0010331552,0.001033183,0.0010332183
9128415,111,2,0.7800141,0.21299198,0.0007771013,0.0007771232,0.0007771003,0.0007771207,0.0007771244,0.0007771049,0.000777082,0.0007771123,0.0007770943
9239743,111,2,0.98719364,0.001280705,0.0012807862,0.0012806371,0.0012805816,0.0012805966,0.0012806434,0.0012806214,0.0012805853,0.0012806547,0.0012806068
9629853,111,2,0.9793373,0.0020662704,0.0020662218,0.0020662502,0.0020662353,0.0020662225,0.0020662167,0.002066221,0.0020662465,0.00206622,0.0020665221
9681800,111,2,0.7908254,0.0011658019,0.0011657667,0.0011657837,0.08360612,0.11624222,0.0011657415,0.0011656911,0.0011657624,0.0011657408,0.001165783
9789072,111,2,0.9902234,0.000977653,0.0009776559,0.000977658,0.000977634,0.0009776811,0.0009776457,0.0009776654,0.0009776386,0.0009776806,0.0009776929
9864731,111,2,0.98771363,0.0012286472,0.0012286338,0.0012286473,0.0012286903,0.0012285959,0.0012286267,0.0012286198,0.0012286571,0.0012286404,0.001228679
10360778,111,2,0.7023611,0.27665824,0.0023311945,0.0023312063,0.0023311812,0.0023311372,0.0023312334,0.0023311414,0.0023311893,0.0023312117,0.0023312792
10412591,111,2,0.755308,0.0011657837,0.0011656964,0.0011657081,0.0011656986,0.0011656791,0.0011657113,0.23420072,0.0011657028,0.0011657163,0.0011656941
10932276,111,2,0.8604509,0.00080471253,0.000804663,0.00080468546,0.00080472266,0.00080466195,0.13230683,0.0008046614,0.0008047478,0.00080467376,0.0008047694
12222676,111,2,0.9871931,0.0012806638,0.0012806668,0.0012806838,0.0012806206,0.0012806229,0.0012807066,0.0012807604,0.0012806748,0.0012806762,0.001280662
12420099,111,2,0.9004109,0.0012456166,0.0012455336,0.0012455407,0.0012455133,0.0012455359,0.0012454909,0.001245506,0.0012455086,0.0012455316,0.08837955
12464332,111,2,0.9857925,0.0014207705,0.0014207423,0.0014207254,0.0014207481,0.0014208221,0.001420665,0.0014206831,0.0014207005,0.001420742,0.0014208524
7866403,114,3,0.20886688,0.0011656521,0.0011656241,0.7806422,0.0011656858,0.0011656507,0.0011656402,0.0011656401,0.0011656651,0.0011656514,0.0011656914
7903889,114,3,0.43044925,0.21151362,0.0017155831,0.34431273,0.0017155374,0.0017154769,0.0017154837,0.0017155518,0.0017155303,0.0017156125,0.0017156149
8111410,114,3,0.0011226016,0.0011225704,0.0011225423,0.7318064,0.001122577,0.0011226662,0.0011225702,0.001122537,0.0547893,0.10469239,0.10085383
8118461,114,3,0.0010102848,0.0010102091,0.0010101872,0.001010226,0.0010101534,0.0010102065,0.0010101801,0.0010101737,0.98989797,0.0010101782,0.001010249
8522331,114,3,0.29442963,0.000947126,0.0009471067,0.64435935,0.0009471142,0.0009470655,0.00094708375,0.0009470662,0.0009471225,0.00094710715,0.053634226
8537055,114,3,0.0011656779,0.0011656681,0.0011656804,0.988343,0.0011657286,0.0011658275,0.0011656745,0.001165658,0.0011656812,0.0011657074,0.0011656946
8566954,114,3,0.3800052,0.0022176695,0.0022176285,0.60003626,0.0022175382,0.002217644,0.002217501,0.0022174935,0.002217638,0.0022175233,0.0022178425
8616874,114,3,0.00093745184,0.0009374566,0.0009374574,0.47513896,0.13569008,0.0009374402,0.1939184,0.0009373671,0.14813451,0.041493338,0.0009374122
9012588,114,3,0.0010825259,0.0010825266,0.0010824584,0.8708108,0.0010824493,0.0010824353,0.0010824844,0.0010825384,0.001082472,0.0010825262,0.11944684
9140167,114,3,0.27764,0.001317926,0.0013178188,0.5052517,0.0013178061,0.0013179556,0.0013179003,0.0013177568,0.001317799,0.20656529,0.0013178186
9156280,114,3,0.00084979524,0.00084982533,0.000849854,0.45618072,0.08253767,0.0008498188,0.0008498811,0.0008498511,0.00084981107,0.00084984343,0.454483
9220497,114,3,0.00084972015,0.0008497174,0.00084975705,0.9915026,0.000849796,0.00084971514,0.0008497668,0.00084975775,0.0008497319,0.0008497705,0.0008497106
9276697,114,3,0.0008659876,0.33482707,0.0008659484,0.65737903,0.00086597877,0.000865972,0.0008659522,0.00086598046,0.000865974,0.00086599373,0.000865964
9536987,114,3,0.001010412,0.0010103314,0.0010103557,0.74357104,0.0010103399,0.0010103039,0.16602783,0.0010103519,0.0010103706,0.08231825,0.001010348
9585611,114,3,0.30179298,0.0009092196,0.000909241,0.69002384,0.00090923434,0.00090937276,0.00090922415,0.0009092153,0.0009092664,0.000909206,0.0009092561
9869603,114,3,0.07634356,0.0007640873,0.00076404464,0.5349029,0.0007640733,0.000764081,0.0007640448,0.0007640457,0.0007640797,0.00076408905,0.38264093
10339655,114,3,0.0017483777,0.001748415,0.001748393,0.0017487479,0.0017485541,0.00174839,0.0017484498,0.001748338,0.98251545,0.0017484807,0.0017484237
10502323,114,3,0.00077717804,0.00077715126,0.0007771344,0.76374763,0.0007771265,0.0007771192,0.0007771347,0.0007771804,0.00077715213,0.229258,0.0007771894
10526234,114,3,0.0013777023,0.43770027,0.0013776919,0.4667504,0.084527925,0.0013776267,0.0013777021,0.0013777002,0.0013777453,0.0013777186,0.0013776115
10851078,114,3,0.0012990057,0.0012990516,0.0012989624,0.42825615,0.0012989391,0.0012990717,0.0012989651,0.0012991107,0.0012990485,0.5600527,0.0012990395
10920985,114,3,0.0014432154,0.0014431197,0.0014431125,0.0014433742,0.0014432553,0.0014431617,0.0014431014,0.0014430943,0.9855683,0.0014431184,0.0014431482
10921028,114,3,0.2063794,0.00084188423,0.000841873,0.60937345,0.00084199704,0.05345677,0.0008419281,0.0008419446,0.100103766,0.025634995,0.0008419354
10936679,114,3,0.21194242,0.0014208213,0.0014207377,0.7220757,0.0014208357,0.0014207342,0.0014207155,0.0014207042,0.0014207553,0.054615837,0.0014207466
11040191,114,3,0.15235424,0.0009673359,0.00096726906,0.76995957,0.06994776,0.0009672391,0.00096728595,0.0009673457,0.00096727675,0.0009673333,0.0009673291
7529048,116,4,0.0037885692,0.0037884722,0.003788589,0.27217963,0.34983665,0.0037886705,0.003788275,0.0037884344,0.0037885758,0.34767568,0.003788473
8286193,116,4,0.0015152904,0.0015153055,0.0015152887,0.0015153537,0.6791322,0.0015153326,0.0015152761,0.0015152687,0.0015152832,0.3072301,0.0015152643
8607861,116,4,0.0014206077,0.0014205938,0.001420681,0.0014206512,0.56054693,0.0014206481,0.001420594,0.0014206747,0.0014206535,0.4266674,0.0014205883
8665514,116,4,0.00096720515,0.000967198,0.0009672611,0.0009672756,0.090847865,0.0009671831,0.00096727704,0.00096726127,0.0009672637,0.900447,0.0009672335
8692980,116,4,0.0010102536,0.0010102491,0.0010102455,0.0010103033,0.22228576,0.0010102269,0.001010267,0.0010102591,0.0010102865,0.76862186,0.0010102352
9205064,116,4,0.00086590793,0.000865935,0.00086593296,0.00086593785,0.12079007,0.000865963,0.00086594356,0.00086594175,0.40204751,0.4702349,0.00086593535
9342439,116,4,0.0011224534,0.001122471,0.0011224688,0.0011224643,0.08159461,0.0011224289,0.0011224614,0.0011224399,0.0011224408,0.9083033,0.0011224697
9394418,116,4,0.1487121,0.0009278745,0.0009279711,0.0009279239,0.3188386,0.0009278569,0.025769295,0.00092785055,0.00092788506,0.50018466,0.00092803175
9516080,116,4,0.000834138,0.00083413825,0.000834148,0.110333264,0.2651489,0.0008341356,0.0008341915,0.00083414296,0.00083416374,0.61784464,0.00083414395
9766646,116,4,0.0011656382,0.0011656334,0.0011656797,0.0011656542,0.21056364,0.0011656067,0.0011656461,0.0011656559,0.0011658219,0.7789453,0.0011656156
9815544,116,4,0.00076402706,0.0007640278,0.000764052,0.0007640314,0.8813101,0.00076401746,0.00076407293,0.00076402153,0.00076404406,0.11181363,0.00076401484
9815941,116,4,0.0012122929,0.0012123184,0.0012123937,0.0012123652,0.11333257,0.121769875,0.0012123367,0.0012123203,0.0012123415,0.75519896,0.0012122871
10401676,116,4,0.0010451132,0.001045108,0.0010450992,0.04527875,0.0010451829,0.0010450887,0.0010451267,0.0010452017,0.001045172,0.945315,0.0010451457
10430101,116,4,0.00089132733,0.00089135027,0.00089134875,0.0008913563,0.0008914345,0.0008913339,0.0008913557,0.00089134974,0.00089133705,0.9910865,0.0008913345
10435587,116,4,0.0011656699,0.0011656662,0.0011656366,0.25146788,0.07432573,0.0011656246,0.0011657175,0.0011656424,0.0011656692,0.6648811,0.0011656552
10438568,116,4,0.0015411045,0.0015411498,0.0015411138,0.15501942,0.0015413575,0.09425757,0.0015411231,0.0015410911,0.0015411047,0.73839384,0.0015411172
10459850,116,4,0.0008826901,0.00088269653,0.0008826934,0.031503316,0.9463682,0.0150667755,0.0008827543,0.0008826863,0.00088273623,0.0008827268,0.0008827125
10669726,116,4,0.00090914714,0.0009091554,0.00090918946,0.0009091846,0.00090922543,0.00090915256,0.00090917037,0.00090917293,0.9909082,0.00090923946,0.0009091625
10674396,116,4,0.00053481734,0.00053483184,0.61994576,0.00053483824,0.0005348436,0.0005348191,0.0005348403,0.0005348399,0.0005348642,0.37524065,0.00053481525
10766344,116,4,0.00092774443,0.00092775247,0.00092775,0.00092775165,0.0009279016,0.0009277372,0.00092775497,0.00092774036,0.0009277644,0.9907224,0.00092772936
10791772,116,4,0.00090022443,0.00090021244,0.0009002284,0.0009002229,0.16204685,0.0009002029,0.0009002074,0.0009002135,0.0009002098,0.82985127,0.00090019056
10851068,116,4,0.0015411164,0.0015411102,0.001541157,0.0015411279,0.17734496,0.001541003,0.22315052,0.001541055,0.1750638,0.41365305,0.0015410925
11005099,116,4,0.0011808542,0.0011808104,0.0011808315,0.0011808777,0.001180942,0.054651894,0.0011808571,0.0011808367,0.0011808517,0.93472046,0.001180802
12374697,116,4,0.0010215754,0.0010216358,0.0010216088,0.11056332,0.6890684,0.0010215553,0.0010216158,0.0010215887,0.0010215773,0.19219548,0.001021609
7585009,117,5,0.283438,0.06522176,0.001082509,0.0010824045,0.0010824183,0.001082437,0.0010824379,0.0010824061,0.001082425,0.0010824618,0.64268076
7696609,117,5,0.5087336,0.001377665,0.0013777403,0.0013776671,0.0013776142,0.0013776417,0.06837612,0.0013776552,0.0013776388,0.0013776743,0.41186908
7847069,117,5,0.2944276,0.25646284,0.0011088034,0.0011087832,0.0011088243,0.0011087824,0.12488058,0.0011088805,0.0011087816,0.0011088536,0.31646731
8058160,117,5,0.10664258,0.001515356,0.0015153595,0.0015153701,0.0015153716,0.0015153419,0.0015153944,0.0015154042,0.0015153653,0.0015153626,0.87971914
8075646,117,5,0.0013570278,0.0013569479,0.0013569637,0.0013569569,0.0013569625,0.0013569272,0.0013569415,0.0013569394,0.0013569563,0.0013569657,0.98643035
8309588,117,5,0.11866674,0.0015411666,0.0015412839,0.0015412325,0.0015411449,0.0015411333,0.0015412121,0.0015411053,0.0015411576,0.031115647,0.83788824
8826994,117,5,0.00083413365,0.00083410885,0.0008341009,0.0008341127,0.0008341158,0.00083416846,0.0008341155,0.0008340913,0.00083410816,0.0008341001,0.99165887
8859062,117,5,0.0007641048,0.05471408,0.00076407753,0.0007640697,0.00076412334,0.00076406676,0.00076408836,0.0007641036,0.00076410035,0.07684414,0.86232907
9017530,117,5,0.0017155196,0.0017154311,0.0017154296,0.0017154331,0.001715536,0.001715394,0.0017154351,0.0017154359,0.0017153902,0.0017154065,0.9828456
9067471,117,5,0.0014666234,0.0014666278,0.21908496,0.00146652,0.19603755,0.0014665303,0.0014666278,0.0014665233,0.0014664835,0.0014665265,0.57314503
9265639,117,5,0.0007159576,0.0007159786,0.0007159559,0.00071594253,0.0007159685,0.00071593694,0.00071595534,0.0007159829,0.00071591773,0.0007159553,0.99284047
9436725,117,5,0.00081174605,0.00081175315,0.000811733,0.00081173034,0.00081175007,0.0008117543,0.00081172143,0.00081172306,0.000811735,0.00081173173,0.9918826
9470136,117,5,0.0025977395,0.002597681,0.18637308,0.0025976216,0.002597619,0.0025975786,0.0025977045,0.0025976168,0.0025977306,0.0025976687,0.79024804
9700658,117,5,0.0011656899,0.0011657405,0.0011657438,0.0011657545,0.0011657196,0.0011656651,0.0011657133,0.0011657798,0.0011656991,0.0011658564,0.9883426
9721442,117,5,0.0014207003,0.0014206156,0.26591182,0.001420673,0.0014208251,0.05451204,0.0014206885,0.0014205936,0.0014207101,0.0014207013,0.6682107
9876967,117,5,0.0015676335,0.0015675599,0.0015675365,0.0015675393,0.0015676022,0.0015675604,0.001567569,0.0015675125,0.0015675273,0.0015675802,0.98432434
10027417,117,5,0.0005866139,0.00058661116,0.0005866122,0.000586599,0.00058661785,0.0005866295,0.0005866015,0.00058660173,0.00058660103,0.62959355,0.365127
10213152,117,5,0.07359304,0.0009991544,0.0009991215,0.0009991701,0.0009991218,0.09761182,0.0009991573,0.0009990924,0.0009991773,0.0009991262,0.82080203
10507547,117,5,0.0010215754,0.0010215634,0.0010215703,0.0010216208,0.068518914,0.09926576,0.0010216167,0.0010215823,0.0010215817,0.0010215846,0.8240427
10559556,117,5,0.0019346141,0.0019345355,0.2989844,0.0019345153,0.001934518,0.0019344679,0.0019344516,0.001934436,0.0019344597,0.0019345874,0.683605
10935434,117,5,0.6339461,0.00089141255,0.0008913883,0.00089140097,0.0008914388,0.00089139404,0.00089141546,0.0008914089,0.0008913762,0.0008913988,0.35803136
10936886,117,5,0.21795048,0.0021148238,0.0021145386,0.002114596,0.0021147612,0.002114525,0.0021146752,0.0021147572,0.0021148284,0.09635886,0.6687731
11860878,117,5,0.0010572462,0.0010571835,0.0010571677,0.001057199,0.0010572026,0.13895658,0.0010571847,0.0010571621,0.0010572285,0.0010571722,0.8515287
12419536,117,5,0.0011963797,0.6838861,0.0011963467,0.0011963175,0.0011964326,0.0011962887,0.0011963682,0.0011962827,0.0011963384,0.0011963585,0.30534667
7805557,120,6,0.0012627029,0.0012627027,0.0012627144,0.0012627577,0.9873729,0.0012627424,0.0012626974,0.0012627061,0.0012626857,0.0012627041,0.0012626881
7907945,120,6,0.0007837587,0.0007837618,0.0007837637,0.0007837746,0.9921624,0.00078374654,0.0007837575,0.00078375265,0.00078376353,0.0007837913,0.0007837781
7928630,120,6,0.046772502,0.0012989277,0.0012988939,0.08642902,0.8564072,0.001298892,0.0012989407,0.0012988707,0.0012988992,0.0012989357,0.0012989555
8058309,120,6,0.0011508863,0.0011509551,0.0011509281,0.001150926,0.9884909,0.0011508582,0.0011509671,0.00115089,0.001150905,0.0011510014,0.0011508749
8293386,120,6,0.0014207703,0.0014207901,0.0014206796,0.0014207627,0.67116016,0.0014207128,0.0014207012,0.0014207399,0.0014208117,0.25534746,0.062126394
8521452,120,6,0.0013569817,0.0013569593,0.0013569851,0.0013570101,0.78164124,0.0013569682,0.0013569704,0.0013570399,0.0013569593,0.20614599,0.0013569787
8569178,120,6,0.12993273,0.0008914175,0.0008913859,0.20259766,0.66033816,0.0008914234,0.0008914048,0.00089145347,0.00089148426,0.0008914708,0.00089141884
8618340,120,6,0.0012124534,0.0012124022,0.0012124262,0.21862161,0.68018174,0.0012124513,0.0012123804,0.0012123423,0.00121241,0.09149742,0.0012123735
8697991,120,6,0.0012988952,0.0012988487,0.0012989156,0.0012989267,0.76601076,0.0012988674,0.0012988596,0.22229931,0.0012988733,0.0012989951,0.0012988535
8956779,120,6,0.2613465,0.0011366773,0.0011365607,0.0011365687,0.63828146,0.0011366378,0.0011365304,0.0011365673,0.0011366415,0.0011365799,0.09127927
9194030,120,6,0.0008828309,0.00088278897,0.00088274217,0.0008827845,0.7591623,0.000882744,0.00088276964,0.0008828559,0.00088274875,0.16247807,0.07129738
9291431,120,6,0.001317939,0.0013178628,0.0013179241,0.0013178524,0.52730876,0.0013178785,0.0013178841,0.0013177645,0.0013178145,0.46083036,0.0013179638
9570214,120,6,0.0008742142,0.00087420817,0.0008742,0.00087423477,0.99125785,0.0008742462,0.0008742257,0.00087420363,0.0008742121,0.0008742335,0.0008742018
9658316,120,6,0.0012455455,0.0012455044,0.0012455055,0.0012455208,0.8166197,0.0012454678,0.0012454904,0.0012454442,0.172171,0.0012454836,0.001245461
9798412,120,6,0.0022177277,0.0022175408,0.0022176134,0.0022177256,0.79888463,0.0022177675,0.0022176085,0.18115638,0.0022177068,0.002217671,0.0022177217
9925751,120,6,0.0010332147,0.0010332509,0.001033248,0.0010332603,0.8414696,0.0010332366,0.1492313,0.0010332363,0.001033205,0.0010332596,0.0010332023
10036998,120,6,0.0013571148,0.0013570758,0.0013571094,0.22276925,0.7650167,0.0013571683,0.0013571153,0.0013571854,0.0013571227,0.001357127,0.0013571325
10332871,120,6,0.0011365535,0.0011365636,0.0011365359,0.0011365548,0.3906157,0.0011365406,0.001136586,0.0011365251,0.0011365932,0.5991553,0.0011365508
10399167,120,6,0.00096727395,0.00096724526,0.0009672359,0.0009672463,0.43296686,0.00096722285,0.0009672313,0.55832785,0.0009672143,0.000967282,0.00096726866
10403689,120,6,0.06395054,0.001021588,0.0010215881,0.0010216475,0.88739735,0.0010217142,0.0010215993,0.0010216049,0.00102164,0.040479183,0.001021612
10794547,120,6,0.00080466334,0.0008047208,0.008957646,0.0008046765,0.6669902,0.00080463785,0.00080465846,0.00080464646,0.0008046504,0.26773512,0.050684407
10872665,120,6,0.0007274183,0.0007273709,0.00072736526,0.00072737416,0.48377025,0.00072735484,0.0007273526,0.00072736415,0.000727373,0.50968343,0.0007273745
10923484,120,6,0.0012455697,0.0012455181,0.0012456031,0.1748579,0.70502305,0.001245622,0.0012455442,0.0012455003,0.001245552,0.001245607,0.11015453
10928103,120,6,0.0016532161,0.0016532823,0.0016532225,0.31210113,0.36558977,0.0016532158,0.0016533154,0.0016532355,0.0016531943,0.30908322,0.0016531545
8524262,126,7,0.0013569914,0.0013570553,0.0013571056,0.9864291,0.0013571383,0.0013569904,0.0013571416,0.0013570712,0.0013571744,0.001357158,0.0013570883
