DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9
8797472,111,2,0.0019507033,0.0019506257,0.0019498222,0.0019503552,0.8404787,0.0019510966,0.087421976,0.060396116,0.0019506064
8841969,111,2,0.0015660792,0.2100919,0.0015657495,0.10075477,0.6257016,0.0015657648,0.0015657268,0.055622548,0.0015659184
8937783,111,2,0.15644027,0.1762957,0.0012640421,0.01594914,0.644997,0.0012635959,0.0012634151,0.0012632342,0.0012636301
9128415,111,2,0.023857435,0.26954004,0.00088273664,0.00088226906,0.6675006,0.03469019,0.00088237954,0.0008821661,0.0008821909
9239743,111,2,0.0015661212,0.6369434,0.0015662262,0.0015657332,0.19663398,0.0015662209,0.15702586,0.0015663693,0.0015659654
9263413,111,2,0.004832807,0.3688427,0.0048321257,0.0048342473,0.5973299,0.0048315595,0.004832545,0.0048325113,0.0048317183
9681800,111,2,0.0015022694,0.0015041128,0.0015022535,0.1698823,0.8195992,0.0015027936,0.0015025757,0.0015023276,0.001502258
9789072,111,2,0.22260034,0.0011705679,0.0011698671,0.0011702711,0.7692086,0.0011701441,0.0011701768,0.0011700107,0.0011700458
9864731,111,2,0.0015021574,0.0015022735,0.0015018338,0.001501962,0.9879833,0.0015021252,0.0015025978,0.0015019726,0.0015019058
10360778,111,2,0.08469893,0.19144122,0.0030037265,0.003004441,0.7058359,0.003003469,0.0030048,0.003003566,0.0030040576
10412591,111,2,0.0013726259,0.49238357,0.0013726501,0.0013727266,0.498008,0.0013724354,0.0013726195,0.001372694,0.0013728114
10932276,111,2,0.0009842817,0.08703381,0.0009838396,0.07827169,0.7143076,0.0009839975,0.1154671,0.0009838558,0.0009837872
12222676,111,2,0.106688134,0.324228,0.0015448425,0.100704655,0.44107395,0.021127537,0.0015444491,0.0015442022,0.0015441806
12420099,111,2,0.0014820533,0.0014822106,0.0014820683,0.0014821438,0.98814344,0.0014819807,0.0014822122,0.0014820242,0.0014817987
12464332,111,2,0.0017931917,0.09202164,0.0017938347,0.0017936158,0.60232824,0.0017936854,0.2948891,0.0017928212,0.0017938414
7866403,114,3,0.0014623613,0.0014623768,0.0014623331,0.0014623962,0.0014632873,0.0014627728,0.9882991,0.001462555,0.0014629135
7903889,114,3,0.26703298,0.0021389702,0.0021374396,0.0021376994,0.0021389648,0.0021376554,0.71800053,0.0021379646,0.0021377627
8111410,114,3,0.001339162,0.0013391962,0.0013391839,0.0013392245,0.001339174,0.0013393221,0.9892865,0.0013389783,0.0013392707
8118461,114,3,0.0012490109,0.0012487696,0.0012490543,0.0012488585,0.0012494889,0.0012492768,0.9900081,0.0012487678,0.0012486405
8522331,114,3,0.0011459105,0.0011457549,0.0011457696,0.0011459125,0.0011463565,0.0011458155,0.9908328,0.0011457963,0.0011458695
8566954,114,3,0.0025853373,0.0025849037,0.0025848858,0.0025858071,0.0025859715,0.002585496,0.9491302,0.0025856122,0.03277187
8616874,114,3,0.0011952096,0.0011951462,0.0011959784,0.37776095,0.0011952589,0.001195805,0.61387026,0.0011955735,0.0011958731
9140167,114,3,0.0016598508,0.0016589847,0.0016591483,0.0016594676,0.0016592849,0.0016594086,0.98672533,0.0016592664,0.0016592081
9156280,114,3,0.6899199,0.0010792862,0.0010795395,0.0010792101,0.0010794067,0.0010793485,0.30252454,0.0010791539,0.0010796221
9196022,114,3,0.0019500239,0.032182284,0.001951198,0.0019507501,0.0019501384,0.0019501238,0.95416427,0.0019502738,0.0019509476
9276697,114,3,0.0010692626,0.001069186,0.0010691066,0.31093773,0.001068932,0.0010693156,0.68157774,0.0010692729,0.0010694523
9399850,114,3,0.0069488613,0.0069525996,0.006953733,0.006950755,0.006948923,0.35893905,0.59240866,0.006948237,0.0069491654
9536987,114,3,0.0012782258,0.001278516,0.11139804,0.0012782841,0.0012776119,0.001277645,0.8796548,0.0012782601,0.0012785501
9566701,114,3,0.08069461,0.0016109345,0.001611388,0.035463367,0.0016116553,0.0016110118,0.8741743,0.0016109747,0.0016117003
9585611,114,3,0.0011114496,0.0011115425,0.0011114322,0.0011118477,0.0011119178,0.0011127389,0.9911057,0.0011117987,0.0011115957
9869603,114,3,0.0009502192,0.0009501799,0.00095007836,0.00095006125,0.0009505538,0.0009505201,0.83594453,0.15740359,0.0009503004
10213492,114,3,0.0011228764,0.0011226996,0.001122835,0.0011229299,0.0011228104,0.001122687,0.9910174,0.0011226637,0.0011230914
10502323,114,3,0.044391688,0.00094231864,0.0009420351,0.00094207516,0.0009420303,0.0009420866,0.9490137,0.0009420216,0.0009420482
10717531,114,3,0.0015439001,0.0015436998,0.0015441936,0.0015439559,0.0015440979,0.0015439015,0.4937024,0.49548915,0.0015446796
10920985,114,3,0.0017641447,0.001764014,0.0017639638,0.0017640765,0.0017647655,0.17598657,0.81166416,0.0017640308,0.0017642207
10921028,114,3,0.0010387696,0.001038866,0.001038706,0.0010389012,0.0010390154,0.11134887,0.88137937,0.0010386758,0.0010387545
10936679,114,3,0.0017640209,0.0017641743,0.0017640765,0.0017643161,0.0017646163,0.001764176,0.98588604,0.0017640912,0.0017644995
11040191,114,3,0.0012219558,0.13200955,0.001221572,0.23107326,0.095754,0.074916564,0.4613592,0.0012217752,0.0012220949
12059991,114,3,0.85923654,0.0021796213,0.0021794653,0.0021811363,0.0021792836,0.002179695,0.12550315,0.0021805884,0.002180464
8286193,116,4,0.22473313,0.0018528582,0.0018525787,0.0018529322,0.0018534663,0.0018534567,0.0018528105,0.001853238,0.76229554
8607861,116,4,0.0018221935,0.0018223079,0.0018219213,0.00182251,0.001822046,0.018552447,0.0018219699,0.18306626,0.7874483
8692980,116,4,0.0013089692,0.0013081433,0.06589277,0.227174,0.0013076819,0.08118031,0.0013080332,0.0013080622,0.61921203
8710868,116,4,0.0016347282,0.00163591,0.0016353682,0.0016351005,0.0016344856,0.0016348365,0.0016347234,0.0016348861,0.98691994
9056422,116,4,0.0011460262,0.0011464196,0.0011461609,0.0011460416,0.001146684,0.0011460414,0.0011461658,0.0011458872,0.99083054
9205064,116,4,0.0010388967,0.0010390696,0.05184131,0.0010388995,0.0010388632,0.001038996,0.0010387747,0.001039177,0.940886
9342439,116,4,0.0013556163,0.0013561777,0.0013552397,0.0013557314,0.0013552933,0.0013554556,0.0013555116,0.0013556677,0.9891553
9394418,116,4,0.0010294147,0.0010293513,0.001029326,0.0010292219,0.11690361,0.0010297571,0.0010294301,0.0010293658,0.8758905
9413807,116,4,0.0009928052,0.11791982,0.0009926354,0.0009925051,0.0009929418,0.16997221,0.0009930355,0.0009927328,0.7061513
9516080,116,4,0.0010388169,0.0010390327,0.0010389723,0.001038966,0.001038796,0.0010389874,0.0010388851,0.0010389864,0.99168855
9545345,116,4,0.0011703955,0.0011705079,0.1362735,0.0011701533,0.0011700459,0.0011700944,0.0011699906,0.0011702882,0.85553503
9699666,116,4,0.0012350841,0.0012351082,0.0012350385,0.001235006,0.0012349167,0.10003292,0.001235009,0.0012349463,0.89132196
9766646,116,4,0.0014255997,0.0014251547,0.0014251671,0.0014251256,0.0014249166,0.0014251546,0.0014248797,0.19111139,0.79891264
9815544,116,4,0.13975452,0.0009111452,0.0009115226,0.00091113395,0.00091151404,0.00091142603,0.0009112321,0.00091133115,0.85386616
10026153,116,4,0.0016345519,0.0016347202,0.0016352251,0.001635289,0.0016346566,0.001634909,0.0016351213,0.00163484,0.9869207
10401676,116,4,0.0012775536,0.0012775139,0.0012778577,0.0012776152,0.0012779018,0.0012777626,0.001277686,0.0012776287,0.98977846
10430101,116,4,0.00106886,0.0010689049,0.0010688944,0.0010687666,0.0010685741,0.0010687993,0.0010686179,0.0010688456,0.9914498
10435587,116,4,0.0014828087,0.04075369,0.18778528,0.03331426,0.001482225,0.0014823658,0.24166726,0.001482509,0.4905496
10438568,116,4,0.0018529712,0.0018525892,0.001852705,0.0018525005,0.001852424,0.001853103,0.001852554,0.5867238,0.40030736
10459850,116,4,0.0011006552,0.0011006314,0.0011005243,0.4261037,0.0011006182,0.20680156,0.0011013886,0.0011006362,0.36049038
10669726,116,4,0.0011460464,0.0011460729,0.32242063,0.0011463327,0.0011459142,0.0011459102,0.0011462419,0.0011460123,0.6695569
10674396,116,4,0.00064635655,0.0006462389,0.30528793,0.00064650684,0.00064632954,0.000646354,0.0006462481,0.0006464497,0.6901876
10851068,116,4,0.0018840163,0.0018840485,0.00188422,0.0018844553,0.0018846977,0.0018841238,0.07794267,0.0018847004,0.908867
12374697,116,4,0.0012635274,0.0012636231,0.059701085,0.084556095,0.0012631214,0.0012634008,0.11854387,0.0012638696,0.7308814
7585009,117,5,0.0013896583,0.0013894531,0.0013895013,0.0013893425,0.9888842,0.0013893303,0.001389266,0.0013895653,0.0013895489
7696609,117,5,0.0016595972,0.12423859,0.09517725,0.0016594914,0.7706283,0.0016588907,0.0016595372,0.0016593573,0.0016590606
7847069,117,5,0.99000925,0.0012488785,0.0012487407,0.0012488579,0.0012494868,0.0012486832,0.001248694,0.0012488163,0.0012486582
8058160,117,5,0.0018524845,0.08670233,0.0018526447,0.0018528675,0.9003292,0.0018527334,0.0018527467,0.0018525885,0.0018524821
8075646,117,5,0.17366208,0.0016844604,0.0016841757,0.0016839372,0.8145483,0.0016845494,0.0016843105,0.0016840826,0.001684024
8740984,117,5,0.0014627433,0.0014624287,0.0014623387,0.0014624108,0.98830014,0.0014623096,0.0014626681,0.0014624448,0.0014625126
8826994,117,5,0.0010106302,0.36534864,0.0010105101,0.0010104318,0.62757725,0.0010111001,0.0010105269,0.0010106545,0.0010103696
8859062,117,5,0.00091855426,0.00091873086,0.0009186561,0.0009186322,0.75145847,0.0009187309,0.00091862655,0.24211092,0.0009186315
9017530,117,5,0.002058614,0.27082106,0.0020581684,0.0020591903,0.71476775,0.0020589782,0.0020584273,0.0020593477,0.0020584576
9067471,117,5,0.0017651692,0.0017646706,0.0017644026,0.0017648148,0.6874347,0.001764815,0.0017644427,0.0017646244,0.3002124
9129722,117,5,0.08840859,0.045502294,0.055260926,0.0011006572,0.80532444,0.0011007771,0.001100678,0.0011007953,0.0011008065
9218507,117,5,0.2964946,0.0011831393,0.15186097,0.0011830758,0.46413308,0.08159588,0.001182579,0.0011833074,0.0011834654
9265639,117,5,0.00091132644,0.0009111997,0.0009114618,0.0009112277,0.479493,0.00091129827,0.0009111976,0.5141281,0.000911225
9369084,117,5,0.00066549244,0.00066557276,0.0006654856,0.0006655264,0.9946757,0.00066578476,0.0006655111,0.0006654743,0.00066556706
9470136,117,5,0.0031751678,0.0031752714,0.0031758184,0.0031751052,0.97459674,0.0031758286,0.0031750984,0.0031749222,0.0031759895
9700658,117,5,0.7004985,0.001339589,0.0013392038,0.0013395587,0.29012612,0.0013392788,0.0013392166,0.001339203,0.001339345
10027417,117,5,0.9940714,0.0007412169,0.00074096036,0.00074118975,0.0007412241,0.0007410324,0.000740979,0.00074100884,0.00074099726
10213152,117,5,0.0012492951,0.24837974,0.0012491193,0.0012489572,0.6306245,0.11350057,0.0012494696,0.0012493571,0.0012489995
10431657,117,5,0.0019173987,0.0019165255,0.0019165151,0.34828556,0.638297,0.0019163132,0.0019164659,0.0019166484,0.0019175027
10507547,117,5,0.0012782322,0.33433977,0.0012777272,0.0012779308,0.46715388,0.19083934,0.0012776558,0.0012778305,0.0012776859
10559556,117,5,0.13546753,0.0024703734,0.0024701413,0.0024697809,0.8169086,0.0024712377,0.002470553,0.0024697504,0.0328021
10679292,117,5,0.12447482,0.5273183,0.0021377697,0.002138305,0.33537918,0.002138045,0.0021377078,0.0021381238,0.0021377993
10935434,117,5,0.0010587816,0.0010585954,0.0010585842,0.0010590461,0.99153024,0.0010587644,0.0010585816,0.0010586417,0.0010587407
11860878,117,5,0.0013234235,0.0013233696,0.0013233956,0.0013233995,0.69658077,0.29415515,0.0013238012,0.0013234916,0.0013232703
7587891,120,6,0.0015881939,0.0015881184,0.0015876953,0.0015880406,0.0015884046,0.67357475,0.31530815,0.0015880304,0.0015887064
7805557,120,6,0.0015437109,0.0015437559,0.0015435393,0.0015442913,0.0015437744,0.7378293,0.0015437441,0.0015439898,0.25136384
7928630,120,6,0.0016344484,0.0016346558,0.0016343386,0.14391916,0.077059805,0.32564646,0.0016347537,0.0016351629,0.44520128
8058309,120,6,0.032187227,0.0014828827,0.073913656,0.3042294,0.001482051,0.0014825602,0.0014821468,0.0014826343,0.5822575
8293386,120,6,0.0017105812,0.001710578,0.0017098793,0.0017106378,0.0017110521,0.6336096,0.084805824,0.0017105312,0.27132136
8521452,120,6,0.001565631,0.0015653031,0.0015655962,0.0015661231,0.0015654727,0.72254,0.0015657905,0.0015657078,0.26650035
8569178,120,6,0.0011229672,0.0011228645,0.0011227562,0.24780017,0.0011234196,0.36343494,0.14482452,0.0011229978,0.23832536
8618340,120,6,0.0015445286,0.0015444272,0.0015440043,0.16642176,0.0015441625,0.8227677,0.0015444456,0.0015446125,0.0015443697
8697991,120,6,0.0015024468,0.0015019398,0.0015018466,0.0015021217,0.001502055,0.9879827,0.0015021283,0.0015019532,0.001502782
8924224,120,6,0.0013894988,0.0013894873,0.0013901198,0.0013894265,0.001389535,0.8766843,0.0013894669,0.0013894617,0.11358876
8956779,120,6,0.0013562524,0.0013565752,0.0013558407,0.0013559448,0.20438044,0.5411851,0.001356074,0.0013558557,0.2462979
9094461,120,6,0.0020219146,0.0020226925,0.0020219705,0.0020213774,0.002021135,0.34651142,0.0020220152,0.0020220808,0.6393354
9291431,120,6,0.0016350183,0.0016348563,0.0016357228,0.0016351873,0.0016359626,0.7516804,0.0016350205,0.0016353661,0.2368725
9570214,120,6,0.0010791419,0.0010792314,0.0010793806,0.0010793781,0.0010791714,0.9913648,0.0010792218,0.0010795511,0.0010801554
9594287,120,6,0.0017367164,0.0017368067,0.0017365171,0.0017367565,0.0017366203,0.9861051,0.0017370168,0.0017367874,0.0017377133
9658316,120,6,0.0015226133,0.001523001,0.0015226426,0.75341535,0.0015230251,0.14926653,0.0015233819,0.0015227176,0.0881807
9798412,120,6,0.0025849089,0.002585851,0.002584498,0.0025850213,0.0025850618,0.7945127,0.18739049,0.0025853268,0.002586245
9925751,120,6,0.001221525,0.0012217239,0.08352611,0.0012216585,0.0012214645,0.0012217719,0.0012216641,0.0012215954,0.9079225
10399167,120,6,0.0011705843,0.31419432,0.00117036,0.0011702453,0.0011704405,0.6776124,0.0011704355,0.0011706116,0.0011705093
10403689,120,6,0.0012350025,0.0012351477,0.0012354207,0.16320874,0.0012356717,0.82814354,0.0012356691,0.0012350697,0.0012357438
10631462,120,6,0.0009419951,0.0009420537,0.00094189687,0.00094213686,0.0009427084,0.68312526,0.0009421832,0.3102794,0.00094235945
10794547,120,6,0.0009926024,0.0009926195,0.000992752,0.13444541,0.0009931425,0.26801682,0.0009926099,0.0009929544,0.5915811
10837140,120,6,0.15967403,0.0022695062,0.002269757,0.43254933,0.0022692524,0.0022688417,0.0022699002,0.0022689824,0.39416042
10923484,120,6,0.001481895,0.0014820404,0.0014820009,0.001481988,0.001482577,0.9881419,0.001482119,0.0014825681,0.0014828894
8524262,126,7,0.0016847351,0.24918033,0.08426069,0.0016847113,0.0016843823,0.0016839373,0.0016841163,0.36188003,0.29625705
9190890,126,7,0.0015888067,0.16963588,0.65818024,0.001588756,0.0015881832,0.0015882929,0.0015882021,0.1626526,0.0015890605
9485488,126,7,0.0034791266,0.40131983,0.0034744127,0.0034753482,0.003474973,0.0034750386,0.5743519,0.0034741615,0.003475244
9625811,126,7,0.74255234,0.00165997,0.0016596146,0.0016596502,0.0016587069,0.0016590491,0.0016591401,0.0016597292,0.24583182
9679979,126,7,0.0013076266,0.63070774,0.0013078934,0.36013597,0.0013080398,0.00130787,0.0013085977,0.001307923,0.0013083682
10065149,126,7,0.42835775,0.002059563,0.19671535,0.3625712,0.0020585677,0.0020584336,0.002059194,0.0020599412,0.0020599114
10195885,126,7,0.00082354003,0.5781474,0.08449812,0.0008237143,0.0008234019,0.0008237161,0.0008235714,0.0008235741,0.33241293
10200459,126,7,0.0016840153,0.0016844921,0.0016841175,0.0016846564,0.0016837126,0.001684155,0.0016839015,0.9865255,0.0016853984
10334192,126,7,0.0013724732,0.099346824,0.0013725767,0.89104545,0.001372367,0.001372609,0.0013724582,0.0013724695,0.0013727605
10340750,126,7,0.41177496,0.0010588123,0.0010588018,0.5808121,0.0010588734,0.0010592485,0.0010588497,0.0010592005,0.001059183
10354018,126,7,0.98492724,0.0018840447,0.0018839842,0.0018843834,0.0018835766,0.0018844754,0.0018837922,0.0018842412,0.0018843404
10410876,126,7,0.0014251963,0.9885972,0.0014250143,0.0014251838,0.0014249686,0.0014255525,0.0014255041,0.0014253528,0.0014259674
10557106,126,7,0.0018848317,0.0018852318,0.0018845738,0.0018848827,0.0018836287,0.001883968,0.0018837216,0.0018845681,0.98492455
10618704,126,7,0.0015023455,0.0015027453,0.0015027731,0.776772,0.0015020749,0.0015024332,0.001502264,0.0015028806,0.21271043
10637429,126,7,0.0023160146,0.9814661,0.0023165233,0.002317048,0.0023171145,0.0023161836,0.0023173606,0.0023166807,0.0023169173
10726978,126,7,0.0013233427,0.0013236732,0.0013233124,0.0013233884,0.0013232375,0.0013233087,0.0013231774,0.9894132,0.0013234128
10741712,126,7,0.13338356,0.0022693921,0.41722682,0.0022696971,0.002268258,0.0022689165,0.0022687926,0.002269313,0.43577522
10786798,126,7,0.34154326,0.0017373745,0.27077317,0.0017379071,0.0017381246,0.0017365782,0.0017395193,0.0017377998,0.37725624
10870973,126,7,0.0009425021,0.0009424193,0.000942104,0.99246204,0.00094237516,0.0009421407,0.00094218954,0.0009421314,0.000942174
10918445,126,7,0.0022242535,0.41096875,0.0022239422,0.57346666,0.0022232202,0.002223214,0.0022230742,0.0022236456,0.0022233191
10933063,126,7,0.0016347638,0.7846544,0.0016345553,0.0016349357,0.0016347084,0.0016352294,0.20390125,0.0016347874,0.0016353327
10935482,126,7,0.001852982,0.25997645,0.0018530756,0.3478222,0.0018527329,0.07922745,0.0018526511,0.0018534048,0.30370903
10953306,126,7,0.0029263336,0.002926594,0.0029253608,0.0029263238,0.0029261757,0.002925199,0.26386228,0.2532829,0.46529874
11044365,126,7,0.0011580781,0.53842235,0.0011581751,0.30262217,0.0011579023,0.0011585769,0.0011578242,0.0011582737,0.15200666
8790332,142,8,0.0011345928,0.001134199,0.06132144,0.9307378,0.001134199,0.0011348715,0.001134275,0.001134504,0.0011341864
8875075,142,8,0.0010493294,0.0010486575,0.0010489292,0.6496134,0.041506026,0.059112076,0.0010488388,0.24452361,0.0010491118
8903350,142,8,0.0016108534,0.0016107921,0.0016110843,0.9871132,0.0016106815,0.0016109061,0.0016108883,0.00161093,0.0016107638
8946241,142,8,0.0015441815,0.0015437612,0.0015445646,0.67297465,0.0015443724,0.0015437615,0.0015443935,0.31621644,0.0015438361
9119087,142,8,0.0028500287,0.07878185,0.0028508457,0.6333732,0.0028498797,0.0028505083,0.0028499353,0.002850746,0.27074298
9334287,142,8,0.00077190105,0.0007718933,0.0007720234,0.99382436,0.00077186077,0.0007723611,0.0007718813,0.0007718444,0.0007719285
9508065,142,8,0.0022237266,0.0022246328,0.06154546,0.48425475,0.17076561,0.27231452,0.0022244838,0.0022234144,0.0022234074
9545534,142,8,0.0013720316,0.0013722756,0.0013720703,0.9890229,0.0013720435,0.0013719654,0.0013725045,0.0013721293,0.0013721231
9630065,142,8,0.0018844912,0.039294004,0.074479625,0.5884118,0.2883926,0.0018838343,0.0018845014,0.001884876,0.0018842721
9733569,142,8,0.0022693041,0.19089739,0.0022691367,0.7696588,0.025830226,0.002268487,0.0022683262,0.0022691055,0.002269326
9767138,142,8,0.17154855,0.0017369331,0.0017370561,0.7187169,0.0017368387,0.0017369488,0.0017372783,0.062138133,0.03891136
9847242,142,8,0.00097498595,0.00097502116,0.0009753746,0.99219894,0.00097507425,0.00097514153,0.00097523147,0.0009750703,0.00097512436
