DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3
10637429,126,7,0.15365611,0.48438087,0.36196297
10692252,126,7,0.1431534,0.5701856,0.286661
10698490,126,7,0.00356614,0.96638,0.03005387
10726978,126,7,0.0066764145,0.9881738,0.0051498394
10741712,126,7,0.0067291446,0.9857667,0.0075041563
10786798,126,7,0.0061107404,0.9877355,0.0061537107
10828889,126,7,0.0058014058,0.5838923,0.41030627
10870973,126,7,0.34531128,0.5782184,0.07647027
10918445,126,7,0.007889433,0.98520035,0.0069102664
10953306,126,7,0.07141875,0.91912466,0.0094566345
11020858,126,7,0.0041932133,0.9916243,0.0041825525
11044365,126,7,0.0038364006,0.99217665,0.003986915
8790332,142,8,0.0036500613,0.0038075955,0.9925424
8903350,142,8,0.0051048375,0.005656248,0.9892389
8906419,142,8,0.005295527,0.14205971,0.85264474
9205942,142,8,0.11340184,0.00465106,0.8819471
9302262,142,8,0.5962493,0.006960016,0.3967907
9334287,142,8,0.0025836134,0.0028170152,0.9945994
9508065,142,8,0.41321588,0.008240543,0.5785436
9545534,142,8,0.027034733,0.0054476187,0.9675176
9630065,142,8,0.55965304,0.005387481,0.43495953
9733569,142,8,0.0075994586,0.10107158,0.89132893
9767138,142,8,0.0060899165,0.33199877,0.66191137
9847242,142,8,0.0046434235,0.0038352578,0.9915213
10364424,142,8,0.0078247115,0.00907099,0.9831043
10395791,142,8,0.0069659543,0.13355319,0.85948086
10475061,142,8,0.18232645,0.38487276,0.43280083
10564872,142,8,0.17473692,0.005204594,0.8200585
10753513,142,8,0.0070713246,0.17277223,0.82015646
10769242,142,8,0.0047744727,0.3284255,0.6668001
10804186,142,8,0.0041501843,0.004460277,0.9913895
10822271,142,8,0.13431238,0.29676992,0.5689177
10842302,142,8,0.007953031,0.13736829,0.85467863
10899793,142,8,0.53927344,0.007589982,0.4531366
10906459,142,8,0.11968713,0.47297117,0.40734166
12455636,142,8,0.005523236,0.0059530376,0.9885237
8733303,146,9,0.9780955,0.01086751,0.01103709
8766720,146,9,0.93675476,0.00651625,0.056728993
9172170,146,9,0.9558964,0.0031545924,0.040949043
9189043,146,9,0.9914349,0.0042155418,0.0043496056
9189920,146,9,0.9880556,0.0058705923,0.0060738153
9224802,146,9,0.9831402,0.008955044,0.00790482
9368568,146,9,0.98094773,0.009840744,0.0092115365
9384602,146,9,0.993897,0.0030706704,0.0030322436
9414118,146,9,0.943786,0.04902073,0.007193232
9521418,146,9,0.9866185,0.0071597444,0.006221733
9546792,146,9,0.9856114,0.0069263047,0.007462278
9595861,146,9,0.96608263,0.016433325,0.017484045
9622000,146,9,0.9818439,0.009164213,0.008991953
9737546,146,9,0.9925052,0.003924111,0.0035706793
9746908,146,9,0.9910195,0.0039812145,0.004999386
10037474,146,9,0.73320735,0.2601295,0.006663076
10090481,146,9,0.98810565,0.005940416,0.0059539187
10206644,146,9,0.98971313,0.005034344,0.005252605
10337065,146,9,0.98346764,0.008224449,0.008307968
10463234,146,9,0.98262614,0.008403341,0.0089705195
10526115,146,9,0.7298485,0.26526994,0.0048815813
10573013,146,9,0.98800564,0.006101968,0.0058924654
10587643,146,9,0.5844047,0.4095255,0.0060697636
10783295,146,9,0.9792993,0.011441833,0.009258885
