DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8
10574095,109,1,0.0030509809,0.0030518898,0.0030514882,0.003050288,0.9786425,0.0030505827,0.0030511494,0.0030512083
10620568,109,1,0.0016690283,0.19566971,0.001670123,0.0016685867,0.6713621,0.124620415,0.0016690597,0.0016709348
10652180,109,1,0.0017623868,0.0017611956,0.0017612099,0.0017628137,0.98766756,0.0017611496,0.0017622598,0.0017614051
10713370,109,1,0.045165088,0.11047776,0.0015846142,0.0015877812,0.7594439,0.001586191,0.078569576,0.0015851156
10742226,109,1,0.0011070529,0.23057465,0.0011075273,0.0011069592,0.76278174,0.0011077451,0.0011072663,0.00110706
10769755,109,1,0.0017377847,0.0017391256,0.0017381154,0.001737408,0.7473572,0.24220999,0.0017385038,0.0017419554
10877778,109,1,0.00158412,0.10672224,0.0015831499,0.0015833966,0.78715444,0.09820444,0.001584264,0.0015839286
10966386,109,1,0.0021613226,0.38769576,0.002157999,0.0021568185,0.59935606,0.002157249,0.0021572758,0.002157472
10966441,109,1,0.0019848954,0.2574225,0.0019854244,0.0019854114,0.7306658,0.001985597,0.001985301,0.0019850195
12144770,109,1,0.0019243115,0.2900953,0.0019250736,0.0019251746,0.6983545,0.0019262282,0.0019250016,0.0019244793
12374402,109,1,0.001866639,0.0018676441,0.0018675294,0.0018677372,0.724369,0.26442677,0.0018675157,0.001867182
12454166,109,1,0.0013907955,0.0013916034,0.35645288,0.0013907382,0.63519967,0.0013923859,0.0013911267,0.0013908384
12495014,109,1,0.002195858,0.34916848,0.0021949848,0.0021948074,0.53612304,0.0021969725,0.0021986275,0.10372725
1669719,111,2,0.0020850524,0.32834533,0.0020857712,0.659145,0.0020842247,0.0020841802,0.0020857125,0.0020848243
7774117,111,2,0.0012505323,0.73468846,0.2578062,0.0012520738,0.0012505057,0.0012504646,0.001250547,0.0012511957
7856030,111,2,0.002502248,0.050211333,0.5585838,0.3786913,0.0025023439,0.0025019716,0.0025032829,0.0025037294
7913756,111,2,0.0012024585,0.85579646,0.13698645,0.0012040247,0.0012024603,0.0012024512,0.0012025009,0.0012031605
7927332,111,2,0.001375017,0.0013746092,0.990376,0.0013750632,0.0013743199,0.0013744,0.0013748459,0.0013758249
7936296,111,2,0.16866754,0.0024076356,0.5738572,0.0024063368,0.002409745,0.0024099932,0.002408693,0.24543297
7991124,111,2,0.0018681345,0.16025719,0.82853574,0.001868114,0.0018668153,0.0018673223,0.0018674517,0.0018693376
8137126,111,2,0.0020849956,0.38581792,0.002086556,0.60166615,0.0020861374,0.002087392,0.0020851227,0.002085711
8618678,111,2,0.0027836373,0.0027810584,0.9805373,0.0027805266,0.002778788,0.0027787895,0.002780335,0.0027794985
8657630,111,2,0.003572917,0.42544076,0.15062746,0.40605488,0.0035820538,0.0035745234,0.0035741292,0.0035734244
8682199,111,2,0.0012897162,0.0012899715,0.0012908214,0.9909701,0.0012895872,0.0012895252,0.0012899743,0.00129033
8707291,111,2,0.0010692572,0.0010693864,0.99251324,0.0010705111,0.0010691456,0.0010692191,0.0010693352,0.0010698504
8797472,111,2,0.0021976016,0.0021954281,0.98463047,0.002197197,0.002193811,0.0021945797,0.0021956342,0.0021953164
8841969,111,2,0.0016458513,0.0016480135,0.2606233,0.7294984,0.0016459714,0.001646002,0.0016460825,0.001646488
8937783,111,2,0.0014544959,0.0014552119,0.9898143,0.001457433,0.0014543212,0.0014544943,0.0014541629,0.0014556007
9128415,111,2,0.0010090002,0.22173199,0.5278676,0.24535464,0.0010093282,0.0010089339,0.001009326,0.0010092068
9239743,111,2,0.0017371104,0.0017393284,0.0017404661,0.9878327,0.0017372674,0.0017370085,0.0017380553,0.0017380269
9263413,111,2,0.005214207,0.16964617,0.0052214935,0.65430117,0.005210639,0.005215447,0.005214418,0.14997648
9629853,111,2,0.0028420275,0.002842324,0.9288336,0.002842633,0.05410516,0.0028448591,0.0028430172,0.0028464347
9789072,111,2,0.0013030294,0.18496783,0.8072081,0.0013052976,0.0013042075,0.0013030772,0.0013036862,0.0013047231
10412591,111,2,0.0015647492,0.23742089,0.4481006,0.3066586,0.0015635861,0.00156349,0.0015643638,0.001563772
12222676,111,2,0.08991885,0.109925516,0.471853,0.32114828,0.0017883021,0.0017885187,0.0017893977,0.001788034
12420099,111,2,0.0016260506,0.32161567,0.6686288,0.0016263494,0.001625811,0.0016260865,0.0016251962,0.0016260423
12464332,111,2,0.0020189867,0.0020181523,0.6904337,0.0020190384,0.0020226645,0.0020195819,0.22970963,0.06975816
7866403,114,3,0.0016907012,0.0016915515,0.27113593,0.0016904768,0.001690572,0.0016900095,0.7187193,0.0016914742
7903889,114,3,0.0023607006,0.0023612676,0.25494713,0.0023620748,0.002361765,0.0023608287,0.7308832,0.0023630143
8111410,114,3,0.0014896644,0.0014895954,0.0014917876,0.0014890848,0.0014896834,0.0014892524,0.98956937,0.0014915848
8118461,114,3,0.0014380949,0.0014386239,0.7723543,0.0014378929,0.0014398558,0.001437338,0.21901527,0.0014386855
8537055,114,3,0.0016253885,0.0016257963,0.0016259651,0.0016260595,0.078444794,0.0016270989,0.91179824,0.001626694
8566954,114,3,0.0029782208,0.0029789258,0.24698314,0.0029790674,0.0029835857,0.00297941,0.7351344,0.002983199
9012588,114,3,0.0015265925,0.0015278643,0.0015276046,0.0015258166,0.0015251465,0.0015256252,0.9893154,0.0015259346
9140167,114,3,0.0019550018,0.001958052,0.0928769,0.0019546442,0.001958622,0.001955423,0.89538515,0.0019562012
9156280,114,3,0.25667572,0.001192542,0.12312611,0.0011928342,0.0011919973,0.0011922948,0.5689669,0.04646154
9196022,114,3,0.0021953254,0.0021979571,0.0021987688,0.0021953057,0.11145593,0.0021962568,0.8753601,0.0022003881
9220497,114,3,0.0012157703,0.0012147127,0.0012150774,0.30092302,0.0012145073,0.0012157465,0.69178677,0.0012144056
9276697,114,3,0.14452851,0.0012401872,0.0012398546,0.0012393032,0.0012392928,0.0012391714,0.8480342,0.0012394537
9399850,114,3,0.2679182,0.007364859,0.32738906,0.007359863,0.0073736445,0.007366021,0.36786875,0.0073596374
9536987,114,3,0.001360464,0.0013604651,0.0013624917,0.13161175,0.0013599168,0.001361826,0.8602233,0.0013598158
9566701,114,3,0.001867512,0.0018675753,0.17004618,0.0018667497,0.0018676717,0.0018684784,0.81874853,0.0018672516
9585611,114,3,0.0012519516,0.001251899,0.371618,0.001251033,0.0012564039,0.0012513028,0.6208673,0.0012521561
9869603,114,3,0.0010428601,0.0010431693,0.23743501,0.0010425809,0.0010445531,0.0010424999,0.75630534,0.0010440073
10213492,114,3,0.0012771343,0.0012774946,0.031863473,0.0012767956,0.001276132,0.001276389,0.96047604,0.0012764992
10339655,114,3,0.0024066728,0.0024054223,0.0024059825,0.046761088,0.0024059787,0.0024074505,0.93880105,0.0024064071
10502323,114,3,0.0010787039,0.0010788521,0.0010800539,0.0010784536,0.0010784231,0.0010780327,0.99244845,0.0010790401
10526234,114,3,0.002019901,0.0020185413,0.0020192761,0.0020186189,0.0020179325,0.0020190405,0.9858691,0.0020175911
10717531,114,3,0.0018135385,0.0018154217,0.09984449,0.001813719,0.0018162269,0.00181477,0.889268,0.0018137771
10851078,114,3,0.0017630585,0.0017663507,0.0017636114,0.0017628919,0.0017625957,0.0017620783,0.9876569,0.0017625432
12059991,114,3,0.48132515,0.002361429,0.002360154,0.0023602287,0.0023600443,0.0023601868,0.504512,0.0023608224
7529048,116,4,0.005218512,0.005212304,0.00521294,0.0052158674,0.0052134343,0.005224959,0.9634905,0.005211524
8286193,116,4,0.0021217582,0.002119738,0.002121827,0.0021229996,0.002120741,0.38980764,0.5974653,0.0021200636
8665514,116,4,0.0012909335,0.0012895524,0.0012895799,0.0012902664,0.0012893698,0.186487,0.8057735,0.0012897637
8692980,116,4,0.2525276,0.0014062115,0.0014064708,0.0014061687,0.0014069527,0.05239679,0.68804365,0.0014062156
8710868,116,4,0.0016918194,0.001691878,0.001690364,0.0016940421,0.001692918,0.09463814,0.8952108,0.0016900997
9056422,116,4,0.0012773118,0.027595771,0.0012773675,0.0012771056,0.0012768065,0.24852152,0.71749735,0.0012767198
9413807,116,4,0.0011378876,0.0011372444,0.0011371424,0.84809446,0.0011389196,0.14507875,0.001138196,0.001137409
9545345,116,4,0.99058044,0.0013452352,0.0013449524,0.0013460276,0.0013445346,0.0013467824,0.0013465349,0.0013454733
9699666,116,4,0.5684418,0.0014222411,0.0014213659,0.0014219439,0.0014214399,0.4230245,0.0014235104,0.001423086
9766646,116,4,0.2770449,0.0015842278,0.0015844428,0.0015845922,0.001584377,0.20695354,0.5080802,0.0015838116
9815544,116,4,0.0010433488,0.0010425185,0.001042768,0.0010428691,0.0010421317,0.9927,0.0010437071,0.0010427148
9815941,116,4,0.0016053225,0.04653242,0.0016036965,0.0016061479,0.0016058079,0.3550475,0.5903954,0.0016037102
10026153,116,4,0.0019256362,0.0019253223,0.0019242216,0.001924977,0.0019253013,0.0019279554,0.98652244,0.0019241705
10401676,116,4,0.0014549597,0.001454501,0.0014548663,0.0014551029,0.00145416,0.98981696,0.0014551793,0.0014543466
10430101,116,4,0.4499591,0.0012518378,0.0012512701,0.0012525413,0.0012510124,0.5425311,0.0012524199,0.0012507528
10438568,116,4,0.0021239389,0.0021210255,0.002120367,0.0021216732,0.16919133,0.43024355,0.38995835,0.0021197288
10459850,116,4,0.0012156905,0.0012144911,0.0012141847,0.001214683,0.0012166803,0.991494,0.0012155207,0.0012147353
10669726,116,4,0.0012650681,0.0012636016,0.001263492,0.0012634736,0.001263449,0.001265151,0.9911519,0.0012637792
10674396,116,4,0.9948163,0.00074042066,0.00074028893,0.0007404665,0.00074009807,0.000741388,0.00074098236,0.00074013637
10766344,116,4,0.20738931,0.26139256,0.0012764998,0.001277665,0.0012766212,0.001278614,0.52483135,0.0012773674
10791772,116,4,0.27392706,0.001239631,0.0012385814,0.0012392993,0.0012388106,0.21642332,0.5034551,0.0012382807
10851068,116,4,0.43769687,0.1446537,0.0021590844,0.0021578479,0.0021561554,0.104226254,0.30479288,0.0021571922
11005099,116,4,0.03650346,0.001668492,0.0016699965,0.0016693491,0.100602105,0.36999357,0.48622286,0.0016702217
12374697,116,4,0.001407393,0.0014070087,0.0014056506,0.001406691,0.0014053845,0.23284875,0.70358986,0.056529313
7696609,117,5,0.0019254449,0.12642355,0.39608878,0.0019262192,0.06123343,0.001925434,0.0019261518,0.408551
7847069,117,5,0.001526259,0.7400629,0.0015267669,0.0015253709,0.0015250341,0.0015252773,0.0015253908,0.250783
8075646,117,5,0.0018952406,0.0018956339,0.0018967781,0.001894909,0.0018955081,0.0018949297,0.0018953921,0.98673165
8309588,117,5,0.0021197514,0.002120648,0.0021221326,0.002119946,0.0021196012,0.0021194192,0.0021199957,0.9851585
8740984,117,5,0.0016674662,0.5595403,0.0016695136,0.0016680995,0.0016672382,0.0016671913,0.0016681992,0.43045202
8826994,117,5,0.0011370934,0.001137631,0.0011385195,0.0011371989,0.12329539,0.16272831,0.0011372359,0.70828867
8859062,117,5,0.0010337159,0.0010337081,0.0010341528,0.001033649,0.0010338858,0.0010335392,0.0010335671,0.99276376
9017530,117,5,0.002362056,0.0023599232,0.2384426,0.0023611938,0.002360028,0.09195557,0.0023607255,0.65779793
9067471,117,5,0.0020873551,0.16326356,0.09064799,0.0020890145,0.0020850492,0.16059521,0.0020872047,0.5771446
9129722,117,5,0.0012514396,0.0012528606,0.0012526618,0.0012508967,0.0012512325,0.22566707,0.0012515088,0.7668223
9218507,117,5,0.0013455128,0.42027125,0.0013461335,0.0013454618,0.052715026,0.0013467332,0.2805732,0.24105683
9369084,117,5,0.00076267536,0.00076272234,0.00076293584,0.0007624997,0.00076254207,0.00076259195,0.0007626098,0.9946614
9436725,117,5,0.0011688484,0.0011692457,0.0011689345,0.001168813,0.0011690758,0.0011689133,0.0011687496,0.9918174
9470136,117,5,0.0035725194,0.10318445,0.043431837,0.0035742193,0.0035720589,0.003573575,0.0035744628,0.83551687
9721442,117,5,0.0019865946,0.17982274,0.031026639,0.001986236,0.02698225,0.12859145,0.001986605,0.6276175
9876967,117,5,0.0021595708,0.002156822,0.22611725,0.0021577114,0.0021581945,0.13318929,0.0021587426,0.6299024
10027417,117,5,0.0008075256,0.13580845,0.0008078737,0.0008074637,0.00080885034,0.0008073891,0.55870014,0.30145234
10213152,117,5,0.0013752443,0.0013752469,0.25778517,0.0013749658,0.045707706,0.0013748596,0.021739272,0.66926754
10431657,117,5,0.0022346075,0.13187675,0.0022348051,0.0022335695,0.002233313,0.4077974,0.0022370277,0.44915253
10559556,117,5,0.0027195164,0.18060473,0.002725163,0.0027201439,0.0027236466,0.222765,0.0027208303,0.5830209
10679292,117,5,0.21666376,0.0024554688,0.14644486,0.0024556997,0.0024564993,0.0024554576,0.21616507,0.4109032
10936886,117,5,0.0030567602,0.00305561,0.52053875,0.0030501576,0.0030496411,0.10355913,0.047006726,0.31668326
11860878,117,5,0.0014541976,0.016296761,0.17743014,0.0014544146,0.0892115,0.0014545098,0.0014547802,0.7112437
12419536,117,5,0.0016690142,0.62552875,0.0016694539,0.001669808,0.0016674375,0.0016697187,0.124754675,0.24137108
7587891,120,6,0.68552107,0.00181353,0.0797718,0.0018138294,0.0018204418,0.0018138653,0.22563119,0.0018143395
7805557,120,6,0.98783296,0.0017380529,0.0017376123,0.0017376944,0.0017397045,0.0017381373,0.001738151,0.0017377808
7907945,120,6,0.6769041,0.0010512917,0.0010509433,0.0010513567,0.0010508794,0.20110574,0.116734326,0.0010514146
7928630,120,6,0.6586174,0.0018140732,0.0018155929,0.115540855,0.0018132927,0.001813859,0.21676955,0.0018153678
8521452,120,6,0.98766553,0.0017617991,0.0017618563,0.0017620646,0.0017613656,0.0017627054,0.001763035,0.0017618231
8924224,120,6,0.98877364,0.0016037845,0.0016041793,0.0016038244,0.0016031786,0.0016037606,0.0016036103,0.0016038873
8956779,120,6,0.10041956,0.001564903,0.12751868,0.0015660814,0.1990923,0.001564812,0.56670797,0.001565687
9094461,120,6,0.002236516,0.002235975,0.0022353758,0.0022343905,0.002238975,0.0022355209,0.98434675,0.0022364843
9194030,120,6,0.9911487,0.0012636515,0.0012647428,0.0012643088,0.0012643625,0.0012643009,0.0012641762,0.0012657834
9291431,120,6,0.41349214,0.0019875825,0.0019866324,0.0019871548,0.15605147,0.0019896429,0.3815426,0.04096278
9570214,120,6,0.70871794,0.0012271596,0.0012273779,0.0012272659,0.2839178,0.0012271174,0.0012281023,0.0012271756
9594287,120,6,0.9860918,0.001985564,0.0019860812,0.0019868442,0.0019890058,0.0019869127,0.0019868698,0.001986945
9658316,120,6,0.36042866,0.0017631204,0.0017638451,0.0017632176,0.0017620166,0.0017629116,0.6289941,0.0017620942
9798412,120,6,0.5154943,0.0029817992,0.0029827182,0.0029796637,0.047825508,0.002982739,0.42177367,0.0029795808
10036998,120,6,0.002019472,0.0020173301,0.00201831,0.91510427,0.072782695,0.0020197234,0.002019105,0.0020190906
10332871,120,6,0.05049226,0.0015456614,0.0015452419,0.00154582,0.0015459456,0.0015476069,0.9402318,0.0015456788
10399167,120,6,0.38750067,0.60450655,0.0013324346,0.0013318025,0.0013316984,0.0013323193,0.0013323182,0.0013321766
10403689,120,6,0.91539866,0.001421523,0.0014223427,0.0014220218,0.052836433,0.001422303,0.0014229156,0.024653714
10631462,120,6,0.23039806,0.0010512336,0.0010519285,0.7632918,0.0010515758,0.0010515251,0.0010515484,0.0010524057
10794547,120,6,0.31584233,0.001109001,0.0011080054,0.001108435,0.0011072038,0.0011085011,0.6775079,0.0011086676
10837140,120,6,0.17152944,0.3037537,0.002453397,0.0024530718,0.002452814,0.0024531928,0.5124519,0.0024524836
10872665,120,6,0.74403375,0.25000277,0.000994072,0.0009933966,0.0009942491,0.0009936836,0.0009942852,0.0009936915
10923484,120,6,0.7492536,0.0016679824,0.0016686039,0.0016701563,0.07464386,0.0016696865,0.0016690537,0.16775714
10928103,120,6,0.18150626,0.24596372,0.0024066896,0.0024080472,0.0024097338,0.002409652,0.5604891,0.0024068116
8524262,126,7,0.18018976,0.0018680048,0.0018688937,0.0018680701,0.001867488,0.0018685777,0.76325244,0.047216713
9485488,126,7,0.00431731,0.0043166517,0.004316237,0.0043161265,0.00431519,0.31542698,0.23490007,0.42809138
9625811,126,7,0.0018685678,0.001867546,0.0018665208,0.0018668486,0.001867587,0.0018671637,0.98692894,0.0018667853
10065149,126,7,0.0023617048,0.0023606443,0.002360138,0.002360112,0.002360049,0.002360152,0.9834769,0.0023603113
10195885,126,7,0.00093435275,0.0009339188,0.0009337861,0.4263843,0.0009342413,0.00093413563,0.5680114,0.0009338789
10334192,126,7,0.001527284,0.0015272488,0.16078398,0.0015264772,0.0015291948,0.00152737,0.8300508,0.0015276863
10340750,126,7,0.43888938,0.0012155311,0.0012153802,0.0012158318,0.001215892,0.056730516,0.34785396,0.15166347
10410876,126,7,0.05448861,0.0016049938,0.0016052086,0.25052583,0.0016065299,0.0016053034,0.6869586,0.0016049396
10557106,126,7,0.18995385,0.0021579163,0.0021566292,0.0021585089,0.0021579424,0.002160029,0.7970985,0.0021566635
10572598,126,7,0.0021584027,0.0021576213,0.002158423,0.0021578998,0.0021574285,0.0021569438,0.98489344,0.0021598146
10618704,126,7,0.0017160971,0.0017139598,0.0017163823,0.0017137022,0.0017141214,0.0017149015,0.96780443,0.0219064
10632361,126,7,0.0014909772,0.0014895394,0.0014891716,0.0014889361,0.0014888544,0.0014898462,0.9895736,0.0014890414
10692252,126,7,0.0014566156,0.0014564743,0.2515337,0.0014551567,0.15176103,0.0014549734,0.2211062,0.36977583
10698490,126,7,0.001290383,0.0012898141,0.001289508,0.0012900401,0.0012934355,0.0012906442,0.9909664,0.0012897706
10726978,126,7,0.0015460029,0.0015453108,0.0015454257,0.0015451442,0.0015481302,0.0015460361,0.6722853,0.31843856
10741712,126,7,0.0025041767,0.002501923,0.0025018114,0.0025021855,0.0025009466,0.0025038947,0.9824826,0.0025024917
10786798,126,7,0.04437648,0.03553888,0.0019545895,0.0019659684,0.001953981,0.0019551206,0.9102993,0.0019556512
10828889,126,7,0.45943794,0.0018702053,0.001868616,0.0018676871,0.0018687895,0.0018680178,0.52935094,0.001867761
10870973,126,7,0.0010890431,0.0010887663,0.0010886167,0.0010883219,0.0010881076,0.0010887553,0.32786041,0.6656079
10918445,126,7,0.002503219,0.0025038554,0.002502271,0.002504222,0.0025017771,0.0025010759,0.55020374,0.43477985
10933063,126,7,0.0021576749,0.0021573266,0.0021580262,0.002158166,0.0021589794,0.0021595994,0.63567317,0.35137704
10935482,126,7,0.002276647,0.002277048,0.0022764255,0.002275025,0.0022818712,0.0022749142,0.7462929,0.24004523
10953306,126,7,0.23333906,0.0032946032,0.056932177,0.0032912476,0.0032901787,0.0032937815,0.69326556,0.0032933946
11020858,126,7,0.0014077009,0.0014061627,0.0014058426,0.0014060312,0.001407388,0.0014066093,0.4092836,0.5822767
8875075,142,8,0.55118316,0.0011596567,0.0011589498,0.0011585079,0.0011601965,0.0011595903,0.0011593367,0.44186062
8906419,142,8,0.8161009,0.0018415923,0.0018398275,0.001839449,0.0018402623,0.059549414,0.0018416615,0.115146875
8946241,142,8,0.6009135,0.3885121,0.001763431,0.0017615241,0.0017616872,0.0017625161,0.0017628134,0.0017623433
9119087,142,8,0.7809829,0.095091276,0.003680112,0.105521,0.0036786885,0.0036808793,0.0036831303,0.0036820818
9205942,142,8,0.79280794,0.19792217,0.0015459139,0.0015441971,0.0015440049,0.0015463604,0.0015451683,0.0015444251
9302262,142,8,0.460331,0.28566122,0.2409726,0.0026077952,0.002606907,0.0026063889,0.0026073195,0.0026067907
9334287,142,8,0.9938277,0.0008817205,0.00088158395,0.00088091305,0.00088429113,0.0008813491,0.00088156573,0.0008809354
9545534,142,8,0.89483,0.0015284522,0.00152806,0.001525867,0.0015266285,0.09600799,0.0015265715,0.0015264163
9630065,142,8,0.88649297,0.002120846,0.0021230956,0.0021202785,0.0021232616,0.0021209095,0.0021218273,0.100776896
9767138,142,8,0.6310157,0.35725325,0.0019548747,0.001954384,0.0019541087,0.0019562426,0.0019570168,0.0019544654
9847242,142,8,0.99196047,0.001148746,0.0011488793,0.0011479218,0.0011494147,0.0011474467,0.0011490448,0.0011481321
10349094,142,8,0.80967784,0.18303144,0.0012153975,0.0012148288,0.0012144778,0.0012153249,0.0012156966,0.001215035
10354479,142,8,0.9884699,0.0016477567,0.0016466026,0.0016469411,0.0016479845,0.001646816,0.0016475355,0.0016464599
10364424,142,8,0.8559468,0.12737527,0.0027793292,0.0027790815,0.0027786815,0.002779958,0.0027812435,0.0027797003
10395791,142,8,0.83011204,0.0023606685,0.0023605952,0.0023599616,0.002359995,0.15572584,0.0023616648,0.002359365
10518503,142,8,0.9903686,0.0013768569,0.0013758381,0.0013755228,0.0013763815,0.0013760123,0.0013758943,0.0013748225
10564872,142,8,0.75644374,0.21586737,0.0015645454,0.019867515,0.0015633598,0.0015643918,0.0015646339,0.0015644218
10753513,142,8,0.74102974,0.05537969,0.0025018044,0.0025028137,0.0025009029,0.0025048896,0.1910769,0.0025032118
10769242,142,8,0.9893199,0.0015265832,0.0015255676,0.0015255506,0.0015249205,0.0015257219,0.0015264606,0.001525251
10804186,142,8,0.946416,0.0013904206,0.030355526,0.0013905901,0.001390814,0.0013906226,0.0013907233,0.016275285
10822271,142,8,0.49898517,0.20200153,0.002610595,0.0026117458,0.0026095775,0.0026080427,0.28596464,0.002608801
10842302,142,8,0.87506163,0.002608516,0.0026069863,0.0026062487,0.002607055,0.0026076837,0.0026081332,0.109293714
10899793,142,8,0.7153461,0.0029119693,0.26718816,0.0029108343,0.0029110776,0.0029088592,0.0029101407,0.00291287
12455636,142,8,0.72802377,0.230833,0.0019892298,0.0019871201,0.0019851155,0.031207649,0.0019862556,0.0019879343
9189043,146,9,0.0014547453,0.3550769,0.45799604,0.0014543834,0.0014570585,0.0014546406,0.0014548016,0.17965132
9189920,146,9,0.001954922,0.3668552,0.5029883,0.001954409,0.0019549474,0.0019546284,0.001955492,0.12038206
9224802,146,9,0.08924585,0.0024562622,0.7232995,0.002454589,0.0024533803,0.17518023,0.0024547218,0.0024555633
9368568,146,9,0.0030522698,0.048271146,0.4971845,0.0030521266,0.0030563022,0.0030605635,0.0030540943,0.43926895
9384602,146,9,0.00108817,0.20575963,0.44024104,0.0010877297,0.026991075,0.0010875168,0.025989227,0.29775557
9414118,146,9,0.0025530083,0.0025561154,0.98211527,0.0025544274,0.0025519812,0.0025533922,0.0025590437,0.002556785
9521418,146,9,0.0018152412,0.758991,0.0018145432,0.0018134679,0.0018127479,0.0018147636,0.0018146033,0.2301237
9595861,146,9,0.005444008,0.0054552876,0.85053605,0.0054411693,0.0054414505,0.005436791,0.11680082,0.005444373
9622000,146,9,0.0030509413,0.0030524386,0.003053052,0.003052841,0.0030503103,0.0030510821,0.0030524393,0.97863686
9652956,146,9,0.0012038521,0.0012047992,0.9915733,0.0012036049,0.0012036222,0.0012038297,0.001203983,0.0012031132
9737546,146,9,0.001226871,0.16725497,0.52943414,0.0012266476,0.0012261387,0.0012265992,0.0012276542,0.29717702
9746908,146,9,0.0012768537,0.9910616,0.0012773767,0.0012770299,0.0012760892,0.0012771079,0.001276939,0.0012770738
