DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4
9334287,142,8,0.0018686799,0.03184559,0.964405,0.0018807151
9508065,142,8,0.3290378,0.0051010656,0.48871505,0.17714612
9545534,142,8,0.0035764044,0.003516062,0.96097344,0.03193408
9630065,142,8,0.7055408,0.003790964,0.22658731,0.06408093
9733569,142,8,0.124147326,0.16311398,0.70741314,0.0053255917
9767138,142,8,0.18103388,0.3054291,0.5095074,0.0040295725
9847242,142,8,0.002423319,0.0024776908,0.8345465,0.16055253
10364424,142,8,0.005716438,0.0060849464,0.98251325,0.005685406
10395791,142,8,0.005136715,0.14197668,0.8478068,0.0050797863
10475061,142,8,0.34082493,0.33240536,0.32438296,0.0023867395
10564872,142,8,0.31914586,0.0032334733,0.67455786,0.0030628075
10753513,142,8,0.0050449087,0.21435718,0.7745193,0.006078569
10769242,142,8,0.0033472052,0.36638328,0.6267375,0.0035319824
10804186,142,8,0.0029149624,0.0029414548,0.9913392,0.0028043415
10822271,142,8,0.19237593,0.32299197,0.4792243,0.00540782
10842302,142,8,0.0343849,0.1566746,0.8039446,0.0049959417
10899793,142,8,0.8732995,0.005206457,0.1164243,0.005069801
10906459,142,8,0.0034656296,0.47217968,0.35693035,0.16742434
12455636,142,8,0.0039955587,0.0041309134,0.98786527,0.004008236
8733303,146,9,0.007910636,0.0077600894,0.0077509354,0.9765783
8766720,146,9,0.0043173768,0.0043107863,0.004257652,0.9871142
9172170,146,9,0.0023644762,0.002253253,0.002334508,0.9930478
9189043,146,9,0.40448552,0.0030253846,0.0030630664,0.58942604
9189920,146,9,0.5142399,0.0041084476,0.0041915844,0.4774601
9224802,146,9,0.0051767253,0.005508415,0.005243378,0.98407143
9368568,146,9,0.30759507,0.0066657374,0.0065079425,0.6792313
9384602,146,9,0.0022612747,0.0022113011,0.0022043586,0.993323
9414118,146,9,0.98354816,0.005842099,0.005154027,0.005455675
9521418,146,9,0.004131855,0.0041761342,0.0039964304,0.9876956
9546792,146,9,0.5395081,0.0050136806,0.005166826,0.45031136
9595861,146,9,0.011840646,0.011647526,0.011934893,0.96457696
9622000,146,9,0.51317036,0.006424395,0.0063714054,0.4740338
9737546,146,9,0.7481952,0.0026846724,0.0025995306,0.24652064
9746908,146,9,0.4894989,0.002703654,0.0027901556,0.50500727
10037474,146,9,0.9852296,0.005166989,0.0047716927,0.0048316987
10090481,146,9,0.061350305,0.0043010106,0.004314092,0.9300346
10206644,146,9,0.19610785,0.0031429175,0.0031154908,0.79763377
10337065,146,9,0.005658375,0.0055985176,0.005606974,0.9831361
10463234,146,9,0.32353914,0.005885401,0.005931904,0.6646436
10526115,146,9,0.84531146,0.1476396,0.0034260969,0.0036227494
10573013,146,9,0.0043648933,0.004335321,0.0042705275,0.98702925
10587643,146,9,0.71201473,0.27981132,0.003977538,0.004196325
10783295,146,9,0.7101967,0.005985502,0.005828763,0.27798912
