DocumentID,Label,LabelID,Topic_1,Topic_2
8286193,116,4,0.9893692,0.010630807
8607861,116,4,0.99015594,0.009844048
8665514,116,4,0.9930822,0.0069177975
8692980,116,4,0.9920497,0.00795026
9205064,116,4,0.9843707,0.015629329
9342439,116,4,0.9928016,0.0071984306
9394418,116,4,0.99305063,0.006949348
9516080,116,4,0.9924792,0.0075208186
9766646,116,4,0.99167514,0.008324862
9815544,116,4,0.99452573,0.005474256
9815941,116,4,0.98665196,0.013348063
10401676,116,4,0.98995453,0.010045464
10430101,116,4,0.9909138,0.009086232
10435587,116,4,0.7518386,0.24816136
10438568,116,4,0.7761562,0.22384383
10459850,116,4,0.957193,0.042806976
10669726,116,4,0.9927894,0.007210606
10674396,116,4,0.93379456,0.06620539
10766344,116,4,0.9931309,0.0068690493
10791772,116,4,0.920587,0.07941303
10851068,116,4,0.98588413,0.014115877
11005099,116,4,0.8179596,0.1820404
12374697,116,4,0.99156946,0.008430531
7585009,117,5,0.7901345,0.20986547
7696609,117,5,0.9291791,0.07082091
7847069,117,5,0.7904326,0.20956743
8058160,117,5,0.98884475,0.011155215
8075646,117,5,0.99009436,0.009905718
8309588,117,5,0.98780936,0.01219064
8826994,117,5,0.85171086,0.14828911
8859062,117,5,0.99305046,0.0069495435
9017530,117,5,0.98048556,0.019514453
9067471,117,5,0.9878121,0.012187898
9265639,117,5,0.3246246,0.6753754
9436725,117,5,0.99478096,0.0052190116
9470136,117,5,0.9822158,0.017784191
9700658,117,5,0.7615702,0.23842977
9721442,117,5,0.7973513,0.20264873
9876967,117,5,0.98455185,0.015448203
10027417,117,5,0.5879299,0.41207013
10213152,117,5,0.6513989,0.34860104
10507547,117,5,0.65145165,0.3485483
10559556,117,5,0.9862696,0.013730399
10935434,117,5,0.9929764,0.007023575
10936886,117,5,0.68796337,0.31203663
11860878,117,5,0.85105276,0.14894721
12419536,117,5,0.55204004,0.44795996
7805557,120,6,0.9916078,0.008392245
7907945,120,6,0.9949802,0.0050197863
7928630,120,6,0.99186784,0.008132156
8058309,120,6,0.99018985,0.009810191
8293386,120,6,0.99070907,0.009290972
8521452,120,6,0.9909321,0.009067955
8569178,120,6,0.9934851,0.0065148645
8618340,120,6,0.8410367,0.15896331
8697991,120,6,0.9919128,0.008087162
8956779,120,6,0.98922926,0.010770733
9194030,120,6,0.9945453,0.0054547307
9291431,120,6,0.7477584,0.25224167
9570214,120,6,0.9909833,0.009016644
9658316,120,6,0.9903145,0.00968552
9798412,120,6,0.9673604,0.032639574
9925751,120,6,0.84214294,0.1578571
10036998,120,6,0.9878844,0.012115607
10332871,120,6,0.9382339,0.061766088
10399167,120,6,0.99315584,0.00684417
10403689,120,6,0.9935484,0.006451644
10794547,120,6,0.99431694,0.005683093
10872665,120,6,0.9949652,0.0050347946
10923484,120,6,0.99155545,0.008444497
10928103,120,6,0.9764308,0.023569232
8524262,126,7,0.98496336,0.015036652
9190890,126,7,0.98311853,0.01688144
9485488,126,7,0.9766524,0.023347646
9625811,126,7,0.986237,0.013763015
9679979,126,7,0.99122953,0.008770433
10065149,126,7,0.98829466,0.011705327
10195885,126,7,0.9938957,0.0061042933
10200459,126,7,0.99063826,0.009361797
10354018,126,7,0.9772382,0.022761855
10410876,126,7,0.98911124,0.010888788
10572598,126,7,0.9876232,0.01237675
10618704,126,7,0.9499191,0.05008095
10632361,126,7,0.9884052,0.011594751
10637429,126,7,0.4726513,0.52734864
10692252,126,7,0.8226422,0.17735773
10698490,126,7,0.86679137,0.1332086
10786798,126,7,0.98683375,0.013166202
10828889,126,7,0.71898633,0.28101373
10870973,126,7,0.95509905,0.044900935
10918445,126,7,0.98557335,0.014426658
10933063,126,7,0.98907334,0.010926707
10935482,126,7,0.98821497,0.011785067
11020858,126,7,0.98377085,0.016229153
11044365,126,7,0.9927827,0.0072172647
8790332,142,8,0.008374861,0.99162513
8875075,142,8,0.070250265,0.9297497
8903350,142,8,0.010745262,0.9892548
8906419,142,8,0.038326222,0.9616738
8946241,142,8,0.012560597,0.9874394
9119087,142,8,0.40271106,0.59728897
9205942,142,8,0.007889539,0.99211043
9302262,142,8,0.01596367,0.9840363
9508065,142,8,0.23499206,0.765008
9545534,142,8,0.014237437,0.9857626
9630065,142,8,0.013169387,0.98683065
9733569,142,8,0.07496556,0.92503446
10349094,142,8,0.4453056,0.55469435
10354479,142,8,0.052280787,0.9477192
10364424,142,8,0.12268779,0.87731224
10395791,142,8,0.11495439,0.8850456
10475061,142,8,0.40382987,0.5961701
10518503,142,8,0.029816374,0.9701836
10753513,142,8,0.16113484,0.8388652
10769242,142,8,0.20571126,0.79428875
10822271,142,8,0.27939874,0.72060126
10899793,142,8,0.17275156,0.8272484
10906459,142,8,0.2964466,0.70355344
12455636,142,8,0.014643546,0.9853565
8733303,146,9,0.5966435,0.40335652
8766720,146,9,0.024925733,0.97507423
9172170,146,9,0.19372593,0.80627406
9189920,146,9,0.33281866,0.6671814
9384602,146,9,0.85504025,0.14495973
9521418,146,9,0.47605574,0.5239442
9546792,146,9,0.41847536,0.5815246
9595861,146,9,0.11379525,0.8862047
9652956,146,9,0.13470013,0.8652998
9737546,146,9,0.98651123,0.013488781
9746908,146,9,0.012301013,0.98769903
10090481,146,9,0.29140046,0.7085995
10206644,146,9,0.054990396,0.9450096
10337065,146,9,0.2657031,0.7342969
10430510,146,9,0.97217625,0.027823742
10463234,146,9,0.02298363,0.9770163
10468510,146,9,0.77413046,0.2258695
10526115,146,9,0.9159759,0.084024034
10573013,146,9,0.98854655,0.011453483
10587643,146,9,0.57068485,0.42931515
10607841,146,9,0.15695342,0.8430466
10754226,146,9,0.035731435,0.96426857
10783295,146,9,0.66110367,0.33889627
12451676,146,9,0.6037723,0.39622772
