DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5
8618678,111,2,0.005174932,0.005120545,0.0050648954,0.005127678,0.979512
8657630,111,2,0.7236043,0.005618726,0.0057540354,0.005819303,0.25920358
8682199,111,2,0.710915,0.0020642516,0.002066255,0.002058838,0.28289562
8707291,111,2,0.6961983,0.0017648155,0.0017557652,0.15853576,0.14174537
8797471,111,2,0.3420708,0.003010926,0.0030069484,0.6488488,0.003062557
8797472,111,2,0.9850721,0.0037388708,0.003680463,0.0037552258,0.003753378
8841969,111,2,0.98860514,0.0028423478,0.0028470727,0.0028550294,0.0028504597
9128415,111,2,0.8929766,0.001735157,0.0017367305,0.0017431282,0.10180843
9239743,111,2,0.9883789,0.0029283736,0.0028895526,0.0028990305,0.0029041474
9263413,111,2,0.838975,0.009166044,0.009145267,0.13350427,0.009209397
9629853,111,2,0.3124346,0.004479388,0.0044698818,0.34549305,0.3331231
9681800,111,2,0.6080735,0.0027412253,0.0026995132,0.0027321544,0.38375372
9789072,111,2,0.468186,0.0022768776,0.002287114,0.5249466,0.0023034576
9864731,111,2,0.7401829,0.0027700427,0.002758884,0.25147146,0.0028168317
10360778,111,2,0.9772094,0.005604559,0.0056429002,0.0057229614,0.005820306
10412591,111,2,0.78296316,0.0025694647,0.0025491044,0.002550675,0.20936765
10932276,111,2,0.66915447,0.0017926878,0.001779205,0.0018023773,0.32547128
7866403,114,3,0.0027933242,0.002787185,0.002763348,0.0027934597,0.98886263
7903889,114,3,0.003996102,0.0039771283,0.0039678137,0.0040224367,0.9840365
8111410,114,3,0.002472407,0.0024857633,0.002475599,0.0024622541,0.990104
8118461,114,3,0.0022321802,0.002209437,0.002239405,0.0022489803,0.99107003
8522331,114,3,0.0021497007,0.0021396752,0.0021303226,0.08731847,0.9062618
8537055,114,3,0.002775718,0.1857064,0.21149518,0.0027716644,0.5972511
8616874,114,3,0.0021711453,0.4285633,0.002195592,0.0021621455,0.5649078
9012588,114,3,0.0025611792,0.0025584386,0.0025266225,0.0025232628,0.9898305
9140167,114,3,0.003257446,0.09643418,0.003221842,0.0032196091,0.8938669
9196022,114,3,0.0036542357,0.15369089,0.0036348442,0.0036250101,0.83539504
9220497,114,3,0.0018915953,0.57823616,0.0019229711,0.0018870218,0.4160622
9399850,114,3,0.012042295,0.011991061,0.012122415,0.011924329,0.95191985
9566701,114,3,0.0029844912,0.115726635,0.0029762597,0.0029916242,0.875321
9869603,114,3,0.0017930068,0.0018130449,0.0017932451,0.0018219453,0.9927787
10213492,114,3,0.0020663883,0.0020937393,0.0020662902,0.002056148,0.99171746
10339655,114,3,0.003834167,0.7318075,0.003813192,0.0037988098,0.25674638
10526234,114,3,0.0031024362,0.26563907,0.003113358,0.0030732458,0.7250719
10717531,114,3,0.0027809953,0.0028289447,0.26164186,0.0027743466,0.7299738
10851078,114,3,0.1909338,0.075916566,0.0030394995,0.0030096576,0.7271005
10920985,114,3,0.0031541004,0.0032528457,0.0031585766,0.0031582154,0.98727626
10921028,114,3,0.0018895392,0.0019047691,0.001925446,0.0019020144,0.99237823
10936679,114,3,0.0033149156,0.0033660189,0.0033012524,0.0033471866,0.9866706
11040191,114,3,0.0021049348,0.5777745,0.0020986737,0.0021125833,0.4159093
12059991,114,3,0.40681598,0.29640073,0.0041167242,0.0039473176,0.28871924
7529048,116,4,0.008839137,0.9643636,0.008817965,0.008984069,0.008995218
8286193,116,4,0.0032571757,0.98697454,0.0032609936,0.0032464373,0.0032608411
8607861,116,4,0.0032388358,0.98711866,0.0032272814,0.0032085972,0.0032065555
8665514,116,4,0.0021164874,0.9915395,0.002121598,0.0021017592,0.002120653
8710868,116,4,0.0025938302,0.9895296,0.0026612696,0.0025967848,0.0026184751
9056422,116,4,0.0021564092,0.9914559,0.0021221219,0.0021330605,0.0021324202
9205064,116,4,0.0018932408,0.9924233,0.001910233,0.0018916253,0.001881612
9342439,116,4,0.0024788892,0.99015176,0.0024554655,0.0024575915,0.002456304
9394418,116,4,0.0019226641,0.9922607,0.0019173836,0.001974419,0.001924808
9413807,116,4,0.0018343466,0.94722867,0.047217898,0.0018483102,0.0018707741
9516080,116,4,0.0019294749,0.99228364,0.0019370586,0.0019227926,0.001927044
9545345,116,4,0.0021722966,0.99129534,0.0021871012,0.0021693953,0.002175853
9699666,116,4,0.0022179082,0.9911031,0.0022247506,0.0022278992,0.0022263054
9815544,116,4,0.0016757235,0.9933067,0.0016771255,0.0016718393,0.001668622
9815941,116,4,0.0026427242,0.98944885,0.0026629409,0.0026173864,0.0026281085
10026153,116,4,0.0030782323,0.98758435,0.0031634802,0.003070453,0.0031034697
10401676,116,4,0.0022406129,0.99102616,0.002253716,0.0022405393,0.0022389304
10430101,116,4,0.0018721209,0.9924931,0.001905478,0.0018640709,0.0018652283
10435587,116,4,0.0026645383,0.85227656,0.0026910244,0.0026975914,0.13967028
10438568,116,4,0.0033912857,0.9863956,0.003455103,0.0033615755,0.0033964529
10459850,116,4,0.0019605886,0.95927095,0.034777913,0.0019720155,0.0020185453
10766344,116,4,0.002215578,0.9911743,0.0022059751,0.0021990177,0.002205184
10791772,116,4,0.0020354392,0.991875,0.0020386358,0.0020256983,0.0020251668
11005099,116,4,0.002626513,0.904727,0.08733376,0.002645156,0.0026676215
7585009,117,5,0.54412025,0.00243786,0.0024345184,0.44856462,0.0024427706
8058160,117,5,0.31696936,0.00340213,0.0033890088,0.67281586,0.003423657
8075646,117,5,0.39568308,0.0030412734,0.0030461964,0.59517956,0.003049923
8309588,117,5,0.0034319086,0.0034233595,0.0034098933,0.98630035,0.0034344734
8740984,117,5,0.0026522723,0.0026153002,0.002606606,0.98946416,0.002661661
8859062,117,5,0.31840792,0.0017433525,0.0017481316,0.6763683,0.0017322965
9017530,117,5,0.004080223,0.0040849093,0.0040451875,0.9837402,0.004049406
9067471,117,5,0.28155988,0.27352005,0.0033233198,0.43825412,0.0033426222
9129722,117,5,0.0020403524,0.002035846,0.0020317263,0.9918657,0.0020263295
9218507,117,5,0.2921235,0.28275302,0.092522636,0.3304204,0.0021804043
9265639,117,5,0.0016350022,0.0016388884,0.0016553666,0.99344707,0.0016236674
9369084,117,5,0.0012282876,0.0012255791,0.001219945,0.9951044,0.0012218131
9436725,117,5,0.4488522,0.0019006358,0.0019168373,0.5454413,0.0018890903
9700658,117,5,0.53660274,0.115199134,0.05752543,0.28828827,0.0023843658
9721442,117,5,0.20050253,0.15878375,0.08453163,0.5528964,0.003285615
9876967,117,5,0.04496217,0.0033933902,0.0033929322,0.94486654,0.003384996
10027417,117,5,0.9946791,0.0013269881,0.001341144,0.001337689,0.001315071
10213152,117,5,0.0023406302,0.0023154265,0.06948919,0.8508156,0.07503917
10431657,117,5,0.4371461,0.06458831,0.003510611,0.49122345,0.003531548
10507547,117,5,0.06936757,0.14618771,0.11595027,0.6661602,0.0023342278
10679292,117,5,0.9833129,0.004185846,0.0041669603,0.0042092092,0.0041250954
10935434,117,5,0.001983152,0.001994798,0.00198609,0.9920608,0.0019751638
10936886,117,5,0.0047229896,0.0047727046,0.004717773,0.9811069,0.004679639
12419536,117,5,0.1838239,0.22931175,0.002615457,0.581621,0.002627843
7587891,120,6,0.0029633862,0.72596174,0.0031370297,0.0030649481,0.26487282
7805557,120,6,0.0028115609,0.9887503,0.0028206168,0.0028051652,0.0028124454
7907945,120,6,0.0017827845,0.9928481,0.0017860517,0.0017969587,0.0017861536
7928630,120,6,0.0030372057,0.98808604,0.0029167582,0.0030014797,0.00295837
8058309,120,6,0.002637795,0.9894688,0.0026467522,0.0026249606,0.0026216637
8293386,120,6,0.0032010225,0.987342,0.0031014003,0.0031829097,0.0031725788
8569178,120,6,0.0019624582,0.8607464,0.0019442076,0.0019863609,0.13336068
8618340,120,6,0.0027868738,0.70245135,0.28914493,0.0027998148,0.0028171057
8697991,120,6,0.0027631305,0.98894686,0.0027554943,0.0027666527,0.0027678027
8924224,120,6,0.0025466043,0.98978215,0.0025400172,0.002576487,0.0025547792
8956779,120,6,0.0024636937,0.680682,0.07302441,0.086082354,0.15774752
9094461,120,6,0.00383077,0.9845971,0.0039058088,0.003819376,0.0038469953
9194030,120,6,0.0019975402,0.99197465,0.0019897423,0.0020398388,0.0019981891
9570214,120,6,0.0019624736,0.99212724,0.0019712448,0.00196586,0.001973208
9594287,120,6,0.0032018486,0.9871561,0.0032072451,0.003207995,0.003226865
9658316,120,6,0.0027775976,0.84156775,0.002770372,0.002790733,0.15009348
9925751,120,6,0.002217102,0.9911613,0.0022299818,0.0021970735,0.0021945138
10036998,120,6,0.0030683035,0.9876166,0.003165369,0.0030749731,0.0030748115
10332871,120,6,0.0025216928,0.98988837,0.0025578265,0.002529797,0.0025023122
10399167,120,6,0.002217045,0.9911355,0.0022069751,0.0022299434,0.0022104562
10631462,120,6,0.0017623935,0.8275672,0.0017685562,0.16712432,0.0017775428
10837140,120,6,0.0041099973,0.5673767,0.35163894,0.0041217767,0.072752565
10872665,120,6,0.0016229309,0.9934991,0.0016233394,0.0016269023,0.0016277975
10928103,120,6,0.0040539703,0.9837357,0.004072943,0.004039572,0.0040978715
9190890,126,7,0.0028891386,0.7375189,0.25386605,0.0028819197,0.0028440324
9679979,126,7,0.23213501,0.7606868,0.0023620452,0.0023986236,0.0024175197
10195885,126,7,0.001518771,0.9938779,0.0015261977,0.0015243085,0.0015528732
10200459,126,7,0.0029580784,0.9881619,0.0029764064,0.0029503207,0.002953293
10334192,126,7,0.0025412326,0.9897283,0.0026032387,0.0025442822,0.0025829016
10340750,126,7,0.29400712,0.7000961,0.00199001,0.0019554764,0.0019512736
10354018,126,7,0.004612262,0.8611508,0.12501508,0.0045684404,0.004653449
10410876,126,7,0.0028173735,0.9886643,0.002807071,0.0028120182,0.0028991804
10557106,126,7,0.0033738525,0.9864572,0.0034149892,0.0033790597,0.0033748797
10572598,126,7,0.0035422912,0.98591626,0.0034871479,0.0035593924,0.0034949712
10618704,126,7,0.002708038,0.98913985,0.0027328979,0.0026975905,0.002721625
10632361,126,7,0.0023024837,0.6710016,0.3219829,0.0023186847,0.002394285
10637429,126,7,0.0043434,0.3888056,0.1885041,0.00435301,0.4139939
10692252,126,7,0.0024280238,0.52328855,0.20333166,0.002415358,0.2685364
10698490,126,7,0.0020415832,0.95222634,0.041627515,0.0020363792,0.0020681897
10726978,126,7,0.0026181268,0.96491545,0.0026188684,0.027234655,0.002612857
10741712,126,7,0.0038831874,0.90111184,0.08725915,0.0038681081,0.003877694
10786798,126,7,0.00336309,0.9507816,0.003340233,0.0033334151,0.039181683
10828889,126,7,0.0031104889,0.64577127,0.34481096,0.0031658323,0.0031415233
10870973,126,7,0.2907426,0.4768866,0.0017818466,0.22878823,0.0018007482
10918445,126,7,0.090597555,0.74545246,0.0038057487,0.15636688,0.0037773533
10953306,126,7,0.005409635,0.84321994,0.0053117294,0.14060013,0.005458588
11020858,126,7,0.002268203,0.9046979,0.0023038273,0.0023428414,0.08838723
11044365,126,7,0.0021533854,0.99138665,0.0021596036,0.002157315,0.0021430494
8790332,142,8,0.030138921,0.002048594,0.96377164,0.0020196347,0.0020211658
8903350,142,8,0.0029363153,0.0029658193,0.98824555,0.0029172394,0.002935092
8906419,142,8,0.0029253992,0.12507522,0.8662072,0.002897852,0.0028943815
9205942,142,8,0.49775034,0.0025278619,0.49461398,0.002541921,0.0025658943
9302262,142,8,0.6355532,0.003953596,0.104398705,0.003979992,0.25211447
9334287,142,8,0.0014598548,0.10126489,0.89434916,0.0014575791,0.0014685055
9508065,142,8,0.3249226,0.0038473727,0.48131374,0.18611641,0.0037998222
9545534,142,8,0.002708867,0.0027006965,0.92462987,0.0026636226,0.06729693
9630065,142,8,0.70885074,0.002942554,0.12726775,0.15799855,0.0029404478
9733569,142,8,0.23754391,0.09907686,0.655209,0.004074524,0.00409569
9767138,142,8,0.32293388,0.2638329,0.40698826,0.0031060108,0.0031390032
9847242,142,8,0.0018877622,0.169331,0.6680411,0.15885434,0.0018857617
10364424,142,8,0.004529589,0.004587245,0.9819043,0.004479747,0.0044990215
10395791,142,8,0.0041033183,0.1409828,0.8468268,0.0040333895,0.00405368
10475061,142,8,0.7892079,0.20535778,0.0018214688,0.0017979664,0.001814888
10564872,142,8,0.47534373,0.0024148247,0.5174958,0.0023709545,0.0023747256
10753513,142,8,0.09062131,0.15944485,0.7423567,0.003757278,0.003819881
10769242,142,8,0.59635043,0.20335555,0.19535522,0.002461526,0.002477349
10804186,142,8,0.071578585,0.0022380056,0.92176634,0.0022146842,0.0022023148
10822271,142,8,0.36757097,0.29855922,0.32585007,0.0040061167,0.004013675
10842302,142,8,0.068496615,0.17721778,0.7464796,0.00391691,0.0038891665
10899793,142,8,0.94237494,0.003996336,0.0040077385,0.0039877766,0.04563313
10906459,142,8,0.0026509918,0.44271722,0.32095063,0.0026293676,0.2310518
12455636,142,8,0.0031597423,0.0031993112,0.98731875,0.0031612364,0.0031609926
8733303,146,9,0.0063491194,0.00628353,0.006362986,0.9747745,0.006229943
8766720,146,9,0.0032902963,0.0033130753,0.0033006158,0.59816855,0.39192745
9172170,146,9,0.0018016021,0.0017898816,0.001829987,0.9927463,0.0018322093
9189043,146,9,0.0023701943,0.0023775895,0.0023969125,0.8618486,0.13100666
9189920,146,9,0.34105036,0.0032264774,0.0032357562,0.31465402,0.33783337
9224802,146,9,0.004001945,0.004080666,0.0040008537,0.3239241,0.6639924
9368568,146,9,0.005101905,0.0051036277,0.0050781216,0.64783204,0.3368843
9384602,146,9,0.001755434,0.0017492649,0.0017509768,0.9929689,0.0017754246
9414118,146,9,0.18076898,0.004214651,0.004033911,0.0040910356,0.80689144
9521418,146,9,0.003094262,0.120381035,0.0030531154,0.4724204,0.40105116
9546792,146,9,0.5498458,0.0039621447,0.0039876,0.43815097,0.0040534786
9595861,146,9,0.009248362,0.00917291,0.009230298,0.009439893,0.96290857
9622000,146,9,0.21845123,0.0049936767,0.0049578324,0.7666331,0.0049641402
9737546,146,9,0.3957739,0.002084718,0.0020592755,0.5979895,0.0020926364
9746908,146,9,0.0020893344,0.0020820592,0.002099652,0.2502073,0.74352163
10037474,146,9,0.9849122,0.0038126165,0.0037315337,0.0037722795,0.003771321
10090481,146,9,0.003492519,0.003413494,0.0034148905,0.7205261,0.269153
10206644,146,9,0.0023966616,0.0023849607,0.0023770817,0.24584348,0.74699783
10337065,146,9,0.0044141025,0.004415777,0.0044134455,0.6610156,0.32574105
10463234,146,9,0.27961993,0.004538558,0.0045768153,0.3844005,0.3268642
10526115,146,9,0.6747034,0.17001319,0.0026672755,0.14990392,0.0027121573
10573013,146,9,0.003364572,0.0033771778,0.003355631,0.98650837,0.0033943113
10587643,146,9,0.12363562,0.24836595,0.0030652168,0.0031193201,0.62181395
10783295,146,9,0.47385797,0.0044900747,0.004464104,0.18251662,0.33467126
