DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10
8118461,114,3,0.0010992152,0.0010990842,0.0010991213,0.0010993867,0.0010992402,0.4225299,0.0010991134,0.568676,0.0010998787,0.0010991249
8522331,114,3,0.0010528543,0.0010528703,0.0010527953,0.0010528462,0.0010528567,0.21037175,0.0010529055,0.78120536,0.0010528389,0.0010529014
8537055,114,3,0.0013701451,0.0013704989,0.2221598,0.0013703356,0.0013702608,0.0013703913,0.0013701124,0.65772134,0.11052676,0.0013703099
8616874,114,3,0.0010642981,0.13652475,0.0010642741,0.0010642038,0.0010642109,0.020527804,0.0010642482,0.8354977,0.0010642381,0.001064296
9012588,114,3,0.0012503177,0.0012503122,0.0012502017,0.0012502079,0.0012503155,0.0012503816,0.0012502365,0.98874754,0.0012501619,0.0012502474
9140167,114,3,0.0015877286,0.033386193,0.0015876138,0.0015876675,0.0015876136,0.0015878592,0.0015879992,0.95391136,0.0015881433,0.0015878433
9196022,114,3,0.001786301,0.0017865925,0.0017863029,0.17644365,0.17806043,0.0017862743,0.001786215,0.6329917,0.0017862051,0.0017863879
9220497,114,3,0.0009347237,0.38769245,0.0009347669,0.0009347736,0.0009347617,0.00093479163,0.0009347705,0.6048293,0.0009347631,0.000934822
9399850,114,3,0.005883684,0.0058847317,0.005883151,0.005883607,0.5411625,0.0058844932,0.0058838595,0.4117655,0.0058845174,0.005883985
9566701,114,3,0.0014708055,0.0014710453,0.0014708799,0.0014711895,0.0014709141,0.001471103,0.0014709828,0.9867611,0.0014709412,0.0014710252
9869603,114,3,0.00088518724,0.04427663,0.00088516116,0.00088526396,0.0008852367,0.26672515,0.00088525866,0.6828016,0.0008853074,0.00088521326
10213492,114,3,0.0010208546,0.0010207724,0.0010205979,0.0010206036,0.0010206476,0.0010208028,0.0010207287,0.99081385,0.001020577,0.0010206405
10339655,114,3,0.0018870463,0.7249878,0.0018872782,0.0018871907,0.0018873068,0.001887184,0.0018872581,0.25991446,0.001887137,0.0018873587
10526234,114,3,0.0015154213,0.00151601,0.0015156218,0.17719947,0.0015154987,0.001515544,0.0015154413,0.8106757,0.0015155601,0.0015156382
10717531,114,3,0.0013709367,0.0013703508,0.0013703619,0.0013703941,0.0013703592,0.0013706763,0.00137022,0.6849738,0.0013706745,0.30406234
10851078,114,3,0.0014929721,0.0014931082,0.0014927807,0.0014927592,0.09849984,0.0014929904,0.0014928973,0.6278133,0.0014930246,0.26323625
10920985,114,3,0.0015630148,0.0015630238,0.0015628199,0.0015632364,0.0015629111,0.049815558,0.24505945,0.6941838,0.0015632511,0.0015628854
10921028,114,3,0.0009347313,0.0009348216,0.00093470915,0.0009347118,0.0009347372,0.22392014,0.031119287,0.65541315,0.08393896,0.0009347646
10936679,114,3,0.0016396544,0.0016397687,0.0016396637,0.0016395602,0.0016396284,0.001639936,0.048312396,0.93857026,0.0016395428,0.0016396301
11040191,114,3,0.0010312442,0.13175677,0.0010311058,0.0010311368,0.001031298,0.0010312931,0.2148998,0.49362996,0.0010311829,0.15352625
12059991,114,3,0.0019613332,0.0019617623,0.0019613612,0.001961196,0.0019611064,0.0019612096,0.0019611258,0.76891714,0.0019611563,0.21539256
7529048,116,4,0.004348244,0.9608608,0.00434849,0.004348296,0.0043483195,0.00435029,0.0043489276,0.0043491535,0.0043487274,0.0043487647
8286193,116,4,0.0016130686,0.8102866,0.0016132082,0.0016133849,0.001613161,0.0016131821,0.0016132093,0.0016132583,0.0016132027,0.1768077
8607861,116,4,0.001587551,0.9857105,0.0015875855,0.0015875631,0.0015875886,0.0015876698,0.0015875394,0.0015875751,0.0015888938,0.001587556
8665514,116,4,0.0010418633,0.9906227,0.0010419481,0.0010418994,0.001042043,0.0010418722,0.0010419186,0.0010420043,0.0010418282,0.0010419578
8710868,116,4,0.0012823818,0.8851158,0.0012826376,0.0012824321,0.0012827911,0.0012823096,0.0012823014,0.0012824995,0.0012824057,0.104624294
9056422,116,4,0.0010428597,0.99062085,0.0010419171,0.0010419565,0.0010419476,0.0010424177,0.0010420331,0.0010419773,0.0010419447,0.0010419762
9205064,116,4,0.036083803,0.95650595,0.00092639157,0.00092630734,0.0009261408,0.0009261807,0.0009261788,0.0009262742,0.00092623837,0.0009265126
9342439,116,4,0.0012198797,0.98902225,0.0012196264,0.0012196257,0.001219713,0.0012196931,0.0012199283,0.0012196909,0.0012196265,0.0012198375
9394418,116,4,0.00094359356,0.8583258,0.0009436577,0.00094381615,0.00094365276,0.13412479,0.0009437967,0.0009436349,0.0009435947,0.00094372965
9413807,116,4,0.00090102165,0.94509315,0.000901178,0.00090128055,0.00090121606,0.00090126804,0.0009011106,0.00090114307,0.047697574,0.00090108527
9516080,116,4,0.00095256773,0.9914267,0.00095266954,0.00095251744,0.0009526202,0.00095255056,0.00095260504,0.00095260213,0.00095251476,0.00095265266
9545345,116,4,0.0010753887,0.9023298,0.0010755158,0.0010755006,0.0010755067,0.0010754983,0.0010755284,0.001075596,0.0010754387,0.0890663
9699666,116,4,0.0010990804,0.80340254,0.0010991406,0.0010990979,0.0010994163,0.0010991481,0.18780407,0.0010991856,0.0010991496,0.001099166
9815544,116,4,0.0008266715,0.99256015,0.00082664145,0.0008266722,0.00082662265,0.0008266278,0.0008268434,0.00082657824,0.00082659826,0.0008266477
9815941,116,4,0.0012989751,0.988309,0.001299089,0.0012989251,0.0012989929,0.0012989289,0.0012988468,0.0012990393,0.0012991403,0.0012989908
10026153,116,4,0.0015155359,0.92960644,0.0015156453,0.058268968,0.001515453,0.001515433,0.0015155289,0.0015156053,0.001515568,0.0015158749
10401676,116,4,0.0011112539,0.9899976,0.0011113489,0.0011113834,0.0011112583,0.0011115144,0.0011117588,0.0011113107,0.0011112835,0.0011113296
10430101,116,4,0.0009260764,0.9916647,0.00092630065,0.0009261923,0.0009260977,0.00092604,0.0009260771,0.00092610053,0.0009262205,0.00092617056
10435587,116,4,0.0013160855,0.55758,0.15611991,0.0013161642,0.0013161722,0.0013162135,0.001316232,0.2770867,0.0013161611,0.001316317
10438568,116,4,0.0016670583,0.8102386,0.0016672035,0.001667136,0.05323591,0.0016669808,0.0016671594,0.0016669898,0.124855936,0.0016671283
10459850,116,4,0.000971003,0.7021095,0.00097106595,0.000971061,0.00097108627,0.0009710659,0.0009711881,0.00097134104,0.29012156,0.0009710859
10766344,116,4,0.001087195,0.54595345,0.001087199,0.0010871076,0.0010872468,0.0010871507,0.06814384,0.0010872275,0.0010871296,0.37829253
10791772,116,4,0.0010002299,0.99099785,0.0010003869,0.001000302,0.0010001865,0.0010001692,0.0010002465,0.0010002607,0.0010002173,0.001000251
11005099,116,4,0.0012989404,0.88874435,0.0012990566,0.001299189,0.00129911,0.0012993572,0.0012991133,0.0012991119,0.10086276,0.0012990199
7585009,117,5,0.018469144,0.0012051932,0.019108191,0.0012050781,0.0012051349,0.95398694,0.0012051981,0.0012050439,0.0012050221,0.001205087
8058160,117,5,0.0016670567,0.0016671264,0.0016670178,0.0016669675,0.001667515,0.9307186,0.0016671794,0.055943962,0.001667382,0.0016671157
8075646,117,5,0.001492815,0.001492772,0.0014927693,0.0014927607,0.0014927884,0.9865645,0.0014931689,0.0014927683,0.0014928199,0.001492841
8309588,117,5,0.0016952727,0.00169521,0.0016951856,0.0016952554,0.0016951379,0.984743,0.001695535,0.0016951998,0.0016951413,0.0016952017
8740984,117,5,0.0012990386,0.0012990157,0.0012990292,0.0012989065,0.045932,0.84655815,0.09841677,0.0012991051,0.0012989282,0.0012989779
8859062,117,5,0.0008548643,0.00085488515,0.00085496565,0.00085486687,0.00085485657,0.9923061,0.00085483957,0.00085484853,0.0008548919,0.0008548619
9017530,117,5,0.0020001656,0.0020003966,0.0020002557,0.0020002546,0.0020004069,0.98199683,0.002000768,0.0020004911,0.0020001715,0.0020002963
9067471,117,5,0.0016398107,0.16464154,0.001639602,0.0016397259,0.0016396148,0.8222404,0.0016398987,0.0016397565,0.0016397758,0.0016398611
9129722,117,5,0.0010002027,0.001000259,0.0010003787,0.001000252,0.0010002935,0.99099755,0.0010001416,0.0010002194,0.0010001777,0.0010004877
9218507,117,5,0.0010760042,0.057028778,0.0010755908,0.21241127,0.001075498,0.3697631,0.0010757045,0.0010757867,0.0010756146,0.3543426
9265639,117,5,0.000800206,0.0008002004,0.00080027943,0.0008002156,0.00080019736,0.37725645,0.0008001995,0.00080020644,0.00080022536,0.6163418
9369084,117,5,0.0006061132,0.0006061602,0.00060611026,0.0006060959,0.0006061144,0.99454486,0.0006061512,0.0006061188,0.0006061718,0.0006061364
9436725,117,5,0.0009346943,0.00093466486,0.00093464495,0.0009346792,0.0009346822,0.3988284,0.5936941,0.0009346502,0.0009347843,0.00093467435
9700658,117,5,0.0011768867,0.0011768863,0.4994364,0.0011767566,0.0011767917,0.49114883,0.001176775,0.0011769527,0.0011767466,0.0011769963
9721442,117,5,0.0016132508,0.0016136826,0.0016131357,0.0016133542,0.0016133593,0.87828475,0.0016136894,0.0016133478,0.10880828,0.0016132297
9876967,117,5,0.0016668527,0.0016673879,0.001667473,0.0016676197,0.0016673988,0.98499465,0.0016669236,0.0016669625,0.0016671424,0.0016675902
10027417,117,5,0.00064957864,0.1895297,0.00064962707,0.0006495667,0.0006495501,0.6819863,0.00064950984,0.1239368,0.0006496628,0.00064964616
10213152,117,5,0.0011366094,0.0011367821,0.0011368961,0.0011367266,0.0011371548,0.840497,0.0011367035,0.037247002,0.114298284,0.0011368186
10431657,117,5,0.0017246738,0.1182502,0.11823518,0.0017247794,0.0017247532,0.6136382,0.0017244564,0.13952819,0.0017246861,0.0017248599
10507547,117,5,0.001149631,0.0011498485,0.0011496587,0.0011497843,0.0011496566,0.69952875,0.0011499036,0.001149777,0.1390012,0.15342186
10679292,117,5,0.0020418083,0.0020415962,0.0020416672,0.002041251,0.0020412784,0.37652317,0.47134033,0.002041617,0.002041591,0.13784571
10935434,117,5,0.0009805453,0.0009806753,0.000980703,0.0009806808,0.0009805881,0.9911742,0.0009806642,0.000980656,0.0009806415,0.0009806065
10936886,117,5,0.0023262554,0.002326212,0.0023262566,0.002326148,0.0023259881,0.47631094,0.0023259565,0.0023260263,0.0023260019,0.5050802
12419536,117,5,0.0012825368,0.0012825989,0.0012825014,0.0012823283,0.0012826084,0.60275,0.0012822519,0.0012824083,0.0012822835,0.38699055
7587891,120,6,0.0014495692,0.23397385,0.0014496797,0.0014495094,0.0014496336,0.29922786,0.3559933,0.1021064,0.0014503748,0.0014497179
7805557,120,6,0.0013891442,0.16179319,0.0013892762,0.001389235,0.0013891391,0.0013891413,0.687752,0.14073019,0.001389388,0.0013892857
7907945,120,6,0.00088508584,0.61573386,0.00088509644,0.0008850863,0.00088517286,0.0008850839,0.37718523,0.00088514056,0.0008850655,0.0008851892
7928630,120,6,0.0014496116,0.40255573,0.001449491,0.0014496039,0.0014494814,0.0014497526,0.3831962,0.20410086,0.0014495853,0.0014497385
8058309,120,6,0.0012990821,0.9883089,0.001299054,0.0012988974,0.0012989772,0.001298895,0.0012990222,0.0012990806,0.0012989322,0.0012993029
8293386,120,6,0.0015388202,0.6723515,0.0015386902,0.0015387074,0.0015387002,0.0015389753,0.31533808,0.0015389477,0.0015388407,0.0015388436
8569178,120,6,0.0009617607,0.5417859,0.0009617008,0.0009617864,0.00096173515,0.11447316,0.15722139,0.1807489,0.0009618135,0.0009618722
8618340,120,6,0.0013701859,0.30014372,0.0013702553,0.0013701987,0.0013702943,0.0013702981,0.21370316,0.26975954,0.20817205,0.0013702781
8697991,120,6,0.0013700712,0.2122892,0.0013702096,0.0013700973,0.0013700142,0.00137034,0.732103,0.0013703065,0.0013701458,0.046016667
8924224,120,6,0.001265858,0.0012660776,0.001265863,0.001265869,0.0012658739,0.001265906,0.98860687,0.0012659366,0.001265869,0.0012658837
8956779,120,6,0.0012052504,0.21898986,0.0012052906,0.0012051017,0.0012052392,0.18545032,0.26944825,0.0012052362,0.1697058,0.15037961
9094461,120,6,0.0018872248,0.58506036,0.0018876226,0.0018873755,0.12954624,0.0018873746,0.22596844,0.001887536,0.0018874014,0.04810047
9194030,120,6,0.0009805058,0.0009807819,0.000980617,0.0009805445,0.0009805374,0.0009806966,0.5994758,0.0009806739,0.0009805758,0.3926793
9570214,120,6,0.000971043,0.2790004,0.00097123714,0.000971323,0.0009711228,0.0009712546,0.5601801,0.15402102,0.00097118085,0.00097120955
9594287,120,6,0.0015874786,0.58187664,0.0015877858,0.0015875696,0.0015876042,0.0015876612,0.37898108,0.028028892,0.0015876031,0.001587765
9658316,120,6,0.0013701321,0.33862236,0.0013701271,0.0013701327,0.001370195,0.0013704728,0.24877237,0.40301374,0.0013702081,0.0013703104
9925751,120,6,0.0010877149,0.27880502,0.0010874764,0.25201565,0.0010872933,0.0010872527,0.12077669,0.03708664,0.0010872794,0.305879
10036998,120,6,0.001515454,0.73232776,0.0015154883,0.05591589,0.0015155176,0.0015156841,0.0015159544,0.026429994,0.17623278,0.0015155238
10332871,120,6,0.0012349559,0.9666699,0.0012351007,0.0012351793,0.0012349739,0.0012349531,0.02344989,0.0012349099,0.0012349675,0.0012351748
10399167,120,6,0.0010872725,0.39025223,0.00108739,0.0010874072,0.0010872601,0.0010874104,0.374788,0.22734827,0.0010873686,0.0010874545
10631462,120,6,0.00086974894,0.3647331,0.0008699491,0.00086977077,0.00086975866,0.0008699774,0.3940082,0.23516978,0.0008698522,0.0008698161
10837140,120,6,0.0020003535,0.0020008476,0.0020009957,0.0020011012,0.0020007717,0.0020006644,0.98199314,0.0020008197,0.0020004385,0.0020008755
10872665,120,6,0.00080007146,0.0008001446,0.00080009224,0.00080009946,0.0008000744,0.00080009724,0.99279916,0.00080009823,0.00080011727,0.00080009334
10928103,120,6,0.0020003389,0.6344504,0.0020005729,0.13914292,0.0020007058,0.0020004753,0.21240279,0.002000558,0.0020004872,0.0020008697
9190890,126,7,0.001408724,0.5409164,0.4478136,0.0014087299,0.0014087885,0.0014087072,0.00140869,0.0014088006,0.0014087457,0.0014089143
9679979,126,7,0.0011631179,0.0011632149,0.0011629509,0.0011629089,0.0011631035,0.0011631877,0.0011630364,0.001163134,0.0011629922,0.98953235
10195885,126,7,0.0007409827,0.91391855,0.0007410838,0.00074091076,0.08015375,0.0007409841,0.0007409014,0.0007410148,0.00074101787,0.0007409949
10200459,126,7,0.0014708017,0.8860685,0.041252088,0.0014708735,0.0014708146,0.001470808,0.0014710767,0.06238319,0.0014708808,0.0014709531
10334192,126,7,0.0012502375,0.9887461,0.0012504844,0.0012506087,0.0012503238,0.0012503387,0.0012502468,0.0012504683,0.0012507435,0.0012505044
10340750,126,7,0.0009617576,0.57492924,0.0009617997,0.00096218643,0.00096187874,0.042196665,0.0009618958,0.37614092,0.0009617866,0.00096196664
10354018,126,7,0.0022731244,0.80297536,0.002273208,0.12915577,0.002273147,0.0022731111,0.0022734082,0.051955868,0.0022734634,0.0022735086
10410876,126,7,0.0013705122,0.77569807,0.0013701961,0.0013701705,0.0013704213,0.0013705977,0.0013702532,0.019835405,0.19487405,0.0013703448
10557106,126,7,0.0016671291,0.9849961,0.0016672072,0.0016671646,0.0016670417,0.001666962,0.0016669154,0.0016670875,0.0016670617,0.0016673027
10572598,126,7,0.0017247297,0.9844781,0.0017246517,0.0017244478,0.0017244607,0.001725057,0.0017244534,0.001724561,0.001724523,0.0017248717
10618704,126,7,0.0013335284,0.001333804,0.0013335496,0.0013336199,0.0013335679,0.001333528,0.0013334615,0.0013335728,0.0013335857,0.98799783
10632361,126,7,0.001123823,0.34420982,0.0011240392,0.001124319,0.0011238627,0.0011238629,0.0011240648,0.28229776,0.001123832,0.3656246
10637429,126,7,0.0021281126,0.002128546,0.0021282076,0.0021281953,0.0021282467,0.0021284157,0.0021282039,0.7305534,0.0021281498,0.25242054
10692252,126,7,0.0011767934,0.32668823,0.0011768704,0.0011767899,0.001176961,0.2224505,0.13185622,0.0011769577,0.2842843,0.028836379
10698490,126,7,0.0010103157,0.86416274,0.0010103723,0.089505576,0.0010103513,0.0010103253,0.0010103921,0.025865583,0.014403867,0.0010105527
10726978,126,7,0.0012823865,0.8744953,0.0012823296,0.0012824452,0.0012823088,0.07688502,0.0012823582,0.0012824782,0.03964293,0.0012824965
10741712,126,7,0.0019234126,0.6451356,0.001923807,0.33947572,0.0019235658,0.0019234376,0.0019238301,0.0019235811,0.0019233567,0.0019237233
