DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3
10713370,109,1,0.00478212,0.99053204,0.0046857316
10742226,109,1,0.0031343938,0.99368304,0.0031825695
10769755,109,1,0.0051017012,0.9896555,0.005242731
10877778,109,1,0.0045872703,0.9910338,0.004378892
10966386,109,1,0.006679043,0.98701674,0.006304234
10966441,109,1,0.0054932167,0.9890305,0.0054763076
12144770,109,1,0.00540367,0.9889964,0.0055998955
12374402,109,1,0.005360007,0.9894091,0.005230873
12454166,109,1,0.004220243,0.9911146,0.0046651745
12495014,109,1,0.007859717,0.9360011,0.05613912
1669719,111,2,0.006147257,0.34881666,0.6450361
7774117,111,2,0.0034961684,0.003479497,0.99302435
7856030,111,2,0.007609469,0.0089417435,0.9834488
7913756,111,2,0.0033916673,0.003350193,0.9932582
7927332,111,2,0.0041223075,0.0039266637,0.991951
7936296,111,2,0.007577259,0.0082041295,0.9842186
7991124,111,2,0.005293341,0.0054476256,0.98925906
8137126,111,2,0.006027365,0.46554476,0.52842784
8618678,111,2,0.01093282,0.008019294,0.98104787
8657630,111,2,0.009840304,0.22848898,0.7616707
8682199,111,2,0.0039377334,0.42210686,0.5739554
8707291,111,2,0.0031273554,0.0031892941,0.99368334
8797472,111,2,0.011497234,0.0065102023,0.9819926
8841969,111,2,0.004882907,0.10844531,0.88667184
8937783,111,2,0.004154379,0.0040778355,0.9917678
9128415,111,2,0.0030844894,0.0038279516,0.99308753
9239743,111,2,0.0051523135,0.3294052,0.66544247
9263413,111,2,0.015075637,0.014682139,0.9702422
9629853,111,2,0.007836749,0.007883857,0.98427933
9789072,111,2,0.0037827385,0.0039214576,0.9922958
10412591,111,2,0.0063180276,0.09757831,0.8961037
12222676,111,2,0.005681036,0.17562447,0.8186944
12420099,111,2,0.0046677054,0.0047141537,0.99061817
12464332,111,2,0.006735745,0.006539024,0.9867252
7866403,114,3,0.0049270466,0.7809896,0.21408337
7903889,114,3,0.0079124775,0.5516112,0.44047633
8111410,114,3,0.005010958,0.9899349,0.0050540366
8118461,114,3,0.004175038,0.42599788,0.569827
8537055,114,3,0.030544866,0.9644466,0.005008603
8566954,114,3,0.008895822,0.543914,0.44719017
9012588,114,3,0.04377089,0.9505921,0.0056370646
9140167,114,3,0.08568108,0.8370134,0.07730547
9156280,114,3,0.29243815,0.598825,0.108736865
9196022,114,3,0.16739918,0.8253874,0.0072134132
9220497,114,3,0.54816616,0.44825023,0.0035836697
9276697,114,3,0.33330533,0.66284853,0.0038462272
9399850,114,3,0.023641761,0.9531861,0.023172209
9536987,114,3,0.30362076,0.6921666,0.004212602
9566701,114,3,0.1947329,0.7001495,0.105117604
9585611,114,3,0.0043482287,0.7138378,0.281814
9869603,114,3,0.05822405,0.7034233,0.23835269
10213492,114,3,0.039364323,0.9560064,0.0046292455
10339655,114,3,0.61640674,0.376811,0.0067822216
10502323,114,3,0.19883862,0.7273101,0.07385126
10526234,114,3,0.33447075,0.65967834,0.005850955
10717531,114,3,0.0064652,0.93801993,0.055514928
10851078,114,3,0.21633282,0.7783095,0.0053576604
12059991,114,3,0.82154,0.17163931,0.006820719
7529048,116,4,0.96936953,0.015021827,0.015608593
8286193,116,4,0.9876571,0.006266654,0.0060761953
8665514,116,4,0.9924915,0.0037355484,0.0037729288
8692980,116,4,0.9916462,0.0043242434,0.0040296414
8710868,116,4,0.9651848,0.030062394,0.0047528665
9056422,116,4,0.97291774,0.0043686866,0.022713572
9413807,116,4,0.8907053,0.105793595,0.0035011189
9545345,116,4,0.99237686,0.003797862,0.0038252298
9699666,116,4,0.99188334,0.0040840935,0.004032614
9766646,116,4,0.9910213,0.0045071025,0.0044715772
9815544,116,4,0.99380153,0.003153748,0.0030446833
9815941,116,4,0.9905046,0.004997565,0.004497714
10026153,116,4,0.9882828,0.0062610307,0.0054561496
10401676,116,4,0.99165374,0.004268785,0.004077439
10430101,116,4,0.9926456,0.0038269453,0.0035274674
10438568,116,4,0.7385377,0.25521976,0.00624254
10459850,116,4,0.8618494,0.13471071,0.0034398506
10669726,116,4,0.99265814,0.0037159,0.003625989
10674396,116,4,0.9956683,0.0021930363,0.0021386924
10766344,116,4,0.7722432,0.22399569,0.003761071
10791772,116,4,0.9927004,0.0037944482,0.0035051266
10851068,116,4,0.9862209,0.0065649846,0.007214062
11005099,116,4,0.84985876,0.14511667,0.005024559
12374697,116,4,0.9917203,0.004262133,0.004017524
7696609,117,5,0.0055403863,0.0057063415,0.9887533
7847069,117,5,0.089911334,0.004433152,0.9056555
8075646,117,5,0.0054837414,0.005543434,0.9889728
8309588,117,5,0.0060009095,0.006002547,0.9879966
8740984,117,5,0.004676618,0.004737675,0.99058574
8826994,117,5,0.0032472333,0.0038733776,0.9928794
8859062,117,5,0.0029851806,0.0029470662,0.9940677
9017530,117,5,0.007934322,0.0065718153,0.98549384
9067471,117,5,0.21015811,0.0061414205,0.78370047
9129722,117,5,0.0037100993,0.003887014,0.9924029
9218507,117,5,0.104161575,0.3696021,0.5262363
9369084,117,5,0.0021961394,0.0021452568,0.99565864
9436725,117,5,0.0033200227,0.0033670524,0.9933129
9470136,117,5,0.0100651905,0.009708722,0.98022604
9721442,117,5,0.047898877,0.20375988,0.74834126
9876967,117,5,0.007260508,0.0070308074,0.98570865
10027417,117,5,0.15885304,0.388673,0.45247397
10213152,117,5,0.0040291394,0.06414883,0.93182206
10431657,117,5,0.2524699,0.0068111275,0.74071896
10559556,117,5,0.008089482,0.007881563,0.98402894
10679292,117,5,0.10653362,0.29497123,0.5984951
10936886,117,5,0.17178337,0.009427225,0.8187894
11860878,117,5,0.004128476,0.12564783,0.8702237
12419536,117,5,0.005747131,0.34043732,0.65381557
7587891,120,6,0.83300006,0.099106826,0.06789308
7805557,120,6,0.9896234,0.005350404,0.00502619
7907945,120,6,0.9940881,0.002964458,0.0029474238
7928630,120,6,0.94482714,0.0051570088,0.050015844
8521452,120,6,0.99008554,0.0049465355,0.004967923
8924224,120,6,0.99088854,0.0044098934,0.004701573
8956779,120,6,0.5789555,0.23457703,0.18646745
9094461,120,6,0.9233327,0.007995143,0.06867211
9194030,120,6,0.99185395,0.0037617695,0.004384287
9291431,120,6,0.98513055,0.008015127,0.006854342
9570214,120,6,0.99262,0.003720787,0.003659233
9594287,120,6,0.98839015,0.0058861505,0.005723759
9658316,120,6,0.98865527,0.005454746,0.0058900216
9798412,120,6,0.98059976,0.0104892105,0.008911051
10036998,120,6,0.8378165,0.1558642,0.006319354
10332871,120,6,0.88775367,0.1075843,0.0046620495
10399167,120,6,0.99143755,0.0039816676,0.0045808014
10403689,120,6,0.99175155,0.0040586223,0.0041897846
10631462,120,6,0.9352862,0.0031113029,0.06160243
10794547,120,6,0.97736704,0.0032614449,0.019371497
10837140,120,6,0.83376694,0.1586274,0.0076056365
10872665,120,6,0.9940882,0.0028838755,0.003027949
10923484,120,6,0.98884887,0.0053135655,0.0058374936
10928103,120,6,0.9844053,0.008565837,0.0070288894
8524262,126,7,0.98648596,0.0053651826,0.008148815
9485488,126,7,0.3029427,0.65132034,0.04573698
9625811,126,7,0.9894343,0.005431951,0.005133692
10065149,126,7,0.98645955,0.006838709,0.0067017586
10195885,126,7,0.9941793,0.0030490726,0.0027715426
10334192,126,7,0.98973066,0.0058751786,0.0043941676
10340750,126,7,0.9911213,0.003721031,0.0051577026
10410876,126,7,0.989206,0.0061677005,0.0046262336
10557106,126,7,0.98709553,0.0068103974,0.006094015
10572598,126,7,0.9788729,0.006592521,0.014534591
10618704,126,7,0.9896568,0.0054265675,0.0049165864
10632361,126,7,0.99142325,0.004343317,0.00423345
10692252,126,7,0.4979968,0.35593656,0.14606665
10698490,126,7,0.9793732,0.016989926,0.003636809
10726978,126,7,0.9456565,0.005170606,0.049172845
10741712,126,7,0.9856207,0.0074587543,0.0069206078
10786798,126,7,0.9884736,0.005799009,0.0057273787
10828889,126,7,0.91240764,0.082058206,0.005534158
10870973,126,7,0.4796382,0.36281574,0.15754604
10918445,126,7,0.8746221,0.11750805,0.007869866
10933063,126,7,0.98429215,0.00800413,0.0077037243
10935482,126,7,0.9855684,0.0072454484,0.007186134
10953306,126,7,0.9789597,0.009614171,0.0114261545
11020858,126,7,0.9912342,0.004461591,0.0043042097
8875075,142,8,0.9664609,0.029937616,0.0036014935
8906419,142,8,0.9892316,0.005529489,0.0052389144
8946241,142,8,0.78430086,0.2092461,0.0064530377
9119087,142,8,0.9785146,0.011204495,0.010280884
9205942,142,8,0.9900343,0.004800137,0.0051655946
9302262,142,8,0.39643666,0.008515961,0.5950474
9334287,142,8,0.97575045,0.021596069,0.0026535173
9545534,142,8,0.99083674,0.0047072247,0.004456031
9630065,142,8,0.5711794,0.010231176,0.41858947
9767138,142,8,0.8686878,0.12559623,0.005715891
9847242,142,8,0.7683349,0.22827168,0.0033934517
10349094,142,8,0.8347678,0.12324187,0.04199032
10354479,142,8,0.98938495,0.0057226634,0.0048924484
10364424,142,8,0.9842026,0.00787602,0.007921362
10395791,142,8,0.9859997,0.006912429,0.0070878468
10518503,142,8,0.99119765,0.004721587,0.004080777
10564872,142,8,0.93541133,0.004898988,0.059689682
10753513,142,8,0.9413207,0.051550567,0.0071287346
10769242,142,8,0.9910488,0.004518941,0.0044322484
10804186,142,8,0.9906866,0.0043266825,0.004986749
10822271,142,8,0.6673075,0.28141668,0.0512758
10842302,142,8,0.9851436,0.007457923,0.007398489
10899793,142,8,0.5581861,0.009873986,0.43193996
12455636,142,8,0.8451298,0.14920194,0.005668226
9189043,146,9,0.0041653137,0.004649451,0.99118525
9189920,146,9,0.0061180494,0.00615461,0.98772734
9224802,146,9,0.06792313,0.0070989435,0.9249779
9368568,146,9,0.009317999,0.00931647,0.9813655
9384602,146,9,0.0030300312,0.0031208992,0.99384904
9414118,146,9,0.037116397,0.0075189387,0.9553647
9521418,146,9,0.085339256,0.24963577,0.66502506
9595861,146,9,0.017269455,0.12869918,0.8540314
9622000,146,9,0.009048393,0.008870872,0.9820807
9652956,146,9,0.10693777,0.11627075,0.77679145
9737546,146,9,0.0036320495,0.003536602,0.99283135
9746908,146,9,0.003997181,0.56911814,0.42688462
10037474,146,9,0.2778265,0.32924733,0.39292622
10206644,146,9,0.004784471,0.4391489,0.55606663
10337065,146,9,0.010376724,0.00946892,0.98015434
10430510,146,9,0.8127071,0.009157908,0.17813495
10463234,146,9,0.008931819,0.3047027,0.6863655
10468510,146,9,0.0042493055,0.004452861,0.99129784
10526115,146,9,0.357872,0.2010426,0.44108534
10573013,146,9,0.0060562775,0.005918984,0.9880248
10607841,146,9,0.129685,0.007418254,0.86289674
10754226,146,9,0.006542892,0.15730396,0.83615315
10783295,146,9,0.10706207,0.52015954,0.3727784
12451676,146,9,0.003517933,0.0036115043,0.99287057
