DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34,Topic_35,Topic_36,Topic_37,Topic_38,Topic_39
10725388,108,0,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.00028178236,0.9892922,0.00028178236,0.00028178236
10806067,108,0,0.00031270477,0.00031270477,0.98811656,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477,0.00031270477
10946305,108,0,0.00042036016,0.00042036016,0.98402554,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016,0.00042036016
10969025,108,0,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.00038271613,0.9854568
11950889,108,0,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.99025565,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666,0.00025642666
12217649,108,0,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.9842836,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775,0.0004135775
12297500,108,0,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.00027871795,0.9894087,0.00027871795,0.00027871795
12415118,108,0,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.9866517,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062,0.00035126062
12417022,108,0,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.00040064956,0.9847753,0.00040064956
12461557,108,0,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.00077702425,0.970473,0.00077702425
12496124,108,0,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.97969955,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208,0.000534208
12496132,108,0,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.00031270966,0.988117,0.00031270966,0.00031270966
12516859,108,0,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.9796996,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069,0.0005342069
12516860,108,0,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.0005233059,0.9801144
8908519,109,1,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.40093413,0.0004006607,0.0004006607,0.0004006607,0.43698254,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.14765914,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607,0.0004006607
8940425,109,1,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.42460033,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.00030526225,0.5641048
9149812,109,1,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.9875075,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894,0.00032873894
9187765,109,1,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.370759,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.46300662,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.14059165,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726,0.00071228726
9676381,109,1,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.57728213,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.27381676,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.13469882,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177,0.00039449177
9836710,109,1,0.00077706564,0.34530798,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.38286653,0.00077706564,0.24385037,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564,0.00077706564
9889212,109,1,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.67838895,0.00025641985,0.00025641985,0.31212315,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985,0.00025641985
10084106,109,1,0.3850333,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.09050587,0.32952803,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.18296583,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557,0.00034190557
10224010,109,1,0.3259283,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.3486898,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.30654144,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367,0.00052333367
10419204,109,1,0.00031657677,0.22591455,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.19275793,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.5699305,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677,0.00031657677
10457842,109,1,0.00042739205,0.27523267,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.42148304,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.28789783,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205,0.00042739205
10574095,109,1,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.1741815,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.3582776,0.4450252,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281,0.0006254281
10620568,109,1,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.23435244,0.22790395,0.07917636,0.08674161,0.00034190825,0.00034190825,0.00034190825,0.18232082,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.17822148,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.00034190825,0.00034190825
10652180,109,1,0.000361151,0.000361151,0.000361151,0.000361151,0.72909546,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.25754127,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151,0.000361151
10713370,109,1,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.37667635,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.277615,0.00032460937,0.31242007,0.021927167,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937,0.00032460937
10742226,109,1,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.99137706,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643,0.00022691643
10769755,109,1,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.40934262,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.32568762,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.25214824,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462,0.00035614462
10877778,109,1,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.28832206,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.4178948,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.00032459042,0.2820978,0.00032459042,0.00032459042
10966386,109,1,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.9832,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099,0.000442099
10966441,109,1,0.0004070305,0.26527098,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.16976081,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.55031514,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305,0.0004070305
12144770,109,1,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.9850093,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676,0.00039448676
12374402,109,1,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.9854565,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086,0.00038271086
12454166,109,1,0.00028491043,0.00028491043,0.55319864,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.43625915,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043,0.00028491043
12495014,109,1,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.00044985715,0.98290545
