DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13
12211279,109,1,0.0006306054,0.0006306024,0.0006306045,0.00063059956,0.00063060876,0.17851757,0.00063060573,0.00063060457,0.00063061004,0.0006306114,0.0006306007,0.73034066,0.08483574
12218656,109,1,0.0012612424,0.0012612493,0.0012612377,0.0012612409,0.0012612384,0.0012612554,0.0012612412,0.0012612488,0.0012612394,0.13374357,0.16036421,0.49498647,0.19955455
12374402,109,1,0.0012210597,0.0012210604,0.0012210619,0.0012210623,0.001221073,0.0012210595,0.0012210625,0.0012210611,0.0012210717,0.0012210621,0.0012210625,0.9853473,0.00122106
12454166,109,1,0.00081843935,0.0008183988,0.0008183994,0.00081840047,0.00081839936,0.0008183992,0.00081839686,0.00081839523,0.0008183943,0.0008183985,0.00081840577,0.9901791,0.0008184079
12495014,109,1,0.0013737644,0.0013737533,0.47629914,0.0013737619,0.0013737762,0.0013737453,0.0013737513,0.0013737842,0.0013737658,0.0013737527,0.0013737725,0.5085895,0.0013737464
1669719,111,2,0.0013038749,0.0013038691,0.0013038702,0.0013038669,0.0013038596,0.001303867,0.13093923,0.0013038612,0.0013038652,0.0013038715,0.0013038631,0.0013038601,0.8547182
7774117,111,2,0.0007849552,0.00078495085,0.0007849505,0.0007849511,0.0007849508,0.00078495,0.000784951,0.0007849496,0.00078494934,0.00078495103,0.00078495196,0.0007849496,0.99058056
7856030,111,2,0.0017095767,0.0017095172,0.0017095057,0.0017095197,0.0017095207,0.0017095145,0.001709516,0.0017095121,0.0017095122,0.0017095183,0.0017095364,0.0017095132,0.97948575
7913756,111,2,0.0007326254,0.0007326208,0.0007326214,0.00073262147,0.0007326214,0.0007326209,0.0007326211,0.0007326203,0.0007326198,0.0007326221,0.0007326222,0.00073261984,0.99120855
7927332,111,2,0.0008272021,0.0008271921,0.00082719256,0.0008271981,0.0008271978,0.00082719594,0.000827197,0.0008271969,0.0008271904,0.0008271972,0.19769838,0.00082719023,0.79320246
7991124,111,2,0.0011312902,0.0011312793,0.0011312806,0.0011312802,0.0011312792,0.0011312782,0.0011312766,0.001131277,0.0011312725,0.0011312806,0.0011312959,0.0011312779,0.98642457
8137126,111,2,0.28570163,0.0013497395,0.0013497518,0.0013497246,0.0013497113,0.0013497315,0.0013497394,0.0543583,0.0013497345,0.0013497301,0.0013497294,0.0013497426,0.6464427
8137132,111,2,0.00070578005,0.000705789,0.0007057835,0.0007057825,0.0007057858,0.00070578296,0.0007057847,0.00070577976,0.00070577726,0.00070578494,0.0007057791,0.00070578035,0.9915306
8618678,111,2,0.97948545,0.0017095158,0.0017095658,0.0017095413,0.0017096217,0.0017095355,0.0017095491,0.0017096637,0.0017095224,0.0017095323,0.0017095299,0.0017095194,0.0017095288
8657630,111,2,0.0024817209,0.3201827,0.0024816762,0.0024816738,0.00248166,0.0024816764,0.0024817032,0.0024817167,0.0024816713,0.00248168,0.0024817088,0.0024817043,0.6525188
8797471,111,2,0.9354186,0.0011313363,0.0011313296,0.0011313288,0.0011313282,0.05213658,0.0011313293,0.0011313334,0.0011313274,0.0011313298,0.001131336,0.0011313283,0.0011313522
8937783,111,2,0.47116876,0.0008741906,0.0008741857,0.00087418826,0.0008741911,0.00087418495,0.0008741878,0.00087420037,0.0008741864,0.0008741939,0.00087420054,0.00087418855,0.51921517
9128415,111,2,0.0006575052,0.0006574971,0.0006574979,0.0006574985,0.0006574969,0.0006574964,0.0006574976,0.0006574964,0.0006574954,0.00065749825,0.00065750035,0.00065749744,0.99211
9239743,111,2,0.21731243,0.0010835518,0.0010835532,0.0010835498,0.0010835445,0.0010835506,0.12273981,0.0010835484,0.0010835512,0.033205464,0.0010835469,0.0010835453,0.6169904
9629853,111,2,0.7097307,0.0017483097,0.0017483132,0.0017483175,0.0017483139,0.0017483123,0.0017483138,0.0017483209,0.0017483094,0.0017483117,0.0017483499,0.0017483128,0.27103782
9681800,111,2,0.0009862718,0.0009862632,0.0009862732,0.0009862744,0.0009862973,0.0009862684,0.000986272,0.000986275,0.0009862604,0.0009862658,0.0009862666,0.0009862641,0.9881648
9789072,111,2,0.9900733,0.0008271898,0.0008271906,0.00082719023,0.00082718895,0.0008271946,0.00082718907,0.00082719146,0.000827187,0.0008271915,0.0008271947,0.00082719076,0.0008272015
9864731,111,2,0.40684703,0.0010395736,0.0010395785,0.0010395761,0.0010395835,0.0010395701,0.0010395728,0.0010395781,0.0010395724,0.0010395751,0.001039581,0.0010395721,0.58171767
10360778,111,2,0.43788898,0.06985262,0.0019725517,0.0019725624,0.0019725515,0.001972546,0.0019725664,0.0019725445,0.0019725442,0.0019725559,0.0019725603,0.0019725433,0.4725329
10412591,111,2,0.0009863047,0.0009863025,0.0009862949,0.0009862944,0.00098629,0.0009862907,0.0009862983,0.21985234,0.000986295,0.0009862949,0.0009862942,0.0009862883,0.7692984
10932276,111,2,0.28628153,0.00068083126,0.0006808288,0.0006808293,0.00068083237,0.0006808269,0.12813415,0.0006808355,0.0006808261,0.00068082724,0.00068084104,0.00068083,0.57877606
12222676,111,2,0.39152095,0.0010835775,0.0010835795,0.0010835802,0.0010835748,0.0010835738,0.0010835808,0.0010835744,0.0010835911,0.0010835811,0.001083579,0.0010835684,0.5965598
12420099,111,2,0.49529135,0.0010539144,0.0010539332,0.0010539194,0.001053919,0.0010539255,0.0010539221,0.0010539261,0.001053911,0.0010539166,0.0010539248,0.13321926,0.36095032
12464332,111,2,0.8706258,0.001202046,0.0012020392,0.0012020374,0.0012020387,0.0012020343,0.0012020335,0.0012020359,0.0012020392,0.001202039,0.0012020431,0.0012020463,0.1161519
7866403,114,3,0.20558006,0.0009862608,0.0009862602,0.78357077,0.0009862654,0.000986261,0.0009862632,0.0009862672,0.000986259,0.0009862632,0.0009862704,0.0009862647,0.00098627
7903889,114,3,0.22317861,0.48956057,0.0014514958,0.2727459,0.0014515036,0.0014514971,0.001451493,0.0014514959,0.0014514907,0.0014515141,0.0014515031,0.0014514924,0.0014515073
8111410,114,3,0.000949816,0.0009498118,0.0009498087,0.7263406,0.0009498144,0.0009498119,0.000949812,0.0009498349,0.0009498057,0.18731336,0.07684789,0.0009498203,0.00094982993
8118461,114,3,0.26294914,0.0008547915,0.0008547956,0.2979059,0.00085478707,0.00085479324,0.0008547943,0.00085478864,0.0008547901,0.0008547923,0.00085480075,0.0008548084,0.430597
8522331,114,3,0.355576,0.0008013555,0.00080134766,0.59351504,0.0008013542,0.00080134626,0.0008013477,0.00080134725,0.0008013461,0.0008013526,0.04289519,0.0008013465,0.00080135156
8537055,114,3,0.0009862897,0.000986291,0.0009862917,0.9881641,0.0009862955,0.0009862956,0.0009862905,0.0009862876,0.0009863029,0.0009862917,0.0009862895,0.0009863374,0.0009862883
8566954,114,3,0.30324453,0.0018763202,0.0018763104,0.6761161,0.0018763036,0.0018763124,0.0018762994,0.0018762972,0.0018762979,0.0018763032,0.001876327,0.0018763104,0.0018763248
8616874,114,3,0.0007931215,0.0007931267,0.00079311844,0.66209304,0.00079312595,0.00079312007,0.19555618,0.0007931162,0.00079311896,0.13441935,0.00079311855,0.0007931182,0.00079312647
9012588,114,3,0.0009159076,0.0009159022,0.00091589795,0.9138539,0.00091589516,0.0009159036,0.00091589906,0.055952694,0.00091589225,0.0009159085,0.021034217,0.0009159034,0.00091591064
9140167,114,3,0.19512837,0.001114977,0.0011149736,0.49515843,0.0011149746,0.00111498,0.0011149715,0.0011149725,0.001114971,0.29856333,0.0011149744,0.0011149872,0.0011149814
9156280,114,3,0.0007190153,0.0007190174,0.0007190171,0.3026129,0.0007190175,0.00071902375,0.00071902137,0.00071901875,0.00071901025,0.45711523,0.23308167,0.00071902573,0.00071901554
9220497,114,3,0.00071896845,0.000718972,0.00071897235,0.99137205,0.00071897916,0.00071897986,0.0007189757,0.00071897503,0.00071897096,0.0007189765,0.0007189678,0.00071896845,0.0007189668
9276697,114,3,0.0007327089,0.12440939,0.0007327008,0.48993182,0.0007327037,0.00073270674,0.0007327,0.00073270383,0.00073270354,0.37833148,0.0007327023,0.00073270634,0.00073270546
9536987,114,3,0.0008548711,0.0008548382,0.00085483724,0.782373,0.00085483503,0.0008548366,0.08683698,0.0008548422,0.12224143,0.00085484044,0.00085483625,0.0008548261,0.00085484056
9585611,114,3,0.30577397,0.00076930143,0.0007693028,0.6857634,0.000769303,0.00076930213,0.00076930167,0.00076930673,0.00076929963,0.0007693006,0.00076930464,0.0007693301,0.00076930353
9869603,114,3,0.23239882,0.0006464815,0.0006464793,0.343634,0.00064648094,0.0006464813,0.00064647954,0.0006464792,0.00064647547,0.25914794,0.15900072,0.0006464809,0.0006464794
10339655,114,3,0.0014794247,0.0014794352,0.0014794233,0.43616122,0.36750022,0.0014794173,0.0014794354,0.0014794122,0.18154436,0.0014794325,0.0014794231,0.001479419,0.0014794141
10502323,114,3,0.000657519,0.00065751694,0.0006575144,0.6649328,0.00065751333,0.00065751164,0.0006575137,0.00065751886,0.00065751025,0.32783428,0.00065751583,0.0006575127,0.0006575167
10526234,114,3,0.001165587,0.6620097,0.0011655949,0.32516843,0.0011656402,0.0011656013,0.0011655904,0.0011655849,0.0011655892,0.0011655969,0.0011655836,0.0011655824,0.0011655855
10851078,114,3,0.0010990325,0.0010990258,0.0010990247,0.3514505,0.0010990178,0.001099037,0.0010990291,0.0010990247,0.001099012,0.63646007,0.0010990236,0.0010990318,0.0010990218
10920985,114,3,0.23375393,0.0012211927,0.0012211979,0.545567,0.13153657,0.0012211902,0.0012211886,0.0012211989,0.0012211876,0.025297357,0.05407559,0.0012212,0.001221207
10921028,114,3,0.19791633,0.0007123261,0.0007123236,0.601033,0.0007123331,0.00071232667,0.0007123281,0.0007123376,0.00071232195,0.103641026,0.0007123344,0.05525374,0.036457207
10936679,114,3,0.1798609,0.0012020724,0.0012020634,0.72070104,0.0012020712,0.0012020797,0.0012020643,0.0012020624,0.0012020603,0.08741743,0.0012020638,0.0012020606,0.0012020676
11040191,114,3,0.13577291,0.0008184102,0.00081840757,0.61243254,0.0008184176,0.0008184073,0.0008184152,0.0008184113,0.00081840693,0.24361017,0.0008184198,0.0008184071,0.0008184104
7529048,116,4,0.003205474,0.0032054326,0.0032054398,0.09381095,0.5194995,0.0032054314,0.0032054055,0.0032054258,0.0032054193,0.35463527,0.003205463,0.003205435,0.0032054302
8286193,116,4,0.0012821235,0.0012821265,0.0012821263,0.0012821321,0.9079596,0.0012821322,0.0012821234,0.0012821229,0.0012821226,0.07793709,0.0012821197,0.0012821252,0.0012821242
8607861,116,4,0.0012020567,0.0012020578,0.0012020598,0.0012020571,0.56460714,0.00120206,0.0012020525,0.0012020542,0.0012020615,0.39297795,0.0012020499,0.030394427,0.0012020515
8665514,116,4,0.0008183919,0.00081839855,0.0008184005,0.09687801,0.00081840646,0.00081839575,0.00081840483,0.00081839657,0.00081840274,0.8941197,0.0008183953,0.0008183904,0.0008183906
8692980,116,4,0.00085479155,0.00085479266,0.00085478876,0.00085479504,0.14505681,0.000854786,0.00085479947,0.0008547893,0.00085479644,0.84554034,0.0008547862,0.0008547856,0.00085478486
9205064,116,4,0.0007326624,0.00073266414,0.00073266914,0.0007326652,0.29075527,0.00073266623,0.0007326662,0.000732661,0.60420424,0.097713895,0.00073266384,0.0007326639,0.0007326595
9342439,116,4,0.00094975525,0.0009497673,0.00094975665,0.0009497582,0.00094976014,0.000949754,0.0009497571,0.105986565,0.01667279,0.8678429,0.0009497547,0.0009497537,0.0009497521
9394418,116,4,0.14388743,0.00078506244,0.00078507507,0.0007850693,0.24387251,0.0007850641,0.0007850713,0.056910962,0.0007850644,0.5482634,0.0007850763,0.00078506215,0.0007850731
9516080,116,4,0.00070578797,0.0007057864,0.0007057893,0.1450975,0.33710834,0.00070579443,0.0007057976,0.00070578617,0.00070578814,0.5107363,0.00070578663,0.00070578454,0.0007057863
9766646,116,4,0.0009862654,0.0009862727,0.0009862754,0.0009862691,0.31155187,0.0009862658,0.0009862678,0.0009862903,0.08712197,0.5914633,0.0009862644,0.0009862635,0.0009862699
9815544,116,4,0.0006464527,0.00064645545,0.0006464567,0.0006464538,0.99224234,0.0006464566,0.0006464561,0.00064645376,0.00064645725,0.0006464623,0.0006464526,0.00064645184,0.00064645294
9815941,116,4,0.0010257863,0.0010257796,0.0010257921,0.0010257898,0.2363294,0.0010257929,0.05984789,0.0010257782,0.0010257862,0.58769846,0.0010257746,0.10689218,0.0010257763
10401676,116,4,0.00088426267,0.00088427414,0.00088426506,0.03216851,0.20208415,0.0008842643,0.0008842652,0.060561024,0.00088427844,0.6972277,0.00088426797,0.0008842645,0.0008842605
10430101,116,4,0.0007541957,0.00075420405,0.0007541995,0.0007541998,0.0007542037,0.0007541994,0.00075420126,0.00075419946,0.00075419893,0.9909495,0.00075419765,0.00075420015,0.0007541974
10435587,116,4,0.0009863011,0.000986303,0.0009862956,0.063288115,0.133629,0.0009862925,0.25811622,0.0009862913,0.000986288,0.53608996,0.0009862933,0.0009862869,0.0009862889
10438568,116,4,0.0013039684,0.001303974,0.0013039723,0.13900751,0.0013039795,0.0013039785,0.001303979,0.0013039721,0.0013039741,0.84664875,0.0013039742,0.0013040106,0.0013039695
10459850,116,4,0.0007468914,0.00074688974,0.0007468896,0.08491669,0.8368131,0.00074688654,0.0007468905,0.0007468869,0.0007468907,0.00074689643,0.0007468929,0.07080118,0.00074688863
10669726,116,4,0.00076926243,0.00076926354,0.0007692659,0.00076926546,0.0007692746,0.0007692649,0.00076926535,0.0007692625,0.99076885,0.00076927076,0.00076926296,0.00076926156,0.0007692608
10674396,116,4,0.00045252466,0.00045252708,0.6745729,0.00045252655,0.00045252845,0.00045252783,0.0004525281,0.00045252527,0.00045253086,0.3204493,0.00045252312,0.0004525252,0.00045252554
10766344,116,4,0.0007849834,0.00078498374,0.00078498095,0.00078498217,0.00078498875,0.000784983,0.0007849849,0.0007849822,0.0007849842,0.9905801,0.00078497996,0.0007849787,0.00078497996
10791772,116,4,0.00076168025,0.00076167955,0.0007616821,0.00076168025,0.19136082,0.0007616818,0.000761678,0.0007616782,0.00076168036,0.8002606,0.0007616767,0.0007616768,0.0007616774
10851068,116,4,0.23040673,0.0013039882,0.182202,0.0013039889,0.46898437,0.0013039873,0.106671125,0.0013039779,0.001304,0.0013039983,0.0013039879,0.001303975,0.0013039774
11005099,116,4,0.0009991188,0.0009991127,0.0009991085,0.0009991127,0.0009991194,0.0009991099,0.0009991113,0.0009991103,0.0009991046,0.927263,0.000999105,0.061746668,0.000999107
12374697,116,4,0.0008643856,0.00086439424,0.0008643861,0.00086439546,0.98962706,0.00086438475,0.00086440076,0.00086438074,0.0008643824,0.0008643948,0.0008643841,0.0008643782,0.0008643846
7585009,117,5,0.21361612,0.00091587484,0.13500077,0.00091587304,0.0009158753,0.00091589603,0.0009158757,0.00091587653,0.0009158823,0.0009158786,0.61244845,0.0009158862,0.030691745
7696609,117,5,0.5869164,0.0011656495,0.0011656651,0.0011656509,0.0011656445,0.0011656599,0.001165659,0.0011656523,0.0011656616,0.001165661,0.40026146,0.0011656389,0.0011656513
7847069,117,5,0.0009381671,0.0009381634,0.00093816186,0.00093816104,0.0009381681,0.00093815994,0.0009381656,0.0009381672,0.00093815575,0.0009381616,0.40438828,0.00093816,0.585292
8058160,117,5,0.1672785,0.0012821604,0.0012821687,0.0012821666,0.0012821654,0.0012821677,0.0012821653,0.0012821709,0.0012821652,0.0012821653,0.8186177,0.0012821626,0.0012821831
8075646,117,5,0.0011481659,0.0011481525,0.0011481537,0.0011481564,0.0011481544,0.001148153,0.001148153,0.0011481573,0.001148151,0.001148156,0.9862221,0.0011481554,0.0011481588
8309588,117,5,0.109471835,0.0013039634,0.0013039511,0.0013039551,0.0013039552,0.001303967,0.0013039581,0.0013039546,0.0013039685,0.035875518,0.84161305,0.0013039535,0.0013039603
8826994,117,5,0.0007057655,0.00070575933,0.00070576166,0.0007057616,0.00070576125,0.00070576137,0.00070576067,0.0007057605,0.0007057587,0.00070575986,0.99153084,0.0007057681,0.00070576137
8859062,117,5,0.23420088,0.00064648525,0.00064647885,0.0006464797,0.00064648536,0.000646483,0.0006464847,0.0006464821,0.00064648665,0.00064648286,0.7586878,0.00064647954,0.00064648787
9017530,117,5,0.001451477,0.0014514667,0.001451466,0.0014514644,0.001451483,0.001451463,0.001451469,0.001451466,0.0014514591,0.0014514623,0.9825824,0.0014514573,0.001451467
9067471,117,5,0.0012408099,0.0012408112,0.29479334,0.0012408096,0.12581992,0.0012408062,0.001240816,0.0012408077,0.001240799,0.0012408103,0.5669787,0.0012408075,0.001240814
9265639,117,5,0.0006057518,0.00060576247,0.0006057553,0.00060575234,0.0006057583,0.0006057587,0.00060575444,0.00060575386,0.00060575234,0.000605754,0.9927309,0.00060575106,0.00060575415
9436725,117,5,0.0006868375,0.0006868359,0.0006868337,0.00068683556,0.00068683655,0.00068683457,0.0006868336,0.0006868386,0.00068683556,0.000686835,0.9917579,0.0006868398,0.0006868361
9470136,117,5,0.0021980153,0.002197962,0.00219799,0.0021979664,0.002197964,0.0021979634,0.10572575,0.0021979774,0.0021979713,0.0021979874,0.8700965,0.0021979592,0.002197973
9700658,117,5,0.0009862824,0.0009862706,0.5352497,0.000986277,0.0009862748,0.0009862799,0.0009862769,0.0009862754,0.0009862713,0.0009862784,0.4539013,0.0009862696,0.0009862799
9721442,117,5,0.0012020367,0.001202024,0.25658724,0.0012020291,0.07416947,0.0012020252,0.0012020336,0.0012020331,0.001202048,0.0012020364,0.6156466,0.042778395,0.0012020315
9876967,117,5,0.0013263557,0.0013263517,0.0013263461,0.0013263427,0.0013263565,0.0013263493,0.0013263414,0.0013263441,0.0013263394,0.0013263482,0.98408383,0.0013263455,0.0013263532
10027417,117,5,0.00049632794,0.0004963259,0.0004963296,0.00049632636,0.0004963294,0.00049632706,0.0004963263,0.0004963276,0.0004963241,0.70823216,0.2863083,0.000496331,0.00049632776
10213152,117,5,0.13670592,0.0008453773,0.0008453729,0.0008453793,0.0008453731,0.0008453751,0.0008453781,0.00084537413,0.0008453741,0.00084537413,0.81649745,0.03834287,0.0008453767
10507547,117,5,0.00086436805,0.00086436834,0.00086436805,0.00086437236,0.056599732,0.0008643692,0.0008643739,0.0008643711,0.00086436974,0.00086436863,0.78688014,0.14787641,0.000864369
10559556,117,5,0.29245952,0.0016369097,0.03547191,0.0016369293,0.0016369193,0.0016369268,0.0016369215,0.0016369232,0.001636907,0.091573745,0.5657625,0.0016369402,0.0016369377
10935434,117,5,0.00075420324,0.0007541961,0.52659124,0.00075419655,0.0007541975,0.00075419375,0.0007541984,0.00075420074,0.0007541925,0.00075419585,0.46511254,0.0007541962,0.00075420074
10936886,117,5,0.001789043,0.0017890531,0.0017890449,0.001789043,0.0017890566,0.0017890555,0.001789047,0.0017890428,0.0017890616,0.0017890662,0.9785314,0.0017890366,0.0017890545
11860878,117,5,0.00089451607,0.0008945072,0.00089450716,0.0008945139,0.0008945095,0.0008945086,0.00089450734,0.00089450896,0.00089450483,0.00089450734,0.8860983,0.10406209,0.0008945159
12419536,117,5,0.23584573,0.43826857,0.0010122535,0.0010122473,0.0010122583,0.0010122448,0.0010122571,0.00101224,0.0010122418,0.0010122544,0.31576318,0.0010122401,0.0010122535
