DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9
9681800,111,2,0.0014831795,0.0014825366,0.0014821776,0.0014822865,0.3015715,0.6880502,0.0014831339,0.0014825512,0.001482394
9789072,111,2,0.0012493969,0.0012489592,0.0012493877,0.0012488811,0.0012498501,0.789051,0.0012489845,0.0012492791,0.20220421
9864731,111,2,0.0015227239,0.0015225126,0.0015224061,0.0015223549,0.12354853,0.86579335,0.0015228131,0.0015227973,0.0015225747
10360778,111,2,0.045606762,0.0030873737,0.0030868165,0.00308686,0.93278164,0.003088421,0.0030870787,0.003088032,0.0030869946
10412591,111,2,0.001390126,0.0013909526,0.1331831,0.0013902434,0.6636182,0.19485833,0.001389389,0.0013901861,0.0013895443
10932276,111,2,0.00097504363,0.00097500015,0.00097490253,0.0009750557,0.9921993,0.0009754698,0.000975212,0.00097508484,0.00097497855
7866403,114,3,0.0015225296,0.0015226871,0.0015224738,0.0015223881,0.0015230078,0.2373199,0.0015233164,0.7520204,0.0015232642
7903889,114,3,0.0021799528,0.0021799856,0.0021794885,0.002179689,0.0021803542,0.22502707,0.0021794338,0.75971466,0.0021793877
8111410,114,3,0.0013556092,0.0013559235,0.0013553222,0.0013554759,0.12643701,0.0013558803,0.001355857,0.8640727,0.0013561635
8118461,114,3,0.0012214786,0.0012212851,0.001221439,0.0012217477,0.001221995,0.36658168,0.001221353,0.62486583,0.0012231552
8522331,114,3,0.0011700705,0.0011700942,0.0011700186,0.0011702455,0.0011704207,0.21222709,0.0011702289,0.7795818,0.0011700349
8537055,114,3,0.0015228166,0.14810412,0.11261214,0.001522977,0.001522908,0.0015237586,0.001522694,0.6252548,0.10641378
8616874,114,3,0.0011825376,0.1450672,0.0011826672,0.167413,0.001182584,0.001182753,0.001183103,0.68042344,0.0011827286
9012588,114,3,0.0013895835,0.0013896608,0.0013893901,0.0013892776,0.0013899137,0.0013896624,0.0013897325,0.9888835,0.0013892511
9140167,114,3,0.0017644408,0.049440563,0.0017642637,0.001764474,0.0017646523,0.0017647999,0.0017652992,0.93820584,0.0017657133
9196022,114,3,0.001985616,0.0019857339,0.0019856235,0.0019856715,0.0019852337,0.001985353,0.0019850116,0.9841164,0.00198542
9220497,114,3,0.0010387376,0.38195398,0.0010389108,0.0010388589,0.0010388924,0.0010388959,0.0010390007,0.6107739,0.0010388214
9399850,114,3,0.0065414375,0.0065434664,0.0065413034,0.006539884,0.50002676,0.0065399273,0.0065408824,0.45418152,0.006544801
9566701,114,3,0.0016344181,0.0016350901,0.0016352289,0.0016351878,0.0016347157,0.0016354835,0.0016349504,0.9869201,0.0016347762
9869603,114,3,0.0009841821,0.0009845231,0.0009838763,0.0009839593,0.0009839676,0.24538803,0.0009843076,0.74772274,0.0009843503
10213492,114,3,0.0011347268,0.001134611,0.0011342138,0.0011341107,0.0011359354,0.0011349943,0.0011346338,0.9909226,0.0011341919
10339655,114,3,0.0020974968,0.7301757,0.0020974139,0.0020974097,0.0020971328,0.0020973035,0.0020973738,0.25514275,0.0020972874
10526234,114,3,0.0016842814,0.0016855045,0.001685026,0.00168538,0.0016842715,0.0016844439,0.0016841489,0.9865228,0.001684229
10717531,114,3,0.0015226804,0.0015233011,0.25488248,0.0015232107,0.12784983,0.0015228408,0.0015224596,0.60812896,0.0015241313
10851078,114,3,0.20080316,0.14284027,0.0016590953,0.0016589799,0.02982607,0.0016594228,0.0016594694,0.6182339,0.0016596194
10920985,114,3,0.0017365563,0.0017369562,0.0017367835,0.0017373553,0.0017374759,0.0017373355,0.29464105,0.6931989,0.001737582
10921028,114,3,0.001038709,0.0010390382,0.0010386991,0.0010388308,0.0010395168,0.16567649,0.058960825,0.6820051,0.088162705
10936679,114,3,0.0018221046,0.0018224071,0.0018221727,0.0018218737,0.0018225772,0.0018227715,0.059634868,0.9276093,0.001821904
11040191,114,3,0.059465308,0.20637783,0.0011458508,0.0011460249,0.0011461381,0.0011464079,0.24806732,0.48035917,0.0011459134
12059991,114,3,0.0021797067,0.12878545,0.002180299,0.0021798906,0.0021794648,0.0021797258,0.002179234,0.8559565,0.0021797183
7529048,116,4,0.0048318,0.9613335,0.004832644,0.0048318463,0.004832293,0.004837,0.0048336643,0.004834338,0.004832826
8286193,116,4,0.0017924663,0.9856582,0.0017928735,0.0017929631,0.001792625,0.0017926567,0.0017928011,0.0017927543,0.0017927092
8607861,116,4,0.0017642756,0.9858822,0.0017643849,0.0017643181,0.0017640943,0.0017646248,0.0017642142,0.0017642735,0.0017676629
8665514,116,4,0.0011579854,0.9907356,0.0011580406,0.0011580314,0.0011580781,0.0011578422,0.0011581654,0.0011584392,0.0011577908
8710868,116,4,0.06254269,0.92748135,0.0014254657,0.0014252173,0.0014251958,0.0014249589,0.0014249178,0.0014253269,0.0014248482
9056422,116,4,0.0011587763,0.9907314,0.0011580808,0.0011580319,0.0011601448,0.0011591957,0.0011581277,0.0011580752,0.0011580875
9205064,116,4,0.1893777,0.8034166,0.001029668,0.0010295915,0.0010291757,0.0010293265,0.0010292147,0.00102931,0.0010295169
9342439,116,4,0.0013569377,0.98915434,0.0013553161,0.0013553802,0.0013552707,0.0013555286,0.0013566313,0.0013553826,0.001355253
9394418,116,4,0.0010485961,0.7884731,0.0010489544,0.0010490897,0.0010486519,0.12603982,0.07919424,0.0010488674,0.0010486346
9413807,116,4,0.0010012626,0.9394089,0.0010016862,0.0010016036,0.0010017401,0.0010018493,0.0010015118,0.0010015509,0.053579926
9516080,116,4,0.0010586369,0.99153006,0.001059213,0.0010585779,0.0010584887,0.0010586253,0.0010590523,0.0010587191,0.0010585036
9545345,116,4,0.0011951718,0.9540333,0.001195748,0.0011951807,0.0011951016,0.0011953276,0.0011953434,0.037599742,0.001195083
9699666,116,4,0.0012213305,0.76707333,0.0012214764,0.0012215136,0.0012218625,0.0012215128,0.22437578,0.0012216393,0.0012214674
9815544,116,4,0.00091858016,0.8835963,0.00091880735,0.00091878703,0.0009187156,0.0009186683,0.10997298,0.0009185627,0.00091864174
9815941,116,4,0.10261427,0.8872798,0.0014438495,0.0014434578,0.001443593,0.0014435571,0.0014433702,0.0014438033,0.0014442903
10026153,116,4,0.0016847015,0.9865214,0.0016852923,0.0016862093,0.0016841152,0.0016841239,0.001684298,0.0016852602,0.0016843567
10401676,116,4,0.0012349349,0.99011767,0.0012351751,0.0012353441,0.001234948,0.0012358191,0.0012360163,0.0012350604,0.0012349845
10430101,116,4,0.0010290734,0.99176556,0.0010297982,0.0010295481,0.0010290862,0.0010290736,0.0010291652,0.0010292002,0.0010295372
10435587,116,4,0.0014626698,0.62959623,0.10023238,0.0014629359,0.0014626604,0.0014629653,0.001463041,0.26139423,0.0014629232
10438568,116,4,0.0018531107,0.7991819,0.0018537086,0.0018538531,0.0018538004,0.0018533452,0.036814563,0.0018532373,0.15288252
10459850,116,4,0.001078971,0.7631716,0.0010791187,0.0010791747,0.0010791208,0.0010791551,0.0010796327,0.0010797816,0.22927362
10766344,116,4,0.11558466,0.8179489,0.001208321,0.0012081519,0.0012084474,0.001208139,0.059216946,0.0012083204,0.001208041
10791772,116,4,0.0011118696,0.99110615,0.001112307,0.0011116295,0.0011114124,0.0011114938,0.0011118596,0.0011117759,0.0011116407
11005099,116,4,0.001443481,0.89106655,0.0014438564,0.0014439449,0.0014441945,0.0014445375,0.0014439893,0.0014439326,0.09882547
7585009,117,5,0.033843312,0.0013392867,0.0013394665,0.0013391037,0.029016735,0.9291046,0.0013392796,0.0013392126,0.0013389651
8058160,117,5,0.0018527443,0.0018528803,0.00185351,0.0018523522,0.025030402,0.93541586,0.0018530474,0.028435744,0.0018535008
8075646,117,5,0.0016589978,0.0016588256,0.0016589145,0.0016587107,0.0016592052,0.9867275,0.0016599916,0.0016588577,0.0016589785
8309588,117,5,0.0018843423,0.0018839512,0.0018837005,0.0018841871,0.0018837535,0.9849278,0.0018847339,0.001883823,0.0018837292
8740984,117,5,0.0014443297,0.0014438943,0.0014433744,0.0014433938,0.23625216,0.6715915,0.08349338,0.0014442219,0.0014436566
8859062,117,5,0.0009499539,0.00095008116,0.00095024786,0.00095001754,0.00095001236,0.9923997,0.00094996917,0.00094998,0.0009500609
9017530,117,5,0.0022225396,0.002223124,0.0022228803,0.0022229166,0.002223336,0.9822154,0.0022240076,0.00222326,0.0022225573
9067471,117,5,0.0018224891,0.0018234566,0.0018221551,0.0018224772,0.0018225872,0.98541874,0.0018231339,0.0018224184,0.0018224719
9129722,117,5,0.0011114661,0.001111827,0.0011126196,0.0011117561,0.0011117406,0.9911061,0.0011113823,0.0011116348,0.0011115302
9218507,117,5,0.0011959887,0.2407722,0.0011955209,0.3547603,0.0011952613,0.39729393,0.0011957876,0.0011954905,0.0011954815
9265639,117,5,0.0008893173,0.00088955765,0.00089002505,0.3764034,0.00088978186,0.47669992,0.0008903013,0.14155813,0.0008896454
9369084,117,5,0.0006735396,0.00067361345,0.0006734865,0.00067353016,0.0006735348,0.99461144,0.0006736815,0.0006735315,0.0006736515
9436725,117,5,0.0010386661,0.0010386116,0.0010386116,0.0010386745,0.0010388386,0.5254088,0.46732017,0.0010385833,0.0010389604
9700658,117,5,0.0013082273,0.0013082183,0.27166873,0.0013084143,0.0013079278,0.48277673,0.0013077166,0.23770596,0.001307982
9721442,117,5,0.0017931662,0.001793687,0.0017926808,0.0017931806,0.0017931515,0.8978313,0.0017945722,0.0017930797,0.08961516
9876967,117,5,0.001852237,0.0018529784,0.05744402,0.0018542217,0.0018523696,0.9295864,0.0018523814,0.001852502,0.0018528444
10027417,117,5,0.044126708,0.00072217727,0.00072207715,0.0007221714,0.00072189944,0.82788193,0.00072179746,0.12365911,0.00072216085
10213152,117,5,0.0012630096,0.001263423,0.038165018,0.001263281,0.01943213,0.8488151,0.0012632939,0.0012633484,0.0872714
10431657,117,5,0.0019173436,0.0019176572,0.0019174778,0.0019178555,0.0019174393,0.70394886,0.0019161425,0.2826302,0.0019169819
10507547,117,5,0.0012778564,0.0012787054,0.0012775824,0.0012781442,0.0012777414,0.8394649,0.0012786611,0.001278102,0.15158832
10679292,117,5,0.23880154,0.0022698597,0.002269653,0.0022692678,0.0022689349,0.41550592,0.33207515,0.0022697123,0.0022698722
10935434,117,5,0.0010895642,0.001089787,0.0010898823,0.0010898833,0.0010897844,0.9912811,0.0010904033,0.0010898465,0.001089778
10936886,117,5,0.002586179,0.16865328,0.002587221,0.28614286,0.0025848933,0.52968985,0.0025853459,0.0025851368,0.0025852616
12419536,117,5,0.18718368,0.0014258702,0.0014253973,0.0014257288,0.3043928,0.49987125,0.0014247901,0.0014254077,0.0014249942
7587891,120,6,0.001611216,0.20834574,0.0016109465,0.0016108184,0.0016110227,0.3427537,0.34452564,0.09631856,0.0016124538
7805557,120,6,0.0015439433,0.27324018,0.0015441987,0.0015437324,0.001543758,0.0015436279,0.69821715,0.001544541,0.019278934
7907945,120,6,0.0009836289,0.608168,0.000983615,0.0009837266,0.000983547,0.000983541,0.3849467,0.0009836615,0.0009834758
7928630,120,6,0.0016107057,0.44251677,0.0016107903,0.0016113605,0.0016113302,0.0016119309,0.47745097,0.07036497,0.0016111587
8058309,120,6,0.0014446501,0.9884497,0.0014437065,0.0014438224,0.0014434762,0.001443459,0.001443811,0.0014438583,0.0014436226
8293386,120,6,0.0017098984,0.51586556,0.0017098233,0.0017099945,0.0017102374,0.0017105627,0.4721631,0.0017105512,0.0017102472
8569178,120,6,0.001069094,0.4586523,0.0010686965,0.0010689611,0.0010689124,0.1340813,0.28941387,0.11250784,0.001068965
8618340,120,6,0.0015226605,0.24397282,0.0015229466,0.0015229117,0.0015230253,0.0015230705,0.32014212,0.21148548,0.216785
8697991,120,6,0.0015223828,0.19556746,0.0015226583,0.0015224552,0.0015223426,0.001522827,0.7937748,0.001522603,0.0015223889
8924224,120,6,0.001406555,0.001407078,0.0014065541,0.00140662,0.0014065697,0.0014066662,0.98874676,0.0014067162,0.0014065522
8956779,120,6,0.0013396824,0.35549062,0.025321318,0.0013393271,0.001339785,0.19932343,0.26360998,0.001339502,0.15089634
9094461,120,6,0.0020975082,0.577478,0.10133209,0.002097635,0.0020976772,0.0020976225,0.3086039,0.0020979873,0.0020975964
9194030,120,6,0.0010894886,0.0010895765,0.0010895412,0.0010895254,0.0010894467,0.0010896492,0.9912837,0.0010895284,0.0010894696
9570214,120,6,0.0010790806,0.23058684,0.0010798748,0.001080083,0.001079282,0.0010796748,0.6666784,0.09625725,0.0010795152
9594287,120,6,0.0017639549,0.47116706,0.0017646778,0.0017641908,0.0017645622,0.0017642869,0.51648265,0.0017644201,0.0017642304
9658316,120,6,0.0015229435,0.45381564,0.0015225546,0.0015226987,0.0015230726,0.090260446,0.24258651,0.20572329,0.001522907
9925751,120,6,0.0012083626,0.44741297,0.08553792,0.43044475,0.0012096429,0.0012086153,0.0012094992,0.030559745,0.0012084256
10036998,120,6,0.0016841368,0.49279815,0.0016840353,0.0016842731,0.0016843192,0.0016844574,0.25925708,0.024556315,0.21496722
10332871,120,6,0.0013726787,0.9103305,0.0013734739,0.0013733538,0.0013721609,0.0013727698,0.080059744,0.0013724326,0.0013727683
10399167,120,6,0.0012083645,0.20890643,0.0012085766,0.0012088545,0.0012084851,0.0012087183,0.61511904,0.16872288,0.0012087114
10631462,120,6,0.00096646167,0.2504049,0.00096673606,0.0009667289,0.00096680416,0.00096715096,0.518478,0.22531636,0.0009668212
10837140,120,6,0.98221123,0.0022240132,0.0022239496,0.0022240914,0.0022229955,0.0022231345,0.0022242202,0.0022235133,0.0022228896
10872665,120,6,0.00088915444,0.00088926405,0.0008891901,0.00088916055,0.0008890768,0.0008891526,0.99288666,0.00088915107,0.00088918436
10928103,120,6,0.0022233387,0.801566,0.0022236505,0.13435781,0.0022235084,0.0022230023,0.050735477,0.0022236325,0.0022235285
9190890,126,7,0.0015658425,0.6202173,0.36882317,0.0015656309,0.0015655549,0.0015655302,0.0015653751,0.001565886,0.0015656784
9679979,126,7,0.28629565,0.6530437,0.0012927833,0.001292455,0.0012927045,0.0529048,0.0012926119,0.0012927569,0.0012925796
10195885,126,7,0.0008236209,0.924051,0.000823871,0.00082340743,0.07018363,0.0008235857,0.0008234223,0.00082368095,0.0008236949
10200459,126,7,0.0016345675,0.883425,0.032668393,0.0016347814,0.0016343186,0.0016343999,0.0016354005,0.07409871,0.0016345602
10334192,126,7,0.0013895775,0.98888063,0.0013899044,0.0013902623,0.0013894395,0.0013896507,0.0013893005,0.0013900129,0.0013912551
10340750,126,7,0.0010688596,0.46041766,0.0010690145,0.0710499,0.0010688963,0.03109959,0.05666028,0.37649697,0.0010688152
10354018,126,7,0.002527061,0.7275514,0.09196589,0.16532156,0.002525968,0.0025261135,0.0025266528,0.0025282423,0.0025270167
10410876,126,7,0.02725776,0.7541405,0.0015228228,0.0015228194,0.0015235946,0.0015233088,0.0015230244,0.0015233797,0.20946282
10557106,126,7,0.0018529517,0.9851771,0.0018536933,0.0018529979,0.0018529509,0.0018524539,0.0018522784,0.001852858,0.0018526999
10572598,126,7,0.0019172467,0.98466617,0.0019166644,0.0019163858,0.0019163071,0.0019181421,0.001916243,0.0019165057,0.001916346
10618704,126,7,0.0014821854,0.9881412,0.00148243,0.0014828645,0.0014821772,0.0014820731,0.001482089,0.0014823453,0.0014825761
10632361,126,7,0.0012490299,0.58903843,0.054310486,0.001249453,0.0012495746,0.0012491798,0.018597022,0.33180776,0.0012490385
10637429,126,7,0.0023654813,0.30148795,0.0023666783,0.0023663584,0.0023661288,0.0023659738,0.0023652886,0.6819508,0.0023652487
10692252,126,7,0.0013078408,0.35687488,0.0013080677,0.0013081303,0.001308036,0.21116097,0.13859737,0.0013081238,0.28682658
10698490,126,7,0.0011227651,0.9078856,0.001122919,0.07071352,0.0011226479,0.0011226949,0.0011229371,0.0011230371,0.01466392
10726978,126,7,0.0014251341,0.90375125,0.0014249916,0.0014254652,0.001425155,0.06274414,0.0014251366,0.0014254136,0.024953313
10741712,126,7,0.002137538,0.5656946,0.0021385036,0.41934142,0.002137454,0.0021374149,0.0021381995,0.0021377562,0.002137239
10786798,126,7,0.0018224075,0.8223819,0.0018224047,0.001822111,0.0018231622,0.001822597,0.0018219447,0.16486144,0.0018220312
10828889,126,7,0.0017110967,0.50934064,0.0017111618,0.0017108056,0.001710519,0.001710923,0.0017111087,0.47868246,0.001711295
10870973,126,7,0.00096700364,0.0009671946,0.00096650573,0.9922659,0.00096646295,0.0009666344,0.0009669152,0.0009667533,0.00096662383
10918445,126,7,0.049049046,0.55052984,0.0020588215,0.2498501,0.0020588655,0.0020587384,0.043830503,0.098505884,0.0020582618
10953306,126,7,0.0029252204,0.57389253,0.002926536,0.0029255038,0.0029251806,0.0029264789,0.00292899,0.40562516,0.002924412
11020858,126,7,0.0012489051,0.5687701,0.0012488881,0.06413913,0.0012491314,0.0012491599,0.24771047,0.113135226,0.0012489585
11044365,126,7,0.0011831282,0.8924335,0.02303223,0.026888892,0.0011825769,0.0011827856,0.051731538,0.0011826166,0.0011828025
8790332,142,8,0.0011114079,0.001111608,0.0011114567,0.001111471,0.0011112901,0.0011113874,0.0011114123,0.9911084,0.0011116172
8903350,142,8,0.0016106964,0.0016112354,0.0016109687,0.0016112843,0.0016109102,0.0016107317,0.0016110945,0.9871122,0.0016108833
8906419,142,8,0.0015877254,0.0015883463,0.0015890106,0.0015881894,0.0015877404,0.0015877222,0.0015879823,0.9872949,0.0015883744
9205942,142,8,0.001390001,0.0013895967,0.0013902512,0.001389275,0.0013899566,0.0013894541,0.0013891916,0.9888831,0.0013892398
9302262,142,8,0.0021796876,0.0021792788,0.0021795486,0.0021796636,0.18041751,0.0021797235,0.0021791898,0.8043259,0.0021795698
9334287,142,8,0.0007998824,0.00079993776,0.000799955,0.00079993677,0.0007997584,0.0007997289,0.00079954515,0.9936004,0.0008008567
9508065,142,8,0.0020586732,0.002059349,0.002059367,0.0020593114,0.0020596483,0.0020600162,0.0020591659,0.80875784,0.17682658
9545534,142,8,0.0014633709,0.0014628244,0.0014626577,0.0014625958,0.0014625574,0.0014624645,0.0014625416,0.9882987,0.0014621876
9630065,142,8,0.0016112654,0.0016110085,0.0016122878,0.0016118037,0.0016107335,0.117064655,0.0016109352,0.8716566,0.0016106899
9733569,142,8,0.0022235564,0.0022235825,0.002223444,0.002222884,0.0022233145,0.0022229478,0.0022231515,0.98221457,0.0022225408
9767138,142,8,0.0017107801,0.001710699,0.001710646,0.0017104015,0.0017100606,0.0017103658,0.0017109559,0.9863164,0.0017097217
9847242,142,8,0.11766286,0.0010199827,0.0010199362,0.0010202369,0.0010198217,0.0010197554,0.0010197946,0.8751976,0.0010199576
