DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24
10725388,108,0,0.00045790884,0.5550383,0.00045790884,0.00045790884,0.00045790884,0.00045790884,0.00045790884,0.00045790884,0.00045790884,0.00045790884,0.00045790884,0.00045790884,0.00045790884,0.00045790884,0.00045790884,0.00045790884,0.00045790884,0.00045790884,0.43488765,0.00045790884,0.00045790884,0.00045790884,0.00045790884,0.00045790884
10806067,108,0,0.00050814915,0.00050814915,0.9883132,0.00050814915,0.00050814915,0.00050814915,0.00050814915,0.00050814915,0.00050814915,0.00050814915,0.00050814915,0.00050814915,0.00050814915,0.00050814915,0.00050814915,0.00050814915,0.00050814915,0.00050814915,0.00050814915,0.00050814915,0.00050814915,0.00050814915,0.00050814915,0.00050814915
10946305,108,0,0.0006831162,0.0006831162,0.0006831162,0.0006831162,0.0006831162,0.0006831162,0.0006831162,0.23861398,0.0006831162,0.5086473,0.0006831162,0.0006831162,0.0006831162,0.0006831162,0.0006831162,0.0006831162,0.0006831162,0.0006831162,0.23839298,0.0006831162,0.0006831162,0.0006831162,0.0006831162,0.0006831162
10969025,108,0,0.0006219272,0.0006219272,0.0006219272,0.0006219272,0.0006219272,0.0006219272,0.0006219272,0.0006219272,0.0006219272,0.0006219272,0.0006219272,0.0006219272,0.0006219272,0.0006219272,0.0006219272,0.0006219272,0.0006219272,0.0006219272,0.0006219272,0.98569584,0.0006219272,0.0006219272,0.0006219272,0.0006219272
11950889,108,0,0.00041668589,0.00041668589,0.9904167,0.00041668589,0.00041668589,0.00041668589,0.00041668589,0.00041668589,0.00041668589,0.00041668589,0.00041668589,0.00041668589,0.00041668589,0.00041668589,0.00041668589,0.00041668589,0.00041668589,0.00041668589,0.00041668589,0.00041668589,0.00041668589,0.00041668589,0.00041668589,0.00041668589
12217649,108,0,0.00067207083,0.00067207083,0.00067207083,0.00067207083,0.00067207083,0.00067207083,0.00067207083,0.00067207083,0.00067207083,0.00067207083,0.00067207083,0.00067207083,0.00067207083,0.00067207083,0.00067207083,0.00067207083,0.00067207083,0.00067207083,0.00067207083,0.98454225,0.00067207083,0.00067207083,0.00067207083,0.00067207083
12297500,108,0,0.00045291768,0.00045291768,0.00045291768,0.00045291768,0.00045291768,0.00045291768,0.00045291768,0.00045291768,0.00045291768,0.00045291768,0.00045291768,0.00045291768,0.00045291768,0.00045291768,0.00045291768,0.00045291768,0.00045291768,0.00045291768,0.989583,0.00045291768,0.00045291768,0.00045291768,0.00045291768,0.00045291768
12415118,108,0,0.0005708106,0.0005708106,0.0005708106,0.0005708106,0.0005708106,0.0005708106,0.0005708106,0.0005708106,0.0005708106,0.0005708106,0.346261,0.0005708106,0.0005708106,0.0005708106,0.0005708106,0.0005708106,0.0005708106,0.0005708106,0.6411814,0.0005708106,0.0005708106,0.0005708106,0.0005708106,0.0005708106
12417022,108,0,0.0006510672,0.0006510672,0.0006510672,0.0006510672,0.0006510672,0.0006510672,0.0006510672,0.0006510672,0.0006510672,0.0006510672,0.0006510672,0.0006510672,0.0006510672,0.0006510672,0.0006510672,0.0006510672,0.0006510672,0.98502535,0.0006510672,0.0006510672,0.0006510672,0.0006510672,0.0006510672,0.0006510672
12461557,108,0,0.0012627342,0.8751164,0.0012627342,0.0012627342,0.0012627342,0.0012627342,0.0012627342,0.0012627342,0.0012627342,0.0012627342,0.0012627342,0.0012627342,0.0012627342,0.0012627342,0.0012627342,0.0971034,0.0012627342,0.0012627342,0.0012627342,0.0012627342,0.0012627342,0.0012627342,0.0012627342,0.0012627342
12496124,108,0,0.00086810056,0.00086810056,0.00086810056,0.00086810056,0.00086810056,0.00086810056,0.00086810056,0.00086810056,0.00086810056,0.00086810056,0.00086810056,0.00086810056,0.00086810056,0.00086810056,0.00086810056,0.00086810056,0.00086810056,0.00086810056,0.00086810056,0.9800336,0.00086810056,0.00086810056,0.00086810056,0.00086810056
12496132,108,0,0.0005081601,0.0005081601,0.0005081601,0.0005081601,0.0005081601,0.0005081601,0.0005081601,0.0005081601,0.0005081601,0.0005081601,0.034328435,0.0005081601,0.0005081601,0.0005081601,0.0005081601,0.0005081601,0.0005081601,0.0005081601,0.0005081601,0.95449215,0.0005081601,0.0005081601,0.0005081601,0.0005081601
12516859,108,0,0.00086809654,0.00086809654,0.00086809654,0.00086809654,0.00086809654,0.00086809654,0.00086809654,0.00086809654,0.00086809654,0.00086809654,0.00086809654,0.00086809654,0.00086809654,0.00086809654,0.00086809654,0.00086809654,0.00086809654,0.00086809654,0.00086809654,0.98003364,0.00086809654,0.00086809654,0.00086809654,0.00086809654
12516860,108,0,0.00085037295,0.00085037295,0.00085037295,0.00085037295,0.00085037295,0.00085037295,0.00085037295,0.00085037295,0.00085037295,0.00085037295,0.98044103,0.00085037295,0.00085037295,0.00085037295,0.00085037295,0.00085037295,0.00085037295,0.00085037295,0.00085037295,0.00085037295,0.00085037295,0.00085037295,0.00085037295,0.00085037295
8908519,109,1,0.02876964,0.0006511498,0.0006511498,0.0006511498,0.0006511498,0.0006511498,0.0006511498,0.0006511498,0.0006511498,0.0006511498,0.0006511498,0.0006511498,0.0006511498,0.0006511498,0.0006511498,0.64675015,0.0006511498,0.03666252,0.0006511498,0.2552213,0.0006511498,0.020224402,0.0006511498,0.0006511498
8940425,109,1,0.00049607665,0.00049607665,0.07736837,0.00049607665,0.00049607665,0.00049607665,0.00049607665,0.00049607665,0.00049607665,0.00049607665,0.00049607665,0.00049607665,0.4027318,0.08069951,0.00049607665,0.35577923,0.00049607665,0.07399581,0.00049607665,0.00049607665,0.00049607665,0.00049607665,0.00049607665,0.00049607665
9149812,109,1,0.00053420826,0.00053420826,0.00053420826,0.00053420826,0.00053420826,0.00053420826,0.00053420826,0.00053420826,0.00053420826,0.00053420826,0.00053420826,0.00053420826,0.00053420826,0.00053420826,0.00053420826,0.98771346,0.00053420826,0.00053420826,0.00053420826,0.00053420826,0.00053420826,0.00053420826,0.00053420826,0.00053420826
9187765,109,1,0.0011574831,0.0011574831,0.0011574831,0.0011574831,0.31668404,0.0011574831,0.0011574831,0.0011574831,0.0011574831,0.0011574831,0.0011574831,0.0011574831,0.0011574831,0.0011574831,0.0011574831,0.6578509,0.0011574831,0.0011574831,0.0011574831,0.0011574831,0.0011574831,0.0011574831,0.0011574831,0.0011574831
9676381,109,1,0.00064105284,0.00064105284,0.00064105284,0.00064105284,0.00064105284,0.00064105284,0.00064105284,0.00064105284,0.00064105284,0.00064105284,0.6262403,0.00064105284,0.00064105284,0.00064105284,0.00064105284,0.35965672,0.00064105284,0.00064105284,0.00064105284,0.00064105284,0.00064105284,0.00064105284,0.00064105284,0.00064105284
9836710,109,1,0.1716745,0.0012627352,0.14987937,0.0012627352,0.0012627352,0.0012627352,0.0012627352,0.0012627352,0.0012627352,0.0012627352,0.0012627352,0.0012627352,0.27820748,0.0012627352,0.0012627352,0.19629782,0.0012627352,0.0012627352,0.0012627352,0.0012627352,0.03289166,0.14831987,0.0012627352,0.0012627352
9889212,109,1,0.00041668135,0.00041668135,0.00041668135,0.00041668135,0.00041668135,0.00041668135,0.00041668135,0.00041668135,0.00041668135,0.00041668135,0.00041668135,0.00041668135,0.9904166,0.00041668135,0.00041668135,0.00041668135,0.00041668135,0.00041668135,0.00041668135,0.00041668135,0.00041668135,0.00041668135,0.00041668135,0.00041668135
10084106,109,1,0.00055559794,0.00055559794,0.00055559794,0.00055559794,0.00055559794,0.00055559794,0.00055559794,0.00055559794,0.00055559794,0.00055559794,0.00055559794,0.00055559794,0.0745443,0.00055559794,0.00055559794,0.5819387,0.00055559794,0.00055559794,0.29502195,0.00055559794,0.00055559794,0.00055559794,0.00055559794,0.03738325
10224010,109,1,0.38322842,0.00085040083,0.00085040083,0.00085040083,0.00085040083,0.00085040083,0.00085040083,0.00085040083,0.00085040083,0.00085040083,0.00085040083,0.00085040083,0.00085040083,0.00085040083,0.00085040083,0.59806275,0.00085040083,0.00085040083,0.00085040083,0.00085040083,0.00085040083,0.00085040083,0.00085040083,0.00085040083
10419204,109,1,0.00051441905,0.00051441905,0.00051441905,0.00051441905,0.00051441905,0.00051441905,0.00051441905,0.00051441905,0.00051441905,0.00051441905,0.00051441905,0.00051441905,0.60017383,0.00051441905,0.00051441905,0.3885092,0.00051441905,0.00051441905,0.00051441905,0.00051441905,0.00051441905,0.00051441905,0.00051441905,0.00051441905
10457842,109,1,0.00069452013,0.3183022,0.00069452013,0.00069452013,0.00069452013,0.00069452013,0.00069452013,0.00069452013,0.00069452013,0.00069452013,0.00069452013,0.00069452013,0.20373799,0.00069452013,0.00069452013,0.46337488,0.00069452013,0.00069452013,0.00069452013,0.00069452013,0.00069452013,0.00069452013,0.00069452013,0.00069452013
10574095,109,1,0.0010163552,0.0010163552,0.0010163552,0.0010163552,0.0010163552,0.0010163552,0.0010163552,0.0010163552,0.0010163552,0.0010163552,0.0010163552,0.0010163552,0.3510453,0.0010163552,0.0010163552,0.39649987,0.0010163552,0.0010163552,0.23111123,0.0010163552,0.0010163552,0.0010163552,0.0010163552,0.0010163552
10620568,109,1,0.0005556201,0.0005556201,0.0005556201,0.026440706,0.0005556201,0.0005556201,0.0005556201,0.0005556201,0.0005556201,0.2715341,0.0005556201,0.13068888,0.37288618,0.0005556201,0.0005556201,0.18789364,0.0005556201,0.0005556201,0.0005556201,0.0005556201,0.0005556201,0.0005556201,0.0005556201,0.0005556201
10652180,109,1,0.000586875,0.000586875,0.000586875,0.000586875,0.000586875,0.000586875,0.000586875,0.000586875,0.000586875,0.000586875,0.000586875,0.000586875,0.000586875,0.000586875,0.000586875,0.9865022,0.000586875,0.000586875,0.000586875,0.000586875,0.000586875,0.000586875,0.000586875,0.000586875
10713370,109,1,0.43317637,0.0005274577,0.0005274577,0.0005274577,0.0005274577,0.0005274577,0.0005274577,0.0005274577,0.0005274577,0.0005274577,0.0005274577,0.0005274577,0.0005274577,0.0005274577,0.0005274577,0.55521953,0.0005274577,0.0005274577,0.0005274577,0.0005274577,0.0005274577,0.0005274577,0.0005274577,0.0005274577
10742226,109,1,0.000368742,0.000368742,0.000368742,0.000368742,0.000368742,0.000368742,0.000368742,0.000368742,0.000368742,0.000368742,0.000368742,0.000368742,0.000368742,0.000368742,0.000368742,0.9915191,0.000368742,0.000368742,0.000368742,0.000368742,0.000368742,0.000368742,0.000368742,0.000368742
10769755,109,1,0.00057872816,0.00057872816,0.00057872816,0.00057872816,0.00057872816,0.41373828,0.00057872816,0.00057872816,0.00057872816,0.00057872816,0.00057872816,0.00057872816,0.00057872816,0.00057872816,0.00057872816,0.5735301,0.00057872816,0.00057872816,0.00057872816,0.00057872816,0.00057872816,0.00057872816,0.00057872816,0.00057872816
10877778,109,1,0.0005274883,0.0005274883,0.0005274883,0.0005274883,0.0005274883,0.0781609,0.0005274883,0.0005274883,0.0005274883,0.0005274883,0.0005274883,0.097605914,0.24641907,0.0005274883,0.0005274883,0.5672646,0.0005274883,0.0005274883,0.0005274883,0.0005274883,0.0005274883,0.0005274883,0.0005274883,0.0005274883
10966386,109,1,0.0007184113,0.0007184113,0.0007184113,0.0007184113,0.0007184113,0.0007184113,0.0007184113,0.0007184113,0.0007184113,0.0007184113,0.0007184113,0.0007184113,0.9834763,0.0007184113,0.0007184113,0.0007184113,0.0007184113,0.0007184113,0.0007184113,0.0007184113,0.0007184113,0.0007184113,0.0007184113,0.0007184113
10966441,109,1,0.0006614398,0.17264572,0.0006614398,0.0006614398,0.0006614398,0.0006614398,0.0006614398,0.0006614398,0.0006614398,0.0006614398,0.0006614398,0.0006614398,0.34828338,0.0006614398,0.0006614398,0.46518046,0.0006614398,0.0006614398,0.0006614398,0.0006614398,0.0006614398,0.0006614398,0.0006614398,0.0006614398
12144770,109,1,0.0006410871,0.1185339,0.0006410871,0.0006410871,0.0006410871,0.0006410871,0.0006410871,0.0006410871,0.0006410871,0.0006410871,0.0006410871,0.0006410871,0.23293331,0.0006410871,0.0006410871,0.6350703,0.0006410871,0.0006410871,0.0006410871,0.0006410871,0.0006410871,0.0006410871,0.0006410871,0.0006410871
12374402,109,1,0.000621912,0.000621912,0.000621912,0.000621912,0.000621912,0.43835747,0.000621912,0.000621912,0.000621912,0.000621912,0.000621912,0.000621912,0.000621912,0.000621912,0.000621912,0.5479608,0.000621912,0.000621912,0.000621912,0.000621912,0.000621912,0.000621912,0.000621912,0.000621912
12454166,109,1,0.00046298574,0.00046298574,0.54703784,0.00046298574,0.00046298574,0.00046298574,0.00046298574,0.00046298574,0.00046298574,0.00046298574,0.00046298574,0.00046298574,0.00046298574,0.00046298574,0.00046298574,0.4427766,0.00046298574,0.00046298574,0.00046298574,0.00046298574,0.00046298574,0.00046298574,0.00046298574,0.00046298574
12495014,109,1,0.00073105533,0.3896463,0.00073105533,0.00073105533,0.00073105533,0.00073105533,0.00073105533,0.00073105533,0.00073105533,0.00073105533,0.00073105533,0.00073105533,0.00073105533,0.00073105533,0.00073105533,0.25932,0.00073105533,0.00073105533,0.00073105533,0.33568156,0.00073105533,0.00073105533,0.00073105533,0.00073105533
1669719,111,2,0.0006944575,0.0006944575,0.0006944575,0.0006944575,0.0006944575,0.0006944575,0.0006944575,0.0006944575,0.0006944575,0.0006944575,0.0006944575,0.0006944575,0.0006944575,0.0006944575,0.0006944575,0.0006944575,0.0006944575,0.0006944575,0.0006944575,0.0006944575,0.0006944575,0.0006944575,0.98402745,0.0006944575
7774117,111,2,0.000416675,0.000416675,0.000416675,0.990417,0.000416675,0.000416675,0.000416675,0.000416675,0.000416675,0.000416675,0.000416675,0.000416675,0.000416675,0.000416675,0.000416675,0.000416675,0.000416675,0.000416675,0.000416675,0.000416675,0.000416675,0.000416675,0.000416675,0.000416675
7856030,111,2,0.0008333924,0.0008333924,0.0008333924,0.5091212,0.0008333924,0.0008333924,0.0008333924,0.0008333924,0.0008333924,0.07301119,0.0008333924,0.0008333924,0.0008333924,0.23465934,0.0008333924,0.0008333924,0.0008333924,0.0008333924,0.0008333924,0.0008333924,0.0008333924,0.0008333924,0.0008333924,0.16654025
7913756,111,2,0.0004006568,0.0004006568,0.0004006568,0.9521536,0.0004006568,0.0004006568,0.0004006568,0.0004006568,0.0004006568,0.0004006568,0.0004006568,0.0004006568,0.0004006568,0.0004006568,0.039032437,0.0004006568,0.0004006568,0.0004006568,0.0004006568,0.0004006568,0.0004006568,0.0004006568,0.0004006568,0.0004006568
7927332,111,2,0.0004578855,0.0004578855,0.0004578855,0.0004578855,0.0004578855,0.0004578855,0.0004578855,0.0004578855,0.0004578855,0.0004578855,0.0004578855,0.0004578855,0.0004578855,0.0004578855,0.0004578855,0.0004578855,0.0004578855,0.0004578855,0.0004578855,0.0004578855,0.9894687,0.0004578855,0.0004578855,0.0004578855
7936296,111,2,0.2952424,0.00080134784,0.00080134784,0.25271338,0.00080134784,0.00080134784,0.00080134784,0.00080134784,0.12429624,0.00080134784,0.00080134784,0.00080134784,0.00080134784,0.00080134784,0.31172064,0.00080134784,0.00080134784,0.00080134784,0.00080134784,0.00080134784,0.00080134784,0.00080134784,0.00080134784,0.00080134784
7991124,111,2,0.0006219167,0.0006219167,0.0006219167,0.42391565,0.0006219167,0.0006219167,0.0006219167,0.0006219167,0.0006219167,0.0006219167,0.0006219167,0.0006219167,0.0006219167,0.0006219167,0.56240267,0.0006219167,0.0006219167,0.0006219167,0.0006219167,0.0006219167,0.0006219167,0.0006219167,0.0006219167,0.0006219167
8137126,111,2,0.00069448684,0.00069448684,0.00069448684,0.645773,0.15641715,0.00069448684,0.00069448684,0.00069448684,0.00069448684,0.00069448684,0.00069448684,0.00069448684,0.00069448684,0.00069448684,0.00069448684,0.00069448684,0.00069448684,0.00069448684,0.00069448684,0.00069448684,0.00069448684,0.00069448684,0.18322524,0.00069448684
8618678,111,2,0.00092600705,0.00092600705,0.00092600705,0.41974676,0.00092600705,0.00092600705,0.00092600705,0.00092600705,0.31972796,0.00092600705,0.24107882,0.00092600705,0.00092600705,0.00092600705,0.00092600705,0.00092600705,0.00092600705,0.00092600705,0.00092600705,0.00092600705,0.00092600705,0.00092600705,0.00092600705,0.00092600705
8657630,111,2,0.0011905768,0.0011905768,0.0011905768,0.59784013,0.0011905768,0.064780064,0.0011905768,0.0011905768,0.2773945,0.0011905768,0.0011905768,0.0011905768,0.0011905768,0.0011905768,0.036173254,0.0011905768,0.0011905768,0.0011905768,0.0011905768,0.0011905768,0.0011905768,0.0011905768,0.0011905768,0.0011905768
8682199,111,2,0.000429582,0.000429582,0.000429582,0.9050794,0.000429582,0.000429582,0.000429582,0.000429582,0.000429582,0.000429582,0.000429582,0.000429582,0.000429582,0.000429582,0.000429582,0.000429582,0.000429582,0.000429582,0.000429582,0.000429582,0.000429582,0.000429582,0.0854703,0.000429582
8707291,111,2,0.0003561526,0.0003561526,0.0003561526,0.46478555,0.0003561526,0.0003561526,0.0003561526,0.0003561526,0.0003561526,0.5273794,0.0003561526,0.0003561526,0.0003561526,0.0003561526,0.0003561526,0.0003561526,0.0003561526,0.0003561526,0.0003561526,0.0003561526,0.0003561526,0.0003561526,0.0003561526,0.0003561526
8797472,111,2,0.00073107786,0.00073107786,0.00073107786,0.3871645,0.00073107786,0.00073107786,0.00073107786,0.00073107786,0.40056184,0.00073107786,0.00073107786,0.00073107786,0.00073107786,0.00073107786,0.026321955,0.00073107786,0.119941,0.00073107786,0.00073107786,0.00073107786,0.00073107786,0.05211999,0.00073107786,0.00073107786
8841969,111,2,0.0005482706,0.0005482706,0.0005482706,0.98739046,0.0005482706,0.0005482706,0.0005482706,0.0005482706,0.0005482706,0.0005482706,0.0005482706,0.0005482706,0.0005482706,0.0005482706,0.0005482706,0.0005482706,0.0005482706,0.0005482706,0.0005482706,0.0005482706,0.0005482706,0.0005482706,0.0005482706,0.0005482706
8937783,111,2,0.00048451513,0.00048451513,0.00048451513,0.39855984,0.00048451513,0.5907814,0.00048451513,0.00048451513,0.00048451513,0.00048451513,0.00048451513,0.00048451513,0.00048451513,0.00048451513,0.00048451513,0.00048451513,0.00048451513,0.00048451513,0.00048451513,0.00048451513,0.00048451513,0.00048451513,0.00048451513,0.00048451513
9128415,111,2,0.00033604895,0.00033604895,0.00033604895,0.50626796,0.00033604895,0.030357024,0.00033604895,0.00033604895,0.37783659,0.00033604895,0.00033604895,0.00033604895,0.00033604895,0.06622807,0.00033604895,0.00033604895,0.00033604895,0.00033604895,0.00033604895,0.00033604895,0.012925721,0.00033604895,0.00033604895,0.00033604895
9239743,111,2,0.0005787355,0.0005787355,0.0005787355,0.8487373,0.0005787355,0.0005787355,0.0005787355,0.0005787355,0.0005787355,0.0005787355,0.0005787355,0.0005787355,0.0005787355,0.0005787355,0.0005787355,0.0005787355,0.0005787355,0.0005787355,0.0005787355,0.0005787355,0.0005787355,0.0005787355,0.1385302,0.0005787355
9263413,111,2,0.0017362481,0.0017362481,0.0017362481,0.64896905,0.2259777,0.0017362481,0.0017362481,0.0017362481,0.0017362481,0.0017362481,0.0017362481,0.0017362481,0.0017362481,0.0017362481,0.0017362481,0.0017362481,0.0017362481,0.0017362481,0.0017362481,0.0017362481,0.0017362481,0.0017362481,0.0017362481,0.08859254
9629853,111,2,0.0009470116,0.0009470116,0.0009470116,0.43352628,0.0009470116,0.0009470116,0.0009470116,0.0009470116,0.0009470116,0.5456391,0.0009470116,0.0009470116,0.0009470116,0.0009470116,0.0009470116,0.0009470116,0.0009470116,0.0009470116,0.0009470116,0.0009470116,0.0009470116,0.0009470116,0.0009470116,0.0009470116
9789072,111,2,0.00043406384,0.00043406384,0.00043406384,0.34385633,0.00043406384,0.00043406384,0.00043406384,0.00043406384,0.64659464,0.00043406384,0.00043406384,0.00043406384,0.00043406384,0.00043406384,0.00043406384,0.00043406384,0.00043406384,0.00043406384,0.00043406384,0.00043406384,0.00043406384,0.00043406384,0.00043406384,0.00043406384
10412591,111,2,0.20325576,0.0005208884,0.0005208884,0.5229052,0.0005208884,0.0005208884,0.0005208884,0.0005208884,0.26290092,0.0005208884,0.0005208884,0.0005208884,0.0005208884,0.0005208884,0.0005208884,0.0005208884,0.0005208884,0.0005208884,0.0005208884,0.0005208884,0.0005208884,0.0005208884,0.0005208884,0.0005208884
12222676,111,2,0.00059532106,0.00059532106,0.00059532106,0.6528486,0.00059532106,0.00059532106,0.33405492,0.00059532106,0.00059532106,0.00059532106,0.00059532106,0.00059532106,0.00059532106,0.00059532106,0.00059532106,0.00059532106,0.00059532106,0.00059532106,0.00059532106,0.00059532106,0.00059532106,0.00059532106,0.00059532106,0.00059532106
12420099,111,2,0.0005412,0.13400096,0.0005412,0.47294587,0.0005412,0.0005412,0.0005412,0.0005412,0.3816884,0.0005412,0.0005412,0.0005412,0.0005412,0.0005412,0.0005412,0.0005412,0.0005412,0.0005412,0.0005412,0.0005412,0.0005412,0.0005412,0.0005412,0.0005412
12464332,111,2,0.00067209837,0.00067209837,0.00067209837,0.501489,0.00067209837,0.00067209837,0.22267394,0.00067209837,0.00067209837,0.26172265,0.00067209837,0.00067209837,0.00067209837,0.00067209837,0.00067209837,0.00067209837,0.00067209837,0.00067209837,0.00067209837,0.00067209837,0.00067209837,0.00067209837,0.00067209837,0.00067209837
7866403,114,3,0.0005630805,0.0005630805,0.0005630805,0.0005630805,0.0005630805,0.0005630805,0.0005630805,0.0005630805,0.0005630805,0.98704964,0.0005630805,0.0005630805,0.0005630805,0.0005630805,0.0005630805,0.0005630805,0.0005630805,0.0005630805,0.0005630805,0.0005630805,0.0005630805,0.0005630805,0.0005630805,0.0005630805
7903889,114,3,0.00078621774,0.00078621774,0.00078621774,0.00078621774,0.00078621774,0.00078621774,0.00078621774,0.00078621774,0.2858823,0.48586026,0.00078621774,0.00078621774,0.00078621774,0.2117466,0.00078621774,0.00078621774,0.00078621774,0.00078621774,0.00078621774,0.00078621774,0.00078621774,0.00078621774,0.00078621774,0.00078621774
8111410,114,3,0.0004960626,0.0004960626,0.0004960626,0.0004960626,0.0004960626,0.0004960626,0.0004960626,0.0004960626,0.0004960626,0.5207577,0.0004960626,0.0004960626,0.0004960626,0.46832922,0.0004960626,0.0004960626,0.0004960626,0.0004960626,0.0004960626,0.0004960626,0.0004960626,0.0004960626,0.0004960626,0.0004960626
8118461,114,3,0.00047896782,0.00047896782,0.03388397,0.00047896782,0.00047896782,0.00047896782,0.00047896782,0.00047896782,0.3231865,0.18067746,0.00047896782,0.00047896782,0.075328395,0.28698355,0.00047896782,0.00047896782,0.00047896782,0.00047896782,0.00047896782,0.00047896782,0.09131899,0.00047896782,0.00047896782,0.00047896782
8537055,114,3,0.0005411906,0.0005411906,0.0005411906,0.0005411906,0.0005411906,0.06998908,0.29354882,0.0005411906,0.0005411906,0.20140374,0.0005411906,0.0005411906,0.0005411906,0.34574232,0.0005411906,0.0005411906,0.0005411906,0.0005411906,0.0790338,0.0005411906,0.0005411906,0.0005411906,0.0005411906,0.0005411906
8566954,114,3,0.0009920907,0.0009920907,0.0009920907,0.0009920907,0.0009920907,0.0009920907,0.0009920907,0.0009920907,0.0009920907,0.0009920907,0.0009920907,0.0009920907,0.0009920907,0.0009920907,0.0009920907,0.0009920907,0.0009920907,0.0009920907,0.0009920907,0.0009920907,0.97718185,0.0009920907,0.0009920907,0.0009920907
9012588,114,3,0.00050820445,0.00050820445,0.00050820445,0.00050820445,0.00050820445,0.00050820445,0.00050820445,0.00050820445,0.08443364,0.6398444,0.00050820445,0.00050820445,0.00050820445,0.16887635,0.00050820445,0.00050820445,0.00050820445,0.030022994,0.00050820445,0.00050820445,0.00050820445,0.06716691,0.00050820445,0.00050820445
