DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4
10029323,109,1,0.0025372873,0.0025454052,0.088639,0.9062783
10084106,109,1,0.0033693172,0.0034230065,0.0034142446,0.9897935
10224010,109,1,0.0056105154,0.0050299405,0.005099991,0.98425955
10419204,109,1,0.00322796,0.0031573065,0.0034384152,0.9901763
10440566,109,1,0.004533311,0.0045040855,0.032986496,0.95797616
10599890,109,1,0.003321201,0.003308609,0.0033566789,0.99001354
10620568,109,1,0.0033614691,0.0033524027,0.11095629,0.8823298
10652180,109,1,0.0035795541,0.0034158165,0.0035007447,0.9895039
10713370,109,1,0.08888552,0.0033054124,0.0033090592,0.9045
10877778,109,1,0.0033227268,0.0032269065,0.0033161954,0.99013424
10966386,109,1,0.004632822,0.0045134774,0.0045625214,0.98629117
10966441,109,1,0.003970389,0.00402488,0.0040191957,0.98798555
12144770,109,1,0.004445697,0.0053524133,0.0042826966,0.9859192
12211279,109,1,0.02653034,0.0021164203,0.0020883686,0.96926486
12218656,109,1,0.0041162493,0.004127844,0.03469815,0.9570578
12374402,109,1,0.050269302,0.0038857143,0.041448615,0.9043964
12454166,109,1,0.15542439,0.0028600506,0.002909942,0.8388056
12495014,109,1,0.19415422,0.004583786,0.0049248496,0.7963372
7774117,111,2,0.0026758062,0.9919558,0.0026810537,0.0026873285
7856030,111,2,0.0054558166,0.98354006,0.0053927074,0.005611458
7927332,111,2,0.0028959366,0.99129784,0.0028690556,0.0029371036
7936296,111,2,0.0053823865,0.75510395,0.005665133,0.2338485
7991124,111,2,0.0036612237,0.98897165,0.0036377693,0.0037293476
8137126,111,2,0.004257985,0.98701924,0.0043960754,0.004326746
8137132,111,2,0.002487779,0.9926799,0.0024437623,0.0023886068
8618678,111,2,0.0063758474,0.98113525,0.0062130755,0.006275751
8657630,111,2,0.0066784807,0.97963816,0.00667209,0.007011285
8682199,111,2,0.0027339512,0.991841,0.0027204969,0.0027045154
8707291,111,2,0.002204779,0.9933828,0.0021778764,0.0022344717
8797471,111,2,0.0038495997,0.8471061,0.0038692881,0.14517495
8797472,111,2,0.004889015,0.98575854,0.004653526,0.004698917
8841969,111,2,0.0035963112,0.9891446,0.003638883,0.0036202285
8937783,111,2,0.0031780263,0.99053437,0.003093215,0.003194428
9263413,111,2,0.011114199,0.96616584,0.011271307,0.0114486655
9629853,111,2,0.005669556,0.98268026,0.0056644417,0.0059857517
9681800,111,2,0.0035320069,0.9895945,0.0033787645,0.0034947044
9864731,111,2,0.0035417844,0.9893412,0.0034856729,0.0036313431
10360778,111,2,0.006939479,0.97919726,0.0068873647,0.0069758566
10932276,111,2,0.0023374315,0.99290586,0.0023554938,0.0024012332
12222676,111,2,0.0038649987,0.9882937,0.0039901165,0.0038511297
12420099,111,2,0.0033472248,0.94032085,0.003408384,0.052923538
12464332,111,2,0.0043605673,0.91136384,0.0043566413,0.07991898
8522331,114,3,0.0029616177,0.002749518,0.0027429652,0.9915459
8537055,114,3,0.21853188,0.0034840635,0.087314725,0.69066936
8566954,114,3,0.006354279,0.006445251,0.0062932326,0.98090726
8616874,114,3,0.37004733,0.0027899963,0.2878605,0.3393022
9012588,114,3,0.22975978,0.0033598912,0.0034185206,0.7634618
9156280,114,3,0.3028586,0.0026314573,0.115400545,0.57910943
9196022,114,3,0.30831403,0.21951117,0.17158811,0.30058667
9220497,114,3,0.5314317,0.002459814,0.0716802,0.39442837
9276697,114,3,0.36937776,0.0026109258,0.0026594652,0.62535185
9399850,114,3,0.3297705,0.01581285,0.015213398,0.6392032
9536987,114,3,0.1612748,0.0029671586,0.2828403,0.5529177
9566701,114,3,0.26167512,0.06023804,0.0038077047,0.67427903
9585611,114,3,0.06722671,0.002642402,0.0025941727,0.9275367
10213492,114,3,0.21168728,0.09446445,0.0027654471,0.6910828
10339655,114,3,0.77989095,0.0049238843,0.0049997712,0.21018541
10502323,114,3,0.36290237,0.002371341,0.0023348827,0.63239145
10526234,114,3,0.14658578,0.16009578,0.43720183,0.25611657
10717531,114,3,0.0038527357,0.1965777,0.38746673,0.41210285
10851078,114,3,0.57496375,0.0038938648,0.0038628061,0.41727957
10920985,114,3,0.2590326,0.07812507,0.003955418,0.6588869
10921028,114,3,0.14161001,0.03409258,0.0023987775,0.82189864
10936679,114,3,0.061495688,0.1163572,0.004251478,0.81789565
11040191,114,3,0.7025671,0.0028327513,0.002788795,0.29181132
12059991,114,3,0.37460595,0.00507218,0.54411495,0.07620692
7529048,116,4,0.9676276,0.010830142,0.010721536,0.010820778
8607861,116,4,0.987551,0.0041482416,0.0041834386,0.004117363
8665514,116,4,0.9919094,0.0026716224,0.002767183,0.002651766
8692980,116,4,0.9910428,0.0030058066,0.0030230447,0.0029283867
8710868,116,4,0.7978443,0.0034090409,0.19534126,0.0034054066
9056422,116,4,0.9919719,0.0027227495,0.0026938065,0.002611568
9205064,116,4,0.711552,0.0023857425,0.2836595,0.0024027827
9342439,116,4,0.99062043,0.0031197318,0.003143054,0.00311682
9394418,116,4,0.9921482,0.0026040294,0.002624675,0.002623119
9413807,116,4,0.9213621,0.0023517793,0.002379682,0.07390644
9516080,116,4,0.99290264,0.0023298147,0.002453585,0.0023139424
9545345,116,4,0.9918835,0.0026716804,0.0027920813,0.0026526994
9699666,116,4,0.99167484,0.0027628043,0.0028149046,0.002747545
9766646,116,4,0.9904617,0.003179885,0.003224672,0.003133677
9815941,116,4,0.98972934,0.0033618791,0.0034805236,0.0034282913
10026153,116,4,0.6617703,0.0038699952,0.3305032,0.003856526
10435587,116,4,0.9892344,0.0035214103,0.003532166,0.0037119447
10669726,116,4,0.7301253,0.16719745,0.100220665,0.0024565943
10674396,116,4,0.6117487,0.0015070513,0.38524097,0.001503282
10766344,116,4,0.99168944,0.0027710772,0.0028014246,0.0027380073
10791772,116,4,0.99206114,0.0026005255,0.0027594618,0.002578941
10851068,116,4,0.94609624,0.04497499,0.0044623963,0.004466393
11005099,116,4,0.9891831,0.0034636136,0.0035524897,0.003800811
12374697,116,4,0.9913134,0.002848008,0.0029873801,0.002851147
7585009,117,5,0.0031249286,0.71879095,0.0031724186,0.27491167
7696609,117,5,0.00402103,0.119776495,0.004276574,0.8719259
7847069,117,5,0.0034031742,0.54931283,0.0033954335,0.44388857
8058160,117,5,0.004272224,0.0043502976,0.0042346707,0.9871428
8309588,117,5,0.0045130034,0.004640463,0.0044270493,0.9864195
8740984,117,5,0.0033787838,0.46277666,0.0033397763,0.5305049
8826994,117,5,0.002285504,0.10654665,0.0022723353,0.8888955
9129722,117,5,0.0026449917,0.0027156123,0.1930178,0.80162156
9218507,117,5,0.0028837458,0.3372,0.27528647,0.3846298
9265639,117,5,0.0020486496,0.11867945,0.39489114,0.4843808
9369084,117,5,0.0015433204,0.0015385002,0.0015126686,0.99540555
9436725,117,5,0.0024506696,0.1578115,0.0024049627,0.8373329
9470136,117,5,0.0075558475,0.007845521,0.007500718,0.9770979
9700658,117,5,0.0032293869,0.0033834404,0.48505032,0.50833684
9721442,117,5,0.0043382416,0.0041465857,0.004066471,0.98744875
9876967,117,5,0.00447859,0.0045171124,0.08272573,0.9082786
10431657,117,5,0.0048914403,0.26335952,0.18840416,0.5433449
10507547,117,5,0.055524636,0.003024224,0.0031200591,0.93833107
10559556,117,5,0.0058396496,0.005856858,0.0058018067,0.9825017
10679292,117,5,0.0051458846,0.49851924,0.13933493,0.35700002
10935434,117,5,0.0027385415,0.0027200773,0.0027397783,0.9918016
10936886,117,5,0.0063015977,0.48145655,0.24604483,0.26619703
11860878,117,5,0.0029235403,0.0030367866,0.002888823,0.9911508
12419536,117,5,0.0035040695,0.61344767,0.14173196,0.2413163
7587891,120,6,0.7623653,0.0037760867,0.0036430946,0.2302155
7907945,120,6,0.9935602,0.0021376624,0.0021620165,0.0021400996
8058309,120,6,0.99000216,0.0032918449,0.0034194193,0.0032866527
8293386,120,6,0.9878473,0.0041519725,0.0039187153,0.004081974
8521452,120,6,0.98935646,0.0035488987,0.0035535786,0.0035411809
8569178,120,6,0.99205583,0.0027545264,0.002524437,0.0026652317
8618340,120,6,0.9894354,0.003431593,0.003502406,0.0036306963
8697991,120,6,0.9892362,0.0035909035,0.0035769271,0.0035959377
8924224,120,6,0.99029416,0.0032434792,0.003213862,0.0032484278
9094461,120,6,0.9849684,0.004960143,0.0050363936,0.0050350158
9194030,120,6,0.9926419,0.0024631266,0.0024275745,0.0024673701
9291431,120,6,0.9027359,0.0041972073,0.08897,0.004096833
9594287,120,6,0.98841083,0.0038461362,0.0038591144,0.0038839213
9798412,120,6,0.85264534,0.005970213,0.005966904,0.13541754
9925751,120,6,0.35207418,0.0029533298,0.6420437,0.0029288037
10036998,120,6,0.98779243,0.0040434473,0.0039968337,0.004167287
10332871,120,6,0.9902944,0.00319167,0.0033430005,0.0031709136
10403689,120,6,0.99131835,0.0028930267,0.0028861437,0.0029024815
10631462,120,6,0.993382,0.0022596798,0.0021496213,0.002208714
10794547,120,6,0.9930426,0.0023381265,0.0023144009,0.002304819
10837140,120,6,0.21745327,0.005742484,0.7713315,0.005472725
10872665,120,6,0.9937952,0.0021045175,0.0020438405,0.0020564147
10923484,120,6,0.989809,0.003367561,0.0033346277,0.003488847
10928103,120,6,0.5642284,0.0047264746,0.42645326,0.0045918543
8524262,126,7,0.0040619634,0.0037730692,0.98836094,0.0038040732
9190890,126,7,0.4084258,0.003601322,0.58434683,0.0036260812
9485488,126,7,0.82995313,0.008481264,0.15301426,0.00855136
9625811,126,7,0.26646057,0.0038659978,0.7258008,0.0038726032
9679979,126,7,0.81573087,0.1778191,0.00321787,0.0032322123
10065149,126,7,0.0052058105,0.004873149,0.98506916,0.004851923
10200459,126,7,0.98839986,0.0037847734,0.004044064,0.0037713316
10334192,126,7,0.80615056,0.0033833417,0.18697803,0.003488102
10340750,126,7,0.43421987,0.002455516,0.5607502,0.0025743688
10354018,126,7,0.004551547,0.0043406473,0.986753,0.004354824
10557106,126,7,0.5387033,0.0044265166,0.45250052,0.004369654
10572598,126,7,0.7664565,0.0046647713,0.22398977,0.0048889252
10632361,126,7,0.14925106,0.0028524357,0.84504163,0.0028548958
10637429,126,7,0.17891617,0.0056077074,0.55889845,0.25657767
10692252,126,7,0.6228383,0.003135241,0.003071342,0.37095514
10698490,126,7,0.61568654,0.0025684896,0.37912533,0.002619704
10726978,126,7,0.39600414,0.0034215627,0.52482027,0.07575405
10741712,126,7,0.5291181,0.0050265705,0.46083564,0.0050196447
10828889,126,7,0.45187625,0.003954627,0.53992957,0.0042395657
10933063,126,7,0.9881651,0.0039743516,0.0038687335,0.0039917654
10935482,126,7,0.62007934,0.004571225,0.3708472,0.004502293
10953306,126,7,0.9786996,0.007198442,0.0070839566,0.007018035
11020858,126,7,0.991232,0.002885359,0.0029363332,0.0029463668
11044365,126,7,0.9917745,0.0026988697,0.0027996516,0.0027270222
8790332,142,8,0.0024561472,0.0024389578,0.99267393,0.0024309538
8875075,142,8,0.002449521,0.0023029516,0.99286795,0.0023795746
8903350,142,8,0.0038988309,0.003714693,0.9886485,0.0037379593
8906419,142,8,0.0037340387,0.0036012302,0.9890488,0.003616023
8946241,142,8,0.0036676857,0.0038174232,0.9887855,0.0037294044
9119087,142,8,0.24658729,0.005992457,0.74145603,0.005964182
9205942,142,8,0.0031876443,0.0034630198,0.9900913,0.0032579973
9302262,142,8,0.0055741067,0.45065883,0.537941,0.0058261543
9334287,142,8,0.0017129341,0.0017083577,0.99485606,0.0017226972
9508065,142,8,0.0053813355,0.005299163,0.4401223,0.54919714
9733569,142,8,0.03977756,0.0047843507,0.95070994,0.0047281487
9767138,142,8,0.0041340413,0.0039753094,0.9879671,0.003923566
9847242,142,8,0.00234758,0.0023604252,0.8659866,0.12930542
10349094,142,8,0.14401568,0.028592,0.82520366,0.0021886162
10354479,142,8,0.003125491,0.0031452717,0.9906659,0.0030633567
10395791,142,8,0.034574367,0.00493604,0.9555648,0.004924839
10475061,142,8,0.23269235,0.14518303,0.6197906,0.002333995
10518503,142,8,0.0027759725,0.0029986142,0.9913825,0.0028428875
10564872,142,8,0.0031063883,0.003155687,0.9906776,0.0030603935
10753513,142,8,0.0047561987,0.0046677217,0.9859182,0.0046578418
10804186,142,8,0.00272135,0.0027253807,0.9918665,0.002686723
10842302,142,8,0.0054021473,0.005108985,0.98439413,0.0050947615
10906459,142,8,0.13573915,0.003299707,0.85764456,0.0033165992
12455636,142,8,0.00407347,0.003932895,0.9880653,0.003928411
8733303,146,9,0.0073010954,0.0076100756,0.0073688384,0.97771996
8766720,146,9,0.0040936344,0.9876905,0.0041181957,0.0040976345
9172170,146,9,0.0022309776,0.0023796426,0.002293972,0.9930954
9189043,146,9,0.002981942,0.13393645,0.0029512737,0.86013037
9224802,146,9,0.3245788,0.6645034,0.0053919153,0.005525852
9368568,146,9,0.006366969,0.7384472,0.0061299433,0.24905595
9384602,146,9,0.002256598,0.0023728723,0.002215764,0.99315476
9414118,146,9,0.0056928582,0.98313,0.0056030196,0.0055741426
9546792,146,9,0.0051083327,0.53944105,0.005325683,0.4501249
9622000,146,9,0.006246361,0.006433424,0.0062394277,0.9810808
9652956,146,9,0.002363063,0.99298185,0.0023415405,0.00231355
9746908,146,9,0.002653041,0.7776685,0.21695657,0.0027219115
10037474,146,9,0.004921463,0.98555505,0.0048727146,0.0046507637
10090481,146,9,0.004243037,0.34681863,0.0042475113,0.6446908
10206644,146,9,0.0031665557,0.864797,0.12893827,0.003098234
10430510,146,9,0.31083596,0.36624303,0.31771109,0.00520997
10463234,146,9,0.0059084916,0.7335579,0.25445372,0.006079939
10468510,146,9,0.0030246375,0.40015358,0.0029690957,0.59385264
10526115,146,9,0.044661373,0.9482501,0.0035552722,0.0035332392
10573013,146,9,0.0045382283,0.0046257367,0.004450111,0.98638594
10587643,146,9,0.0974948,0.62037396,0.27842402,0.0037072722
10607841,146,9,0.0044155405,0.7932352,0.19793579,0.0044135298
10754226,146,9,0.004241186,0.48923275,0.27127478,0.23525132
12451676,146,9,0.0025359094,0.40993404,0.002637078,0.584893
