DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10
12461557,108,0,0.0028581065,0.0028577603,0.97427714,0.002858206,0.002857703,0.0028591882,0.002857855,0.002858035,0.0028577817,0.002858349
12496124,108,0,0.0020843756,0.00208398,0.7405973,0.0020841397,0.0020839642,0.24273036,0.0020839842,0.0020839283,0.002083945,0.0020840142
12496132,108,0,0.0010418919,0.0010418426,0.7300482,0.001041854,0.0010418618,0.0010421965,0.0010418923,0.0010418664,0.0010418291,0.26161653
12511612,108,0,0.0008773691,0.0008773763,0.99210364,0.00087740534,0.0008773744,0.0008773821,0.00087741006,0.0008773715,0.00087738904,0.0008773764
12516859,108,0,0.002041135,0.002041246,0.6391389,0.0020411815,0.002041179,0.12993829,0.0020411648,0.0020414176,0.0020412828,0.21663427
12516860,108,0,0.0020004022,0.002000534,0.9819952,0.0020007717,0.0020003112,0.0020007996,0.0020003163,0.0020003149,0.0020003775,0.0020008467
8908519,109,1,0.0014930641,0.0014929549,0.0014931691,0.066199966,0.0014928719,0.8959963,0.0014929239,0.027352922,0.0014928188,0.0014930157
8940425,109,1,0.0011630857,0.0011630581,0.0011630723,0.10560011,0.0011630824,0.8850954,0.0011630136,0.0011631376,0.001163017,0.0011629788
9149812,109,1,0.0012504471,0.0012503336,0.04882475,0.0012503094,0.0012505045,0.9045186,0.02152487,0.0012504325,0.0012503851,0.017629422
9666006,109,1,0.0025643911,0.0025645592,0.00256452,0.0025646097,0.0025645043,0.9769196,0.002564384,0.0025644368,0.0025644898,0.0025645168
9676381,109,1,0.0015155898,0.09305969,0.001516024,0.0015157199,0.0015156834,0.89481485,0.0015155646,0.0015157815,0.0015153997,0.0015158035
9836710,109,1,0.0029416487,0.0029418175,0.0029416718,0.0029420492,0.0029418787,0.713181,0.002941693,0.26328424,0.0029422748,0.002941778
9889212,109,1,0.001000198,0.0010002383,0.00100037,0.0010002186,0.0010001543,0.990998,0.0010002217,0.0010001578,0.0010002371,0.0010001701
10029323,109,1,0.00095252815,0.00095262483,0.0009529094,0.0009525457,0.0009525456,0.99142677,0.00095248764,0.00095251936,0.0009525238,0.0009525106
10419204,109,1,0.0012822544,0.0012822597,0.0012822661,0.0012823563,0.0012822212,0.98845965,0.001282226,0.0012822846,0.0012822436,0.0012823314
10440566,109,1,0.0017861214,0.21037123,0.0017862136,0.00178615,0.0017861847,0.71231633,0.0313467,0.0017862786,0.0017859964,0.03524878
10457842,109,1,0.0015627473,0.0015627384,0.0015628618,0.0015629793,0.0015629953,0.98593444,0.0015629185,0.001562791,0.0015628049,0.0015627298
10574095,109,1,0.0025649283,0.0025645057,0.0025648242,0.20586261,0.0025646964,0.77361923,0.0025646712,0.002565179,0.0025647527,0.002564549
10599890,109,1,0.0013159995,0.0013165276,0.0013160803,0.0013159753,0.0013162466,0.98815525,0.0013160028,0.0013160007,0.0013159635,0.0013159824
10620568,109,1,0.0013162079,0.0013164557,0.0013166149,0.0013162758,0.0013165164,0.7638866,0.22558253,0.0013162737,0.0013163416,0.0013161937
10652180,109,1,0.0013161716,0.001316384,0.0013161659,0.0013162943,0.001316033,0.8367476,0.0013161916,0.001316113,0.15272255,0.0013164025
10713370,109,1,0.0012505876,0.19031724,0.0012503996,0.0012505699,0.0012504946,0.7996791,0.0012504413,0.0012504549,0.0012504614,0.0012503508
10742226,109,1,0.00087729265,0.0008773862,0.0008772915,0.00087733683,0.0008773542,0.9921041,0.0008773635,0.0008773118,0.00087728346,0.00087727385
10769755,109,1,0.0013891634,0.0013897351,0.0013895772,0.0013892906,0.0013892917,0.72699267,0.2618921,0.0013894183,0.0013893561,0.0013893415
10877778,109,1,0.04750248,0.0012823476,0.0012824629,0.0012824564,0.0012822695,0.9422389,0.0012822794,0.0012822426,0.0012823498,0.0012822323
10966386,109,1,0.0017546639,0.08208579,0.0017548399,0.0017551973,0.0017554063,0.903874,0.0017549726,0.0017548599,0.0017548685,0.0017553875
10966441,109,1,0.0016395135,0.0016396261,0.0016395977,0.0016395457,0.0016395373,0.98524386,0.0016396142,0.0016396064,0.0016395291,0.0016395716
12211279,109,1,0.00081309443,0.0008133963,0.0008131015,0.00081318076,0.00081308064,0.99268156,0.0008130939,0.00081308983,0.0008131004,0.00081332197
12218656,109,1,0.0015877319,0.33419833,0.06577541,0.0015876647,0.0015878552,0.58891255,0.0015876241,0.0015876022,0.0015877502,0.0015875485
12495014,109,1,0.001724943,0.0017248549,0.0017248805,0.0017249513,0.0017248421,0.98447615,0.0017247801,0.0017248135,0.0017249482,0.0017247752
1669719,111,2,0.18105204,0.72208184,0.0016671834,0.0016672136,0.0016672458,0.0016668737,0.0851965,0.0016669633,0.0016670232,0.0016671993
7856030,111,2,0.0020002027,0.0020007165,0.002000351,0.0020005903,0.9819956,0.002000531,0.0020006509,0.0020002793,0.0020003417,0.0020006925
7913756,111,2,0.00095285586,0.00095269625,0.0009526788,0.1475832,0.8447954,0.0009526119,0.0009525816,0.00095282984,0.0009525867,0.0009525774
7927332,111,2,0.0010991791,0.0010995151,0.0010993202,0.12505212,0.8661533,0.0010992368,0.0010994397,0.0010992184,0.0010991748,0.0010994531
7936296,111,2,0.0020007433,0.17209797,0.0556635,0.002000588,0.6489728,0.0020006432,0.11126176,0.002000605,0.0020006786,0.002000736
8137132,111,2,0.00092643476,0.2462748,0.0009262748,0.40218952,0.34505162,0.0009263222,0.00092633587,0.0009262467,0.00092623965,0.00092621706
8682199,111,2,0.0010001733,0.99099857,0.0010001165,0.0010001843,0.0010002655,0.001000119,0.0010001591,0.001000149,0.0010001349,0.0010001436
8707291,111,2,0.0008622911,0.0008623482,0.0008622809,0.0008623209,0.9922395,0.00086225156,0.0008622857,0.00086227024,0.0008622675,0.00086224766
8797471,111,2,0.00147103,0.0014708902,0.0014707695,0.00147081,0.9867622,0.0014707631,0.0014710877,0.0014708105,0.0014707635,0.0014708258
8797472,111,2,0.0017548746,0.0017549339,0.0017546312,0.0017548532,0.8485948,0.0017550915,0.07391551,0.065205805,0.0017548098,0.0017546953
8841969,111,2,0.0014089292,0.06864165,0.0014088623,0.1396487,0.7144133,0.0014087606,0.0014088099,0.06884324,0.0014088923,0.0014088263
8937783,111,2,0.18484055,0.0011368968,0.0011372435,0.0011372952,0.7647286,0.0011368305,0.0011368115,0.0011367566,0.04247234,0.0011366662
9128415,111,2,0.04779168,0.00079397956,0.041998688,0.0007939953,0.8138733,0.0007939513,0.09157275,0.0007938518,0.000793908,0.0007938731
9239743,111,2,0.0014090065,0.6257236,0.0014093037,0.0014088899,0.001409168,0.0014088331,0.36300483,0.0014088475,0.0014088133,0.0014088075
9263413,111,2,0.0043484853,0.0043500937,0.0043482953,0.0043487633,0.96086204,0.0043482333,0.0043484764,0.004348266,0.0043482645,0.004349057
9681800,111,2,0.0013518274,0.0013524845,0.0013517828,0.2900591,0.6991259,0.0013518049,0.0013519148,0.0013517428,0.0013517172,0.0013517711
9789072,111,2,0.0010528427,0.0010529839,0.0010528367,0.0010529748,0.9905241,0.0010528632,0.0010528269,0.001052786,0.0010528183,0.001052887
9864731,111,2,0.001351644,0.0013516288,0.0013515446,0.0013515868,0.98783547,0.001351611,0.0013518046,0.0013515805,0.0013515521,0.0013515532
10360778,111,2,0.07174173,0.0027035265,0.0027031302,0.002703249,0.8153297,0.0027030047,0.09400623,0.0027029854,0.002703255,0.0027032183
10412591,111,2,0.0012351158,0.4492694,0.001234998,0.0012350455,0.5408504,0.0012349675,0.0012350177,0.0012348689,0.0012351675,0.0012349728
10932276,111,2,0.08436125,0.00088530005,0.0008852779,0.024259815,0.7602932,0.0008853155,0.12577397,0.0008851828,0.0008852496,0.00088534615
12222676,111,2,0.02323142,0.14649104,0.0013896382,0.21605843,0.5871642,0.020107362,0.0013895314,0.0013895091,0.0013894342,0.0013894921
12420099,111,2,0.001333605,0.00133373,0.0013336121,0.0013336567,0.98799753,0.001333582,0.0013336552,0.0013335713,0.0013335263,0.0013335422
12464332,111,2,0.0016135321,0.07072574,0.0016135965,0.0016136316,0.7244794,0.1935001,0.0016135483,0.0016132757,0.0016137444,0.001613508
7866403,114,3,0.0013159416,0.0013160019,0.0013159578,0.0013159626,0.0013162942,0.0013161061,0.9881556,0.0013160402,0.0013160849,0.001316039
7903889,114,3,0.23996036,0.0019239014,0.0019234666,0.0019235291,0.00192402,0.0019235032,0.7446505,0.001923619,0.0019235583,0.0019236028
8111410,114,3,0.0012050057,0.0012050271,0.0012050406,0.0012050619,0.0012050392,0.0012051113,0.98915464,0.0012049517,0.0012050862,0.0012050172
8118461,114,3,0.0011238252,0.0011238301,0.0011239061,0.0011238117,0.0011240093,0.0011239386,0.9898854,0.0011237308,0.0011237104,0.0011237869
8522331,114,3,0.0010311288,0.001031098,0.0010310698,0.0010311076,0.0010313462,0.0010310865,0.99071974,0.0010310973,0.0010311042,0.0010311013
8566954,114,3,0.0023267083,0.0023262696,0.0023261285,0.0023265125,0.18735264,0.0023266086,0.7940354,0.0023263968,0.0023269902,0.0023263192
8616874,114,3,0.0010754741,0.001075441,0.0010757231,0.37910774,0.001075501,0.0010756666,0.6122875,0.0010756402,0.0010756847,0.0010755662
9140167,114,3,0.0014929121,0.0014928058,0.0014928349,0.0014930714,0.0014929103,0.0014929551,0.9865637,0.0014929285,0.0014929278,0.0014928149
9156280,114,3,0.45031723,0.0009711395,0.00097133097,0.00097115943,0.0009711552,0.0009712148,0.44761184,0.00097111403,0.0952727,0.0009711201
9196022,114,3,0.0017546472,0.0017549669,0.0017551371,0.0017548566,0.0017547823,0.0017547598,0.8587275,0.0017547923,0.0017549671,0.12723355
9276697,114,3,0.000961797,0.00096181507,0.0009618472,0.2710695,0.00096183707,0.00096186105,0.7212357,0.0009618157,0.0009619229,0.0009619315
9399850,114,3,0.006251054,0.006250635,0.0062511987,0.0062511857,0.0062516383,0.006252349,0.9437378,0.006251319,0.0062514907,0.0062512653
9536987,114,3,0.0011497381,0.0011498452,0.114652745,0.0011499582,0.0011496772,0.0011496803,0.8761486,0.0011498526,0.0011500063,0.0011498989
9566701,114,3,0.0014498841,0.0014496227,0.0014503974,0.0014499152,0.0014499204,0.0014496434,0.79113585,0.0014498908,0.0014505223,0.19726434
9585611,114,3,0.0010001633,0.0010002484,0.001000174,0.0010004488,0.0010003415,0.0010006909,0.99099696,0.0010004429,0.0010002636,0.0010002899
9869603,114,3,0.000854958,0.0008550537,0.00085491256,0.00085491553,0.0008550586,0.0008550321,0.8202081,0.1729521,0.0008549688,0.000854869
10213492,114,3,0.0010102915,0.0010102398,0.0010103304,0.0010103611,0.0010103171,0.0010102831,0.9909071,0.0010102864,0.0010104846,0.0010103487
10502323,114,3,0.024305644,0.0008477388,0.00084768404,0.00084767543,0.0008476533,0.00084767933,0.93494713,0.00084762706,0.00084763975,0.034813497
10717531,114,3,0.0013891972,0.0013891323,0.0013894201,0.0013892442,0.0013892918,0.0013892599,0.5303781,0.45850778,0.0013894297,0.0013892208
10920985,114,3,0.0015875838,0.0015875049,0.0015874634,0.0015875349,0.0015877637,0.20069994,0.7865997,0.0015874616,0.0015875637,0.0015874685
10921028,114,3,0.00093474844,0.0009348528,0.00093470654,0.000934795,0.0009348099,0.13058807,0.8619339,0.0009346779,0.00093472627,0.0009347354
10936679,114,3,0.0015875981,0.0015874434,0.001587486,0.0015875774,0.0015877202,0.00158761,0.9857119,0.0015875015,0.0015876789,0.0015875248
11040191,114,3,0.001099309,0.11343417,0.0010992036,0.0010994121,0.13443564,0.15571432,0.3981513,0.0010993002,0.0010994156,0.19276801
12059991,114,3,0.0019611958,0.0019610296,0.00196114,0.0019613479,0.0019610683,0.0019611937,0.30130225,0.0019613144,0.0019614496,0.68300796
8286193,116,4,0.001667214,0.0016670368,0.0016673822,0.0016675268,0.0016676737,0.001667453,0.0016672618,0.0016675236,0.8005874,0.1860735
8607861,116,4,0.0016395586,0.0016395549,0.0016395327,0.0016396417,0.0016394993,0.0016397368,0.0016395488,0.98524326,0.0016400772,0.0016395476
8692980,116,4,0.0011773325,0.001177046,0.08093325,0.18056881,0.0011767522,0.052394953,0.0011768698,0.0011770026,0.5939024,0.0863156
8710868,116,4,0.0014708583,0.0014711289,0.0014711681,0.0014711547,0.0014708424,0.0014709783,0.0014709923,0.0014710033,0.98676085,0.0014710056
9056422,116,4,0.0010311647,0.0010313079,0.0010311845,0.0010312455,0.0010314013,0.0010311478,0.0010312109,0.0010311366,0.99071914,0.0010310861
9205064,116,4,0.0009347587,0.00093483937,0.00093483,0.00093477743,0.0009347395,0.00093479827,0.00093472144,0.3492421,0.6432797,0.00093479746
9342439,116,4,0.0012197136,0.001219817,0.0012196333,0.0012197496,0.0012196557,0.0012196936,0.0012197116,0.0012197442,0.9890223,0.0012198935
9394418,116,4,0.000926176,0.00092617254,0.00092615496,0.0009261602,0.09987982,0.00092629547,0.00092621153,0.00092621276,0.89271075,0.00092606124
9413807,116,4,0.0008932922,0.00089314685,0.0008931033,0.0008930875,0.0008933418,0.13460547,0.0008932892,0.0008931705,0.67249227,0.18664984
9516080,116,4,0.0009347601,0.0009348185,0.0009348154,0.0009348089,0.00093476346,0.00093482196,0.000934781,0.0009348534,0.9915867,0.0009348766
9545345,116,4,0.0010528864,0.0010529993,0.27103412,0.0010528581,0.0010528049,0.0010528332,0.0010527972,0.0010530731,0.72054267,0.0010529291
9699666,116,4,0.0011113349,0.0011113582,0.0011113342,0.0011113131,0.0011112842,0.0011116712,0.0011113295,0.0011113154,0.98999774,0.0011113168
9766646,116,4,0.0012822819,0.0012822208,0.001282243,0.0012823013,0.0012821927,0.0012822264,0.0012821985,0.56842536,0.42131674,0.001282256
9815544,116,4,0.1540357,0.00081981154,0.0008199978,0.00081986573,0.00082000013,0.00081997446,0.0008199019,0.0008200656,0.83940476,0.00081992784
10026153,116,4,0.001470852,0.0014708317,0.0014711125,0.0014710941,0.0014709084,0.0014710064,0.0014711191,0.0014709943,0.98676074,0.0014713453
10401676,116,4,0.0011496153,0.0011495976,0.001149731,0.0011496553,0.0011496964,0.0011496673,0.0011496493,0.001149699,0.98965317,0.0011495835
10430101,116,4,0.00096168125,0.00096176297,0.00096177193,0.00096171565,0.0009616388,0.00096172193,0.00096165977,0.00096178,0.9913446,0.00096168986
10435587,116,4,0.0013340077,0.0013339928,0.17194557,0.083699994,0.0013336877,0.001333756,0.21312094,0.0013337685,0.5232307,0.0013337034
10438568,116,4,0.0016670434,0.0016669632,0.001667022,0.0016670021,0.0016669496,0.0016671842,0.0016669828,0.63664585,0.35001802,0.0016669987
10459850,116,4,0.0009903753,0.0009903066,0.0009903036,0.5256259,0.0009903013,0.19157492,0.0009904982,0.0009903673,0.2758667,0.0009902667
10669726,116,4,0.0010311789,0.0010311969,0.28583783,0.0010312662,0.0010311354,0.0010311245,0.0010311884,0.1575522,0.54939175,0.0010311935
10674396,116,4,0.00058152794,0.0005814983,0.38308683,0.0005816026,0.00058153505,0.00058154773,0.00058151205,0.00058162195,0.61226076,0.0005816063
10851068,116,4,0.0016952505,0.0016952886,0.0016954252,0.0016954562,0.0016955662,0.0016952963,0.07779279,0.0016957084,0.90864384,0.0016953914
12374697,116,4,0.0011366651,0.001136649,0.050446156,0.08930879,0.0011366182,0.0011367192,0.11386156,0.0011367485,0.73956335,0.0011367089
7585009,117,5,0.0012504004,0.0012502881,0.0012502479,0.0012502375,0.98874784,0.0012502138,0.0012501851,0.0012501868,0.0012502868,0.0012501967
7696609,117,5,0.0014936123,0.0014933306,0.1858443,0.001493148,0.8022107,0.0014929585,0.0014931145,0.0014929993,0.0014929508,0.0014929703
7847069,117,5,0.9898863,0.0011238004,0.0011237372,0.0011237919,0.0011238888,0.0011237164,0.0011236995,0.0011237205,0.0011237006,0.0011237259
8058160,117,5,0.0016669959,0.17757696,0.0016669126,0.0016670262,0.8090873,0.0016670591,0.0016669908,0.0016669187,0.0016669177,0.0016669718
8075646,117,5,0.38976842,0.0015157731,0.0015154531,0.0015154103,0.5981077,0.0015155709,0.0015155184,0.0015154064,0.0015153866,0.001515347
8740984,117,5,0.0013161812,0.0013160289,0.001315945,0.0013159657,0.9881558,0.0013159444,0.0013160646,0.0013160418,0.0013160211,0.0013159545
8826994,117,5,0.00090925663,0.82454205,0.0009091962,0.0009091843,0.16818409,0.0009093088,0.0009092344,0.0009092396,0.00090918643,0.0009091972
8859062,117,5,0.0008266762,0.4702921,0.0008267092,0.00082664855,0.4649125,0.0008266941,0.0008266568,0.059008796,0.0008266406,0.0008266521
9017530,117,5,0.0018522139,0.32757574,0.0018521282,0.0018523479,0.6576063,0.0018522894,0.0018521984,0.001852395,0.0018521496,0.0018521895
9067471,117,5,0.19336657,0.0015878535,0.0015876569,0.0015877761,0.51987636,0.0015877944,0.0015876851,0.0015878278,0.27564272,0.0015877902
9129722,117,5,0.0009904829,0.14304438,0.09541357,0.0009903754,0.7546094,0.0009903645,0.0009903971,0.0009903089,0.0009904004,0.0009903661
9218507,117,5,0.36516848,0.001064366,0.14643402,0.0010643274,0.40161344,0.080398254,0.0010641144,0.0010644248,0.0010644161,0.0010641525
9265639,117,5,0.00082003436,0.00081997615,0.00082000624,0.0008199277,0.46756622,0.00081992504,0.00081988575,0.5258743,0.0008198821,0.00081987015
9369084,117,5,0.00059892895,0.0005989717,0.00059887266,0.00059888983,0.99460995,0.0005989653,0.00059887394,0.0005988654,0.00059889705,0.0005988575
9470136,117,5,0.0028576301,0.0028577202,0.0028576788,0.0028574255,0.9742819,0.0028576748,0.002857406,0.0028573417,0.0028578448,0.0028573698
9700658,117,5,0.9891539,0.0012051694,0.0012050213,0.0012051339,0.001205509,0.0012050245,0.0012050513,0.0012050245,0.0012050525,0.0012050334
10027417,117,5,0.99399877,0.00066684454,0.00066676695,0.0006668578,0.0006667927,0.0006667885,0.00066676456,0.0006667882,0.0006667767,0.0006668119
10213152,117,5,0.0011239768,0.54720855,0.0011238585,0.0011238499,0.44380003,0.0011241572,0.0011239821,0.0011238982,0.0011238116,0.0011238297
10431657,117,5,0.0017248205,0.0017246495,0.0017245169,0.3445348,0.6416682,0.0017244531,0.0017245007,0.001724553,0.0017248996,0.0017245266
10507547,117,5,0.0011496635,0.9896527,0.0011496084,0.0011497354,0.0011497472,0.0011499383,0.0011496039,0.0011497035,0.001149655,0.0011496233
10559556,117,5,0.26219693,0.002222943,0.0022230945,0.002222695,0.65535474,0.0022230283,0.002222874,0.0022229399,0.06688785,0.0022228302
10679292,117,5,0.0019238691,0.98268783,0.0019234036,0.0019236187,0.0019237419,0.0019234535,0.0019234683,0.0019235204,0.0019235204,0.0019235575
10935434,117,5,0.0009526682,0.000952622,0.000952577,0.0009527806,0.99142647,0.0009526491,0.00095255044,0.0009525892,0.00095262454,0.0009525076
11860878,117,5,0.0011908676,0.20261589,0.0011908067,0.0011907509,0.5294686,0.25958008,0.0011908788,0.0011907453,0.0011906576,0.0011907504
7587891,120,6,0.0014290032,0.0014289006,0.0014287749,0.0014289144,0.001429056,0.70651317,0.28205535,0.0014289,0.0014290999,0.0014289028
7805557,120,6,0.0013891249,0.0013890875,0.0013890594,0.0013893758,0.0013891404,0.7804733,0.0013891103,0.0013892291,0.20841333,0.0013892025
7928630,120,6,0.0014708029,0.0014709565,0.0014707951,0.28844318,0.06396362,0.35618293,0.0014709146,0.0014710053,0.282585,0.0014708748
8058309,120,6,0.06025512,0.001333876,0.08147947,0.2464625,0.0013336015,0.0013337841,0.0013335871,0.0013338665,0.60380036,0.001333835
8293386,120,6,0.00153882,0.0015389025,0.0015387614,0.001539111,0.0015390608,0.68622535,0.12721063,0.0015390541,0.17579158,0.0015387803
8521452,120,6,0.0014086913,0.0014086036,0.0014087196,0.0014089614,0.0014086916,0.72156835,0.0014087929,0.0014088212,0.2671617,0.0014087361
8569178,120,6,0.0010103402,0.0010103915,0.0010102883,0.27904868,0.0010105284,0.39706552,0.10132289,0.0010103877,0.21650054,0.001010379
8618340,120,6,0.0013893141,0.001389094,0.0013892147,0.23889376,0.0013893237,0.74999213,0.0013894049,0.0013892977,0.0013893272,0.0013892109
8697991,120,6,0.0013516614,0.0013515309,0.0013515209,0.0013516181,0.0013516006,0.98783547,0.0013516076,0.001351541,0.00135186,0.001351605
8924224,120,6,0.0012502716,0.0012501861,0.0012504801,0.001250252,0.0012502902,0.87147677,0.00125023,0.001250263,0.11852107,0.0012501591
8956779,120,6,0.0012198305,0.0012200221,0.0012198775,0.0012198858,0.20339122,0.581707,0.0012198961,0.0012199045,0.20636262,0.001219809
9094461,120,6,0.001819505,0.0018186698,0.0018189698,0.0018188887,0.0018186194,0.3782756,0.0018189546,0.0018189051,0.60717314,0.0018186708
9291431,120,6,0.0014710395,0.001471009,0.0014713752,0.0014711199,0.001471467,0.7479162,0.0014710455,0.0014711453,0.2403146,0.00147097
9570214,120,6,0.00097107515,0.0009710816,0.0009711327,0.0009711503,0.00097107503,0.9912597,0.0009710906,0.00097114925,0.0009714668,0.00097110367
9594287,120,6,0.0015627592,0.0015627134,0.0015626849,0.0015627723,0.0015627216,0.98593444,0.0015628813,0.0015628787,0.0015633953,0.0015627098
9658316,120,6,0.0013702041,0.0013702383,0.0013701483,0.82107335,0.0013704805,0.16796367,0.0013707837,0.0013702242,0.0013704555,0.0013703265
9798412,120,6,0.0023259579,0.0023262757,0.002325866,0.0023260673,0.0023260936,0.823602,0.15778922,0.0023262391,0.0023263658,0.0023259139
9925751,120,6,0.0010991853,0.0010992077,0.23936816,0.0010992504,0.0010991512,0.0010992406,0.0010992155,0.0010991908,0.7518382,0.0010991757
10399167,120,6,0.0010530769,0.34002665,0.0010530547,0.0010529772,0.0010529796,0.6515494,0.0010529937,0.0010530584,0.0010530468,0.0010529023
10403689,120,6,0.0011113003,0.0011113483,0.0011114836,0.12893017,0.00111141,0.8621785,0.0011115287,0.0011113911,0.001111564,0.0011113291
10631462,120,6,0.0008476205,0.00084770226,0.0008475946,0.00084766356,0.0008478574,0.5527971,0.00084767985,0.4404214,0.00084770663,0.0008476241
10794547,120,6,0.00089321827,0.00089315703,0.00089327764,0.28002968,0.00089331355,0.30725905,0.000893176,0.00089323666,0.40645868,0.00089319475
10837140,120,6,0.22765987,0.0020415557,0.0020419066,0.002041749,0.0020417057,0.0020415864,0.002041983,0.0020414519,0.4689095,0.28913862
10923484,120,6,0.0013336012,0.0013336274,0.0013336159,0.0013335514,0.0013337702,0.9879967,0.0013336018,0.0013339012,0.0013339523,0.0013336018
8524262,126,7,0.0015154328,0.0015156827,0.262317,0.0015156687,0.0015155337,0.0015153956,0.0015153877,0.45906922,0.07749079,0.19202986
9190890,126,7,0.0014290155,0.0014290347,0.8368994,0.0014291627,0.001428875,0.0014289055,0.0014288222,0.0014291292,0.1516687,0.0014289595
9485488,126,7,0.0601522,0.003126201,0.0031261486,0.003125994,0.0031267914,0.003126206,0.22943406,0.0031264052,0.003126219,0.6885298
9625811,126,7,0.0014929188,0.0014928988,0.0014930207,0.620191,0.0014927192,0.0014928556,0.0014928813,0.0014930738,0.36786547,0.001493176
9679979,126,7,0.0011767009,0.35679537,0.0011767241,0.00117692,0.0011766946,0.0011767646,0.0011768385,0.0011767602,0.13362221,0.50134504
10065149,126,7,0.0018526207,0.0018522767,0.1650147,0.29944935,0.001852332,0.0018522931,0.0018524135,0.0018525147,0.5225689,0.0018526241
10195885,126,7,0.0007409349,0.3844838,0.16072196,0.0007410242,0.000740936,0.00074099004,0.0007410245,0.000740943,0.44960728,0.0007410304
10200459,126,7,0.001515344,0.0015153833,0.0015154086,0.0015156545,0.0015152511,0.001515409,0.0015152835,0.98636127,0.001515585,0.0015153582
10334192,126,7,0.0012347766,0.0012349805,0.0012349397,0.98888606,0.0012347987,0.0012348662,0.0012348281,0.0012348545,0.0012349957,0.0012348852
10340750,126,7,0.29618412,0.0009525914,0.0009526556,0.69619447,0.0009526085,0.0009527175,0.00095259625,0.00095269317,0.0009527735,0.0009528086
10354018,126,7,0.9847423,0.001695129,0.0016952563,0.0016954613,0.0016950696,0.0016953801,0.00169514,0.0016953388,0.0016953696,0.0016955239
10410876,126,7,0.0012823129,0.7561237,0.0012823588,0.0012824413,0.0012823173,0.0012824924,0.0012824723,0.0012825483,0.23361681,0.0012824929
10557106,126,7,0.0016953928,0.0016954205,0.0016954124,0.0016955816,0.0016951342,0.0016952568,0.0016951624,0.0016953677,0.984742,0.0016952534
10618704,126,7,0.0013516168,0.0013516045,0.0013518792,0.98783445,0.0013515836,0.0013516665,0.0013516308,0.0013519707,0.0013519806,0.0013516641
10637429,126,7,0.044969387,0.034393143,0.0020841511,0.52132016,0.0020841458,0.0020839563,0.38681233,0.002084402,0.002084289,0.0020840748
10726978,126,7,0.0011908236,0.0011908462,0.0011907852,0.30166924,0.0011907865,0.0011907965,0.0011907275,0.6888044,0.0011908541,0.0011907453
