DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4
9629853,111,2,0.0057602837,0.0057592797,0.98268306,0.005797394
9789072,111,2,0.0027000422,0.0027412772,0.9918017,0.0027570336
10412591,111,2,0.003354712,0.003281165,0.75491714,0.23844694
12222676,111,2,0.0037632033,0.0037489014,0.7774652,0.21502271
12420099,111,2,0.0033854991,0.0034822645,0.9897169,0.0034152812
12464332,111,2,0.004345204,0.00431487,0.98706824,0.0042717336
7866403,114,3,0.0035370705,0.0034723668,0.0037487252,0.9892418
7903889,114,3,0.004845337,0.0048239985,0.005061878,0.9852688
8111410,114,3,0.0031001368,0.003087832,0.0031170442,0.990695
8118461,114,3,0.0029971716,0.0033775326,0.5299074,0.46371785
8537055,114,3,0.0034404302,0.0035952071,0.0033693586,0.989595
8566954,114,3,0.0062960447,0.0062615154,0.17097902,0.8164634
9012588,114,3,0.0032010362,0.003118889,0.0031963456,0.9904837
9140167,114,3,0.030045006,0.060382392,0.004149879,0.9054227
9156280,114,3,0.31478137,0.002562076,0.10106537,0.5815911
9196022,114,3,0.0047128308,0.0046149,0.0047256732,0.9859466
9220497,114,3,0.17712626,0.0025557198,0.0024870308,0.817831
9276697,114,3,0.15789236,0.0025649534,0.0025893145,0.83695334
9399850,114,3,0.015197194,0.09405217,0.015488488,0.8752622
9536987,114,3,0.002907534,0.0028307508,0.0028238343,0.9914379
9566701,114,3,0.0040144497,0.0039235447,0.003936515,0.98812544
9585611,114,3,0.0026069635,0.0028233845,0.002756751,0.99181294
9869603,114,3,0.002185383,0.002229315,0.20878549,0.78679985
10213492,114,3,0.0027588892,0.0026457354,0.002660949,0.9919344
10339655,114,3,0.47078562,0.0051093334,0.004923892,0.51918113
10502323,114,3,0.0022344326,0.002216512,0.0022676818,0.9932814
10526234,114,3,0.2426708,0.072941,0.00415667,0.6802315
10717531,114,3,0.003928819,0.16190608,0.0038737964,0.83029133
10851078,114,3,0.003726135,0.023720436,0.003672393,0.9688811
12059991,114,3,0.47667253,0.004880667,0.0048351698,0.5136116
7529048,116,4,0.96747524,0.01076059,0.01093832,0.010825819
8286193,116,4,0.986747,0.0044313795,0.004381269,0.004440361
8665514,116,4,0.9919745,0.0026591416,0.0026713866,0.002695021
8692980,116,4,0.8559888,0.13815913,0.0028936462,0.002958415
8710868,116,4,0.8782752,0.07195615,0.0034601851,0.04630838
9056422,116,4,0.8438776,0.1285285,0.024887983,0.0027059675
9413807,116,4,0.7961584,0.09405778,0.0023754195,0.10740848
9545345,116,4,0.99172926,0.0027616187,0.0027600764,0.0027490824
9699666,116,4,0.9912313,0.0029233966,0.0029127528,0.0029325122
9766646,116,4,0.9902333,0.0032548083,0.0032437476,0.0032682118
9815544,116,4,0.9455855,0.05010588,0.002174869,0.0021337152
9815941,116,4,0.84514654,0.1482632,0.0032729309,0.0033172588
10026153,116,4,0.9125839,0.0794886,0.003952535,0.003974987
10401676,116,4,0.9909736,0.0030410127,0.0029907902,0.0029945874
10430101,116,4,0.99220425,0.0026373572,0.00256327,0.0025951222
10438568,116,4,0.68942,0.30175233,0.0043961634,0.004431601
10459850,116,4,0.700064,0.27023315,0.00248995,0.027212927
10669726,116,4,0.99213016,0.00266254,0.0025980563,0.0026092844
10674396,116,4,0.99539506,0.0015443221,0.0015280133,0.001532647
10766344,116,4,0.6819134,0.31269443,0.0026380972,0.0027540664
10791772,116,4,0.9650735,0.02980676,0.0025338908,0.0025858637
10851068,116,4,0.9861701,0.004469818,0.004672184,0.0046879025
11005099,116,4,0.79568577,0.19733521,0.0034941684,0.003484827
12374697,116,4,0.86935604,0.0029604584,0.0029002135,0.12478329
7696609,117,5,0.0040124776,0.004245899,0.80904716,0.18269442
7847069,117,5,0.06492974,0.17261326,0.75931805,0.0031390158
8075646,117,5,0.003911506,0.0039389883,0.98825014,0.0038994323
8309588,117,5,0.00433837,0.0043436605,0.98694474,0.004373278
8740984,117,5,0.003413275,0.0034350657,0.86975557,0.123396136
8826994,117,5,0.0023336418,0.2185243,0.77679855,0.0023434428
8859062,117,5,0.0021332463,0.0021258497,0.9936343,0.0021066165
9017530,117,5,0.005045038,0.004806894,0.9852688,0.004879228
9067471,117,5,0.18898273,0.0043762564,0.8023001,0.004340888
9129722,117,5,0.002609462,0.002671858,0.9921261,0.0025924952
9218507,117,5,0.0029132848,0.7005312,0.2937525,0.0028029752
9369084,117,5,0.0015721755,0.0015609628,0.9953111,0.0015558089
9436725,117,5,0.0023908345,0.0024290106,0.99281603,0.0023640695
9470136,117,5,0.0072808457,0.0072128344,0.97827643,0.00722983
9721442,117,5,0.004328073,0.29281402,0.6986896,0.004168333
9876967,117,5,0.004693507,0.00475159,0.9861227,0.004432193
10027417,117,5,0.0017543825,0.717891,0.27865076,0.0017039307
10213152,117,5,0.002845914,0.07055676,0.9237591,0.0028382337
10431657,117,5,0.24457991,0.054224152,0.69650155,0.0046944115
10559556,117,5,0.005660503,0.0060552615,0.9827425,0.00554169
10679292,117,5,0.1293371,0.11438534,0.5199349,0.23634262
10936886,117,5,0.0067653777,0.28984746,0.6970767,0.006310436
11860878,117,5,0.002978985,0.11177121,0.8822569,0.0029928305
12419536,117,5,0.0035455169,0.52602637,0.3930861,0.07734206
7587891,120,6,0.80768484,0.0046255914,0.0040188944,0.18367064
7805557,120,6,0.98915505,0.0036778178,0.0036122976,0.003554892
7907945,120,6,0.99354506,0.0021488222,0.0021477027,0.0021584309
7928630,120,6,0.93657535,0.0037033434,0.055965755,0.0037555064
8521452,120,6,0.98918384,0.0035809677,0.0036075362,0.0036275117
8924224,120,6,0.9901362,0.0032456296,0.003340075,0.0032781782
8956779,120,6,0.5491284,0.2122039,0.23529539,0.0033722124
9094461,120,6,0.3088979,0.083998635,0.00476276,0.6023407
9194030,120,6,0.99197185,0.0026429975,0.002756584,0.0026285434
9291431,120,6,0.8342857,0.15733553,0.004289083,0.004089655
9570214,120,6,0.8686944,0.002657463,0.0025516816,0.1260964
9594287,120,6,0.98763704,0.0041513387,0.0041020093,0.004109624
9658316,120,6,0.7873303,0.0036779738,0.0037215448,0.20527014
9798412,120,6,0.9808221,0.0064973957,0.006243265,0.0064372276
10036998,120,6,0.7525095,0.16021506,0.004348317,0.082927145
10332871,120,6,0.77556807,0.2179705,0.003221682,0.003239836
10399167,120,6,0.8695955,0.002795488,0.12482928,0.0027796377
10403689,120,6,0.991203,0.0029033117,0.002958397,0.0029353213
10631462,120,6,0.90999174,0.0021938435,0.08560476,0.0022096855
10794547,120,6,0.94744074,0.0023173161,0.037084907,0.0131570725
10837140,120,6,0.75690055,0.23246275,0.005173257,0.005463414
10872665,120,6,0.9937865,0.002059652,0.002098716,0.0020550676
10923484,120,6,0.9892289,0.003673324,0.003643577,0.003454254
10928103,120,6,0.7572216,0.23267767,0.005035749,0.005065048
8524262,126,7,0.9880842,0.0038598545,0.0042175003,0.003838487
9485488,126,7,0.00916246,0.009230958,0.009028013,0.9725786
9625811,126,7,0.98850507,0.0038387743,0.0037773142,0.0038788463
10065149,126,7,0.9853881,0.0048472984,0.0048602247,0.004904349
10195885,126,7,0.7412577,0.0020505271,0.0019586813,0.25473312
10334192,126,7,0.9902899,0.0033524898,0.0031427029,0.0032148107
10340750,126,7,0.95991534,0.0026208297,0.034920283,0.0025435016
10410876,126,7,0.5706801,0.0035411592,0.003302708,0.4224761
10557106,126,7,0.9865249,0.0046700244,0.004393136,0.0044119945
10572598,126,7,0.98610014,0.004510642,0.0047813156,0.0046078595
10618704,126,7,0.90121156,0.003656666,0.003545262,0.091586635
10632361,126,7,0.99077654,0.0030692387,0.003060622,0.0030936438
10692252,126,7,0.43910065,0.3316263,0.22619855,0.0030744078
10698490,126,7,0.8489875,0.05766977,0.0026394897,0.09070321
10726978,126,7,0.95562094,0.003425693,0.03773338,0.0032200015
10741712,126,7,0.712366,0.0052614533,0.005086153,0.27728635
10786798,126,7,0.9877493,0.0040471153,0.0040592784,0.0041442583
10828889,126,7,0.9879945,0.004093781,0.003889041,0.004022644
10870973,126,7,0.0023959342,0.0022976713,0.0023561404,0.99295026
10918445,126,7,0.48159057,0.0051715914,0.0051791603,0.50805867
10933063,126,7,0.98571324,0.0047370866,0.004767738,0.0047819316
10935482,126,7,0.9854509,0.0050114538,0.0048384424,0.0046991976
10953306,126,7,0.978951,0.006685319,0.007120186,0.007243551
11020858,126,7,0.9910432,0.0029395106,0.002957481,0.0030597833
8875075,142,8,0.83840036,0.15667225,0.002502825,0.002424539
8906419,142,8,0.98857677,0.0038657484,0.003770359,0.003787226
8946241,142,8,0.80861735,0.18370692,0.003889336,0.0037864146
9119087,142,8,0.9769637,0.0077209016,0.0074861194,0.007829316
9205942,142,8,0.9901216,0.0032639683,0.0033051579,0.0033092422
9302262,142,8,0.41438565,0.0055326424,0.57438326,0.0056983978
9334287,142,8,0.9488346,0.047485903,0.0018461095,0.0018334533
9545534,142,8,0.9904126,0.0031584434,0.0031653114,0.003263613
9630065,142,8,0.5983788,0.09082993,0.30624616,0.0045450735
9767138,142,8,0.77413726,0.21769921,0.0040686578,0.0040948363
9847242,142,8,0.7655763,0.083472826,0.0023818084,0.14856903
10349094,142,8,0.8191102,0.067745194,0.00270755,0.11043703
10354479,142,8,0.9894446,0.0035692137,0.0034446912,0.0035415185
10364424,142,8,0.98296374,0.0056947637,0.0057152226,0.0056262445
10395791,142,8,0.9853239,0.0048832884,0.004938064,0.004854742
10518503,142,8,0.99120677,0.002999778,0.002871744,0.0029217629
10564872,142,8,0.86583203,0.003436591,0.12738423,0.003347073
10753513,142,8,0.9093048,0.08024144,0.0051492904,0.005304459
10769242,142,8,0.9904732,0.00314031,0.0031489553,0.0032375709
10804186,142,8,0.99111235,0.0028887906,0.0030300962,0.0029687972
10822271,142,8,0.50919026,0.005653814,0.0054789456,0.47967696
10842302,142,8,0.98393583,0.0053524715,0.005357859,0.0053537507
10899793,142,8,0.6006947,0.0061993506,0.38680652,0.0062994463
12455636,142,8,0.839795,0.15203673,0.0040847994,0.0040834383
9189043,146,9,0.0029911129,0.06663133,0.9273628,0.0030147736
9189920,146,9,0.00413381,0.22534631,0.76637787,0.0041419626
9224802,146,9,0.0056378352,0.005073089,0.98416865,0.0051204516
9368568,146,9,0.0064051645,0.006437065,0.98081285,0.006345017
9384602,146,9,0.002212873,0.0022647113,0.9932715,0.0022508898
9414118,146,9,0.0059701344,0.0052745477,0.983168,0.005587306
9521418,146,9,0.06716293,0.20797063,0.6195585,0.10530789
9595861,146,9,0.011568137,0.011776791,0.8004366,0.17621848
9622000,146,9,0.006373497,0.0063321553,0.98099923,0.0062951385
9652956,146,9,0.00262692,0.18520789,0.80954295,0.002622258
9737546,146,9,0.0025561922,0.0025362943,0.99235225,0.0025552316
9746908,146,9,0.0026886305,0.62330806,0.3234916,0.050511643
10037474,146,9,0.2759479,0.005270917,0.39268503,0.32609615
10206644,146,9,0.003182339,0.51219326,0.48134908,0.0032752615
10337065,146,9,0.0056944476,0.005584397,0.81440115,0.17432001
10430510,146,9,0.7692163,0.005614386,0.21958089,0.0055883955
10463234,146,9,0.0057545574,0.4450952,0.54344594,0.0057042814
10468510,146,9,0.0030106388,0.0030861904,0.9908703,0.0030329018
10526115,146,9,0.302504,0.072380476,0.41784132,0.20727418
10573013,146,9,0.0043140883,0.004244891,0.9871182,0.0043228185
10607841,146,9,0.0051052086,0.33635008,0.65391296,0.0046317726
10754226,146,9,0.0045270403,0.23810732,0.7528791,0.004486546
10783295,146,9,0.0474131,0.41100013,0.2968973,0.24468946
12451676,146,9,0.0025902616,0.0026707363,0.99211353,0.0026254824
