DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7
9666006,109,1,0.0036673557,0.0036656791,0.0036659527,0.0036663332,0.003664066,0.9780032,0.0036673832
9676381,109,1,0.0022385898,0.0022386427,0.0022397488,0.002235827,0.0022352755,0.9865752,0.0022367002
9889212,109,1,0.0014060354,0.0014040935,0.0014030443,0.001405276,0.0014061667,0.72589976,0.26707566
10029323,109,1,0.0013650148,0.0013678517,0.0013635324,0.0013656443,0.0013639627,0.7889347,0.2042393
10084106,109,1,0.0018189766,0.06532165,0.0018133246,0.001811689,0.0018107836,0.92561144,0.0018121105
10224010,109,1,0.002555323,0.0025635625,0.002557247,0.03146976,0.18842468,0.6514304,0.12099903
10440566,109,1,0.002607536,0.36762536,0.0025990314,0.0026019947,0.0026001935,0.61936486,0.002601068
10457842,109,1,0.0022364766,0.002233771,0.0022338172,0.002234675,0.0022338973,0.98659235,0.002234993
10574095,109,1,0.0034904962,0.0034881653,0.0034888075,0.0034891067,0.0034887113,0.9790669,0.003487885
10599890,109,1,0.0018657359,0.0018655238,0.001859782,0.0018580889,0.0018596279,0.7984027,0.19228852
10620568,109,1,0.07083637,0.0018631713,0.0018606099,0.0018618822,0.0018632289,0.9198547,0.0018600512
10652180,109,1,0.0020430575,0.0020441096,0.0020442442,0.0020462219,0.0020473949,0.9877277,0.0020473045
10742226,109,1,0.018231161,0.0012554211,0.0012542956,0.0012578076,0.0012569643,0.87444735,0.10229705
10769755,109,1,0.0019091596,0.0019088169,0.0019074498,0.0019072446,0.0019094896,0.9885486,0.0019093067
10966386,109,1,0.0025126166,0.0025094154,0.0025100952,0.002511044,0.0025121793,0.98493356,0.0025110857
12144770,109,1,0.0022020189,0.0022042491,0.0022003152,0.002201059,0.0022022335,0.9867877,0.002202424
12211279,109,1,0.0011740469,0.0011730735,0.0011722808,0.06570896,0.0011755398,0.9284206,0.0011754805
12218656,109,1,0.15030201,0.14493261,0.0023496863,0.002346445,0.0023487797,0.6953687,0.002351793
12374402,109,1,0.0022744592,0.002274394,0.002272088,0.0022724376,0.071111016,0.91752005,0.0022755796
12454166,109,1,0.2948996,0.0015242838,0.0015232726,0.06770994,0.0015250886,0.63129103,0.0015268052
12495014,109,1,0.0025603767,0.15474412,0.046293475,0.0025615694,0.19212887,0.5991471,0.0025644565
1669719,111,2,0.98541206,0.0024342034,0.0024299212,0.0024276015,0.002425612,0.0024253128,0.0024452887
7774117,111,2,0.9912403,0.0014607073,0.0014599422,0.0014599807,0.0014596838,0.0014588815,0.0014604081
7856030,111,2,0.9809056,0.0031813306,0.0031784715,0.0031849283,0.0031819781,0.0031865567,0.0031811018
7913756,111,2,0.9918231,0.001363667,0.0013630373,0.0013627948,0.0013627715,0.0013616829,0.0013629465
7927332,111,2,0.9563699,0.03592107,0.0015409474,0.0015423663,0.0015425116,0.0015399524,0.0015432027
7991124,111,2,0.94089234,0.04857998,0.0021075066,0.0021055453,0.00210446,0.0021043736,0.0021058
8137126,111,2,0.9849031,0.0025148473,0.0025221766,0.0025129481,0.0025104927,0.0025219242,0.0025145076
8137132,111,2,0.8646077,0.0013163349,0.085596465,0.0013155247,0.044531614,0.0013158062,0.0013165323
8618678,111,2,0.9808643,0.003176658,0.0031886233,0.0031870843,0.0032095374,0.003177305,0.0031965098
8657630,111,2,0.84608895,0.1308093,0.004617227,0.004616815,0.0046113017,0.0046298862,0.0046264487
8797471,111,2,0.91708916,0.07238965,0.002103063,0.002104775,0.0021032076,0.0021056486,0.0021044018
8937783,111,2,0.99024373,0.0016268413,0.0016246125,0.0016260855,0.001628637,0.0016251032,0.0016250246
9128415,111,2,0.928525,0.06533649,0.0012306889,0.0012257508,0.0012239037,0.0012328427,0.0012253046
9239743,111,2,0.9878749,0.0020182664,0.0020223355,0.0020213637,0.0020189127,0.0020193467,0.0020249975
9629853,111,2,0.98050284,0.0032486166,0.0032484198,0.0032514713,0.0032499826,0.003249412,0.0032492399
9681800,111,2,0.8226473,0.0018353488,0.0018346667,0.16816555,0.0018428321,0.0018354271,0.0018388729
9789072,111,2,0.9907586,0.00154018,0.0015407903,0.0015396662,0.001538832,0.0015420001,0.0015399046
9864731,111,2,0.9883992,0.0019333288,0.0019329467,0.0019351485,0.0019339315,0.0019315721,0.0019338276
10360778,111,2,0.9057513,0.07589598,0.003667732,0.0036751297,0.003669367,0.0036645974,0.0036757544
10412591,111,2,0.762828,0.22798273,0.0018383819,0.0018384517,0.0018367041,0.0018359962,0.0018397336
10932276,111,2,0.8536529,0.065499485,0.0012661361,0.0012687049,0.001270807,0.0012676694,0.07577417
12222676,111,2,0.9878763,0.0020220522,0.0020227616,0.0020215635,0.0020181476,0.002016746,0.0020223404
12420099,111,2,0.9882373,0.0019605781,0.0019596815,0.0019619733,0.0019597798,0.0019604336,0.0019603164
12464332,111,2,0.98654145,0.0022459438,0.0022432043,0.002241504,0.0022422802,0.002248109,0.0022374718
7866403,114,3,0.0018414208,0.001834301,0.0018327726,0.98898625,0.0018362369,0.0018342388,0.0018346315
7903889,114,3,0.41582194,0.0027020425,0.002702033,0.57067287,0.0027021624,0.0026994478,0.0026994797
8111410,114,3,0.0017702492,0.0017664777,0.0017665187,0.98939335,0.0017677601,0.0017689584,0.0017666508
8118461,114,3,0.39119008,0.0015909487,0.0015907813,0.521209,0.0015887179,0.0016056246,0.08122484
8522331,114,3,0.29171225,0.0014904125,0.0014907665,0.7008326,0.0014913571,0.0014901074,0.0014925087
8537055,114,3,0.0018361817,0.0018377922,0.0018373852,0.9889697,0.001839395,0.0018412825,0.001838229
8566954,114,3,0.35466608,0.0034924096,0.0034904578,0.62788004,0.0034888305,0.003494098,0.0034881441
8616874,114,3,0.0014773085,0.001479042,0.0014795009,0.6565679,0.0014797791,0.001478371,0.33603823
9012588,114,3,0.0017055963,0.0017056382,0.00170357,0.9897729,0.0017045138,0.0017027401,0.0017050633
9140167,114,3,0.2201695,0.00207412,0.002075991,0.76944304,0.0020765858,0.0020834727,0.002077277
9156280,114,3,0.0013393902,0.42032716,0.001340603,0.57296896,0.0013433838,0.0013402177,0.0013402958
9220497,114,3,0.0013372976,0.0013390323,0.0013416469,0.99196124,0.0013419271,0.0013377329,0.001341125
9276697,114,3,0.0013664871,0.13735639,0.0013641156,0.85581416,0.0013655063,0.0013677515,0.0013656194
9536987,114,3,0.001590624,0.0015922844,0.001591635,0.9904463,0.0015927976,0.0015917516,0.0015945273
9585611,114,3,0.24684681,0.0014311327,0.0014308648,0.745986,0.0014319831,0.0014405699,0.0014327213
9869603,114,3,0.22007711,0.020993825,0.0012017138,0.75411135,0.001204749,0.0012075618,0.0012036633
10339655,114,3,0.002752582,0.0027550731,0.10348625,0.5525614,0.33292755,0.0027557171,0.002761411
10502323,114,3,0.0012247608,0.0012233189,0.0012229945,0.9926567,0.0012239326,0.0012244576,0.0012237307
10526234,114,3,0.0021696934,0.54078543,0.0021756864,0.4483536,0.0021759619,0.002169338,0.002170313
10851078,114,3,0.0020479318,0.0020482459,0.0020471723,0.81476796,0.002047108,0.0020509132,0.17499062
10920985,114,3,0.002280412,0.002271212,0.0022703472,0.8490435,0.1395905,0.0022745105,0.002269542
10921028,114,3,0.101220645,0.0013250156,0.0013240153,0.8649007,0.0013282914,0.028574266,0.0013270209
10936679,114,3,0.0022416322,0.0022353684,0.002235291,0.9865786,0.002239355,0.0022346135,0.0022351565
11040191,114,3,0.09997253,0.0015286892,0.0015239617,0.8923984,0.0015274996,0.0015223582,0.0015266056
7529048,116,4,0.005974231,0.0059606405,0.00597457,0.32622615,0.6439327,0.0059763216,0.005955375
8286193,116,4,0.002383623,0.00238729,0.0023852699,0.0023874112,0.9856862,0.0023861625,0.0023840636
8607861,116,4,0.0022361754,0.0022392564,0.0022437454,0.0022380252,0.94363135,0.045174878,0.0022365067
8665514,116,4,0.0015223665,0.0015247535,0.0015276149,0.31448492,0.6778894,0.0015224793,0.0015283712
8692980,116,4,0.0015961444,0.14554413,0.0015929511,0.30380493,0.46457884,0.0015964953,0.081286475
9205064,116,4,0.0013644024,0.112469725,0.27681905,0.0013656121,0.4547105,0.15190248,0.0013682911
9342439,116,4,0.14212325,0.0017676662,0.0017667783,0.08069354,0.7701127,0.0017665834,0.0017695378
9394418,116,4,0.13188353,0.0014618254,0.0014633185,0.0014646078,0.8607998,0.001463373,0.0014636173
9516080,116,4,0.0013135024,0.0013134392,0.040453583,0.2536471,0.70064104,0.0013136124,0.0013177486
9766646,116,4,0.0018342552,0.001836375,0.13861664,0.022976939,0.8310655,0.0018345043,0.0018358383
9815544,116,4,0.0012025245,0.001202981,0.0012045488,0.0012027895,0.99278104,0.0012028188,0.0012033276
9815941,116,4,0.0019119323,0.0019153939,0.0019151168,0.0019163825,0.7080351,0.28238866,0.0019173285
10401676,116,4,0.026273537,0.027423887,0.001651821,0.093959525,0.8473969,0.0016464082,0.0016480183
10430101,116,4,0.0014021506,0.073243655,0.0014058304,0.0014042727,0.91973156,0.0014073192,0.0014052077
10435587,116,4,0.0018358598,0.0018400191,0.0018366221,0.4504424,0.38487202,0.0018352183,0.1573378
10438568,116,4,0.0024270855,0.0024287626,0.0024365056,0.21338426,0.6208397,0.15605624,0.0024274902
10459850,116,4,0.001389498,0.001388883,0.0013888999,0.03584346,0.93638456,0.022207273,0.0013974125
10669726,116,4,0.001431325,0.0014317576,0.8450694,0.0014325111,0.14777055,0.0014311057,0.0014333469
10674396,116,4,0.0008417705,0.0008428006,0.71167254,0.0008430173,0.2841139,0.0008424039,0.0008435312
10766344,116,4,0.27640134,0.0014644336,0.0014640416,0.0014635773,0.48694906,0.0014639245,0.23079365
10791772,116,4,0.0014168378,0.0014187525,0.24682815,0.0014190607,0.72947484,0.018023225,0.0014190236
10851068,116,4,0.0024319005,0.002431492,0.14017956,0.36086008,0.39244455,0.0024293,0.09922316
11005099,116,4,0.0018627401,0.0018614572,0.0018638459,0.001862649,0.9341135,0.05657445,0.0018613901
12374697,116,4,0.0016084953,0.0016124365,0.0016115021,0.18822263,0.80372655,0.0016069723,0.0016114117
7585009,117,5,0.6611624,0.33031332,0.0017067175,0.0017032078,0.0017048006,0.0017044719,0.0017051562
7696609,117,5,0.9869673,0.0021720221,0.002178718,0.0021703765,0.0021675895,0.0021682722,0.0021757188
7847069,117,5,0.56836396,0.42290747,0.0017444615,0.0017445398,0.0017471993,0.0017454502,0.0017469085
8058160,117,5,0.9856833,0.0023840049,0.002386673,0.002388017,0.002386717,0.0023850692,0.0023862016
8075646,117,5,0.9371643,0.052147858,0.0021341045,0.0021380475,0.0021402508,0.0021393215,0.0021360714
8309588,117,5,0.9408054,0.0024277105,0.0024297056,0.0024266676,0.0024265735,0.04705368,0.0024302092
8826994,117,5,0.779113,0.044825297,0.0013125577,0.0013138343,0.0013139258,0.17080753,0.0013138498
8859062,117,5,0.99277544,0.0012043252,0.0012028298,0.0012022031,0.0012039378,0.0012053341,0.0012059051
9017530,117,5,0.983759,0.0027019028,0.00270404,0.0027030832,0.0027229001,0.0026973037,0.0027118216
9067471,117,5,0.6706859,0.0023158137,0.002313596,0.0023163531,0.20023057,0.002309464,0.119828366
9265639,117,5,0.40783387,0.44348457,0.104912244,0.018235968,0.02327507,0.0011281798,0.001130044
9436725,117,5,0.9923274,0.0012796345,0.0012766713,0.0012779374,0.0012789038,0.00128287,0.0012765724
9470136,117,5,0.86129355,0.004088403,0.1182587,0.004088567,0.004087422,0.0040832437,0.0041002003
9700658,117,5,0.5046597,0.0018405776,0.48615107,0.001837015,0.0018372006,0.0018389566,0.0018354768
9721442,117,5,0.7593954,0.0022407158,0.0022375728,0.002238642,0.09888383,0.1327618,0.0022420015
9876967,117,5,0.79519993,0.09758567,0.0024796508,0.0024678437,0.097321935,0.0024741022,0.002470835
10027417,117,5,0.00092598103,0.9944515,0.00092448335,0.00092440506,0.0009254053,0.0009239091,0.00092427555
10213152,117,5,0.72276103,0.122968815,0.0015716534,0.0015753383,0.0015734669,0.14797501,0.0015747718
10507547,117,5,0.5347852,0.18461889,0.0016109252,0.001611243,0.07428065,0.124688305,0.07840471
10559556,117,5,0.86571956,0.0030545273,0.11902549,0.003052557,0.0030554954,0.0030471997,0.0030451291
10935434,117,5,0.99157435,0.001405069,0.0014027995,0.0014042145,0.0014056674,0.0014037235,0.0014042513
10936886,117,5,0.2891424,0.49041283,0.1265403,0.0033291061,0.08391587,0.0033266507,0.0033328999
11860878,117,5,0.7981142,0.0016642933,0.0016628216,0.0016671943,0.00166541,0.16218829,0.033037815
12419536,117,5,0.44330454,0.5472551,0.0018873963,0.0018860853,0.0018934121,0.001882885,0.0018906272
7805557,120,6,0.0019877525,0.0019865052,0.0019866554,0.0019882233,0.9880723,0.0019914333,0.001987082
7907945,120,6,0.0012330762,0.0012344732,0.001233252,0.0012338314,0.9925993,0.0012329225,0.0012331177
7928630,120,6,0.0020548154,0.002043098,0.0020420637,0.06587578,0.9238964,0.0020440535,0.002043814
8058309,120,6,0.0018120469,0.0018175724,0.0018171723,0.48926306,0.50166076,0.0018120059,0.0018174471
8293386,120,6,0.0022448364,0.0022375474,0.0022344855,0.002241374,0.9865691,0.0022368,0.0022358466
8521452,120,6,0.0021351674,0.0021374174,0.0021371548,0.05682199,0.9324925,0.0021387483,0.0021370584
8569178,120,6,0.09395683,0.0014036525,0.001402225,0.13474773,0.7656796,0.0014049965,0.0014049867
8618340,120,6,0.0019106745,0.0019087502,0.0019134908,0.3598679,0.6305687,0.0019167996,0.0019136297
8697991,120,6,0.002052575,0.002043658,0.0020425476,0.048900124,0.94087064,0.0020444237,0.0020461546
8956779,120,6,0.25812265,0.0017915289,0.0017888183,0.0017917379,0.63558584,0.09912969,0.0017897289
9194030,120,6,0.0013918002,0.0013916695,0.0013881305,0.0013895993,0.99166,0.0013893413,0.0013894466
9291431,120,6,0.024449367,0.02294832,0.12786745,0.0020784608,0.64547074,0.12700148,0.050184175
9570214,120,6,0.0013763318,0.0013777673,0.0013777182,0.0013780924,0.99173486,0.0013778353,0.0013774078
9658316,120,6,0.0019648024,0.0019634492,0.0019603304,0.24342039,0.7467649,0.0019623209,0.0019638587
9798412,120,6,0.0034987319,0.0034877323,0.0034881623,0.119650476,0.8176491,0.048729688,0.0034961917
9925751,120,6,0.0016277387,0.27225977,0.0016292806,0.0016308255,0.71958715,0.0016331847,0.0016321433
10036998,120,6,0.0021388403,0.0021373157,0.0021346223,0.20710072,0.78220767,0.0021418144,0.002139037
10332871,120,6,0.001790765,0.0017963884,0.0017932702,0.0017903481,0.98924005,0.0017938768,0.0017953034
10399167,120,6,0.2045311,0.0015257382,0.0015238654,0.0015251931,0.5738713,0.0015250333,0.21549779
10403689,120,6,0.0016077714,0.0016063879,0.0016063058,0.0016086292,0.9903574,0.0016065014,0.0016070256
10794547,120,6,0.0012695881,0.0012672754,0.0012691648,0.0012678357,0.9923924,0.0012662185,0.0012675133
10872665,120,6,0.0011477228,0.0011442804,0.0011454563,0.1994108,0.794861,0.0011454265,0.0011452828
10923484,120,6,0.0019666736,0.0019591688,0.001960674,0.16324496,0.82693744,0.0019675016,0.001963607
10928103,120,6,0.0026048236,0.34886128,0.0026045747,0.0026087482,0.44888747,0.0026067358,0.19182631
8524262,126,7,0.0021377043,0.00214008,0.002143972,0.29992336,0.18389006,0.002135374,0.50762945
9190890,126,7,0.002078296,0.002076058,0.0020738794,0.14779013,0.0020779697,0.0020737872,0.8418299
9485488,126,7,0.31951493,0.004937706,0.004944745,0.004949008,0.004945087,0.0049479464,0.6557606
9625811,126,7,0.0021028135,0.0021066433,0.002104495,0.002110809,0.0021124799,0.0021051455,0.98735756
9679979,126,7,0.1211639,0.0016841436,0.0016892309,0.27643174,0.0016887094,0.0016850797,0.59565717
10065149,126,7,0.0026999963,0.0027014175,0.0027034828,0.9837802,0.0027069505,0.002700587,0.002707295
10195885,126,7,0.0010451125,0.0010447727,0.0010451892,0.0010473172,0.22460769,0.0010454331,0.7701645
10200459,126,7,0.0021663331,0.0021690128,0.0021702556,0.5089577,0.48019537,0.0021662717,0.0021751244
10354018,126,7,0.003108584,0.0031115853,0.0031137418,0.98132,0.003116853,0.0031115555,0.0031175765
10410876,126,7,0.0019348477,0.0019353442,0.0019356022,0.28394803,0.0019407278,0.0019389881,0.7063665
10572598,126,7,0.0024710083,0.0024687275,0.0024709518,0.98517394,0.0024722929,0.0024696009,0.0024734975
10618704,126,7,0.0019611556,0.001961573,0.0019666234,0.7577421,0.001968783,0.23243244,0.0019673887
10632361,126,7,0.0016258265,0.0016287453,0.0016330265,0.78258353,0.0016287431,0.0016259144,0.20927411
10637429,126,7,0.00299154,0.0029892449,0.0029845238,0.0029920512,0.0029874723,0.0029851429,0.98207
10692252,126,7,0.073098265,0.001686053,0.0016838204,0.4936165,0.27418116,0.15404709,0.0016871309
10698490,126,7,0.0014450387,0.26449504,0.0014498117,0.6055288,0.12417675,0.0014545199,0.0014500931
10786798,126,7,0.0022712257,0.0022735477,0.0022762222,0.98635536,0.00227653,0.0022702455,0.0022768767
10828889,126,7,0.0021703609,0.0021699017,0.0021730945,0.42177203,0.039545845,0.16167147,0.37049726
10870973,126,7,0.4500811,0.0012275899,0.0012246397,0.054147888,0.20927067,0.001226982,0.28282115
10918445,126,7,0.0030493967,0.0030489461,0.0030483045,0.0030526815,0.0030468898,0.0030424828,0.98171127
10933063,126,7,0.0024680179,0.0024678216,0.0024670688,0.8885279,0.099131234,0.0024693757,0.0024685713
10935482,126,7,0.002515076,0.0025138105,0.0025135179,0.36040136,0.1402781,0.0025171984,0.48926094
11020858,126,7,0.0016455763,0.0016467908,0.0016450367,0.7455244,0.24624251,0.0016479274,0.0016477185
11044365,126,7,0.0015385943,0.0015395186,0.0015406851,0.0015406775,0.22200914,0.0015394227,0.770292
8790332,142,8,0.0014461525,0.10013769,0.7580304,0.0014471972,0.0014466132,0.001448441,0.1360435
8875075,142,8,0.0012902073,0.36077833,0.21441367,0.001290182,0.38798788,0.0012949707,0.032944825
8903350,142,8,0.002104414,0.0021113628,0.56449175,0.0021079022,0.0021109027,0.0021041052,0.42496958
8906419,142,8,0.002045796,0.0020481907,0.40660423,0.002047344,0.0020472165,0.0020435113,0.5831637
8946241,142,8,0.0021073348,0.002110811,0.0021084717,0.0021072747,0.0021071453,0.0021044272,0.9873546
9119087,142,8,0.0039743753,0.9761072,0.003983578,0.0039859945,0.003987196,0.0039735176,0.003988015
9205942,142,8,0.0017924187,0.095938616,0.821625,0.07527803,0.0017883674,0.0017876767,0.0017898093
9302262,142,8,0.39617229,0.11518751,0.4767066,0.002984371,0.0029807847,0.002982835,0.002985603
9508065,142,8,0.32135007,0.0028671895,0.48824146,0.0028687988,0.0028674307,0.17893896,0.002866072
9545534,142,8,0.0018365661,0.0018353637,0.98898226,0.0018373473,0.001836131,0.0018326007,0.0018397395
9630065,142,8,0.36421594,0.1564435,0.46963188,0.002428482,0.002425741,0.0024256345,0.0024287368
9733569,142,8,0.0029247638,0.002933722,0.32897723,0.2173907,0.0029306235,0.002922374,0.44192064
10349094,142,8,0.0014085249,0.16195607,0.13732268,0.0014065579,0.25748652,0.03475244,0.40566722
10354479,142,8,0.001860671,0.0018609603,0.5838963,0.0018623852,0.0018644694,0.0018606684,0.40679458
10364424,142,8,0.0031772594,0.003180069,0.7009768,0.0031822498,0.0031881882,0.0031770275,0.28311846
10395791,142,8,0.0026991372,0.0027028536,0.9177349,0.0027069754,0.068750694,0.0027003011,0.0027050853
10475061,142,8,0.0012802895,0.8684246,0.0012813795,0.001282073,0.12517427,0.0012772519,0.0012801078
10518503,142,8,0.0015437253,0.6567091,0.33557603,0.0015429773,0.0015440107,0.0015394967,0.0015447079
10753513,142,8,0.0029819189,0.27100718,0.601914,0.11513693,0.0029873117,0.0029835757,0.0029890146
10769242,142,8,0.0017460322,0.0017515823,0.65271497,0.09524797,0.04666167,0.0017460252,0.2001318
10822271,142,8,0.0030543741,0.0030546938,0.9816761,0.0030511115,0.003063901,0.0030461329,0.0030536994
10899793,142,8,0.31787395,0.39094114,0.27924278,0.0029858488,0.0029863894,0.0029836562,0.0029862444
10906459,142,8,0.0016671483,0.0016674362,0.0016689355,0.0016675176,0.0016688805,0.0016652312,0.9899948
12455636,142,8,0.0020442526,0.0020454244,0.0020531882,0.0020446302,0.0020452049,0.0020448186,0.98772246
8733303,146,9,0.9747392,0.0042094546,0.004207686,0.004214847,0.004208588,0.0042078313,0.004212358
8766720,146,9,0.6240096,0.0023116977,0.36443436,0.002310142,0.002311289,0.002313687,0.002309247
9172170,146,9,0.8884767,0.0012571409,0.001257823,0.001257713,0.0012559268,0.10523701,0.0012576346
9189920,146,9,0.7007329,0.0023554894,0.0023508419,0.002348443,0.0023481005,0.0023468672,0.2875174
9384602,146,9,0.99253553,0.0012436034,0.0012430828,0.0012456276,0.0012439577,0.0012444153,0.0012437961
9521418,146,9,0.57620454,0.30040008,0.11508566,0.0020793795,0.0020781115,0.0020746998,0.0020773697
9546792,146,9,0.9831305,0.002816,0.0028069085,0.0028089306,0.0028185786,0.002805615,0.0028134873
9595861,146,9,0.8685161,0.0059836367,0.0059644375,0.0059749684,0.005968099,0.0059671532,0.101625666
9652956,146,9,0.5352167,0.0013143268,0.4582061,0.0013149638,0.0013161774,0.0013154097,0.001316299
9737546,146,9,0.9914936,0.0014185902,0.0014170405,0.0014178054,0.0014186384,0.0014164825,0.0014178609
9746908,146,9,0.5513085,0.0014498748,0.0014483697,0.001446761,0.001446325,0.0014450467,0.4414551
10090481,146,9,0.95094156,0.0024804252,0.0024674092,0.036702435,0.0024652125,0.0024694558,0.0024734456
10206644,146,9,0.3786719,0.61269444,0.0017286814,0.0017273638,0.0017243235,0.0017271412,0.0017261192
10337065,146,9,0.7964529,0.0031163436,0.18797618,0.003117691,0.0031141222,0.0031077715,0.0031150526
10430510,146,9,0.198281,0.0028705637,0.12832452,0.0028699555,0.0028728242,0.002864258,0.66191685
10463234,146,9,0.34561792,0.0031178624,0.63882154,0.0031138007,0.0031100528,0.0031083326,0.0031104565
10468510,146,9,0.9902277,0.001632579,0.0016272701,0.0016276452,0.0016276612,0.0016293775,0.0016277714
10526115,146,9,0.686928,0.0019389088,0.0019395542,0.0019396659,0.07148777,0.0019346446,0.23383145
10573013,146,9,0.9223797,0.0023635423,0.0023484016,0.002347444,0.0023463794,0.06586177,0.0023527616
10587643,146,9,0.36987093,0.0021711385,0.0021752915,0.5260132,0.0021750946,0.0021674894,0.09542694
10607841,146,9,0.39481425,0.0026605432,0.59191954,0.0026533313,0.002650019,0.002650437,0.0026518295
10754226,146,9,0.6129014,0.2427929,0.0022802695,0.0022741624,0.0022723398,0.002272502,0.13520648
10783295,146,9,0.5064368,0.24029623,0.0031873845,0.0031844208,0.0031821814,0.0031785434,0.24053437
12451676,146,9,0.79132915,0.14477178,0.05823338,0.0014167726,0.0014162273,0.0014158287,0.0014168315
