DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3
9566701,114,3,0.81339693,0.1813408,0.0052623246
9585611,114,3,0.5861649,0.41018638,0.0036487118
10213492,114,3,0.8666677,0.12899481,0.004337516
10339655,114,3,0.98557144,0.006744303,0.0076842625
10502323,114,3,0.99267966,0.004068578,0.00325179
10526234,114,3,0.47316298,0.00654187,0.52029514
10717531,114,3,0.45880195,0.22457588,0.31662226
10851078,114,3,0.9884886,0.005762882,0.0057484554
10920985,114,3,0.7755445,0.21908167,0.005373783
10921028,114,3,0.8096255,0.18703647,0.0033379912
10936679,114,3,0.749413,0.24467011,0.0059169135
11040191,114,3,0.93412364,0.061752923,0.004123444
12059991,114,3,0.41606948,0.006952774,0.57697767
7529048,116,4,0.968812,0.015469478,0.01571854
8607861,116,4,0.988018,0.0057459236,0.0062361206
8665514,116,4,0.9917127,0.003716626,0.004570636
8692980,116,4,0.8397252,0.004282285,0.15599254
8710868,116,4,0.5796026,0.0047624283,0.415635
9056422,116,4,0.8788646,0.004051753,0.11708358
9205064,116,4,0.548112,0.0033220244,0.44856602
9342439,116,4,0.99113035,0.0043770242,0.0044926177
9394418,116,4,0.9921852,0.003936808,0.0038779823
9413807,116,4,0.9933896,0.0033264526,0.003283919
9516080,116,4,0.89951396,0.0032427371,0.09724329
9545345,116,4,0.75512135,0.0037064545,0.24117224
9699666,116,4,0.99154985,0.0039256974,0.0045244247
9766646,116,4,0.9903858,0.0044416487,0.0051726066
9815941,116,4,0.98930913,0.0046186666,0.0060721836
10026153,116,4,0.5114299,0.0053645372,0.48320556
10435587,116,4,0.989022,0.0049286527,0.0060493206
10669726,116,4,0.3458503,0.0035672742,0.6505825
10674396,116,4,0.33640882,0.0021003494,0.6614908
10766344,116,4,0.9916893,0.0039307266,0.0043799924
10791772,116,4,0.7418198,0.0035848701,0.25459534
10851068,116,4,0.7675504,0.006906223,0.22554344
11005099,116,4,0.8673563,0.005031042,0.12761267
12374697,116,4,0.8281565,0.0039449427,0.16789861
7585009,117,5,0.0042744144,0.9910939,0.0046317535
7696609,117,5,0.0056704576,0.92874324,0.06558631
7847069,117,5,0.004774067,0.9903718,0.0048541687
8058160,117,5,0.00600061,0.988102,0.005897407
8309588,117,5,0.0061702267,0.9878069,0.0060229064
8740984,117,5,0.004602294,0.99084854,0.0045491406
8826994,117,5,0.0035285873,0.9932121,0.003259308
9129722,117,5,0.003790021,0.8746177,0.121592276
9218507,117,5,0.0045236694,0.5660696,0.4294067
9265639,117,5,0.0031370462,0.65663296,0.34023
9369084,117,5,0.002135977,0.99580616,0.0020578245
9436725,117,5,0.0034774065,0.99326605,0.003256581
9470136,117,5,0.010225871,0.97949326,0.010280868
9700658,117,5,0.004604877,0.55182755,0.44356763
9721442,117,5,0.23896533,0.7552254,0.00580927
9876967,117,5,0.007259927,0.9055768,0.08716327
10431657,117,5,0.0070926147,0.6723528,0.32055458
10507547,117,5,0.230506,0.7419656,0.027528377
10559556,117,5,0.008207889,0.9836891,0.008103016
10679292,117,5,0.0076819295,0.73715645,0.2551616
10935434,117,5,0.004259006,0.88270825,0.11303272
10936886,117,5,0.008610715,0.70650667,0.28488258
11860878,117,5,0.0838403,0.91215724,0.004002459
12419536,117,5,0.0050061774,0.75435245,0.24064143
7587891,120,6,0.98890185,0.0060634622,0.0050346716
7907945,120,6,0.9938961,0.0029868488,0.0031170715
8058309,120,6,0.66565984,0.0045832926,0.32975683
8293386,120,6,0.9878925,0.00671377,0.005393738
8521452,120,6,0.9900627,0.0049013556,0.005035984
8569178,120,6,0.9479937,0.04835069,0.0036555938
8618340,120,6,0.98939735,0.0049379542,0.0056647006
8697991,120,6,0.9900893,0.0049916147,0.004919049
8924224,120,6,0.9908698,0.004631498,0.0044986787
9094461,120,6,0.98401546,0.0073017115,0.008682852
9194030,120,6,0.9931328,0.0035281505,0.0033389458
9291431,120,6,0.7875792,0.0063989623,0.20602185
9594287,120,6,0.9893869,0.0052989745,0.0053140847
9798412,120,6,0.98339343,0.008409384,0.0081971865
9925751,120,6,0.22528213,0.0041332697,0.77058464
10036998,120,6,0.98869306,0.0056526354,0.00565434
10332871,120,6,0.8548576,0.0046316544,0.14051071
10403689,120,6,0.992001,0.004002231,0.003996771
10631462,120,6,0.9926893,0.0041145324,0.0031961855
10794547,120,6,0.9929221,0.003601093,0.0034767927
10837140,120,6,0.10411969,0.008832894,0.8870474
10872665,120,6,0.9939486,0.003139724,0.0029117349
10923484,120,6,0.99058735,0.0048217596,0.004590898
10928103,120,6,0.30990878,0.006691801,0.68339944
8524262,126,7,0.00550691,0.005301343,0.9891918
9190890,126,7,0.105590306,0.005021291,0.88938844
9485488,126,7,0.59874415,0.015412828,0.38584298
9625811,126,7,0.07463282,0.0052161096,0.9201511
9679979,126,7,0.6071426,0.078808196,0.31404924
10065149,126,7,0.00732569,0.006697419,0.98597693
10200459,126,7,0.15540236,0.005161731,0.83943594
10334192,126,7,0.44373822,0.004731924,0.5515299
10340750,126,7,0.19462016,0.0036498345,0.80173
10354018,126,7,0.0066051,0.0058863536,0.98750854
10557106,126,7,0.20737176,0.006035636,0.7865926
10572598,126,7,0.563137,0.006771803,0.43009126
10632361,126,7,0.0049722055,0.0040045916,0.9910232
10637429,126,7,0.36326817,0.009210757,0.6275211
10692252,126,7,0.83866286,0.15592256,0.0054145805
10698490,126,7,0.29968333,0.003525523,0.6967911
10726978,126,7,0.22236606,0.021876888,0.75575703
10741712,126,7,0.3200504,0.006957382,0.6729922
10828889,126,7,0.3905444,0.0056836414,0.6037719
10933063,126,7,0.62395483,0.0057386043,0.3703066
10935482,126,7,0.328359,0.0064621475,0.6651788
10953306,126,7,0.5337679,0.012188835,0.45404327
11020858,126,7,0.90203536,0.0039796084,0.09398497
11044365,126,7,0.56647974,0.0039516734,0.4295686
8790332,142,8,0.0034303695,0.0033322359,0.99323744
8875075,142,8,0.0040095877,0.0032199004,0.9927705
8903350,142,8,0.00557723,0.005099852,0.98932296
8906419,142,8,0.0052165673,0.0049627484,0.98982066
8946241,142,8,0.005218773,0.00613412,0.98864716
9119087,142,8,0.010754341,0.008493613,0.980752
9205942,142,8,0.00439246,0.005149597,0.99045795
9302262,142,8,0.007766796,0.46753016,0.5247031
9334287,142,8,0.0024128526,0.002348145,0.99523896
9508065,142,8,0.32340103,0.2927837,0.3838153
9733569,142,8,0.015241055,0.0066075963,0.9781513
9767138,142,8,0.0058886865,0.005592295,0.988519
9847242,142,8,0.0034363982,0.0034426302,0.99312097
10349094,142,8,0.06814628,0.0042063403,0.92764735
10354479,142,8,0.00434436,0.0044255564,0.99123013
10395791,142,8,0.008156772,0.0067377863,0.9851054
10475061,142,8,0.23576738,0.07090492,0.6933277
10518503,142,8,0.003958127,0.019995514,0.9760463
10564872,142,8,0.0043008644,0.004740848,0.9909583
10753513,142,8,0.006616835,0.006424737,0.9869584
10804186,142,8,0.0037303187,0.0038524244,0.9924172
10842302,142,8,0.0074637383,0.00702716,0.9855091
10906459,142,8,0.005465773,0.0054765334,0.9890577
12455636,142,8,0.0059777456,0.0055101872,0.9885121
8733303,146,9,0.010272107,0.9790563,0.0106715625
8766720,146,9,0.0060216105,0.98762023,0.00635816
9172170,146,9,0.0033615702,0.9933262,0.0033122385
9189043,146,9,0.004264079,0.99169546,0.0040404545
9224802,146,9,0.01053102,0.98063266,0.008836337
9368568,146,9,0.0092977,0.9820556,0.008646675
9384602,146,9,0.0031811472,0.9938064,0.0030123615
9414118,146,9,0.008082123,0.954507,0.03741083
9546792,146,9,0.0072956732,0.9852866,0.0074177547
9622000,146,9,0.008739273,0.9825789,0.008681843
9652956,146,9,0.0035214955,0.99258095,0.0038975605
9746908,146,9,0.0037392036,0.7539531,0.24230768
10037474,146,9,0.0071137687,0.7799255,0.2129607
10090481,146,9,0.0058871047,0.9883056,0.0058073043
10206644,146,9,0.0046233702,0.856617,0.13875963
10430510,146,9,0.008902544,0.28108877,0.7100087
10463234,146,9,0.008155528,0.64554924,0.3462953
10468510,146,9,0.0043319883,0.9915128,0.004155183
10526115,146,9,0.005601212,0.6947227,0.29967603
10573013,146,9,0.006203952,0.9876967,0.006099328
10587643,146,9,0.0057492647,0.47522566,0.519025
10607841,146,9,0.0060777194,0.67840225,0.31552005
10754226,146,9,0.0058352533,0.7170966,0.2770681
12451676,146,9,0.0034847509,0.9925757,0.0039395574
