DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33
10725388,108,0,0.00033302547,0.47909334,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.5105825,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547,0.00033302547
10806067,108,0,0.00036956335,0.00036956335,0.00036956335,0.9881736,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335,0.00036956335
10946305,108,0,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.9841025,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754,0.00049678754
10969025,108,0,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.9855261,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598,0.00045230598
11950889,108,0,0.00030304096,0.00030304096,0.9903024,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096,0.00030304096
12217649,108,0,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783,0.9843589,0.000488783,0.000488783,0.000488783,0.000488783,0.000488783
12297500,108,0,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.9894593,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363,0.00032939363
12415118,108,0,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.000415135,0.9867156,0.000415135,0.000415135,0.000415135,0.000415135
12417022,108,0,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.0004735116,0.9848476,0.0004735116,0.0004735116,0.0004735116,0.0004735116
12461557,108,0,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.27504772,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.31367666,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.00091835094,0.38372484,0.00091835094
12496124,108,0,0.00063135853,0.00063135853,0.00063135853,0.3929152,0.30630052,0.00063135853,0.28184304,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853,0.00063135853
12496132,108,0,0.00036960642,0.00036960642,0.11767148,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.63982034,0.00036960642,0.23141989,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.00036960642,0.00036960642
12516859,108,0,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.9797968,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305,0.00063134305
12516860,108,0,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.98020893,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633,0.0006184633
8908519,109,1,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.63551384,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.3498072,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.00047350902,0.00047350902
8940425,109,1,0.0003607814,0.0003607814,0.0003607814,0.0003607814,0.30493897,0.0003607814,0.0003607814,0.0003607814,0.0003607814,0.0003607814,0.0003607814,0.0003607814,0.0003607814,0.20184992,0.0003607814,0.4028377,0.0003607814,0.0003607814,0.0003607814,0.0003607814,0.0003607814,0.0003607814,0.0003607814,0.0003607814,0.0003607814,0.0003607814,0.0003607814,0.07991043,0.0003607814,0.0003607814,0.0003607814,0.0003607814,0.0003607814
9149812,109,1,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.98756737,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145,0.0003885145
9187765,109,1,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.66187125,0.00084180955,0.31203216,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955,0.00084180955
9676381,109,1,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.9850809,0.00046621915,0.00046621915,0.00046621915,0.00046621915,0.00046621915
9836710,109,1,0.00091833586,0.00091833586,0.00091833586,0.00091833586,0.1895875,0.00091833586,0.00091833586,0.00091833586,0.00091833586,0.00091833586,0.00091833586,0.00091833586,0.00091833586,0.56184417,0.00091833586,0.22101766,0.00091833586,0.00091833586,0.00091833586,0.00091833586,0.00091833586,0.00091833586,0.00091833586,0.00091833586,0.00091833586,0.00091833586,0.00091833586,0.00091833586,0.00091833586,0.00091833586,0.00091833586,0.00091833586,0.00091833586
9889212,109,1,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.99030244,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848,0.00030303848
10084106,109,1,0.00040407394,0.00040407394,0.00040407394,0.00040407394,0.065855436,0.00040407394,0.00040407394,0.00040407394,0.00040407394,0.00040407394,0.00040407394,0.00040407394,0.00040407394,0.00040407394,0.00040407394,0.574729,0.00040407394,0.00040407394,0.31141245,0.00040407394,0.00040407394,0.00040407394,0.00040407394,0.0362847,0.00040407394,0.00040407394,0.00040407394,0.00040407394,0.00040407394,0.00040407394,0.00040407394,0.00040407394,0.00040407394
10224010,109,1,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.6090164,0.0006184725,0.0006184725,0.0006184725,0.3718106,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725,0.0006184725
10419204,109,1,0.0003741434,0.15198787,0.0003741434,0.0003741434,0.10721947,0.0003741434,0.0003741434,0.0003741434,0.0003741434,0.0003741434,0.0003741434,0.0003741434,0.0003741434,0.0003741434,0.0003741434,0.54765517,0.0003741434,0.0003741434,0.0003741434,0.0003741434,0.0003741434,0.0003741434,0.0003741434,0.0003741434,0.0003741434,0.0003741434,0.0003741434,0.18228702,0.0003741434,0.0003741434,0.0003741434,0.0003741434,0.0003741434
10457842,109,1,0.000505114,0.15795021,0.000505114,0.000505114,0.12494543,0.000505114,0.000505114,0.000505114,0.000505114,0.000505114,0.000505114,0.000505114,0.000505114,0.000505114,0.000505114,0.5596691,0.000505114,0.000505114,0.000505114,0.000505114,0.000505114,0.000505114,0.000505114,0.000505114,0.000505114,0.000505114,0.000505114,0.14278655,0.000505114,0.000505114,0.000505114,0.000505114,0.000505114
10574095,109,1,0.0007391384,0.0007391384,0.0007391384,0.0007391384,0.12487077,0.0007391384,0.0007391384,0.0007391384,0.0007391384,0.0007391384,0.0007391384,0.0007391384,0.0007391384,0.0007391384,0.0007391384,0.527144,0.0007391384,0.0007391384,0.0007391384,0.0007391384,0.0007391384,0.0007391384,0.0007391384,0.0007391384,0.0007391384,0.0007391384,0.0007391384,0.0007391384,0.32581067,0.0007391384,0.0007391384,0.0007391384,0.0007391384
10620568,109,1,0.00040408425,0.00040408425,0.00040408425,0.00040408425,0.22261892,0.00040408425,0.00040408425,0.00040408425,0.00040408425,0.00040408425,0.00040408425,0.17995429,0.00040408425,0.00040408425,0.00040408425,0.3460641,0.00040408425,0.00040408425,0.00040408425,0.00040408425,0.00040408425,0.00040408425,0.00040408425,0.00040408425,0.00040408425,0.00040408425,0.00040408425,0.00040408425,0.239644,0.00040408425,0.00040408425,0.00040408425,0.00040408425
10652180,109,1,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.98634166,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175,0.0004268175
10713370,109,1,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.61789256,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.37021556,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.0003836044,0.0003836044
10742226,109,1,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.99141836,0.00026817483,0.00026817483,0.00026817483,0.00026817483,0.00026817483
10769755,109,1,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.98653126,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916,0.0004208916
10877778,109,1,0.0003836103,0.0003836103,0.0003836103,0.0003836103,0.16001368,0.0003836103,0.0003836103,0.0003836103,0.0003836103,0.0003836103,0.0003836103,0.0003836103,0.0003836103,0.0003836103,0.0003836103,0.5591841,0.0003836103,0.0003836103,0.0003836103,0.0003836103,0.0003836103,0.0003836103,0.0003836103,0.0003836103,0.0003836103,0.0003836103,0.0003836103,0.08569591,0.0003836103,0.18398152,0.0003836103,0.0003836103,0.0003836103
10966386,109,1,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.6548778,0.00052248634,0.00052248634,0.3289248,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634,0.00052248634
10966441,109,1,0.00048103786,0.24840328,0.00048103786,0.00048103786,0.0945307,0.00048103786,0.00048103786,0.00048103786,0.00048103786,0.00048103786,0.00048103786,0.00048103786,0.00048103786,0.00048103786,0.00048103786,0.47258407,0.00048103786,0.00048103786,0.00048103786,0.00048103786,0.00048103786,0.00048103786,0.00048103786,0.00048103786,0.00048103786,0.00048103786,0.00048103786,0.17053147,0.00048103786,0.00048103786,0.00048103786,0.00048103786,0.00048103786
12144770,109,1,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.438278,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.547269,0.0004662187,0.0004662187,0.0004662187,0.0004662187,0.0004662187
12374402,109,1,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.9855262,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972,0.00045229972
12454166,109,1,0.00033671194,0.00033671194,0.6928923,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.29666924,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194,0.00033671194
12495014,109,1,0.00053167273,0.22416669,0.00053167273,0.00053167273,0.00053167273,0.00053167273,0.00053167273,0.00053167273,0.00053167273,0.00053167273,0.00053167273,0.00053167273,0.00053167273,0.00053167273,0.00053167273,0.3480289,0.00053167273,0.00053167273,0.00053167273,0.411854,0.00053167273,0.00053167273,0.00053167273,0.00053167273,0.00053167273,0.00053167273,0.00053167273,0.00053167273,0.00053167273,0.00053167273,0.00053167273,0.00053167273,0.00053167273
1669719,111,2,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.54212695,0.0005050688,0.0005050688,0.0005050688,0.0005050688,0.44221583,0.0005050688
7774117,111,2,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.00030303546,0.9903028,0.00030303546,0.00030303546,0.00030303546,0.00030303546
7856030,111,2,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.00060609286,0.84169734,0.00060609286,0.00060609286,0.13951372,0.00060609286
7913756,111,2,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.02761085,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.0002913837,0.9633562,0.0002913837,0.0002913837,0.0002913837,0.0002913837
7927332,111,2,0.00033301942,0.00033301942,0.00033301942,0.00033301942,0.00033301942,0.00033301942,0.00033301942,0.00033301942,0.00033301942,0.28760806,0.00033301942,0.00033301942,0.00033301942,0.00033301942,0.00033301942,0.00033301942,0.00033301942,0.00033301942,0.00033301942,0.00033301942,0.00033301942,0.00033301942,0.00033301942,0.0974825,0.00033301942,0.00033301942,0.00033301942,0.5172995,0.00033301942,0.00033301942,0.00033301942,0.08795217,0.00033301942
7936296,111,2,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.98135096,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713,0.0005827713
7991124,111,2,0.00045232073,0.13829477,0.00045232073,0.00045232073,0.00045232073,0.00045232073,0.00045232073,0.00045232073,0.00045232073,0.00045232073,0.00045232073,0.00045232073,0.00045232073,0.00045232073,0.37109783,0.00045232073,0.00045232073,0.00045232073,0.00045232073,0.00045232073,0.00045232073,0.00045232073,0.00045232073,0.00045232073,0.00045232073,0.00045232073,0.024991808,0.22710697,0.038718067,0.00045232073,0.00045232073,0.18757768,0.00045232073
8137126,111,2,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.0005050806,0.11235913,0.0005050806,0.0005050806,0.3053882,0.0005050806,0.5671002,0.0005050806
8618678,111,2,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.00067341945,0.9784506,0.00067341945
