DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15
12496124,108,0,0.0013889759,0.0013889796,0.0013889773,0.0013889764,0.0013889767,0.0013889768,0.0013889753,0.0013889762,0.0013889768,0.0013889761,0.0013889764,0.0013889757,0.33267602,0.6492673,0.0013889759
12496132,108,0,0.18286622,0.0006945086,0.12934834,0.0006945078,0.00069450773,0.0006945087,0.0006945078,0.00069450814,0.0006945078,0.0006945075,0.0006945077,0.00069450756,0.00069450896,0.6794513,0.0006945079
12511612,108,0,0.00058481976,0.0005848197,0.99181265,0.0005848197,0.0005848195,0.0005848196,0.0005848197,0.0005848197,0.00058481965,0.00058481976,0.00058481965,0.0005848197,0.0005848198,0.0005848198,0.00058481976
12516859,108,0,0.026468216,0.0013607098,0.30784035,0.0013607084,0.0013607078,0.27759367,0.0013607066,0.0013607094,0.0013607091,0.047311153,0.0013607072,0.0013607078,0.0013607111,0.32717958,0.0013607066
12516860,108,0,0.0013334122,0.0013334122,0.9813325,0.001333412,0.0013334112,0.0013334182,0.001333411,0.0013334119,0.0013334113,0.0013334124,0.0013334113,0.001333413,0.0013334124,0.0013334145,0.0013334119
8908519,109,1,0.0009951533,0.0009951516,0.053407475,0.0009951517,0.0009951508,0.86812794,0.0009951512,0.023462184,0.0009951503,0.016449533,0.0009951509,0.000995151,0.0009951517,0.028601414,0.0009951501
8940425,109,1,0.00077524764,0.00077524915,0.0007752472,0.0007752476,0.00077524735,0.89458835,0.0007752469,0.0007752474,0.00077524735,0.00077524746,0.00077524735,0.00077524735,0.00077524775,0.095333524,0.0007752472
9149812,109,1,0.00083342113,0.00083342264,0.00083342264,0.00083342154,0.00083342113,0.863348,0.00083342346,0.00083342247,0.0008334222,0.016432263,0.11021866,0.0008334217,0.000833422,0.00083342247,0.0008334216
9666006,109,1,0.0017096762,0.0017096789,0.0017096795,0.0017096776,0.0017096791,0.8840962,0.0017096753,0.0017096791,0.001709676,0.0017096774,0.0017096765,0.0017096772,0.0017096765,0.0017096751,0.09367816
9676381,109,1,0.0010101902,0.001010191,0.0010101908,0.0010101902,0.0010101908,0.7106295,0.00101019,0.0010101899,0.0010101892,0.0010101899,0.0010101908,0.27623808,0.0010101916,0.0010101913,0.0010101891
9836710,109,1,0.0019609884,0.0019609907,0.0019609886,0.001960988,0.049573112,0.6615744,0.0019609877,0.26532078,0.0019609903,0.001960987,0.0019609872,0.0019609898,0.0019609896,0.0019609877,0.0019609875
9889212,109,1,0.0006667322,0.0006667337,0.0006667331,0.0006667325,0.000666732,0.99066585,0.000666733,0.00066673197,0.00066673226,0.0006667324,0.00066673185,0.00066673214,0.00066673214,0.00066673325,0.0006667322
10029323,109,1,0.000634965,0.0006349659,0.00063496584,0.00063496555,0.0006349649,0.9450891,0.00063496485,0.00063496496,0.000634965,0.0006349652,0.0006349652,0.000634965,0.00063496537,0.04665641,0.000634965
10419204,109,1,0.00085476664,0.00085477234,0.0008547665,0.0008547668,0.00085476646,0.8924895,0.00085476664,0.00085476757,0.00085476646,0.00085477036,0.00085476623,0.0008547665,0.09639861,0.0008547665,0.00085476623
10440566,109,1,0.0011906353,0.30181977,0.0011906344,0.0011906355,0.0011906367,0.5336341,0.15025862,0.0011906334,0.0011906336,0.0011906375,0.0011906362,0.0011906442,0.0011906375,0.0011906337,0.0011906372
10457842,109,1,0.0010417752,0.0010417785,0.0010417756,0.0010417777,0.0010417772,0.9854153,0.0010417768,0.0010417756,0.0010417759,0.0010417749,0.0010417766,0.0010417755,0.0010417758,0.001041777,0.0010417749
10574095,109,1,0.0017095198,0.0017095201,0.0017095204,0.0017095207,0.0017095198,0.8361076,0.0017095198,0.0017095195,0.0017095198,0.0017095192,0.0017095205,0.14166886,0.0017095213,0.0017095204,0.0017095186
10599890,109,1,0.0008772619,0.00087726366,0.00087726227,0.0008772618,0.0008772625,0.98771846,0.000877262,0.00087726256,0.0008772617,0.0008772615,0.00087726564,0.0008772619,0.0008772617,0.00087726256,0.0008772619
10620568,109,1,0.0008772586,0.0008772589,0.0008772579,0.0008772596,0.0008772597,0.56598675,0.0008772583,0.0008772587,0.00087725883,0.00087725814,0.06509446,0.0008772579,0.0008772592,0.35839182,0.0008772579
10652180,109,1,0.0008773318,0.3788472,0.0008773315,0.00087733223,0.00087733107,0.4741583,0.00087733363,0.00087733124,0.036542363,0.00087733194,0.0008773315,0.0008773328,0.10080148,0.0008773331,0.0008773318
10713370,109,1,0.00083337276,0.988333,0.00083337317,0.00083337317,0.000833374,0.00083337456,0.000833373,0.0008333735,0.00083337334,0.00083337276,0.000833373,0.00083337305,0.00083337276,0.00083337334,0.0008333729
10742226,109,1,0.0005848746,0.42879847,0.00058487453,0.00058487494,0.0005848759,0.55197805,0.0005848748,0.00058487477,0.0005848746,0.0005848744,0.012205076,0.0005848745,0.00058487465,0.00058487453,0.0005848745
10769755,109,1,0.0009260426,0.15918966,0.0009260429,0.0009260424,0.0009260423,0.62307876,0.20661917,0.0009260419,0.00092604273,0.0009260429,0.00092604326,0.0009260421,0.00092604425,0.0009260446,0.0009260453
10877778,109,1,0.0008548085,0.17849334,0.0008548095,0.0008548084,0.0008548086,0.79336226,0.00085480785,0.000854808,0.0008548085,0.0008548088,0.0008548082,0.0008548103,0.0008548079,0.0008548084,0.017886838
10966386,109,1,0.001169629,0.9836255,0.0011696292,0.0011696294,0.0011696296,0.001169631,0.0011696295,0.0011696296,0.0011696293,0.0011696297,0.0011696295,0.0011696296,0.0011696292,0.0011696295,0.0011696293
10966441,109,1,0.0010930323,0.001093043,0.0010930339,0.0010930339,0.0010930329,0.880969,0.001093034,0.0010930359,0.0010930328,0.0010930337,0.0010930322,0.0010930322,0.0010930354,0.10482165,0.001093033
12211279,109,1,0.0005420303,0.0005420322,0.00054203015,0.0005420305,0.0005420299,0.9924116,0.0005420301,0.0005420302,0.00054203,0.0005420305,0.0005420301,0.0005420299,0.00054203,0.0005420299,0.0005420334
12218656,109,1,0.0010582884,0.4970544,0.0010582894,0.0010582872,0.0010582868,0.37447068,0.0010582859,0.0010582863,0.001058289,0.0010582855,0.115775585,0.0010582865,0.0010582877,0.0010582893,0.0010582858
12495014,109,1,0.0011495744,0.0011495735,0.001149574,0.0011495743,0.0011495745,0.9839061,0.0011495744,0.0011495741,0.0011495756,0.001149574,0.0011495756,0.0011495755,0.0011495763,0.0011495762,0.0011495757
1669719,111,2,0.0011111923,0.0011111897,0.0011111891,0.3939031,0.001111191,0.0011111887,0.00111119,0.0011111893,0.0011111891,0.0011111904,0.0011111912,0.00111119,0.0011111933,0.0011111894,0.5916513
7856030,111,2,0.0013334044,0.0013334054,0.0013334042,0.98133254,0.0013334097,0.001333405,0.0013334085,0.0013334049,0.0013334048,0.001333405,0.0013334088,0.0013334044,0.0013334058,0.0013334041,0.001333405
7913756,111,2,0.00063495815,0.00063495745,0.0006349579,0.5807045,0.4110412,0.00063495757,0.0006349577,0.00063495844,0.0006349576,0.00063495745,0.0006349584,0.0006349578,0.00063495827,0.00063495745,0.0006349577
7927332,111,2,0.0007326535,0.0007326539,0.0007326539,0.31630906,0.36375442,0.0007326539,0.0007326552,0.0007326537,0.0007326537,0.0007326543,0.31114474,0.0007326543,0.0007326538,0.00073265354,0.0007326537
7936296,111,2,0.0013334659,0.0013334659,0.001333469,0.0013334653,0.594266,0.0013334657,0.0013334665,0.0013334653,0.0013334665,0.0013334655,0.23861516,0.15111728,0.0013334649,0.0013334658,0.0013334644
8137132,111,2,0.0006173368,0.00061733613,0.00061733613,0.99135745,0.0006173365,0.0006173364,0.0006173363,0.00061733584,0.00061733584,0.0006173359,0.0006173362,0.0006173361,0.00061733625,0.000617336,0.00061733567
8682199,111,2,0.00066672073,0.0006667212,0.00066672085,0.99066603,0.0006667225,0.0006667207,0.00066672097,0.0006667209,0.0006667209,0.0006667211,0.00066672167,0.00066672073,0.0006667211,0.0006667207,0.0006667219
8707291,111,2,0.0005747549,0.000574755,0.00057475525,0.15318662,0.53872985,0.0005747552,0.0005747552,0.0005747551,0.00057475484,0.0005747549,0.30118653,0.0005747552,0.00057475513,0.0005747548,0.00057475525
8797471,111,2,0.0009804324,0.0009804324,0.0009804318,0.0009804324,0.98627406,0.0009804318,0.000980433,0.0009804319,0.0009804318,0.0009804319,0.0009804332,0.0009804327,0.000980432,0.000980432,0.0009804317
8797472,111,2,0.0011696971,0.0011696983,0.0011696966,0.0011697004,0.69745225,0.0011697043,0.2873419,0.0011697041,0.0011696997,0.0011697037,0.0011696985,0.0011697009,0.0011696973,0.0011696981,0.0011696962
8841969,111,2,0.0009391042,0.0009391043,0.00093910366,0.3053362,0.5383399,0.016783332,0.00093910383,0.022012929,0.00093910523,0.0009391033,0.0009391042,0.0009391043,0.108136736,0.00093910436,0.0009391033
8937783,111,2,0.0007576394,0.0007576397,0.0007576391,0.27138582,0.31238535,0.0007576399,0.0007576399,0.00075763935,0.00075763976,0.00075763866,0.40713733,0.0007576396,0.00075763994,0.0007576388,0.0007576392
9128415,111,2,0.0005291462,0.0005291461,0.025027039,0.39287555,0.34596333,0.00052914635,0.0005291467,0.000529146,0.00052914594,0.0005291459,0.18495469,0.0005291462,0.045888018,0.00052914576,0.00052914605
9239743,111,2,0.0009390739,0.039512306,0.022848932,0.66871166,0.000939075,0.0009390739,0.1269419,0.0009390741,0.0009390739,0.0009390742,0.0009390755,0.00093907496,0.13259462,0.0009390738,0.00093907537
9263413,111,2,0.0028988195,0.0028988253,0.002898821,0.6872384,0.002898821,0.0028988167,0.0028988207,0.0028988163,0.002898817,0.00289882,0.2750766,0.002898819,0.0028988167,0.002898817,0.0028988176
9681800,111,2,0.0009009623,0.0009009628,0.0009009626,0.4011211,0.3211871,0.0009009633,0.0009009638,0.0009009629,0.0009009625,0.0009009623,0.2668804,0.0009009626,0.00090096303,0.0009009626,0.00090096344
9789072,111,2,0.0007017923,0.00070179254,0.00070179184,0.0007017927,0.990175,0.00070179236,0.00070179236,0.0007017923,0.0007017923,0.0007017928,0.0007017932,0.00070179225,0.0007017928,0.0007017921,0.0007017927
9864731,111,2,0.00090094836,0.0009009485,0.0009009481,0.00090094877,0.9873868,0.0009009489,0.00090094976,0.00090094865,0.00090094865,0.0009009481,0.00090094935,0.00090094865,0.0009009485,0.00090094813,0.00090094877
10360778,111,2,0.001801887,0.0018018857,0.0018018871,0.19642292,0.6093137,0.0018018861,0.0018018883,0.0018018865,0.0018018867,0.0018018862,0.04877463,0.0018018861,0.12566788,0.0018018865,0.0018018875
10412591,111,2,0.00082307844,0.00082307844,0.00082307815,0.00082307897,0.00082308083,0.0008230781,0.0008230797,0.00082307874,0.0008230783,0.0008230785,0.0008230799,0.0008230786,0.9884769,0.00082307844,0.0008230785
10932276,111,2,0.0005900348,0.00059003517,0.0005900351,0.36839586,0.35039094,0.0005900358,0.04152662,0.0005900348,0.0005900348,0.0005900353,0.2331963,0.000590035,0.0005900356,0.00059003534,0.00059003546
12222676,111,2,0.0009261039,0.06588945,0.00092610763,0.5962334,0.30254275,0.000926104,0.0009261052,0.0009261048,0.00092610426,0.000926104,0.025147418,0.00092610414,0.0009261055,0.00092610525,0.00092610426
12420099,111,2,0.00088901515,0.00088901614,0.00088901515,0.00088901684,0.62026465,0.00088901544,0.00088901626,0.00088901556,0.00088901486,0.000889015,0.36817837,0.00088901515,0.00088901864,0.00088901765,0.00088901614
12464332,111,2,0.0010753723,0.0010753724,0.0010753727,0.19253884,0.41199347,0.0010753745,0.001075373,0.0010753714,0.0010753729,0.0010753727,0.3127585,0.0010753719,0.07088027,0.0010753735,0.0010753716
7866403,114,3,0.0008772374,0.00087723794,0.00087723765,0.0008772378,0.0008772395,0.0008772388,0.98771876,0.0008772374,0.0008772389,0.00087723794,0.0008772394,0.0008772385,0.00087723776,0.0008772378,0.0008772382
7903889,114,3,0.0012821547,0.0012821559,0.0012821549,0.0012821554,0.0012821576,0.0012821553,0.56463367,0.0012821559,0.001282156,0.0012821566,0.4186983,0.0012821554,0.0012821564,0.0012821554,0.0012821555
8111410,114,3,0.0008032633,0.00080326333,0.0008032633,0.00080326333,0.000803263,0.0008032635,0.9887544,0.000803263,0.0008032636,0.000803263,0.0008032635,0.000803263,0.00080326427,0.0008032628,0.000803263
8118461,114,3,0.0007491819,0.00074917986,0.00074918155,0.00074918073,0.0007491808,0.00074918167,0.6215552,0.0007491798,0.0007491791,0.0007491794,0.3687055,0.0007491796,0.0007491803,0.0007491818,0.00074917945
8522331,114,3,0.00068732374,0.0006873236,0.00068732386,0.0006873242,0.00068732555,0.00068732386,0.99037755,0.00068732386,0.00068732386,0.0006873238,0.000687325,0.0006873242,0.0006873241,0.00068732357,0.0006873236
8566954,114,3,0.0015505629,0.00155056,0.0015505604,0.0015505622,0.001550564,0.0015505633,0.65868825,0.0015505604,0.0015505635,0.0015505612,0.3211545,0.0015505626,0.0015505598,0.0015505605,0.0015505604
8616874,114,3,0.00071691244,0.0007169122,0.0007169139,0.2927902,0.0007169122,0.0007169133,0.58222616,0.11638078,0.00071691326,0.0007169127,0.0007169122,0.0007169125,0.0007169126,0.0007169133,0.00071691227
9140167,114,3,0.0009951035,0.0009951041,0.0009951032,0.000995104,0.0009951036,0.000995104,0.98606867,0.0009951035,0.0009951035,0.0009951027,0.0009951036,0.0009951047,0.0009951032,0.0009951047,0.0009951029
9156280,114,3,0.00064730487,0.0006473044,0.0006473044,0.00064730487,0.0006473047,0.00064730505,0.3971758,0.0006473044,0.00064730603,0.0006473044,0.0006473056,0.000647305,0.0006473044,0.5944093,0.0006473047
9196022,114,3,0.001169698,0.0011696976,0.0011697027,0.0011696985,0.0011696981,0.0011696976,0.8628109,0.0011696988,0.0011696991,0.0011696985,0.0011696981,0.0011696994,0.0011697008,0.0011696982,0.12198314
9276697,114,3,0.00064110063,0.0006410996,0.0006410994,0.38555017,0.0006410996,0.0006410995,0.60611564,0.0006411003,0.00064110046,0.0006410999,0.00064109924,0.00064110034,0.0006410996,0.0006411001,0.00064110063
9399850,114,3,0.004166965,0.0041669663,0.0041669635,0.0041669677,0.004166981,0.22558078,0.5440069,0.0041669756,0.00416697,0.004166963,0.004166968,0.0041669654,0.18040875,0.004166969,0.0041669672
9536987,114,3,0.0007663691,0.0007663703,0.16129522,0.0007663698,0.00076636876,0.0007663686,0.8287421,0.00076636986,0.00076637126,0.00076637004,0.0007663687,0.00076636986,0.0007663691,0.0007663689,0.0007663705
9566701,114,3,0.00096627715,0.00096627447,0.0009662769,0.00096627703,0.03997271,0.000966275,0.7910835,0.000966275,0.018917616,0.13939728,0.00096627476,0.00096627465,0.000966275,0.000966275,0.00096627616
9585611,114,3,0.00066671055,0.0006667124,0.0006667106,0.0006667112,0.0006667119,0.00066671305,0.99066615,0.0006667116,0.0006667109,0.0006667112,0.0006667114,0.0006667112,0.0006667103,0.0006667106,0.00066671055
9869603,114,3,0.0005698498,0.032995105,0.0005698504,0.00056985026,0.0005698509,0.0005698509,0.7384796,0.00056985056,0.00056985056,0.0005698497,0.2216872,0.0005698502,0.0005698498,0.00056985015,0.00056985015
10213492,114,3,0.0006734409,0.0006734398,0.00067344063,0.0006734405,0.0006734406,0.0006734402,0.9905719,0.00067344005,0.00067344116,0.0006734405,0.0006734402,0.0006734405,0.00067344116,0.0006734399,0.0006734408
10502323,114,3,0.0287964,0.036454424,0.00056504185,0.00056504126,0.00056504115,0.0005650415,0.8966436,0.00056504156,0.00056504115,0.00056504266,0.031890195,0.0005650418,0.0005650411,0.00056504103,0.0005650422
10717531,114,3,0.00092599046,0.0009259906,0.00092599174,0.0009259912,0.00092599203,0.000925991,0.49498412,0.4929781,0.00092599244,0.00092599087,0.00092599133,0.00092599046,0.0009259919,0.0009259907,0.00092599087
10920985,114,3,0.0010582625,0.001058263,0.0010582622,0.0010582625,0.0010582659,0.20495829,0.7812844,0.0010582621,0.0010582628,0.0010582622,0.0010582631,0.001058262,0.0010582625,0.0010582621,0.0010582624
10921028,114,3,0.0006230817,0.0006230824,0.0006230822,0.0006230824,0.00062308204,0.11867307,0.873227,0.0006230819,0.0006230821,0.0006230822,0.0006230832,0.0006230821,0.00062308187,0.00062308187,0.00062308204
10936679,114,3,0.001058255,0.0010582546,0.0010582545,0.0010582554,0.0010582557,0.0010582559,0.98518455,0.0010582551,0.0010582559,0.001058255,0.0010582561,0.001058255,0.0010582547,0.0010582549,0.0010582557
11040191,114,3,0.0007326708,0.00073267095,0.0007326705,0.00073267135,0.33637595,0.18570116,0.26173034,0.084533505,0.00073267147,0.00073267217,0.00073267135,0.0007326705,0.00073267013,0.0007326703,0.124332435
12059991,114,3,0.5367977,0.001307277,0.0013072776,0.0013072783,0.0013072769,0.0013072783,0.28720975,0.0013072795,0.0013072797,0.16030528,0.0013072769,0.0013072798,0.0013072798,0.0013072779,0.0013072792
8286193,116,4,0.0011112017,0.0011111982,0.0011112,0.0011111997,0.0011112005,0.001111201,0.0011111994,0.0011112015,0.6835785,0.0011111996,0.0011111981,0.0011112007,0.0011111984,0.30197603,0.0011112009
8607861,116,4,0.001092942,0.0010929415,0.001092942,0.0010929423,0.0010929418,0.0010929445,0.0010929417,0.41912416,0.56666774,0.0010929417,0.0010929418,0.0010929422,0.0010929413,0.0010929414,0.0010929422
8692980,116,4,0.00078441744,0.00078441587,0.0007844201,0.13628478,0.0007844157,0.25858614,0.00078441686,0.0007844179,0.4467637,0.00078441796,0.00078441604,0.0007844186,0.00078441796,0.0007844176,0.14973693
8710868,116,4,0.0009804644,0.0009804637,0.000980465,0.0009804646,0.0009804629,0.0009804638,0.0009804633,0.0009804666,0.656346,0.0009804642,0.0009804628,0.0009804649,0.2561715,0.0009804643,0.07571689
9056422,116,4,0.0006873331,0.00068733323,0.00068733346,0.00068733416,0.00068733434,0.00068733323,0.0006873334,0.0006873332,0.9903774,0.0006873329,0.000687335,0.00068733323,0.00068733393,0.0006873332,0.00068733335
9205064,116,4,0.041289475,0.00062310445,0.00062310364,0.0006231033,0.0006231034,0.0006231035,0.0006231031,0.18117306,0.7700603,0.0006231035,0.00062310335,0.0006231037,0.00062310335,0.0006231032,0.00062310376
9342439,116,4,0.00081305223,0.00081305235,0.00081305194,0.0008130525,0.00081305206,0.00081305235,0.0008130525,0.0008130525,0.93578184,0.0008130525,0.00081305223,0.0008130527,0.0008130519,0.0008130521,0.05364858
9394418,116,4,0.0006173413,0.0006173411,0.00061734096,0.0006173413,0.00061734265,0.00061734254,0.00061734143,0.00061734096,0.9913573,0.0006173406,0.00061734277,0.00061734114,0.00061734155,0.000617341,0.0006173407
9413807,116,4,0.0005953178,0.0005953175,0.0005953166,0.0005953168,0.0005953169,0.20997971,0.0005953174,0.0005953169,0.6228879,0.10954745,0.00059531786,0.00059531623,0.05103646,0.0005953168,0.00059531705
9516080,116,4,0.0006230933,0.000623093,0.00062309345,0.00062309345,0.0006230929,0.00062309334,0.00062309304,0.00062309345,0.9912768,0.00062309357,0.000623093,0.0006230937,0.00062309304,0.0006230934,0.000623094
9545345,116,4,0.000701796,0.00070179586,0.00070179644,0.0007017956,0.00070179545,0.0007017956,0.0007017954,0.000701796,0.73752916,0.000701796,0.0007017957,0.000701796,0.00070179545,0.0007017958,0.25334758
9699666,116,4,0.0007408066,0.00074080675,0.0007408069,0.0007408068,0.0007408064,0.17998904,0.00074080663,0.000740807,0.8103805,0.0007408068,0.0007408068,0.0007408068,0.0007408069,0.0007408068,0.0007408072
9766646,116,4,0.00085475383,0.015990887,0.0008547532,0.00085475424,0.0008547531,0.00085475337,0.0008547528,0.2234158,0.75033635,0.00085475325,0.00085475383,0.00085475383,0.0008547528,0.0008547527,0.0008547535
9815544,116,4,0.23626593,0.00054648815,0.0005464885,0.00054648815,0.0005464889,0.00054648885,0.0005464882,0.0005464887,0.7566297,0.0005464882,0.00054648827,0.00054648827,0.00054648815,0.0005464881,0.0005464883
10026153,116,4,0.0009805086,0.0009805082,0.0009805097,0.000980509,0.0009805077,0.0009805087,0.09889492,0.0009805097,0.6882368,0.09918132,0.0009805077,0.102901444,0.0009805093,0.0009805077,0.0009805082
10401676,116,4,0.0007663212,0.0007663213,0.0007663214,0.0007663214,0.00076632155,0.00076632155,0.0007663215,0.00076632184,0.9892716,0.00076632097,0.00076632114,0.0007663208,0.0007663211,0.00076632097,0.00076632097
10430101,116,4,0.00064105546,0.00064105727,0.0006410556,0.00064105546,0.00064105523,0.00064105564,0.00064105523,0.00064105564,0.99102527,0.0006410556,0.00064105523,0.0006410553,0.00064105546,0.00064105605,0.00064105575
10435587,116,4,0.0008890194,0.00088902254,0.13343562,0.00088901946,0.000889019,0.16525942,0.27324814,0.0008890187,0.36179906,0.0008890181,0.0008890187,0.00088901847,0.00088902,0.0008890187,0.057367634
10438568,116,4,0.0011111739,0.0011111741,0.0011111728,0.001111173,0.0011111723,0.001111174,0.0011111726,0.6267084,0.35884643,0.0011111723,0.0011111724,0.0011111724,0.001111172,0.0011111721,0.0011111728
10459850,116,4,0.0006601219,0.0006601208,0.000660121,0.44012353,0.00066012115,0.280254,0.0006601227,0.0006601223,0.2717011,0.00066012103,0.0006601213,0.00066012127,0.0006601208,0.00066012127,0.0006601213
10669726,116,4,0.0006873507,0.0006873499,0.13519491,0.0006873504,0.0006873509,0.0006873501,0.0006873506,0.019866584,0.69378453,0.00068735017,0.0006873503,0.0006873508,0.00068735034,0.0006873497,0.14359322
10674396,116,4,0.00038764143,0.00038764116,0.33169,0.00038764148,0.0003876415,0.046390872,0.0003876413,0.00038764183,0.61726743,0.0003876422,0.00038764116,0.00038764166,0.0003876422,0.00038764122,0.00038764157
10851068,116,4,0.0011300404,0.001130041,0.001130044,0.0011300427,0.21030815,0.0011300421,0.0011300436,0.0011300428,0.77500147,0.0011300422,0.0011300427,0.0011300427,0.0011300414,0.001130041,0.0011300434
12374697,116,4,0.0007576672,0.00075766584,0.15499547,0.00075766735,0.0007576658,0.12455053,0.09798363,0.0007576678,0.5476178,0.0007576669,0.00075766613,0.00075766677,0.00075766904,0.00075766625,0.06727595
7585009,117,5,0.00083337794,0.0008333772,0.0008333774,0.0008333773,0.0008333774,0.0008333772,0.00083337695,0.0008333772,0.00083337765,0.0008333771,0.9883328,0.00083337765,0.000833377,0.000833377,0.0008333767
7696609,117,5,0.0009951566,0.0009951561,0.08041269,0.0009951565,0.21885903,0.0009951553,0.0009951561,0.0009951565,0.0009951564,0.0009951561,0.6887864,0.0009951565,0.0009951559,0.000995159,0.000995156
7847069,117,5,0.00074912986,0.0007491296,0.00074912905,0.00074912945,0.0007491298,0.0007491291,0.0007491288,0.0007491294,0.0007491292,0.0007491288,0.98951226,0.0007491291,0.00074912986,0.00074912864,0.0007491291
8058160,117,5,0.0011111578,0.0011111576,0.0011111576,0.0011111589,0.0011111585,0.0011111582,0.0011111579,0.0011111574,0.0011111579,0.0011111584,0.98444384,0.0011111583,0.0011111576,0.0011111578,0.0011111577
8075646,117,5,0.0010101423,0.0010101419,0.0010101424,0.0010101419,0.0010101423,0.0010101459,0.0010101423,0.0010101424,0.0010101418,0.0010101412,0.98585814,0.0010101417,0.0010101416,0.0010101422,0.0010101413
