DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5,Topic_6,Topic_7,Topic_8,Topic_9,Topic_10,Topic_11,Topic_12,Topic_13,Topic_14,Topic_15,Topic_16,Topic_17,Topic_18,Topic_19,Topic_20,Topic_21,Topic_22,Topic_23,Topic_24,Topic_25,Topic_26,Topic_27,Topic_28,Topic_29,Topic_30,Topic_31,Topic_32,Topic_33,Topic_34
10457842,109,1,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.369333,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.6159601,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305,0.00045959305
10574095,109,1,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.6431546,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.0007542306,0.3327101,0.0007542306,0.0007542306,0.0007542306
10599890,109,1,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.9872287,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209,0.00038701209
10620568,109,1,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.98722833,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226,0.0003870226
10652180,109,1,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.6820836,0.00038701214,0.00038701214,0.30553207,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214,0.00038701214
10713370,109,1,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.6602447,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.0003676784,0.32798955,0.0003676784,0.0003676784
10742226,109,1,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.4366898,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.55505395,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927,0.00025800927
10769755,109,1,0.00040854656,0.1086941,0.00040854656,0.00040854656,0.00040854656,0.00040854656,0.25083387,0.00040854656,0.00040854656,0.00040854656,0.00040854656,0.00040854656,0.00040854656,0.00040854656,0.00040854656,0.00040854656,0.00040854656,0.00040854656,0.00040854656,0.00040854656,0.00040854656,0.11139545,0.00040854656,0.00040854656,0.5168204,0.00040854656,0.00040854656,0.00040854656,0.00040854656,0.00040854656,0.00040854656,0.00040854656,0.00040854656,0.00040854656
10877778,109,1,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.7980896,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.00037710412,0.18984307
10966386,109,1,0.0005160167,0.58535844,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.39812925,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167,0.0005160167
10966441,109,1,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.98408824,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556,0.00048217556
12211279,109,1,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.2406262,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.75172126,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469,0.00023914469
12218656,109,1,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.5341845,0.00046688147,0.4508753,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147,0.00046688147
12495014,109,1,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.5118177,0.0005071375,0.0005071375,0.471954,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375,0.0005071375
1669719,111,2,0.000490231,0.000490231,0.000490231,0.18633609,0.000490231,0.000490231,0.000490231,0.000490231,0.000490231,0.000490231,0.000490231,0.000490231,0.000490231,0.000490231,0.000490231,0.000490231,0.000490231,0.000490231,0.000490231,0.000490231,0.000490231,0.000490231,0.000490231,0.000490231,0.000490231,0.000490231,0.000490231,0.21324635,0.000490231,0.000490231,0.000490231,0.5494102,0.000490231,0.03630065
7856030,111,2,0.00058825937,0.00058825937,0.00058825937,0.9805877,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937,0.00058825937
7913756,111,2,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.000280119,0.9907561
7927332,111,2,0.00032321896,0.00032321896,0.00032321896,0.9893339,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896,0.00032321896
7936296,111,2,0.00058827846,0.117789686,0.00058827846,0.4677023,0.19362472,0.00058827846,0.2032352,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846,0.00058827846
8137132,111,2,0.0002723515,0.0002723515,0.0002723515,0.9910125,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515,0.0002723515
8682199,111,2,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.000294132,0.9902936,0.000294132,0.000294132
8707291,111,2,0.00025356087,0.00025356087,0.00025356087,0.99163264,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087,0.00025356087
