DocumentID,Label,LabelID,Topic_1,Topic_2,Topic_3,Topic_4,Topic_5
12464332,111,2,0.003336459,0.0032837186,0.9867519,0.0033002386,0.0033276828
7866403,114,3,0.002745118,0.0027292913,0.0028065087,0.9889906,0.0027284743
7903889,114,3,0.0038213509,0.0038154107,0.3025322,0.6860133,0.0038177522
8111410,114,3,0.0024175628,0.0024066016,0.0024238685,0.99033755,0.0024144119
8118461,114,3,0.002336633,0.0023459133,0.6035004,0.38937968,0.0024373657
8537055,114,3,0.0026409712,0.0026440078,0.0026366322,0.9893853,0.0026930694
8566954,114,3,0.0048488667,0.0048412834,0.29990113,0.68553793,0.004870831
9012588,114,3,0.0025247678,0.10969549,0.0024964958,0.88281727,0.0024660553
9140167,114,3,0.13446563,0.0684542,0.003193707,0.7520133,0.0418732
9156280,114,3,0.3848566,0.0019425572,0.11657617,0.49464664,0.001977942
9196022,114,3,0.0036375218,0.0036096363,0.0036104738,0.7833828,0.20575958
9220497,114,3,0.0020189695,0.0019817944,0.0019581525,0.99206847,0.0019726078
9276697,114,3,0.22674623,0.002015963,0.0020164042,0.76721036,0.0020109578
9399850,114,3,0.011934346,0.012108049,0.17030042,0.7208547,0.08480246
9536987,114,3,0.002230585,0.002205722,0.0022025346,0.9911491,0.0022120436
9566701,114,3,0.0030643467,0.0030845958,0.0030520712,0.9877866,0.0030124173
9585611,114,3,0.002028692,0.002037301,0.067677826,0.9261451,0.002111064
9869603,114,3,0.0017002507,0.0017049114,0.20875834,0.76988935,0.017947124
10213492,114,3,0.0020964947,0.0020878,0.0020799944,0.99167526,0.0020604662
10339655,114,3,0.0039863572,0.0039298707,0.003883515,0.98429435,0.0039059923
10502323,114,3,0.001749095,0.0017439297,0.0017587146,0.99300224,0.0017460467
10526234,114,3,0.2954387,0.06557213,0.0032689425,0.6323708,0.0033494243
10717531,114,3,0.18412876,0.265778,0.0029793216,0.54413855,0.002975346
10851078,114,3,0.07181248,0.12550035,0.0028995478,0.7969321,0.0028555417
12059991,114,3,0.5183149,0.0038216894,0.0038077878,0.47023785,0.003817761
7529048,116,4,0.9660774,0.008432643,0.00854838,0.008501568,0.008440035
8286193,116,4,0.8626634,0.12698455,0.0034575213,0.0034640923,0.0034304706
8665514,116,4,0.96255416,0.031167196,0.0020992213,0.002103969,0.0020753923
8692980,116,4,0.70735925,0.28577894,0.0022709542,0.0022947325,0.0022960608
8710868,116,4,0.7410097,0.2507144,0.0027205169,0.0027733676,0.002782041
9056422,116,4,0.73932534,0.25441772,0.0020782563,0.0020844082,0.0020942716
9413807,116,4,0.78298646,0.0018483837,0.001857307,0.10568048,0.10762743
9545345,116,4,0.9913056,0.0021818846,0.002173886,0.0021739837,0.0021647094
9699666,116,4,0.99079305,0.002320098,0.002289372,0.0023026953,0.00229476
9766646,116,4,0.9897375,0.0025820683,0.0025554923,0.0025709025,0.002554014
9815544,116,4,0.8089421,0.18598862,0.0016970572,0.0016860949,0.0016861696
9815941,116,4,0.66099566,0.3311782,0.0025844367,0.0026015881,0.0026401232
10026153,116,4,0.78730685,0.13800475,0.0031124738,0.0031176168,0.06845836
10401676,116,4,0.88750577,0.1053867,0.0023615991,0.0023728677,0.0023731338
10430101,116,4,0.991865,0.0020426025,0.0020144652,0.0020336634,0.0020443117
10438568,116,4,0.5257921,0.4638363,0.0034277483,0.003462839,0.0034809723
10459850,116,4,0.4555399,0.4074984,0.0019622147,0.036983564,0.098015904
10669726,116,4,0.8302454,0.16355866,0.0020445134,0.0020512058,0.0021002567
10674396,116,4,0.9951978,0.001201651,0.0011986385,0.0012005119,0.0012014592
10766344,116,4,0.5223606,0.47143388,0.0020591177,0.0020816305,0.0020648083
10791772,116,4,0.873878,0.12010252,0.0019989444,0.0020135248,0.0020070905
10851068,116,4,0.8590741,0.13035932,0.003533278,0.0035360816,0.0034971659
11005099,116,4,0.7805326,0.07548199,0.0027174978,0.0027268555,0.13854109
12374697,116,4,0.83031034,0.042373423,0.002278873,0.1227558,0.0022816148
7696609,117,5,0.0031435962,0.0031590734,0.92645663,0.003123268,0.064117484
7847069,117,5,0.002473209,0.7970723,0.1955376,0.0024610392,0.0024558655
8075646,117,5,0.0030698327,0.0030700346,0.9877144,0.0030628443,0.0030828898
8309588,117,5,0.0034274082,0.003462277,0.98626703,0.00342502,0.0034182924
8740984,117,5,0.0026944275,0.24020733,0.7516844,0.0027374316,0.0026762823
8826994,117,5,0.0018363514,0.0018470346,0.79368573,0.0018397057,0.20079118
8859062,117,5,0.0016730676,0.0016708125,0.9933091,0.0016643003,0.0016827367
9017530,117,5,0.003879923,0.0038072877,0.98469716,0.003821022,0.0037946568
9067471,117,5,0.19036104,0.003430503,0.7994135,0.0034031374,0.0033918573
9129722,117,5,0.0020331726,0.00205824,0.9918468,0.0020260199,0.0020358239
9218507,117,5,0.002200982,0.99116933,0.0021985264,0.002188177,0.0022430338
9369084,117,5,0.0012342521,0.0012339221,0.99506927,0.0012326735,0.0012299106
9436725,117,5,0.0018854789,0.0018894256,0.99244165,0.001879547,0.0019038818
9470136,117,5,0.005756873,0.0058200317,0.9769376,0.005757856,0.0057276017
9721442,117,5,0.0032502562,0.31892034,0.5952528,0.003230447,0.07934611
9876967,117,5,0.0035513085,0.0036051045,0.9858336,0.0034873541,0.0035226166
10027417,117,5,0.0013171079,0.99473464,0.001323554,0.0013123524,0.0013123403
10213152,117,5,0.0022320529,0.0022390133,0.89570034,0.0022310908,0.09759753
10431657,117,5,0.09698018,0.39949206,0.49625924,0.0036643036,0.003604187
10559556,117,5,0.0044147004,0.12274294,0.8640663,0.004390092,0.0043859747
10679292,117,5,0.004056061,0.4927227,0.32777342,0.17139742,0.004050357
10936886,117,5,0.004948096,0.7486425,0.23654877,0.0049599484,0.0049006017
11860878,117,5,0.0023478703,0.0023569388,0.8674124,0.0023574785,0.12552533
12419536,117,5,0.0027015642,0.98919964,0.0027208207,0.0026986198,0.0026793669
7587891,120,6,0.77142686,0.0029403286,0.0030218249,0.19621627,0.026394762
7805557,120,6,0.9886848,0.002823683,0.0028207714,0.0028047527,0.0028659839
7907945,120,6,0.99319214,0.0017019014,0.0016969785,0.0017118866,0.0016971265
7928630,120,6,0.85917497,0.0029529198,0.10728332,0.027670665,0.002918192
8521452,120,6,0.9886246,0.0028414729,0.0028462922,0.0028559277,0.002831639
8924224,120,6,0.9896434,0.002581857,0.0026083472,0.0025884765,0.0025779717
8956779,120,6,0.4841995,0.0025600463,0.21446341,0.123006076,0.175771
9094461,120,6,0.003704718,0.0036899678,0.0036214343,0.98529124,0.0036926717
9194030,120,6,0.9917442,0.002050583,0.0020850499,0.0020578592,0.0020622823
9291431,120,6,0.8315774,0.0032533759,0.0032661287,0.0032189586,0.15868413
9570214,120,6,0.8993669,0.00202331,0.0020173166,0.0019979798,0.094594456
9594287,120,6,0.98708946,0.0032026195,0.003219881,0.0032284895,0.0032594958
9658316,120,6,0.7642081,0.002879166,0.0028784152,0.22718117,0.002853099
9798412,120,6,0.9803735,0.004849256,0.00486192,0.00492755,0.0049877623
10036998,120,6,0.6973897,0.0032731974,0.0033068487,0.15059337,0.14543688
10332871,120,6,0.70343727,0.2889823,0.002513713,0.002512738,0.0025539417
10399167,120,6,0.57683194,0.4166247,0.0022015795,0.002172238,0.002169493
10403689,120,6,0.9907967,0.002285322,0.002312216,0.0023082849,0.002297495
10631462,120,6,0.8332127,0.0017000946,0.08585984,0.07750696,0.0017204103
10794547,120,6,0.8503553,0.0018074381,0.032332614,0.11369406,0.0018105119
10837140,120,6,0.64336175,0.3446264,0.003980918,0.004029242,0.0040017194
10872665,120,6,0.95416474,0.0016167248,0.040983267,0.0016120767,0.0016231531
10923484,120,6,0.87312686,0.0027076355,0.0027683142,0.002716866,0.11868035
10928103,120,6,0.6079003,0.38019258,0.0038996742,0.0039321473,0.004075338
8524262,126,7,0.98781306,0.0030250251,0.0031128617,0.0030214677,0.003027644
9485488,126,7,0.0071384893,0.0071736868,0.00718264,0.7378657,0.24063948
9625811,126,7,0.9879275,0.0030299046,0.002999244,0.003031679,0.003011711
10065149,126,7,0.964117,0.0038239385,0.003944676,0.024294345,0.003820068
10195885,126,7,0.644551,0.0015265569,0.0015185914,0.3508536,0.0015502729
10334192,126,7,0.89744526,0.0024755045,0.0024654558,0.002493188,0.09512055
10340750,126,7,0.91610587,0.077950135,0.0019889378,0.0019755193,0.001979579
10410876,126,7,0.33096108,0.0026155713,0.0025894365,0.6611886,0.0026454078
10557106,126,7,0.9859494,0.0035319536,0.003475621,0.0034822505,0.0035607957
10572598,126,7,0.9033208,0.08591332,0.0036449016,0.0035824324,0.0035385173
10618704,126,7,0.859587,0.0028265335,0.002772998,0.1320034,0.002810061
10632361,126,7,0.99033964,0.0024163749,0.0024128074,0.0024242648,0.002406927
10692252,126,7,0.42450583,0.0024041673,0.3543124,0.0023846983,0.2163929
10698490,126,7,0.8511336,0.0021002558,0.0020805348,0.0021314963,0.14255415
10726978,126,7,0.98979086,0.0025439505,0.002577788,0.0025177908,0.002569559
10741712,126,7,0.86479014,0.0040700124,0.0040287515,0.0040833596,0.12302768
10786798,126,7,0.9537409,0.036757786,0.0031637896,0.0031918872,0.0031456186
10828889,126,7,0.98774403,0.0030671926,0.0030329132,0.0030709782,0.0030849196
10870973,126,7,0.001792128,0.040013377,0.0017819726,0.95464736,0.001765186
10918445,126,7,0.5459387,0.0040980326,0.0040739155,0.35172886,0.09416047
10933063,126,7,0.72594434,0.0035086854,0.003527195,0.21247302,0.054546766
10935482,126,7,0.98506206,0.003705759,0.0037167522,0.0036892055,0.0038262361
10953306,126,7,0.97840077,0.005409624,0.0054301335,0.00548405,0.005275491
11020858,126,7,0.99079514,0.0022822018,0.0022922095,0.0023293062,0.0023011102
8875075,142,8,0.8044872,0.07063446,0.0018985417,0.0018841883,0.12109559
8906419,142,8,0.9880464,0.003008943,0.0029663718,0.0029799487,0.0029983246
8946241,142,8,0.66227806,0.32914057,0.0028656938,0.0028603722,0.0028553547
9119087,142,8,0.8735206,0.108608074,0.005915989,0.006014107,0.00594115
9205942,142,8,0.98986876,0.0025639746,0.0025306388,0.0025315695,0.0025051704
9302262,142,8,0.35932422,0.37875697,0.25339442,0.004279247,0.004245152
9334287,142,8,0.96838903,0.0014530966,0.0014316229,0.0014308328,0.027295444
9545534,142,8,0.9289491,0.0025160648,0.0024789849,0.002524167,0.0635317
9630065,142,8,0.63695496,0.0034901905,0.287056,0.003469993,0.0690288
9767138,142,8,0.6820654,0.3083509,0.0032159046,0.0031866764,0.0031810328
9847242,142,8,0.7928457,0.001873385,0.0018634755,0.12869433,0.07472305
10349094,142,8,0.844857,0.05242604,0.0020034327,0.0987266,0.001986945
10354479,142,8,0.98922193,0.0027074825,0.0026739137,0.0026928897,0.0027038425
10364424,142,8,0.98205435,0.0044937343,0.0045019803,0.004472055,0.004477972
10395791,142,8,0.9846797,0.0038234985,0.0038476696,0.0038159804,0.0038331728
10518503,142,8,0.99097025,0.0022665246,0.002239512,0.0022515634,0.0022722401
10564872,142,8,0.7393842,0.25298396,0.0025484783,0.002551358,0.0025319932
10753513,142,8,0.8784754,0.10936624,0.00404156,0.0040857117,0.0040310863
10769242,142,8,0.9900797,0.0024969366,0.0024679557,0.002496208,0.0024591712
10804186,142,8,0.9909086,0.0022736927,0.0022992198,0.002269938,0.0022485543
10822271,142,8,0.44455487,0.23470576,0.004290443,0.31215122,0.004297711
10842302,142,8,0.98313224,0.004231721,0.004213485,0.0042127925,0.0042097555
10899793,142,8,0.5992694,0.0047601513,0.3864222,0.00477273,0.0047756
12455636,142,8,0.7502408,0.24009933,0.003214028,0.003216766,0.0032290767
9189043,146,9,0.0023539888,0.35169247,0.64121836,0.0023570145,0.0023781029
9189920,146,9,0.0031760086,0.4398168,0.55065393,0.0031913486,0.0031619458
9224802,146,9,0.08319449,0.0040588407,0.90474635,0.0040153926,0.0039848904
9368568,146,9,0.004961733,0.0049626254,0.980084,0.0049546766,0.005037046
9384602,146,9,0.001753838,0.17718598,0.8175156,0.0017663282,0.0017782471
9414118,146,9,0.004306836,0.004226087,0.9831054,0.0042390735,0.0041226833
9521418,146,9,0.002960509,0.6353311,0.3558266,0.0029589066,0.0029229107
9595861,146,9,0.0091334,0.009644254,0.96309495,0.009076068,0.00905127
9622000,146,9,0.004991175,0.08149665,0.90361166,0.004958185,0.0049422933
9652956,146,9,0.00197554,0.65331197,0.30538866,0.03736569,0.001958142
9737546,146,9,0.0019961603,0.14291354,0.8511249,0.0019910517,0.0019743447
9746908,146,9,0.002063252,0.99172115,0.0020870918,0.002075125,0.0020534664
10037474,146,9,0.0039131925,0.9843388,0.003955523,0.003927646,0.0038648495
10206644,146,9,0.0024349636,0.9902031,0.002473785,0.002455767,0.0024323957
10337065,146,9,0.0043461323,0.39234707,0.5073137,0.091683574,0.004309509
10430510,146,9,0.004212766,0.9832419,0.004182794,0.0042111063,0.0041514356
10463234,146,9,0.004315823,0.9827064,0.0043448643,0.0043450585,0.0042877225
10468510,146,9,0.0023578485,0.19764005,0.79525334,0.0023718146,0.0023770356
10526115,146,9,0.21368706,0.52281094,0.258078,0.0027386362,0.0026853536
10573013,146,9,0.0033975288,0.09926235,0.89058906,0.0033959053,0.0033551278
10607841,146,9,0.0036491335,0.84039426,0.14872725,0.003616891,0.0036125141
10754226,146,9,0.0034870033,0.9859938,0.0035476151,0.0034902827,0.0034813085
10783295,146,9,0.0044586654,0.8955399,0.09118934,0.0044362927,0.004375793
12451676,146,9,0.002053485,0.27749434,0.716338,0.0020625812,0.0020516717
